epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.12374763935804367,55.25,-0.552734375,-0.62890625,0.368896484375,0.42724609375,2.611328125,2394,10,1.2431640625,,0.6561183796034811,0.36291297372779907,
2,train,-0.07061471045017242,66.3125,-0.6630859375,-0.6767578125,0.0784912109375,0.197509765625,2.216796875,233,10,1.048828125,,0.7713312651580255,0.46196987852564697,
3,train,-0.06802622973918915,70.3125,-0.703125,-0.7294921875,0.041900634765625,0.16748046875,2.23828125,93,10,1.095703125,,0.7652673649097339,0.4578065049616129,
4,train,-0.07355611771345139,75.125,-0.7509765625,-0.77001953125,0.0350341796875,0.1629638671875,2.255859375,116,10,1.091796875,,0.725365932976239,0.37304162552124864,
5,train,-0.06562673300504684,78.6875,-0.787109375,-0.796875,0.03106689453125,0.14453125,2.30859375,127,10,1.107421875,,0.7120963669001361,0.3642708441323683,
6,train,-0.06075512617826462,79.875,-0.79833984375,-0.8076171875,0.0248260498046875,0.1326904296875,2.35546875,145,10,1.1494140625,,0.7045188547959085,0.356212939638488,
7,train,-0.06630753725767136,80.9375,-0.8095703125,-0.82177734375,0.0352783203125,0.126708984375,2.376953125,239,10,1.0869140625,,0.6841559931445337,0.3217387037756999,
8,train,-0.0648183673620224,82.4375,-0.82470703125,-0.82861328125,0.042694091796875,0.12164306640625,2.390625,277,10,1.083984375,,0.6670604446271393,0.29140234702979917,
9,train,-0.06136969104409218,83.75,-0.83740234375,-0.84765625,0.033935546875,0.1182861328125,2.4921875,237,10,1.17578125,,0.6574778001548922,0.31321756002401047,
10,train,-0.05714840814471245,85.1875,-0.8515625,-0.85546875,0.03167724609375,0.10687255859375,2.546875,227,10,1.2197265625,,0.6472693937366805,0.3144280914489431,
11,train,-0.058461692184209824,85.75,-0.857421875,-0.85400390625,0.0391845703125,0.10296630859375,2.53515625,236,10,1.1591796875,,0.6369117224878109,0.2911201355803449,
12,train,-0.05747523531317711,85.875,-0.85888671875,-0.86083984375,0.03662109375,0.1029052734375,2.48046875,222,10,1.12109375,,0.6450860913987069,0.28394722763867664,
13,train,-0.05706733465194702,86.25,-0.8623046875,-0.8671875,0.0296783447265625,0.0987548828125,2.515625,231,10,1.1591796875,,0.6420605472812374,0.2904516184621203,
14,train,-0.05313251167535782,86.375,-0.86376953125,-0.8681640625,0.03082275390625,0.09600830078125,2.48046875,207,10,1.083984375,,0.6438078997743792,0.27941586774180815,
15,train,-0.05633719265460968,86.4375,-0.8642578125,-0.865234375,0.0311431884765625,0.09417724609375,2.478515625,207,10,1.0830078125,,0.6373704695675262,0.26445531284967994,
16,train,-0.05481119453907013,87.125,-0.87109375,-0.8740234375,0.037322998046875,0.0921630859375,2.521484375,279,10,1.1328125,,0.6297916455546924,0.2672343531718314,
17,train,-0.05423809215426445,87.5,-0.875,-0.876953125,0.04888916015625,0.0897216796875,2.6171875,327,10,1.1162109375,,0.6153388761457121,0.2840338529177975,
