epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.11400262266397476,39.4375,-0.39453125,-0.5244140625,0.2186279296875,0.44775390625,2.33203125,1439,11,0.95458984375,,0.745835583720876,0.5608917488108902,
2,train,-0.09032560139894485,57.53125,-0.5751953125,-0.6005859375,0.115478515625,0.23583984375,2.67578125,1031,11,1.1669921875,,0.7324175561526161,0.6327824678858054,
3,train,-0.08621523529291153,62.15625,-0.62158203125,-0.6376953125,0.077880859375,0.22216796875,2.822265625,1663,11,1.052734375,,0.7020331484402723,0.6267669615471121,
4,train,-0.08296455442905426,66.5625,-0.666015625,-0.66162109375,0.04827880859375,0.2081298828125,2.927734375,1111,11,1.1171875,,0.6824257482827764,0.6116520101800716,
5,train,-0.07689209282398224,67.8125,-0.677734375,-0.69384765625,0.034027099609375,0.199462890625,2.857421875,1063,11,1.185546875,,0.6946542201287786,0.6066348749736461,
6,train,-0.08187822997570038,69.625,-0.6962890625,-0.70703125,0.03497314453125,0.2098388671875,2.931640625,1108,11,1.16796875,,0.6801731852103835,0.6099949100932384,
7,train,-0.07208602875471115,73.25,-0.732421875,-0.73779296875,0.032440185546875,0.19189453125,2.814453125,692,11,1.1806640625,,0.6841287356395231,0.5764151678484049,
8,train,-0.07358582317829132,74.5,-0.74462890625,-0.76025390625,0.0269775390625,0.18603515625,3.052734375,653,11,1.3076171875,,0.6754482368739361,0.6338931147242663,
9,train,-0.08274397253990173,76.75,-0.767578125,-0.78173828125,0.044219970703125,0.1798095703125,3.533203125,1010,11,1.5224609375,,0.620527320341423,0.6663132474727833,
10,train,-0.08266588300466537,78.5625,-0.78564453125,-0.796875,0.0609130859375,0.1632080078125,3.541015625,1290,11,1.4599609375,,0.6160441954296814,0.6631825031650886,
11,train,-0.08810023963451385,79.75,-0.79736328125,-0.80029296875,0.07354736328125,0.156982421875,3.615234375,1494,11,1.51171875,,0.6093533340501383,0.6669035992698675,
12,train,-0.0963640809059143,80.25,-0.80224609375,-0.80712890625,0.095458984375,0.15283203125,3.744140625,1659,11,1.5859375,,0.5950789275494741,0.6726661627884496,
13,train,-0.10262297093868256,80.125,-0.80126953125,-0.80322265625,0.09991455078125,0.1558837890625,3.904296875,2008,11,1.6357421875,,0.5713723730806367,0.6743498235631197,
14,train,-0.09199604392051697,81.5625,-0.8154296875,-0.82373046875,0.080078125,0.1512451171875,3.962890625,1555,11,1.681640625,,0.567732410292759,0.6782565297437064,
15,train,-0.09211084246635437,82.9375,-0.82958984375,-0.82958984375,0.07611083984375,0.149169921875,4.08984375,1688,11,1.8017578125,,0.5563123090714424,0.6847502969320176,
16,train,-0.09320664405822754,83.3125,-0.8330078125,-0.83984375,0.0799560546875,0.1419677734375,4.16015625,1933,11,1.75390625,,0.5449137871857441,0.6843920844637656,
