epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.1380390226840973,44.21875,-0.4423828125,-0.521484375,0.4404296875,0.421875,2.345703125,819,10,0.82275390625,,0.4569113244127161,0.10771359859085894,
2,train,-0.04470676928758621,60.1875,-0.60205078125,-0.64697265625,0.2178955078125,0.2568359375,2.1328125,761,10,0.78369140625,,0.5109435771011543,0.1370790330080328,
3,train,-0.04857415705919266,66.6875,-0.6669921875,-0.681640625,0.125244140625,0.216552734375,2.236328125,743,10,0.830078125,,0.4891300499222798,0.1519383767784892,
4,train,-0.058384593576192856,69.25,-0.6923828125,-0.70068359375,0.0687255859375,0.1873779296875,2.3046875,719,10,1.0029296875,,0.4970382126949159,0.19676827670336494,
5,train,-0.06778410822153091,70.4375,-0.70458984375,-0.71875,0.082275390625,0.18603515625,2.380859375,733,10,1.03515625,,0.4754368197340282,0.19643436386113733,
6,train,-0.07792343199253082,72.5,-0.724609375,-0.72705078125,0.08489990234375,0.1826171875,2.40234375,700,10,1.02734375,,0.45535796464707246,0.1766342952983615,
7,train,-0.07045053690671921,74.4375,-0.744140625,-0.75048828125,0.07086181640625,0.1712646484375,2.423828125,710,10,1.0400390625,,0.446210367091579,0.1701116145956595,
8,train,-0.07230891287326813,75.8125,-0.7578125,-0.7685546875,0.09893798828125,0.167236328125,2.447265625,740,10,1.0390625,,0.43161348895417606,0.15368536541977273,
9,train,-0.07427412271499634,76.0625,-0.7607421875,-0.7607421875,0.08642578125,0.1661376953125,2.453125,746,10,1.0185546875,,0.42841529644348586,0.15162104543339938,
10,train,-0.06783097982406616,76.25,-0.76220703125,-0.76220703125,0.08642578125,0.158447265625,2.478515625,722,10,1.03515625,,0.43334381894793206,0.16765410529893365,
11,train,-0.0651819035410881,77.0625,-0.7705078125,-0.77294921875,0.084228515625,0.151611328125,2.470703125,714,10,1.0654296875,,0.4279012288929529,0.15734086842525608,
12,train,-0.06742026656866074,77.75,-0.77734375,-0.78076171875,0.08367919921875,0.1455078125,2.48046875,734,10,1.0498046875,,0.4156575825026083,0.14393954298456413,
13,train,-0.06767961382865906,77.9375,-0.77978515625,-0.775390625,0.07989501953125,0.14599609375,2.501953125,748,10,1.083984375,,0.41501740196619497,0.1500145970007456,
14,train,-0.07099036127328873,78.125,-0.78125,-0.7724609375,0.08807373046875,0.1453857421875,2.505859375,756,10,1.07421875,,0.4066941224341769,0.13866576317377832,
15,train,-0.0659317597746849,78.9375,-0.78955078125,-0.78955078125,0.07049560546875,0.13623046875,2.501953125,720,10,1.068359375,,0.4127182823458486,0.14703826279231558,
16,train,-0.06863058358430862,79.1875,-0.79150390625,-0.79443359375,0.052215576171875,0.1385498046875,2.513671875,760,10,1.0908203125,,0.4093370184996665,0.14538504537296393,
17,train,-0.06746742129325867,79.3125,-0.79296875,-0.7958984375,0.0491943359375,0.13720703125,2.5078125,718,10,1.0869140625,,0.4123945868827369,0.14883612561295523,
18,train,-0.06548519432544708,79.5,-0.794921875,-0.80029296875,0.05560302734375,0.1361083984375,2.537109375,724,10,1.0947265625,,0.4050538643003633,0.14837126289753655,
19,train,-0.06476959586143494,79.4375,-0.7939453125,-0.79931640625,0.059112548828125,0.1339111328125,2.5625,729,10,1.103515625,,0.4051952207145968,0.1563270512929552,
20,train,-0.06178753823041916,80.125,-0.80126953125,-0.80712890625,0.05633544921875,0.1300048828125,2.5234375,747,10,1.064453125,,0.4064964941870095,0.14747603993031289,
21,train,-0.0673050656914711,80.25,-0.80224609375,-0.8037109375,0.056976318359375,0.12890625,2.529296875,759,10,1.0751953125,,0.39940191103871214,0.1381451673540457,
22,train,-0.06433115154504776,80.4375,-0.80419921875,-0.8076171875,0.060333251953125,0.1285400390625,2.541015625,759,10,1.06640625,,0.3949577499496748,0.1351052707463528,
23,train,-0.06345083564519882,80.25,-0.802734375,-0.80517578125,0.06640625,0.1292724609375,2.552734375,775,10,1.0625,,0.3895691621984553,0.13230011307126,
