epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.10135358572006226,45.125,-0.451171875,-0.5361328125,0.38916015625,0.3974609375,2.400390625,849,11,0.98779296875,,0.6080290502797637,0.4725900319443205,
2,train,-0.07739536464214325,60.6875,-0.60693359375,-0.658203125,0.140869140625,0.200927734375,2.509765625,255,11,1.169921875,,0.6153710795171112,0.5238130432620374,
3,train,-0.07478467375040054,69.125,-0.69140625,-0.71826171875,0.0980224609375,0.2012939453125,2.498046875,275,11,1.232421875,,0.6112145355020568,0.5138823148891576,
4,train,-0.07274116575717926,74.4375,-0.744140625,-0.75341796875,0.07196044921875,0.179931640625,2.509765625,255,11,1.1904296875,,0.5838515883201655,0.48119754959796046,
5,train,-0.07599025219678879,77.0625,-0.7705078125,-0.78466796875,0.07244873046875,0.1719970703125,2.5625,211,11,1.140625,,0.5541730803170642,0.45727522512436525,
6,train,-0.08716943114995956,79.9375,-0.79931640625,-0.81005859375,0.099609375,0.159912109375,2.6640625,299,11,1.1494140625,,0.5103504903857453,0.4307946623816796,
7,train,-0.08091607689857483,81.875,-0.81884765625,-0.82861328125,0.0828857421875,0.1466064453125,2.669921875,235,11,1.1259765625,,0.5077581473135645,0.4302731349775981,
8,train,-0.07953787595033646,83.5625,-0.8359375,-0.8359375,0.06561279296875,0.1396484375,2.685546875,224,11,1.19921875,,0.5006677503304804,0.4245955302955112,
9,train,-0.07457876205444336,85.0,-0.85009765625,-0.85546875,0.072021484375,0.1258544921875,2.767578125,294,11,1.2333984375,,0.4665219102327183,0.4088291617746578,
10,train,-0.0732574313879013,85.9375,-0.859375,-0.86376953125,0.0867919921875,0.12078857421875,2.841796875,326,11,1.2353515625,,0.44237968708821906,0.40365391290309505,
11,train,-0.06888672709465027,86.9375,-0.86962890625,-0.875,0.0584716796875,0.1102294921875,2.86328125,299,11,1.28125,,0.44366202106031094,0.409516742211131,
12,train,-0.06773039698600769,87.1875,-0.8720703125,-0.876953125,0.06640625,0.1072998046875,2.859375,287,11,1.2646484375,,0.4407895153299136,0.40317832280431787,
13,train,-0.07142579555511475,87.5625,-0.87548828125,-0.88037109375,0.06500244140625,0.10894775390625,2.888671875,279,11,1.3115234375,,0.4197817296646872,0.38761858957888773,
14,train,-0.06814029067754745,88.5,-0.88525390625,-0.88671875,0.0550537109375,0.10626220703125,2.921875,277,11,1.361328125,,0.4085444883258118,0.38502779697827016,
15,train,-0.06479357182979584,88.8125,-0.888671875,-0.884765625,0.06005859375,0.10052490234375,2.966796875,306,11,1.40625,,0.403779838930276,0.3926449149358635,
