epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.0992216095328331,52.875,-0.52880859375,-0.6025390625,0.216064453125,0.335205078125,2.310546875,111,11,0.96337890625,,0.4555965702581809,0.3784783825960758,
2,train,-0.0719674751162529,67.0,-0.67041015625,-0.70361328125,0.052581787109375,0.1912841796875,2.36328125,80,11,1.0322265625,,0.5251942432186283,0.4764906264690617,
3,train,-0.0680731013417244,72.4375,-0.724609375,-0.73583984375,0.029449462890625,0.1661376953125,2.400390625,71,11,0.98291015625,,0.5168738045869796,0.47608275314602466,
4,train,-0.06773194670677185,76.375,-0.76416015625,-0.78564453125,0.034210205078125,0.1663818359375,2.412109375,62,11,0.9462890625,,0.4820280307311393,0.4407296855832803,
5,train,-0.06792741268873215,79.0,-0.7900390625,-0.79150390625,0.0230865478515625,0.147705078125,2.470703125,60,11,0.95458984375,,0.4547328243627732,0.42452034632318847,
6,train,-0.06780482828617096,80.875,-0.80908203125,-0.810546875,0.0286865234375,0.1436767578125,2.53515625,65,11,0.97265625,,0.41589113351720686,0.3977413702533833,
7,train,-0.07361569255590439,82.0625,-0.8203125,-0.8232421875,0.04608154296875,0.14892578125,2.64453125,66,11,1.0791015625,,0.36793665368782935,0.36757306314515825,
8,train,-0.07107537239789963,84.5,-0.8447265625,-0.85498046875,0.040069580078125,0.1319580078125,2.638671875,69,11,1.0322265625,,0.3518685109180325,0.35218818427261256,
9,train,-0.07146652042865753,85.75,-0.85791015625,-0.85595703125,0.044525146484375,0.1253662109375,2.658203125,73,11,1.0498046875,,0.3368716032525817,0.3402512138542083,
10,train,-0.07156223058700562,86.8125,-0.8681640625,-0.87109375,0.049407958984375,0.1181640625,2.681640625,75,11,1.0458984375,,0.3152347170373112,0.32277185340180004,
11,train,-0.06497630476951599,87.1875,-0.8720703125,-0.8720703125,0.039398193359375,0.10888671875,2.703125,79,11,1.091796875,,0.3126124636498886,0.3232903483092956,
12,train,-0.059911105781793594,87.9375,-0.87939453125,-0.88134765625,0.0318603515625,0.1060791015625,2.712890625,76,11,1.0908203125,,0.3187338322377843,0.3312943705171335,
13,train,-0.062066007405519485,88.3125,-0.88330078125,-0.88427734375,0.033660888671875,0.103271484375,2.70703125,70,11,1.0830078125,,0.3044407056100391,0.3159713164736898,
14,train,-0.06030302867293358,88.375,-0.8837890625,-0.8818359375,0.03448486328125,0.10333251953125,2.7265625,73,11,1.072265625,,0.30188623966309847,0.31661514915887456,
15,train,-0.0587516687810421,89.0625,-0.890625,-0.89306640625,0.03106689453125,0.0982666015625,2.720703125,75,11,1.060546875,,0.2925959441683156,0.3059888863810689,
16,train,-0.056510742753744125,89.5625,-0.8955078125,-0.8955078125,0.02716064453125,0.093505859375,2.728515625,71,11,1.083984375,,0.2933892783147656,0.3082752951767017,
17,train,-0.053328946232795715,89.5625,-0.8955078125,-0.890625,0.0236968994140625,0.09027099609375,2.73828125,66,11,1.080078125,,0.2961652806713191,0.3129029756424726,
18,train,-0.051210999488830566,89.8125,-0.89794921875,-0.8994140625,0.021453857421875,0.09027099609375,2.744140625,65,11,1.06640625,,0.29188652991091946,0.30949762246856105,
19,train,-0.05409892275929451,90.0,-0.89990234375,-0.89892578125,0.0249481201171875,0.089599609375,2.7421875,77,11,1.064453125,,0.2800432387110574,0.2969293195991468,
20,train,-0.051760319620370865,90.125,-0.90087890625,-0.904296875,0.0257415771484375,0.0880126953125,2.751953125,70,11,1.080078125,,0.2743795109721374,0.2939260762011138,
21,train,-0.05243612453341484,90.25,-0.90234375,-0.9033203125,0.0294036865234375,0.08587646484375,2.76171875,72,11,1.0830078125,,0.26703522633002885,0.2880552485729193,
22,train,-0.051789384335279465,90.5,-0.90478515625,-0.9052734375,0.0310516357421875,0.08349609375,2.767578125,76,11,1.0859375,,0.2643416244826753,0.2853795060466259,
23,train,-0.05002186819911003,90.8125,-0.908203125,-0.90966796875,0.026947021484375,0.0806884765625,2.76953125,70,11,1.078125,,0.26288552534792997,0.2838768485522394,
24,train,-0.04985319450497627,90.9375,-0.9091796875,-0.9072265625,0.0265960693359375,0.080078125,2.76171875,73,11,1.068359375,,0.25538939861198173,0.276249171570946,
25,train,-0.0492495521903038,91.0,-0.91015625,-0.9130859375,0.03125,0.0797119140625,2.78125,72,11,1.0693359375,,0.24842594367075932,0.27099916912686217,
26,train,-0.05080282688140869,91.25,-0.91259765625,-0.91357421875,0.03363037109375,0.07965087890625,2.78125,74,11,1.0771484375,,0.24339390075457346,0.26540499890392233,
27,train,-0.052100639790296555,91.4375,-0.91455078125,-0.91259765625,0.02935791015625,0.079833984375,2.79296875,77,11,1.0830078125,,0.23489603789321734,0.2590738543708907,
28,train,-0.04954416677355766,91.75,-0.91748046875,-0.92431640625,0.0242462158203125,0.07763671875,2.80078125,72,11,1.095703125,,0.228357937700705,0.25352744088803447,
29,train,-0.047944966703653336,91.6875,-0.91650390625,-0.919921875,0.02825927734375,0.07440185546875,2.779296875,82,11,1.091796875,,0.22601370675948673,0.2495334669199728,
30,train,-0.04797322303056717,91.75,-0.91748046875,-0.9189453125,0.027587890625,0.0743408203125,2.78515625,79,11,1.0771484375,,0.22003216152549998,0.24463156002885578,
31,train,-0.04829517751932144,91.8125,-0.91796875,-0.92138671875,0.02606201171875,0.07257080078125,2.78515625,85,11,1.087890625,,0.2207356732162441,0.24516718285028694,
32,train,-0.04626939073204994,92.25,-0.9228515625,-0.92041015625,0.0263214111328125,0.0712890625,2.80078125,81,11,1.1064453125,,0.21695127819978277,0.24311210572469089,
