epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.15835165977478027,55.21875,-0.55224609375,-0.68212890625,0.4287109375,0.345458984375,2.73828125,91,10,1.2412109375,,0.27603244302566476,0.2607881351002723,
2,train,-0.08628963679075241,71.375,-0.71337890625,-0.7451171875,0.1041259765625,0.1856689453125,2.5,82,10,1.0830078125,,0.3893823399586408,0.3428026484593596,
3,train,-0.09337535500526428,75.1875,-0.751953125,-0.76708984375,0.1251220703125,0.145751953125,2.451171875,79,10,1.0224609375,,0.37583139020307976,0.31786458133060747,
4,train,-0.07995221018791199,80.125,-0.80126953125,-0.82666015625,0.09228515625,0.132568359375,2.451171875,76,10,0.916015625,,0.3505179511360079,0.2903365143865625,
5,train,-0.07055526226758957,84.1875,-0.841796875,-0.85546875,0.07147216796875,0.11822509765625,2.537109375,72,10,0.95654296875,,0.34117468307487675,0.2996525031236845,
6,train,-0.06566590070724487,86.1875,-0.86181640625,-0.86328125,0.0816650390625,0.10595703125,2.552734375,74,10,0.9775390625,,0.31734836407989886,0.2779916747834362,
7,train,-0.06665195524692535,87.375,-0.8740234375,-0.880859375,0.07061767578125,0.10137939453125,2.541015625,69,10,1.0263671875,,0.29361185824189173,0.25034440218230325,
8,train,-0.06007786840200424,89.5,-0.89501953125,-0.90087890625,0.05181884765625,0.09393310546875,2.580078125,66,10,1.037109375,,0.2687897141366298,0.23263736578511174,
9,train,-0.05594059079885483,90.5625,-0.90576171875,-0.90673828125,0.045806884765625,0.0855712890625,2.58203125,62,10,1.0810546875,,0.2532277024904602,0.21643552599307703,
10,train,-0.049505092203617096,91.3125,-0.9130859375,-0.921875,0.03973388671875,0.078857421875,2.591796875,60,10,1.0654296875,,0.25095888455121607,0.21637574829624173,
11,train,-0.053057000041007996,91.625,-0.916015625,-0.91650390625,0.048736572265625,0.074462890625,2.607421875,77,10,1.05078125,,0.21870422636610443,0.1856532036953199,
12,train,-0.050079841166734695,92.1875,-0.921875,-0.9248046875,0.050323486328125,0.06884765625,2.6328125,69,10,1.09375,,0.20727009508606564,0.1791752565532141,
13,train,-0.04775359109044075,92.75,-0.927734375,-0.927734375,0.04730224609375,0.067138671875,2.66015625,73,10,1.119140625,,0.2035942196718049,0.18000194298070782,
14,train,-0.04655367136001587,93.0,-0.93017578125,-0.92822265625,0.042724609375,0.06231689453125,2.6796875,67,10,1.087890625,,0.18803489305334897,0.16796295848102627,
15,train,-0.04412966966629028,93.4375,-0.9345703125,-0.9384765625,0.03997802734375,0.059112548828125,2.669921875,63,10,1.0634765625,,0.1858484737825501,0.16374538651674697,
16,train,-0.04328567534685135,93.75,-0.9375,-0.93798828125,0.040130615234375,0.058441162109375,2.673828125,68,10,1.12109375,,0.17636460831970013,0.1544183155105362,
17,train,-0.04400195926427841,93.9375,-0.939453125,-0.9423828125,0.047088623046875,0.055572509765625,2.69140625,70,10,1.1123046875,,0.16325879725739068,0.1446025675440532,
18,train,-0.04146846756339073,94.3125,-0.943359375,-0.943359375,0.039794921875,0.053466796875,2.703125,71,10,1.11328125,,0.16283587326822468,0.14642725339348528,
19,train,-0.04249968379735947,94.3125,-0.943359375,-0.939453125,0.03900146484375,0.053009033203125,2.70703125,70,10,1.08984375,,0.16188939078153963,0.14620209755009161,
20,train,-0.04050273820757866,94.5,-0.94482421875,-0.94921875,0.040069580078125,0.051483154296875,2.71484375,71,10,1.1015625,,0.15318913278123003,0.13827668497807355,
21,train,-0.041069451719522476,94.625,-0.9462890625,-0.9462890625,0.04046630859375,0.050537109375,2.7109375,70,10,1.111328125,,0.1489411989311864,0.13345064628404613,
22,train,-0.04027743265032768,94.9375,-0.94921875,-0.94873046875,0.040252685546875,0.04962158203125,2.72265625,72,10,1.1025390625,,0.13745462861329638,0.12362799900885024,
23,train,-0.03888523951172829,95.0,-0.94970703125,-0.9462890625,0.0419921875,0.048004150390625,2.71875,75,10,1.0927734375,,0.13962778688216615,0.12452657952042379,
24,train,-0.0385441817343235,95.0,-0.9501953125,-0.94970703125,0.044952392578125,0.046600341796875,2.720703125,79,10,1.087890625,,0.1378340421595543,0.12365477734626584,
25,train,-0.03630995377898216,95.1875,-0.9521484375,-0.9541015625,0.03900146484375,0.04522705078125,2.7109375,69,10,1.091796875,,0.1392213927437539,0.12306640179273998,
