epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,0.062383174896240234,40.1875,-0.40185546875,-0.49755859375,0.377685546875,0.58251953125,2.3984375,12245,10,0.66796875,,0.7991331571738458,0.14419735301140557,
2,train,-0.01565399020910263,53.875,-0.5390625,-0.57958984375,0.158203125,0.22509765625,2.39453125,2945,10,1.072265625,,0.8400051981288603,0.3929662718859718,
3,train,-0.018501771613955498,59.96875,-0.599609375,-0.62353515625,0.10089111328125,0.17041015625,2.9765625,2177,10,1.66015625,,0.8282467651500852,0.5043508343111291,
4,train,-0.018715500831604004,63.59375,-0.63623046875,-0.62890625,0.1375732421875,0.1605224609375,3.05078125,4895,10,1.5888671875,,0.796281795493698,0.43198621549473204,
5,train,-0.01855389215052128,66.25,-0.66259765625,-0.67333984375,0.1695556640625,0.158935546875,2.990234375,7615,10,1.2890625,,0.7729755923018126,0.34874200578084313,
6,train,-0.010831492953002453,69.6875,-0.69677734375,-0.70556640625,0.175048828125,0.147705078125,3.21875,8496,10,1.375,,0.7553243066885256,0.3550377680100846,
7,train,-0.019567998126149178,70.875,-0.70849609375,-0.71875,0.129150390625,0.1346435546875,3.23046875,7220,10,1.640625,,0.7665080334425638,0.38851812537167707,
8,train,-0.041900284588336945,72.1875,-0.72216796875,-0.72900390625,0.08062744140625,0.1304931640625,3.28515625,4362,10,1.90625,,0.7847567705988643,0.44935232820696425,
9,train,-0.04738596826791763,73.3125,-0.73291015625,-0.7421875,0.045013427734375,0.12548828125,3.265625,1642,10,1.9814453125,,0.7957988942587657,0.4763236817577824,
10,train,-0.05705830454826355,74.5625,-0.74560546875,-0.7490234375,0.0439453125,0.12261962890625,3.35546875,1838,10,2.05859375,,0.7882190412621034,0.4741471768850941,
11,train,-0.04653838276863098,75.4375,-0.75390625,-0.75,0.0751953125,0.113037109375,3.392578125,3328,10,1.9248046875,,0.772969258898715,0.43904525886237566,
12,train,-0.042777784168720245,76.125,-0.76123046875,-0.76953125,0.07427978515625,0.1097412109375,3.41015625,4095,10,1.8642578125,,0.7694143947377348,0.43623524802028735,
13,train,-0.04624238982796669,76.9375,-0.76953125,-0.77734375,0.056304931640625,0.10595703125,3.421875,2729,10,1.9619140625,,0.7741489361526209,0.44978687741063095,
14,train,-0.04292818158864975,76.4375,-0.7646484375,-0.76708984375,0.0736083984375,0.10498046875,3.345703125,4590,10,1.84765625,,0.7675099973879143,0.41837237830079665,
15,train,-0.0373196117579937,77.25,-0.7724609375,-0.76953125,0.10791015625,0.1025390625,3.359375,5528,10,1.7734375,,0.7544114202131889,0.3887533691531453,
16,train,-0.03734198212623596,77.9375,-0.77978515625,-0.779296875,0.140625,0.102783203125,3.388671875,6254,10,1.73828125,,0.7475744992326459,0.3799118665825192,
17,train,-0.042953066527843475,77.8125,-0.77783203125,-0.7705078125,0.1103515625,0.10498046875,3.404296875,5515,10,1.7421875,,0.7490434071186174,0.3860185631990313,
18,train,-0.036678966134786606,77.25,-0.77294921875,-0.77490234375,0.09368896484375,0.10565185546875,3.326171875,5329,10,1.6171875,,0.7505855844681513,0.37174892264234516,
19,train,-0.04449102655053139,76.625,-0.76611328125,-0.7783203125,0.08251953125,0.10498046875,3.345703125,4537,10,1.6884765625,,0.7520762179106512,0.37711843479727114,
20,train,-0.04562491178512573,77.0625,-0.77099609375,-0.77099609375,0.10308837890625,0.10137939453125,3.337890625,3151,10,1.9140625,,0.7676437501494893,0.4177724586031747,
21,train,-0.04646249860525131,77.4375,-0.7744140625,-0.7763671875,0.10968017578125,0.10406494140625,3.388671875,3649,10,1.845703125,,0.759403121784953,0.40864541563172785,
22,train,-0.042876821011304855,78.0625,-0.78076171875,-0.77783203125,0.10589599609375,0.10076904296875,3.408203125,4337,10,1.837890625,,0.756458346318575,0.4040650978101924,
