epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.4489850997924805,78.6875,78.6875,1.5,3.314453125,3.314453125,1700,10,5.0234375,11.9140625,5.02307686772597,5.023203833498532,5.025402723519036,5.061819351485395,4.994732380933248,4.996945609083751,5.033746373656545,5.149992114695866,0.57861328125,0.60400390625,,,5.02734375,0.3741710565277917,0.5560321045385176,0.3143356946328661,0.2569231578753729,8.595347668391696,3.7458307915087943,0.43579747277514014,3.4691138420280714,2.0012833835533304,0.5768860506414988,8.583876801406532,3.699361789653447,0.4309663192099028
2,train,baseline,1.9600900411605835,89.875,89.875,1.474609375,3.44921875,3.44921875,260,10,5.390625,12.078125,5.3857452368721255,5.385872396443892,5.3888854768588725,5.424069939006048,5.357524246077645,5.359709300218901,5.408921709204301,5.50960254536187,0.5537109375,0.5751953125,,,5.390625,0.3431880803008825,0.5622400380305286,0.3238816180056163,0.251614127601485,8.597893048277534,4.2533128712312935,0.4946924609725617,3.4777073938276297,2.2560208344382433,0.6487092152842752,8.593686624573639,4.220011654448999,0.4910595229737468
3,train,baseline,1.3733830451965332,92.75,92.75,1.4501953125,3.46875,3.46875,272,10,5.6328125,12.1015625,5.627081966174537,5.627206885943128,5.630569661652673,5.6646645154184085,5.599385660631967,5.601540730759023,5.656270021573925,5.748726464072956,0.53466796875,0.5556640625,,,5.63671875,0.34982119132780076,0.5552301263867346,0.3068292885001385,0.26090260127812864,8.59508070242544,4.693901747587583,0.5461149127154808,3.482232555970854,2.3928146880565526,0.6871495942893541,8.592389913544677,4.681862818082474,0.5448848184487282
4,train,baseline,1.2022379636764526,93.375,93.375,1.42578125,3.46875,3.46875,348,10,5.9375,12.15625,5.929036210025369,5.929157580999933,5.932882055053211,5.965492297789451,5.89881984497852,5.900927383903115,5.961278860042125,6.044193207134883,0.51123046875,0.53173828125,,,5.94140625,0.315723588675548,0.5264544305463054,0.2823233573885957,0.23364212155435343,8.597772441519275,4.973072311105809,0.578414042117523,3.4829192961997553,2.4829974458210153,0.7129069710372664,8.593739357339066,4.951539843249071,0.5761798953118643
5,train,baseline,1.0320160388946533,94.1875,94.1875,1.40234375,3.474609375,3.474609375,361,10,5.87890625,12.125,5.87530678900954,5.875428699538082,5.879099869844584,5.911945144237677,5.848943390569361,5.851058915222073,5.910944858494056,5.994982822205199,0.51513671875,0.5361328125,,,5.88671875,0.3006413366659988,0.5276084081353811,0.27546402871640185,0.23325766133731987,8.597795032748879,5.03369808646076,0.5854638389595792,3.500527554759321,2.503302905143011,0.7151216112381454,8.594796102374717,5.016290430040276,0.5836427496696855
6,train,baseline,0.9388365745544434,94.6875,94.6875,1.37890625,3.482421875,3.482421875,367,10,6.06640625,12.1953125,6.056775771497957,6.05689639708514,6.061057138929981,6.092912639356497,6.0175260819623695,6.019621465659023,6.087293996992614,6.1616958811466365,0.50244140625,0.521484375,,,6.06640625,0.3075527933610058,0.5461500946167966,0.29216229767090224,0.23553814031277528,8.598781551651834,5.145636612009713,0.5984146220136539,3.4744882942560356,2.4943095998824374,0.7178926473881023,8.595070417065854,5.121552281710145,0.5958708926387735
7,train,baseline,0.7455951571464539,95.6875,95.6875,1.35546875,3.521484375,3.521484375,530,10,6.421875,12.3203125,6.417181977356717,6.417298653191716,6.422293746794785,6.45206350595437,6.375490538968105,6.377538497726243,6.458916974319758,6.515418664555145,0.478515625,0.493408203125,,,6.4296875,0.28825879369288077,0.4930889337628787,0.2670589413690302,0.22448193893098692,8.595349429713032,5.586048047106844,0.6498919087334116,3.4679206680012893,2.6835042260406174,0.7738078471060399,8.593304366663116,5.572338027804484,0.6484511417309766
8,train,baseline,0.6875025033950806,96.0625,96.0625,1.3330078125,3.533203125,3.533203125,610,10,6.42578125,12.265625,6.423814324216966,6.423931275851678,6.428969098867579,6.458741854863052,6.394606538141158,6.396650189320042,6.478288402454772,6.534214926521819,0.476318359375,0.4931640625,,,6.43359375,0.2947048642434133,0.5204691133451165,0.28600481791192267,0.2360695939419268,8.599990308691797,5.673406921707488,0.6596992226809274,3.485807868487691,2.6865368996130194,0.7707071074971688,8.597541430134088,5.649916449328424,0.657154896576091
9,train,baseline,0.6335080862045288,96.375,96.375,1.310546875,3.537109375,3.537109375,667,10,6.87890625,12.296875,6.872676567036402,6.872789294910542,6.878984861719016,6.906168198799866,6.833936905516378,6.835920396740469,6.935865297106417,6.968238382403679,0.440673828125,0.45751953125,,,6.8828125,0.2770329389887037,0.503256425906079,0.26971113990178053,0.22936644421678343,8.595166387711611,5.8129557493184265,0.6763052030765953,3.507727088959943,2.763416415333359,0.7878082716385797,8.592582524470657,5.78889737887722,0.673708674009371
10,train,baseline,0.6226735711097717,96.6875,96.6875,1.2880859375,3.587890625,3.587890625,844,10,6.8828125,12.2890625,6.876451502873781,6.876565767538041,6.882899578378641,6.910225686046478,6.822074715954901,6.824067862526512,6.925644821698459,6.956949490544309,0.43994140625,0.457275390625,,,6.88671875,0.29994411104354446,0.4985186940626606,0.23987639096826793,0.19671470473641278,8.59420398279746,6.040526141761704,0.7028604573329525,3.4830297199870266,2.782948089147953,0.7990021081870984,8.593087976514797,6.023595199653817,0.7009814418421537
