epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,4.4658074378967285,78.125,78.625,1.5,3.759765625,3.95703125,5049,10,6.59375,13.9609375,6.556397039816035,6.556533992721335,6.559297193797439,6.599010422749346,6.390585722004905,6.3929929685413605,6.439367270472641,6.564255380001206,0.52783203125,0.58642578125,,,5.5703125,0.152756352303882,0.5331063182001337,0.33383972870082346,0.32760797472723113,8.59181360881035,3.776685033669704,0.4395678497723644,3.460849924319828,1.9608230866582401,0.566572700214271,8.584530188050707,3.7426113908547807,0.43597160343897834,4624,10,6.015625,13.9765625,5.988520311362259,5.988660886407086,5.990856904755149,6.032594448353004,5.8405694410831295,5.843036561014749,5.880313068764596,6.019992501456677,0.56982421875,0.62060546875,,,0.225268132383721,0.5557054610400337,0.38083308913401814,0.33916882197914394,8.59181360881035,3.8360257721950726,0.44647451013852024,3.460849924319828,1.9806089428758922,0.5722897514156577,,,
2,train,received,2.1406214237213135,89.0,89.4375,1.474609375,3.8515625,4.0546875,1968,10,7.52734375,14.3046875,7.487913631578204,7.488044428470377,7.49268210774354,7.528089904543492,7.267319503686319,7.269633693400688,7.346412275089979,7.431963807596536,0.473876953125,0.52783203125,,,6.546875,0.13795880926214446,0.5113762077593007,0.26726160017227024,0.2481280374549134,8.599475725847094,4.350238747125128,0.5058725538406711,3.48043610976002,2.1841265966845906,0.6275439421398225,8.595036979550617,4.3065191982830715,0.5010471983458801,1594,10,6.91796875,14.3515625,6.886845327314763,6.886980458264167,6.890639024694307,6.928682972607195,6.721038066586324,6.723412563362497,6.784710195583606,6.891450000614439,0.51806640625,0.5634765625,,,0.19264484469183166,0.5499002032181829,0.303745266546086,0.2590994033997263,8.599475725847094,4.459454176597657,0.5185727966175958,3.48043610976002,2.233779857637331,0.6418103327261918,,,
3,train,received,1.4935868978500366,92.25,92.75,1.4501953125,3.939453125,4.1484375,3142,10,8.265625,14.3359375,8.21538641518488,8.215510479853846,8.221442512022662,8.253198974219632,7.915222910102269,7.917460262188102,8.017317602020315,8.07270134118091,0.423095703125,0.481201171875,,,7.328125,0.09637487534047706,0.4966549143250443,0.24626588765009552,0.23167277958826768,8.59570322925785,4.777079282898368,0.5557520025398572,3.478427894333694,2.3799157161918414,0.6841929137207897,8.594911466111434,4.749142575638899,0.5525528208596588,2521,10,7.6796875,14.390625,7.634246265174155,7.634374944870253,7.639132421679626,7.673766928410261,7.4016780549590795,7.403974858490439,7.484886701670355,7.564747315788856,0.466064453125,0.51513671875,,,0.16122965636500197,0.5471954640977362,0.2744492429506772,0.24729990684489206,8.59570322925785,4.906910676981558,0.5708562227089846,3.478427894333694,2.425296633014641,0.6972393008247812,,,
4,train,received,1.1595587730407715,94.0,94.375,1.42578125,3.9453125,4.15234375,3202,10,8.3515625,14.3828125,8.31347122111266,8.313596373234645,8.321155073074681,8.3514423416603,8.055868997070236,8.058098088606874,8.183096743100572,8.212304726138754,0.419189453125,0.475830078125,,,7.3828125,0.07105014920833781,0.4945839792347569,0.2744447779133132,0.2532547487628507,8.597413322302172,5.008791493464695,0.5825928457425222,3.4844753524755077,2.46809481487671,0.7083117442984003,8.595296917757594,4.9687917481020225,0.5780826183952605,2565,10,7.75,14.453125,7.707294704386007,7.707424630185562,7.713629787353656,7.747040578900444,7.523252200706569,7.52554257665019,7.628753532479132,7.685466196967713,0.4638671875,0.5107421875,,,0.11899934299554644,0.5392017143134354,0.3019538991360139,0.26276338096000135,8.597413322302172,5.166745163122183,0.6009650774517675,3.4844753524755077,2.5306284497405303,0.7262581002166288,,,
5,train,received,0.9586042165756226,95.125,95.5,1.40234375,3.9765625,4.18359375,3314,10,8.640625,14.5859375,8.593934978870205,8.594057739939409,8.602526582789721,8.63103873719415,8.301084453603565,8.303286161041672,8.44589967679731,8.454912574625657,0.407958984375,0.458251953125,,,7.6796875,0.09580200828683877,0.49641827111473097,0.24571233932962283,0.22368477820950405,8.591834772401633,5.26887064793212,0.6132416168961474,3.493575269439828,2.545772184673816,0.728701112279746,8.588802616499713,5.234929332843372,0.6095063033334464,2683,10,8.03125,14.703125,7.9953134300370605,7.995441145509756,8.002560453877011,8.034225583123634,7.750702612460157,7.7529670106106865,7.870977045383079,7.910465081140352,0.453857421875,0.493408203125,,,0.15859425195430138,0.5305152310488361,0.26812197636745705,0.23527086574315642,8.591834772401633,5.448848962199221,0.6341892164525565,3.493575269439828,2.6247738711345887,0.7513145327352441,,,
6,train,received,0.8266642689704895,95.8125,96.1875,1.37890625,4.07421875,4.28515625,3465,10,8.875,14.7734375,8.837152982138024,8.837274775793242,8.846951987130067,8.87376652629095,8.594297929201323,8.596466213310869,8.754523790498174,8.74496103892386,0.39892578125,0.443115234375,,,7.88671875,0.09206095352254534,0.4602562154011627,0.21451305253199648,0.18251374254282668,8.601103044010905,5.3797545642099855,0.6254726326010012,3.481685281474033,2.5746445227187307,0.7394822663663355,8.599757555187693,5.347017634084873,0.6217637648237365,2810,10,8.2734375,14.9140625,8.230109079324361,8.230235571104966,8.23825839834194,8.268484942732487,8.018325712585828,8.020561695264504,8.152982368660613,8.175326969910133,0.445068359375,0.477783203125,,,0.1687327947455612,0.49607367823013887,0.24879040634129174,0.18358955306678923,8.601103044010905,5.557967525968195,0.6461924124764791,3.481685281474033,2.657340349050039,0.7632339324836985,,,
7,train,received,0.7172294855117798,96.4375,96.8125,1.35546875,4.15625,4.375,3838,10,9.359375,15.078125,9.303565331417857,9.303683045649896,9.317289618129134,9.338722762213084,8.973309639094717,8.975435063814723,9.19794485276141,9.119907040908588,0.37890625,0.41259765625,,,8.375,0.10691867869439174,0.44869449190513616,0.19294834734212926,0.1677818672782995,8.59633282507055,5.5966845311126665,0.6510548910798756,3.4833528916034817,2.6425628776212946,0.7586262316376597,8.595366300630788,5.566537577413017,0.6476207508462444,3167,10,8.78125,15.234375,8.727993135633653,8.728115834567351,8.739325939366662,8.764944690416517,8.492131355967846,8.49431393134676,8.677889461283208,8.644060078436675,0.423583984375,0.44580078125,,,0.18285251856415435,0.4972278945797574,0.222078584436831,0.17972049263543516,8.59633282507055,5.775520517880871,0.6718586443090017,3.4833528916034817,2.7214128752611444,0.7812624674982053,,,
8,train,received,0.6368212103843689,96.75,97.125,1.3330078125,4.21484375,4.4375,3590,10,9.140625,15.03125,9.097705993012186,9.09782680684728,9.111524948022845,9.133806365307578,8.823208995163629,8.825355207274901,9.045141975855685,8.971648921710603,0.391845703125,0.426513671875,,,8.1328125,0.10053964137411964,0.4452710577606012,0.20531527741608563,0.17615258259511468,8.59390904814913,5.702457372691452,0.6635463955625165,3.492316890867785,2.7060334287670846,0.7748533461677581,8.594496968494955,5.680465843749964,0.6609422127406617,2842,10,8.515625,15.1875,8.475661337035358,8.475787245586012,8.487036390814799,8.513635655044167,8.279040790890164,8.28125120657344,8.463170455968923,8.433485660941994,0.439697265625,0.462890625,,,0.1758043376546097,0.48118530932178577,0.23040207012888625,0.1852197936806034,8.59390904814913,5.908283674175328,0.6874966492050315,3.492316890867785,2.7859376564518064,0.7977333510990594,,,
9,train,received,0.5822309255599976,97.0625,97.3125,1.310546875,4.20703125,4.42578125,3678,10,9.1953125,14.9296875,9.145596123448303,9.145715832753549,9.158640875487581,9.18138691091883,8.856532633658706,8.858672152969126,9.066987993359023,9.004435582267583,0.3837890625,0.423095703125,,,8.1796875,0.09527676324115188,0.4454705227636988,0.20991922364074767,0.17637244128972498,8.595406402280894,5.7849762898444315,0.6730311539788647,3.471335387562057,2.685512498062381,0.7736251898000657,8.594497260854268,5.752368184127125,0.6693082805817726,2938,10,8.5546875,15.046875,8.516856416541236,8.516981530690877,8.527680811440803,8.554597466531394,8.308912659598974,8.311117439196714,8.485207280793622,8.46289647746372,0.431640625,0.46044921875,,,0.1576763952841266,0.47945490950102204,0.24150759640531674,0.1751858199192563,8.595406402280894,5.988855912038288,0.696750756363198,3.471335387562057,2.7701666366695568,0.7980118102662112,,,
10,train,received,0.5289318561553955,97.375,97.625,1.2880859375,4.27734375,4.5,3815,10,9.2734375,15.140625,9.229121602647766,9.229241604534943,9.243449133339055,9.264883045506561,8.953289682981744,8.955420367818553,9.185200500794545,9.100282203775665,0.3876953125,0.418212890625,,,8.2421875,0.1140344675463991,0.4143346827450517,0.1965330044201368,0.14862102808844563,8.592277264932138,5.964800038529463,0.694204790489448,3.482835938613026,2.7388007117719564,0.786370865594844,8.591110184185201,5.945567959173234,0.6920604941277592,3039,10,8.59375,15.296875,8.558543368470882,8.558668949375345,8.570306595434465,8.596347552372231,8.376373444333842,8.378572806730535,8.565976529693154,8.529768379585457,0.43798828125,0.45751953125,,,0.18046817038832796,0.45665558243725946,0.2248977343590108,0.16262659430767018,8.592277264932138,6.183923956092407,0.7197072167737185,3.482835938613026,2.8289245494375805,0.8122474326379401,,,
