epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.641605854034424,76.625,76.625,1.5,1.978515625,1.978515625,91,10,4.1875,6.33984375,4.186335175461651,4.186379738777245,4.1870415628921664,4.202740384373553,4.1894392943588095,4.190409280049006,4.203184802310924,4.257806303504797,0.339599609375,0.339599609375,,,4.1875,0.2818559325964924,0.2818559325964924,0.2728372832042048,0.2728372832042048,8.598379761492309,3.3979486509767405,0.3951847609935064,3.481890940147403,1.8840882242165256,0.5411106368934014,8.589901063113782,3.350929001766926,0.39010100083181126
2,train,baseline,1.9290661811828613,89.75,89.75,1.474609375,2.0,2.0,55,10,4.58203125,6.33984375,4.579804226558454,4.579848209709909,4.58080357144166,4.5949657343073795,4.569652198288513,4.570557524304249,4.587821209614357,4.631794018601806,0.277587890625,0.277587890625,,,4.578125,0.2221643931016492,0.2221643931016492,0.2859753199087274,0.2859753199087274,8.59508223507805,3.9878535622449363,0.46396921555558845,3.4961472491031875,2.1133967228470896,0.6044930525707138,8.588664068707127,3.9642664874106632,0.4615696289548107
3,train,baseline,1.5114296674728394,91.8125,91.8125,1.4501953125,2.0,2.0,62,10,4.8359375,6.34375,4.834821434399528,4.834854974957851,4.835797761552368,4.847616180941953,4.836366660295333,4.837121961614694,4.855109473874352,4.889958820856061,0.2379150390625,0.2374267578125,,,4.83203125,0.194034759473418,0.194034759473418,0.303587987037819,0.303587987037819,8.598485809030791,4.247886941291375,0.4940273247680327,3.4694887058018136,2.1798058776588265,0.6282787068923644,8.59264011638832,4.2311272466340455,0.49241294751356157
4,train,baseline,1.3290632963180542,92.8125,92.8125,1.42578125,2.0,2.0,67,10,5.03125,6.33984375,5.033655568017631,5.033686140564609,5.034669108018782,5.045301281548303,5.020423288483316,5.021135801346731,5.039689659257284,5.069304102234373,0.2061767578125,0.2060546875,,,5.03125,0.1615505737721112,0.1615505737721112,0.3069485379510186,0.3069485379510186,8.595702975541515,4.473246807778359,0.5204050000921014,3.478539091175411,2.2786407920245684,0.655056830554291,8.59172033793048,4.455831228966611,0.5186192117188841
5,train,baseline,1.1951178312301636,93.4375,93.4375,1.40234375,2.0,2.0,64,10,5.10546875,6.33984375,5.106203846582399,5.106236645543643,5.107324452812952,5.117804952634589,5.107694439727364,5.108366145375435,5.127389920497782,5.153985375061364,0.19482421875,0.1947021484375,,,5.10546875,0.17233489199535207,0.17233489199535207,0.29262923480820696,0.29262923480820696,8.596649751015175,4.579809033918722,0.5327434717667652,3.4568009697127184,2.3203156107672624,0.6712320527265112,8.592338688672182,4.559761548881018,0.5306775854741895
6,train,baseline,1.1180320978164673,94.0,94.0,1.37890625,2.0,2.0,72,10,5.2265625,6.35546875,5.224783958842023,5.224812103100281,5.225888481368284,5.235054719398456,5.2173622639747235,5.217973413094326,5.237535596810432,5.259880966305564,0.177734375,0.1756591796875,,,5.2265625,0.16004878735722328,0.16004878735722328,0.27882687452976374,0.27882687452976374,8.595173710511514,4.65036205683803,0.5410434056906662,3.4881060550647867,2.367195178326254,0.6786477076547165,8.592875619602156,4.631837981878877,0.5390323550491852
7,train,baseline,1.0014047622680664,94.625,94.625,1.35546875,1.9541015625,1.9541015625,78,10,5.37890625,6.46484375,5.381103708836204,5.381127656997334,5.382299112140819,5.390457052969835,5.386775070221169,5.387301457903075,5.408148629635679,5.424312693754674,0.167724609375,0.1513671875,,,5.3828125,0.1256606999821572,0.2509983661371989,0.2523551767104523,0.2549482502082566,8.594522781837476,4.8981266161401305,0.5699125757733962,3.4814052435077074,2.3992174757743134,0.6891520256794265,8.5913431181232,4.881048514961933,0.5681356742306679
8,train,baseline,0.830328643321991,95.375,95.375,1.3330078125,1.951171875,1.951171875,77,10,5.48046875,6.46484375,5.477876384824722,5.477899260648744,5.479157022086252,5.486607251060435,5.482672847165623,5.483197364111915,5.505694911724502,5.518246689030311,0.152587890625,0.1357421875,,,5.4765625,0.13259851832142644,0.2804813909016532,0.271650030897387,0.2706120010238286,8.598480089323202,4.9689946079992104,0.5778922037825324,3.4868823097837267,2.4045154143623346,0.6895889223492244,8.596040656378749,4.957671745882602,0.5767389829879096
9,train,baseline,0.7899084091186523,95.5,95.5,1.310546875,1.96484375,1.96484375,76,10,5.5703125,6.41796875,5.570568774552066,5.570591470335418,5.572089230772897,5.579148758402969,5.571549560563626,5.572097291087643,5.598570292089444,5.606647395946659,0.1324462890625,0.12158203125,,,5.5703125,0.1394543673881022,0.20613727149684358,0.2731994726479666,0.27181366537641416,8.59158234907653,5.177657626982506,0.6026430774464996,3.4933380122773077,2.4978163647226395,0.7150228108313837,8.59116916445816,5.164496807380423,0.60114016014794
10,train,baseline,0.702771782875061,96.0625,96.0625,1.2880859375,1.9716796875,1.9716796875,75,10,5.578125,6.4375,5.578882854976165,5.578905191831669,5.580322823587978,5.587128677379688,5.580472917847633,5.580999484413148,5.606016302154602,5.614298888969389,0.1331787109375,0.119873046875,,,5.58203125,0.15769449278952696,0.24017865484567374,0.28265027669759096,0.2818642910651323,8.595793890877912,5.2141683304287305,0.6065953182011665,3.484382384363067,2.505158850425791,0.7189678324825205,8.594183781469248,5.202195461822814,0.6053158268548751
11,train,baseline,0.6622051000595093,96.3125,96.3125,1.2666015625,1.962890625,1.962890625,80,10,5.625,6.46484375,5.625690300139093,5.625712341177555,5.627378150150019,5.634002524339029,5.627482249331714,5.628013209159078,5.65711466526258,5.661540643759693,0.1297607421875,0.1126708984375,,,5.625,0.1412543545595855,0.20440910090557216,0.27400240461936387,0.260725823521748,8.592410748088309,5.311473049045897,0.6181586524163344,3.4790077589329043,2.529710968121548,0.7271357649680756,8.591943185471838,5.299817839551707,0.6168357640577975
