epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,4.686729907989502,78.1875,79.375,1.5,3.36328125,3.953125,6097,10,7.9140625,13.5703125,7.8792227580796546,7.879352058217746,7.884158573624615,7.918626810486811,7.6688738366944476,7.671147977711163,7.751469393345423,7.829534714974747,0.416748046875,0.474853515625,,,6.84765625,0.1509143171419086,0.517828264716804,0.253017810906687,0.23724266620894707,8.593257268391513,3.7952172632187295,0.44165060403563583,3.467733417061257,1.9237990527448368,0.554771322178268,8.58227825879796,3.7257876694597076,0.43412571313919907,6653,10,7.171875,14.4921875,7.1489293296614935,7.149063136086184,7.152845944086718,7.190177426222,6.9647590787098235,6.967110403337627,7.03018743090702,7.132825030407178,0.50537109375,0.54736328125,,,0.3248176798857849,0.5827566112207601,0.34212663985676706,0.26302243234039174,8.593257268391513,4.052296316542293,0.47156697279945425,3.467733417061257,2.0349107843971375,0.5868129235036844,,,
2,train,received,2.0108108520507812,90.1875,91.125,1.474609375,3.7109375,4.3671875,2312,10,8.328125,13.8984375,8.277946366040172,8.278072379509874,8.284286088073964,8.316149618519251,8.020736315374357,8.022970562890514,8.126446265520462,8.177619224034315,0.40087890625,0.447509765625,,,7.24609375,0.168967962023244,0.5010818595110026,0.2267180337189476,0.21045906585203106,8.595230169628678,4.101050238937484,0.4771309386720767,3.4741709352711565,2.0871352655188655,0.6007577935585849,8.593076711597687,4.0543680507777875,0.47181797473142423,1909,10,7.56640625,14.78125,7.533213346479489,7.533344094757776,7.5379863070871185,7.573329208209401,7.342194153383398,7.3445011403907365,7.421569396060807,7.506113365370192,0.488037109375,0.5224609375,,,0.3419964071721548,0.5643501446876348,0.3094765701592375,0.22905144841367234,8.595230169628678,4.42787122821085,0.5151544683302108,3.4741709352711565,2.2461704728696263,0.6465342421887236,,,
3,train,received,1.6515573263168335,92.0,92.9375,1.4501953125,3.7421875,4.40234375,3128,10,8.9453125,13.921875,8.890570852266174,8.890692266981953,8.897034133206711,8.927017716940469,8.582339887881236,8.584505424164652,8.688902588785918,8.732869532333154,0.35791015625,0.406494140625,,,7.96484375,0.11881909151907795,0.4982145618099336,0.22417286394985994,0.1995385198483659,8.59572276251661,4.4846005073953155,0.5217246567038346,3.485331682002962,2.243757364576952,0.6437715458080886,8.593302934408769,4.444751322188019,0.5172343342384245,2576,10,8.2265625,14.765625,8.189317257531783,8.189443658600524,8.19421818001824,8.227695252335936,7.963750130579312,7.965985636284213,8.046384443423893,8.120919015788962,0.443115234375,0.481201171875,,,0.2927555902504741,0.555580393027169,0.29960997529320293,0.21107132807984194,8.59572276251661,4.770857630152564,0.5550269316452195,3.485331682002962,2.3791736735423825,0.6826247515631313,,,
4,train,received,1.3483799695968628,93.5,94.25,1.42578125,3.767578125,4.4296875,3186,10,8.96875,14.0078125,8.921582884471366,8.921704347032827,8.928966081347868,8.95800616828329,8.667142827129624,8.669298756089546,8.788650143149699,8.816761751497559,0.359619140625,0.40478515625,,,7.98828125,0.1144582962723061,0.4726416132506333,0.23188995018366743,0.19719949415825402,8.597617432127052,4.554839654861025,0.5297792895320951,3.4870662550657947,2.3079564424271446,0.6618619417036564,8.594824724461784,4.519210992771416,0.5258060679130852,2642,10,8.3125,14.8515625,8.27332444161675,8.273450376244842,8.278709507936345,8.311500516492547,8.029472156438294,8.031701404153285,8.120312481480182,8.186005539243558,0.440185546875,0.4755859375,,,0.2874986654319431,0.5508176004751897,0.30877116970951457,0.21443122804938058,8.597617432127052,4.833867211057408,0.5622333453678118,3.4870662550657947,2.4457561748701835,0.7013793246162559,,,
5,train,received,1.1869100332260132,94.3125,95.0625,1.40234375,3.76953125,4.4375,3199,10,9.1171875,14.1015625,9.07445142773986,9.074572490886165,9.083085919007676,9.110610774137294,8.773140937753052,8.775286904638985,8.914553968132738,8.921746689479681,0.353759765625,0.395263671875,,,8.140625,0.1421649411644499,0.4916223360487416,0.24788310503728117,0.21711458403569595,8.59000773867568,4.564778865310684,0.5314056755453441,3.492098348954026,2.26217692813697,0.647798745076739,8.588865027346996,4.531853302908754,0.5276428595023099,2647,10,8.453125,14.9296875,8.404942349917986,8.405068146328576,8.41122619145281,8.442941168875272,8.189933911525527,8.192145334662673,8.293830122190098,8.344766666166192,0.433837890625,0.466796875,,,0.3164403056308523,0.5700908576147043,0.32794072890232406,0.23356490019551884,8.59000773867568,4.831575162294815,0.5624645878421173,3.492098348954026,2.4008278596609802,0.6875029336960371,,,
6,train,received,1.0359221696853638,94.9375,95.5,1.37890625,3.779296875,4.4453125,3223,10,9.2421875,14.0390625,9.19983212243734,9.199952030036613,9.208433632643315,9.235588465796686,8.881981681058699,8.884114951148788,9.022004962821995,9.02939554574169,0.341552734375,0.38671875,,,8.28125,0.10715353447682528,0.4560670356627331,0.20963079781852925,0.17922926733981273,8.597257964109463,4.685920142425427,0.545048219093518,3.472073309671032,2.317610284356542,0.6675003888602019,8.596764425796886,4.663265364696711,0.542444242243435,2672,10,8.6015625,14.8671875,8.56396656213453,8.564091185162944,8.570364219711974,8.601520431984722,8.30105096812207,8.303250919162705,8.405299524197186,8.454758649781034,0.42138671875,0.457275390625,,,0.28638348420612486,0.5445126216960275,0.2851637872281467,0.19765776724901507,8.597257964109463,4.993553764828606,0.5808309795605694,3.472073309671032,2.47649425510747,0.7132609349605323,,,
7,train,received,0.9409162402153015,95.375,95.9375,1.35546875,3.83203125,4.5078125,3244,10,9.2734375,14.203125,9.23498402324233,9.235104261908434,9.246126106679146,9.270777545491313,8.951515415964437,8.953641816700294,9.130554283917782,9.098244130552732,0.346923828125,0.38427734375,,,8.2890625,0.12609181446389592,0.4584364727479274,0.24294736745109877,0.21927500079010176,8.595059639551337,4.72051811727496,0.5492129566562695,3.4660091155106585,2.2902160074049265,0.6607645655506308,8.59218951924705,4.692728118138472,0.5461620821592056,2660,10,8.6328125,15.0703125,8.600446442648746,8.600571230361464,8.608042090925464,8.637999012870644,8.391333593041082,8.393524661059692,8.515503425120471,8.544152772742386,0.42724609375,0.455322265625,,,0.28001016469692525,0.5573828354233077,0.32879733498392233,0.23448358873313588,8.595059639551337,5.022261916534788,0.5843196123298745,3.4660091155106585,2.4453331848128768,0.7055183940139748,,,
8,train,received,0.8339024782180786,95.8125,96.4375,1.3330078125,3.89453125,4.578125,3583,10,9.375,14.375,9.322790396348456,9.322910447732644,9.336794608732966,9.358449202298473,9.022886935883454,9.02500793006761,9.244262134511622,9.1690149479026,0.347900390625,0.3779296875,,,8.3671875,0.11608336472033948,0.4151490883875115,0.2442521342116083,0.20386330924232696,8.598424289676448,4.788447430140534,0.5568982488907535,3.499322436240181,2.3082586396780194,0.6596301660495479,8.596414087501302,4.755587151888056,0.5532059185937087,3009,10,8.7265625,15.2890625,8.69098681241871,8.691110944671273,8.700148789431024,8.728294193260863,8.449037626170878,8.451223537198027,8.59633896785679,8.601325365490952,0.428955078125,0.44921875,,,0.27319750842100143,0.5257607701763936,0.3162365861175709,0.23071452920893884,8.598424289676448,5.122371289846782,0.5957337201883455,3.499322436240181,2.4759460217876548,0.7075501234598761,,,
9,train,received,0.7889153957366943,96.1875,96.75,1.310546875,3.900390625,4.5859375,3581,10,9.546875,14.4609375,9.512765554548958,9.512884129122899,9.528801266203933,9.547870926955786,9.232587355830539,9.23468505404053,9.489185849822782,9.376489796577617,0.33984375,0.3662109375,,,8.5390625,0.13577589831814987,0.3694599091963349,0.23059938982697373,0.20436568694436946,8.599201831975268,4.897685094403679,0.5695511269653107,3.4833536289218423,2.3228307213919326,0.6668374701051781,8.59914695130098,4.8603868833996415,0.5652173303846499,2989,10,8.8984375,15.3671875,8.862138533413493,8.8622618064385,8.872827704150334,8.899056317497298,8.592583481239501,8.594754165285503,8.761250506387787,8.743393153620719,0.4208984375,0.4384765625,,,0.2687779715908897,0.45018786263788163,0.2989305027990935,0.22552958960474243,8.599201831975268,5.2683604152649846,0.6126569091186016,3.4833536289218423,2.4998977027169946,0.717669800149104,,,
10,train,received,0.7163659930229187,96.5,97.0625,1.2880859375,3.91796875,4.6015625,3791,10,9.6640625,14.4609375,9.626355257618837,9.626472773122686,9.64285618369699,9.661086505293394,9.338247039895283,9.34033040333443,9.604134053715496,9.480870646944252,0.331298828125,0.3583984375,,,8.6796875,0.11785021970999952,0.3476633264645606,0.2485119817263014,0.2080611714392421,8.595411253907288,4.964094139896117,0.5775284036164701,3.502639100542509,2.3134724369689383,0.6604940933282605,8.59435166773973,4.9388405815580025,0.5746612161679081,3207,10,9.0546875,15.3515625,9.01349458400857,9.013616384375155,9.024770107562015,9.049902756835664,8.76227962884601,8.764430766897021,8.948876940675557,8.91124693045005,0.41015625,0.4287109375,,,0.251054711168384,0.4318131887250933,0.31236249025545476,0.22468664647430192,8.595411253907288,5.34629439348779,0.6219940193155366,3.502639100542509,2.5070483265137398,0.7157598183967723,,,
