epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.913537979125977,75.8125,75.8125,1.5,2.263671875,2.263671875,506,10,4.50390625,9.125,4.505474238598747,4.505577864580198,4.507061411369643,4.536562060160827,4.498302917504774,4.5001345761319245,4.524812573291193,4.621302709065998,0.50634765625,0.5263671875,,,4.5,0.4062672574451694,0.3886327269518373,0.2790559254888297,0.21716218719432506,8.598751089018318,3.8075095147121782,0.44279796859974757,3.4860995753597965,2.0145201323680095,0.5778722290685265,8.589386018539859,3.7599293509426603,0.4377413406298189
2,train,baseline,2.0146403312683105,89.3125,89.3125,1.474609375,2.634765625,2.634765625,103,10,4.7109375,9.3984375,4.716164407172727,4.7162643764600904,4.717853845319594,4.746457275388288,4.708609488583921,4.710424654799693,4.737173517749827,4.829503759899563,0.49853515625,0.50439453125,,,4.71484375,0.4241795302938507,0.38273095788546896,0.21075453786510984,0.1507036380935831,8.595138577590827,4.051031012771558,0.4713165443700201,3.468521041038252,2.063126147582662,0.5948143670378586,8.589283411140698,4.005602299432275,0.46634883350534495
3,train,baseline,1.691741943359375,90.75,90.75,1.4501953125,2.650390625,2.650390625,114,10,5.25390625,9.453125,5.250211874605343,5.250305736082498,5.252528972735698,5.278582130391286,5.258288975461314,5.259996826899614,5.297052833175609,5.370950985415122,0.4443359375,0.44775390625,,,5.25390625,0.3869853348385103,0.3423645254154777,0.24911654037391923,0.1860972394274817,8.596661686821623,4.568904670516198,0.53147429048187,3.4697911735321183,2.2950792126438517,0.6614459193253254,8.591381978224586,4.5431453558404185,0.5288026265570911
4,train,baseline,1.5974239110946655,92.5625,92.5625,1.42578125,2.66015625,2.66015625,181,10,5.546875,9.4296875,5.541815334139204,5.541901042121478,5.544283989321729,5.568090029906347,5.532488153172638,5.534087468735353,5.574393067607352,5.638546061449359,0.411865234375,0.416748046875,,,5.55078125,0.3695095210926693,0.35095437710160193,0.26786246555477383,0.20380490114624766,8.598093104889806,4.658899628149644,0.5418526609696852,3.459933632191032,2.303786310017873,0.6658469655555158,8.596295614268612,4.618935517782114,0.5373169705931641
5,train,baseline,0.9684398174285889,95.1875,95.1875,1.40234375,2.677734375,2.677734375,207,10,5.859375,9.421875,5.859002251904567,5.859083318271535,5.861888876724599,5.883893858087547,5.84853233827132,5.850078171090383,5.897951037235901,5.9500215416650475,0.37841796875,0.384033203125,,,5.859375,0.33690456205812774,0.3297866568031847,0.24961741616660216,0.18885725801528117,8.595332825176683,4.957250552607635,0.5767374752595151,3.492587694365548,2.3761500179399864,0.6803408320350364,8.59428103388003,4.929026205911473,0.5735239732655313
6,train,baseline,0.7757503986358643,95.8125,95.8125,1.37890625,2.68359375,2.68359375,213,10,5.984375,9.4453125,5.981190240372194,5.981266859085912,5.984282166775959,6.005245276106168,5.95598991511753,5.957506610083097,6.00946058596851,6.0555492878888355,0.366455078125,0.370849609375,,,5.984375,0.3386815844902385,0.3226972505382106,0.24812929518939358,0.18682316509414731,8.592374699588703,5.128005147768234,0.5968088365622253,3.4700640394707456,2.418594495248187,0.6969884324143687,8.591244467544245,5.108351255006262,0.5945996850985261
7,train,baseline,0.7216659188270569,96.125,96.125,1.35546875,2.685546875,2.685546875,220,10,6.078125,9.4296875,6.076414644551072,6.07649350532347,6.079925451227441,6.1007311918456635,6.060962086029988,6.062501745085027,6.12106451631089,6.160810268619006,0.355712890625,0.36083984375,,,6.078125,0.3315983958706419,0.33348921682430716,0.24168875874895607,0.18021281332357422,8.592721602852164,5.327091551632092,0.6199539328568358,3.4826169193734575,2.4753360937235573,0.7107689852287528,8.59129852320736,5.305603559911029,0.6175554889146497
8,train,baseline,0.6752782464027405,96.375,96.375,1.3330078125,2.693359375,2.693359375,254,10,6.15234375,9.4609375,6.149568675904208,6.149647448168327,6.153297424294342,6.173687381285767,6.120963030748383,6.122473776129923,6.183214346853876,6.219217165704338,0.349609375,0.35302734375,,,6.15625,0.3247465622082132,0.3172990269349781,0.23966463564444315,0.18497242555563084,8.596127610964448,5.513968855087053,0.6414479989866518,3.481745307675294,2.609115049882928,0.7493698761168124,8.59482804862062,5.493298131255982,0.6391399688487776
9,train,baseline,0.5924097895622253,96.6875,96.6875,1.310546875,2.69140625,2.69140625,255,10,6.23046875,9.4375,6.2294465916641695,6.229524448832228,6.233335712369589,6.253318759781144,6.211687971270564,6.213197390441727,6.276960510962029,6.30917991366705,0.340087890625,0.3447265625,,,6.23046875,0.3174704716484034,0.33245882400433857,0.23574342062781356,0.170692144329519,8.59241198124655,5.64924033254922,0.6574685134836439,3.4969924569516158,2.6833406110191103,0.7673281095259271,8.591026687508565,5.630790202440216,0.6554269247734312
10,train,baseline,0.5505355000495911,97.0,97.0,1.2880859375,2.69140625,2.69140625,280,10,6.38671875,9.4453125,6.388895000864077,6.388970856647236,6.393040312028003,6.412045921914805,6.363972736149321,6.3654479238745285,6.433335266939848,6.458800194950332,0.32373046875,0.328125,,,6.38671875,0.286390911792864,0.28770639636984946,0.23298557524791821,0.18108138486082087,8.596504806746616,5.662550311413553,0.6587037916816532,3.4854594310834894,2.6617400313655306,0.7636697784022414,8.596009487748299,5.648588778403332,0.6571175597763288
