epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,4.87190580368042,75.875,77.375,1.5,2.404296875,2.404296875,640,11,5.71484375,9.21875,5.714396075876634,5.714493368967315,5.716925351193476,5.743064257086148,5.70063529043608,5.702366808926509,5.741967890545427,5.8139978960281145,0.3798828125,0.415283203125,,,4.1953125,0.18973166473262848,0.5007407423957394,0.3497651093342084,0.3260733698066103,8.593678784488475,3.2432722365064066,0.3774020786488423,3.4797793197994564,1.7726526148039823,0.5094152392704439,8.575527139437742,3.164783082373261,0.3690482265304522,550,10,4.2734375,9.0,4.272016733581323,4.272129786304996,4.273499778833944,4.3057561978720535,4.261002421616125,4.262971210327337,4.285622837549689,4.3941339772543975,0.525390625,0.55078125,,,0.21158962626792926,0.5159821752540737,0.39564366854810484,0.359828314430425,8.593678784488475,3.3682399935077854,0.39194390178830435,3.4797793197994564,1.8214853960121684,0.5234485375690843,,,
2,train,received,2.7470436096191406,85.5625,86.9375,1.474609375,2.4453125,2.4453125,200,11,6.0546875,9.2421875,6.050068586102164,6.050158696606009,6.053082088695663,6.0769709047117875,6.026357391513738,6.028010426279221,6.075872110181991,6.134185514617703,0.3447265625,0.38037109375,,,4.55859375,0.1966706900740446,0.526972255539232,0.32874587467490535,0.29507730457896336,8.600641518822213,3.609869400605362,0.4197209467113918,3.474787489468106,1.9019644507708398,0.5473613728999519,8.596262160189845,3.531032673834104,0.4107637259117889,105,10,4.64453125,9.0234375,4.640971212571229,4.6410785468043665,4.642809025696494,4.673160691705565,4.629105887644593,4.631004616068701,4.65975560693855,4.757004615063127,0.4853515625,0.51171875,,,0.2268151846406631,0.5560466495487637,0.36716547466579713,0.32319063049683283,8.600641518822213,3.7736447262048234,0.43876316876436827,3.474787489468106,1.9638356355047035,0.5651671192718932,,,
3,train,received,2.194082021713257,88.3125,89.9375,1.4501953125,2.4453125,2.4453125,194,11,6.25,9.2578125,6.245619203539514,6.245708027548547,6.248888665385659,6.271845969344192,6.239060471878754,6.24067354768758,6.292966307703441,6.343530566971245,0.325439453125,0.360595703125,,,4.765625,0.19246577673094534,0.49974353743459177,0.3003130111550096,0.28087098658076576,8.593560620009022,3.776571072128867,0.439465227409416,3.4744358444540713,1.9593730738037474,0.5639399204712091,8.588460655302075,3.692397664829115,0.4299254328596846,103,10,4.859375,9.046875,4.856578872830765,4.856685232909009,4.858603795684025,4.888244649021288,4.8633903679703065,4.865255570706254,4.896857930501581,4.988211672092559,0.462646484375,0.48876953125,,,0.21470690438866485,0.5220822515938911,0.3442850204770957,0.31114008012879524,8.593560620009022,3.9564430122494088,0.4603962416972227,3.4744358444540713,2.0244896089833153,0.5826815343891946,,,
4,train,received,1.9882256984710693,89.25,90.9375,1.42578125,2.453125,2.453125,184,11,6.23046875,9.265625,6.225604570712987,6.225695880828087,6.2290305205851295,6.252295772100941,6.200728053991194,6.202356382514739,6.255635832673581,6.306232969702393,0.3271484375,0.3623046875,,,4.76953125,0.17304739598233335,0.504465562275384,0.31247851825738665,0.2888402766554374,8.59537518620253,3.8749031406208863,0.45081256567380085,3.4777520942968243,1.9645274728440363,0.5648842756979919,8.587377014016944,3.7867353019144403,0.44096530241230286,96,10,4.83203125,9.046875,4.8294559999425255,4.829563976983588,4.831541516572843,4.861459055603123,4.814256270613179,4.816145733761153,4.848463034779728,4.940592664464274,0.4658203125,0.49169921875,,,0.19937604829843342,0.5358268882697166,0.366427134912277,0.32597551514786044,8.59537518620253,4.075884918433442,0.4741951142488969,3.4777520942968243,2.034655007949026,0.5850488915773102,,,
5,train,received,1.8135569095611572,90.125,91.8125,1.40234375,2.45703125,2.45703125,212,11,6.34765625,9.2578125,6.347532687903998,6.347616158074942,6.350898140868507,6.372686962392766,6.328310218678292,6.329874068210958,6.384357221358113,6.430135690472491,0.314208984375,0.350341796875,,,4.89453125,0.188684890667501,0.5290382839582907,0.31069174813276174,0.27866401652614176,8.596611726823795,3.9721193321172947,0.4620563843453798,3.469696350141466,2.024470284647639,0.5834718892807716,8.591652031459319,3.8869405899218474,0.4524089867337933,115,10,4.97265625,9.0390625,4.969269325454912,4.969371905171898,4.971384825028709,5.000122398018996,4.963310384016691,4.965144958391687,4.99859928719262,5.08621512416544,0.449951171875,0.476806640625,,,0.20619588834188587,0.5520063943525755,0.35703370655413796,0.311803877561109,8.596611726823795,4.188840778194697,0.487266484901762,3.469696350141466,2.1028518655072532,0.6060622179291039,,,
6,train,received,1.6792504787445068,91.0,92.75,1.37890625,2.45703125,2.45703125,248,11,6.4765625,9.2734375,6.473502598678739,6.473588316882853,6.477201268960995,6.498751915910994,6.460912931607945,6.462470231657648,6.520923604345782,6.561395025959708,0.301513671875,0.337158203125,,,4.94921875,0.17381345168356063,0.5102157092765515,0.31877692769418714,0.28343443580030186,8.595581766318595,4.093493464687348,0.4762322756008813,3.4604973892688307,2.0503596999251688,0.5925043337074702,8.593376845689944,4.00240558973047,0.4657546924336152,131,10,5.1171875,9.0546875,5.11606497149851,5.116168759750774,5.118459441503113,5.146882781666255,5.117488795205869,5.119319685893731,5.157018911647812,5.239266827884762,0.43505859375,0.4619140625,,,0.19676141229921884,0.5431905249855344,0.3705041288227012,0.318324308699737,8.595581766318595,4.326458446891023,0.503335151070758,3.4604973892688307,2.1294942414445375,0.615372301117233,,,
7,train,received,1.589284062385559,91.375,93.1875,1.35546875,2.45703125,2.45703125,256,11,6.59765625,9.2890625,6.597324715728094,6.597406962985484,6.601043981631507,6.621741766539609,6.5819349351242735,6.583466986704761,6.643576416331857,6.680391773282433,0.289306640625,0.32470703125,,,5.15234375,0.17848773958492425,0.5175534796910591,0.311619306387599,0.2944816573402612,8.592885202092344,4.13519682114784,0.4812349663580902,3.495670435811053,2.0475564657963448,0.5857407050791611,8.590637514009977,4.038322371145596,0.4700841310740592,139,10,5.2578125,9.0703125,5.259247509471688,5.25934861557772,5.261702673142087,5.289357763506515,5.232498506210943,5.234301243395832,5.272849839617616,5.352254973901632,0.420166015625,0.447021484375,,,0.20576855557664808,0.5487253960040742,0.3601862816795548,0.32778003549860385,8.592885202092344,4.381398493311462,0.5098867714704955,3.495670435811053,2.140823586908075,0.6124214585495869,,,
8,train,received,1.5059161186218262,91.875,93.75,1.3330078125,2.4609375,2.4609375,256,11,6.6328125,9.2578125,6.630892800933367,6.630974644052173,6.634627965868417,6.6552312895759185,6.623926648973244,6.625447274240385,6.685295439065709,6.721604223273264,0.283203125,0.321044921875,,,5.1875,0.17386126192003398,0.5245347845726531,0.3300394347154334,0.30613195694557843,8.593796260519408,4.185790802292955,0.48707121688732774,3.468345741262596,2.0554622530034,0.592634762027831,8.589913817656669,4.092902666239514,0.47647773343505545,144,10,5.3203125,9.0390625,5.320468386824146,5.320568630761455,5.322985581111423,5.350352032726426,5.300415287351305,5.3022095769062085,5.341920288598639,5.419393871333871,0.411376953125,0.4404296875,,,0.18780259265852292,0.5481790452591715,0.37862573806032684,0.33992501578346274,8.593796260519408,4.453684544167406,0.518244139045743,3.468345741262596,2.1583493432785112,0.6222993623734866,,,
9,train,received,1.4448127746582031,92.3125,94.125,1.310546875,2.4609375,2.4609375,259,11,6.68359375,9.2890625,6.6785743028169335,6.678655201930238,6.682487810432841,6.702732558986683,6.672861069675534,6.674384817105251,6.73811926702661,6.770377465147082,0.28076171875,0.316162109375,,,5.27734375,0.1852917666562565,0.5233871021686034,0.3226146834292974,0.28289659465572675,8.595205822655545,4.298953962686157,0.5001571866208047,3.4840613279904007,2.1367561990671806,0.6132946575597902,8.592752250021004,4.218552315941139,0.4909430870569819,144,10,5.3671875,9.078125,5.367077341763354,5.367177649390086,5.3697019552556275,5.396918380794587,5.347566029786858,5.349362925388519,5.390848665650913,5.46639055440924,0.408447265625,0.435546875,,,0.21229363911382426,0.555753105080145,0.3749109419496919,0.32044178808843576,8.595205822655545,4.597700977606646,0.5349145875585508,3.4840613279904007,2.2446674403310896,0.6442674881460279,,,
10,train,received,1.3741374015808105,92.5,94.3125,1.2880859375,2.45703125,2.45703125,254,11,6.6875,9.28125,6.686451156084132,6.686532542027862,6.690330600290529,6.7106374892162215,6.649565870399073,6.651097802479162,6.713226358005996,6.747542181437497,0.279541015625,0.31591796875,,,5.21875,0.17172254721412186,0.5144299545331201,0.31439665242127884,0.2836346693574354,8.596579547197095,4.288223806590966,0.4988290730106879,3.4781891857808156,2.136270685838376,0.6141904800841954,8.595815540425026,4.200260032071996,0.48864008450608415,142,10,5.37890625,9.0625,5.375751325564571,5.375850595382447,5.378347518163852,5.40547206528363,5.360531199651161,5.362331742742731,5.403810772735673,5.479423435121285,0.406494140625,0.434326171875,,,0.2032344458905939,0.5519445611310936,0.3652542610730344,0.319594964064686,8.596579547197095,4.576403146319637,0.5323516313894598,3.4781891857808156,2.247236158821705,0.6460937110633979,,,
