epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,5.178674697875977,74.0,74.0,1.5,1.357421875,1.357421875,91,10,3.5859375,5.8125,3.5867827667787098,3.5868571864665095,3.587523250033338,3.6096473833451945,3.5888440810085265,3.5902013141534637,3.6015035107791533,3.6778146067621384,0.383056640625,0.434326171875,,,3.5859375,0.14815138901913646,0.38466342980341256,0.3435746056582697,0.3741293869047071,8.594342609867061,3.2993742697464046,0.38390071463504755,3.484630605069249,1.7771057707318634,0.5099839759619362,8.5742526234676,3.279932876531706,0.3825328014659352
2,train,baseline,2.7120816707611084,85.75,85.75,1.474609375,1.4111328125,1.4111328125,35,9,4.015625,5.89453125,4.016761704994347,4.016821217872471,4.017602822840223,4.036365482044384,4.01408518559379,4.015270101649624,4.029243452644854,4.092459827502722,0.318603515625,0.366455078125,,,4.015625,0.13887301297309573,0.4033568889825279,0.32170251782618536,0.33824032367136103,8.592154454201282,3.6287469728556863,0.422332604959324,3.4653061913536094,1.839582056403291,0.5308570021873645,8.582259587023469,3.593499394877451,0.4187125032096311
3,train,baseline,2.0913374423980713,89.5,89.5,1.4501953125,1.4248046875,1.4248046875,63,10,4.57421875,5.76171875,4.570735303356779,4.570773645824102,4.571500369051369,4.585138658823434,4.573175686287171,4.574052948795896,4.588185062784843,4.633277909937027,0.2066650390625,0.27880859375,,,4.57421875,0.06577093769504873,0.3441725802121628,0.305022654955414,0.3481828335804758,8.59642381201062,4.0398356937168804,0.469943755922383,3.463183048499139,2.0745302778700196,0.5990241488300977,8.587482530396281,4.011080556898362,0.46708456671681464
4,train,baseline,1.7740646600723267,90.75,90.75,1.42578125,1.3798828125,1.3798828125,59,10,4.69140625,5.8046875,4.688267668800699,4.688307633088287,4.689146803285508,4.702681191162182,4.690563789316434,4.691398057191257,4.706571426525668,4.748302036900071,0.1922607421875,0.26025390625,,,4.69140625,0.07058822318673487,0.345585027031015,0.2669779920653658,0.31488965428867616,8.595810251775212,4.225420369895099,0.49156743182208595,3.4822993934346282,2.1753319576033707,0.6246826340390618,8.587297890864143,4.207290427659946,0.48994345848139254
5,train,baseline,1.567088007926941,91.6875,91.6875,1.40234375,1.3837890625,1.3837890625,63,10,4.80859375,5.75390625,4.809655992672778,4.8096915365296535,4.810498890837682,4.8229126268268585,4.813712142156016,4.814502808540949,4.829493767161033,4.867467945747151,0.1644287109375,0.2415771484375,,,4.8125,0.0753060375880093,0.36330958790496404,0.26506425042162635,0.3065314412214188,8.591916253458983,4.348480550895888,0.5061130046682254,3.4666836901182645,2.2584883215070106,0.6514838166357091,8.58249061959892,4.319274645790799,0.5032658743520594
6,train,baseline,1.4100563526153564,92.5625,92.5625,1.37890625,1.38671875,1.38671875,67,10,4.953125,5.79296875,4.950906223888513,4.95093656999633,4.951709828714873,4.9626437194708615,4.9464526713291015,4.947159217557773,4.962009676369486,4.995446093034478,0.1451416015625,0.2188720703125,,,4.953125,0.04390743938810337,0.3384557874074408,0.2685415106779946,0.31748784949233805,8.59806490019012,4.509779107781153,0.5245109405584311,3.4920345374965485,2.325352560837123,0.6659019364980784,8.59210078752253,4.493875711746089,0.5230240918812435
7,train,baseline,1.297806739807129,93.25,93.25,1.35546875,1.3974609375,1.3974609375,77,10,5.125,5.8515625,5.125811374990958,5.125835129148583,5.126552545537994,5.135495606416634,5.1231660553946075,5.123720961612107,5.137829968525554,5.164409351497128,0.123779296875,0.1915283203125,,,5.125,0.046758011956393626,0.33900597226719914,0.23513173499005136,0.28213873945122064,8.595110572406432,4.63727158150394,0.5395243659100026,3.4717817374753777,2.3621945840943273,0.6803983552871835,8.589329978889499,4.625116964779593,0.5384723809828026
8,train,baseline,1.2213258743286133,93.8125,93.8125,1.3330078125,1.4130859375,1.4130859375,80,10,5.109375,5.890625,5.109498770895693,5.109526181258205,5.110321082687276,5.12021241682509,5.107731835762641,5.10833936098097,5.123192136061078,5.151667665664112,0.132568359375,0.19384765625,,,5.109375,0.07913604287276593,0.37721885345289646,0.23737239927698492,0.2870499981850422,8.592918092809992,4.701999213275697,0.5471946971320525,3.4625488028854816,2.384114872396346,0.6885433269300254,8.585505745216174,4.686609117924596,0.5458745538125072
9,train,baseline,1.1761184930801392,94.0625,94.0625,1.310546875,1.4306640625,1.4306640625,74,10,5.2109375,5.8984375,5.209973055481314,5.209998562595335,5.210788283364563,5.219855468832108,5.208119327031685,5.208735517187003,5.224036223903155,5.249831898316961,0.11663818359375,0.17822265625,,,5.2109375,0.07757233298574094,0.3721940412310771,0.22243347767516392,0.2779051298648715,8.595354954236633,4.7964060352093165,0.5580230322943415,3.459649672714388,2.446895647646122,0.7072668851254889,8.590187949425728,4.7751352393765965,0.5558825100789354
10,train,baseline,1.1420433521270752,94.1875,94.1875,1.2880859375,1.4326171875,1.4326171875,77,10,5.28125,5.92578125,5.280330062999573,5.280353318319937,5.281182995912898,5.289786524006686,5.27688603808412,5.277450645058761,5.293308231793902,5.31624672205748,0.108642578125,0.1669921875,,,5.28125,0.07952173863304793,0.36886869108527537,0.22600432752146385,0.27818162899903476,8.594051932674976,4.879246154496481,0.5677468780407721,3.4821649385343263,2.522113128863192,0.7242945619700518,8.58865778044732,4.854093080995841,0.5651748160284745
11,train,baseline,1.1046637296676636,94.375,94.375,1.2666015625,1.4296875,1.4296875,84,10,5.30078125,5.90234375,5.299447888266789,5.299469264761299,5.300203817662297,5.308177013165578,5.2970712015425825,5.297613645545981,5.31223317231734,5.334489311721477,0.10205078125,0.1639404296875,,,5.30078125,0.07587007724018086,0.3746514804361884,0.23150520609905725,0.28441932039095785,8.600117985918981,4.915077548896789,0.5715128044689934,3.474030258352393,2.5652505100851326,0.7384076474053908,8.593031387735982,4.899679727201384,0.570192229740279
12,train,baseline,1.059522271156311,94.5625,94.5625,1.24609375,1.4306640625,1.4306640625,74,10,5.33203125,5.890625,5.331129393428263,5.331152628475854,5.331956892082738,5.340248732136446,5.331193835346143,5.331738661580699,5.346854253604829,5.368642363219258,0.0946044921875,0.158935546875,,,5.33203125,0.05335696047182642,0.35725299509162955,0.2289911897565805,0.27362231067279824,8.596380201089321,4.9474342878437385,0.5755252992668712,3.4706513851577316,2.574599146122085,0.7418201543181142,8.592661983272917,4.9398421602080616,0.5748907812066049
13,train,baseline,1.0936428308486938,94.5625,94.5625,1.224609375,1.4404296875,1.4404296875,79,10,5.375,5.953125,5.374438928222108,5.374460834161847,5.375275543004912,5.383128508879872,5.373332910783422,5.373855716724859,5.389230754291446,5.4093788722445035,0.096923828125,0.1522216796875,,,5.375,0.10333738975729076,0.37120770270399583,0.22222855615065165,0.27859523114225854,8.592664457899168,5.036715532851624,0.5861645776498827,3.4909478900749686,2.5716044071612516,0.7366493250937716,8.583979305655848,5.020197609513871,0.5848333774763579
14,train,baseline,1.0623408555984497,94.625,94.625,1.2041015625,1.45703125,1.45703125,81,10,5.41015625,5.98046875,5.4092076458862595,5.409227895903496,5.410020073461035,5.417369843478545,5.40059414843302,5.401082864300411,5.416345759273255,5.435320097589385,0.09527587890625,0.1466064453125,,,5.41015625,0.10397140560110767,0.3830344010968371,0.22466885423876698,0.2938403021041149,8.5961945626815,5.015020813380982,0.5834001053387738,3.4746105987468208,2.561702410945113,0.7372631660851537,8.59027615536178,4.999045108540991,0.5819423052448371
15,train,baseline,1.0361741781234741,94.8125,94.8125,1.18359375,1.4580078125,1.4580078125,81,10,5.42578125,5.9765625,5.425991669300304,5.426011390230537,5.426800325713551,5.434153900068744,5.4276338424088,5.42811575376624,5.443283164995781,5.461671367967864,0.0919189453125,0.1439208984375,,,5.4296875,0.11074078466071895,0.3898674335636869,0.21680389504705516,0.2756153308423101,8.592521099000706,5.064033824959728,0.5893536677551674,3.4725257919751895,2.591131813741735,0.7461807252028752,8.587962024856763,5.052714099658555,0.5883484446058468
16,train,baseline,1.0491206645965576,94.75,94.75,1.1640625,1.4970703125,1.4970703125,79,10,5.484375,6.078125,5.483022146293145,5.4830435542927995,5.483911302014174,5.491270567435498,5.478396371295736,5.478893745007896,5.494686858772587,5.511992983430393,0.097900390625,0.135009765625,,,5.484375,0.14513382014024154,0.4227523231156726,0.23277843588399655,0.2762665140315789,8.594034857040148,5.152296768074012,0.5995201152638219,3.457374171888321,2.605610651366869,0.7536386060128856,8.590168061031727,5.140631571996831,0.5984320138411137
17,train,baseline,0.978564977645874,95.0,95.0,1.14453125,1.5166015625,1.5166015625,86,10,5.54296875,6.0859375,5.542707555720665,5.5427278954044965,5.543575855938646,5.550179604037891,5.53743099801764,5.537894132864117,5.5534189121778565,5.568579634495088,0.08953857421875,0.1259765625,,,5.54296875,0.1328448120800919,0.40651977108770604,0.22934650161118764,0.2778721915550252,8.592687648378392,5.233038097963964,0.6090106276528672,3.47901023484698,2.7047809746446085,0.7774570329091243,8.589026986849966,5.217319780987193,0.607440142984188
18,train,baseline,0.9901966452598572,94.9375,94.9375,1.1259765625,1.5146484375,1.5146484375,87,10,5.54296875,6.08203125,5.543847625685757,5.543869663990316,5.544776635058046,5.551781667360635,5.537998025948182,5.5384845284788105,5.554412676599301,5.569998534262135,0.0888671875,0.125732421875,,,5.54296875,0.13210982451942366,0.4090308683898176,0.2335561515843052,0.2873915501570218,8.59770223976665,5.275095709500995,0.613547150435413,3.4986267599236602,2.7009474688614574,0.7720021751964168,8.591356607672985,5.259532670699744,0.6121888440764324
19,train,baseline,0.9787689447402954,95.0625,95.0625,1.1064453125,1.51171875,1.51171875,84,10,5.62890625,6.0859375,5.630440584725919,5.630459074598922,5.631285852031364,5.6371446226385284,5.631477493126631,5.631853145720628,5.646104410279275,5.658150453988101,0.0748291015625,0.11181640625,,,5.62890625,0.13344787797274996,0.3834208994426819,0.20666564111201652,0.2812596324130961,8.595635714839283,5.353955021203745,0.6228689998996602,3.472796130508872,2.7133825272766723,0.7813250260904541,8.589590876862431,5.341287226096594,0.6218325532225625
20,train,baseline,0.9734300374984741,94.9375,94.9375,1.087890625,1.5234375,1.5234375,86,10,5.58984375,6.11328125,5.58994674861894,5.58996705637917,5.590804623528136,5.597065081025877,5.594876676801719,5.595283922822414,5.609695972189605,5.62319832287473,0.0858154296875,0.11822509765625,,,5.58984375,0.125429608019371,0.4033343225035003,0.2054124189680142,0.27234910571998167,8.600799780457617,5.342584224959014,0.6211729561590555,3.473828737020603,2.72753059702931,0.7851655344899444,8.59438631157703,5.328137983958136,0.6199556071596284
21,train,baseline,0.9631492495536804,95.0625,95.0625,1.0703125,1.521484375,1.521484375,90,10,5.64453125,6.1015625,5.645024885073118,5.645040141293774,5.645763815237344,5.6512442553797015,5.645749264260438,5.6461219495230335,5.659650093729802,5.671559992059289,0.0748291015625,0.1094970703125,,,5.64453125,0.14573882738761945,0.40401062596069814,0.21537701008191845,0.29019001453535476,8.589889607557023,5.420727630678038,0.6310590564410875,3.4789632330164615,2.7774775778466414,0.7983635904764674,8.586536687229568,5.412678751905678,0.6303680924063075
22,train,baseline,0.9682719707489014,95.0,95.0,1.0517578125,1.5234375,1.5234375,86,10,5.625,6.09765625,5.623308868340818,5.623326280062733,5.62408624436228,5.629890691627205,5.620454533674406,5.620863678949578,5.634855086297826,5.647806512288947,0.07781982421875,0.11297607421875,,,5.625,0.1451254395210424,0.4006496095041951,0.2138992523330961,0.30013435484927703,8.597258305688822,5.404139147452913,0.6285886680730511,3.4790135617960005,2.7343336146358133,0.7859508352201551,8.590855165280527,5.3909517325385545,0.6275221300815071
23,train,baseline,0.9544764161109924,95.0625,95.0625,1.0341796875,1.5234375,1.5234375,88,10,5.6484375,6.1015625,5.65012134115657,5.650135601289931,5.650818109160797,5.6560406897516415,5.645411811783684,5.645787219756535,5.659519943256647,5.671492164902767,0.073974609375,0.10882568359375,,,5.6484375,0.14253557333799502,0.4078699937678996,0.20966150249573287,0.2785365866842448,8.592879644533404,5.388648874822086,0.627106290060774,3.4828767665499947,2.7269590161934616,0.782961671909708,8.587853668677639,5.375440208474243,0.6259352354919615
24,train,baseline,0.9426909685134888,95.1875,95.1875,1.0166015625,1.5234375,1.5234375,87,10,5.6875,6.11328125,5.685167978224775,5.685185353861649,5.686004522309462,5.691517844181747,5.679889715171297,5.6802722413229505,5.694811690707389,5.705889939907527,0.06964111328125,0.10308837890625,,,5.6875,0.14258773115445683,0.4032243450480177,0.20366747125107784,0.30280712050858805,8.597136125891609,5.489116806476643,0.6384820161152638,3.472387210846107,2.7716252596591398,0.798190147401155,8.592427823770777,5.476727297527519,0.6373899682201886
25,train,baseline,0.9228748679161072,95.1875,95.1875,1.0,1.5244140625,1.5244140625,83,10,5.65625,6.07421875,5.65683588692707,5.6568550936968425,5.657627287923964,5.663314815214568,5.657067067257381,5.657438183105759,5.670443734428616,5.682709784132325,0.06890869140625,0.107666015625,,,5.65625,0.14374838116454502,0.39623116006667053,0.20014926144623418,0.2750426112972325,8.594804528459795,5.4766934865631685,0.6372097781198292,3.459145449424499,2.734641535828082,0.7905540763783282,8.589718457211962,5.469120913601388,0.6367054916694611
1,test,,7.104816913604736,73.5,73.5,1.5,1.37109375,1.37109375,17,8,3.51953125,5.77734375,3.5186182988396135,3.5188007732692825,3.5202796749988985,3.5537243530409754,3.49747463209134,3.5121167364961106,3.6138199118471657,3.7670155981028595,0.390625,0.44482421875,2.3359375,2.3984375,3.521484375,0.19464063067252674,0.43553525156242706,0.36537283459007447,0.3542489964097725,6.658211482751794,3.1193678228339152,0.4684993606638493,3.186646652398159,1.8380711109936603,0.5768041805357967,6.514483739318214,2.7778522244693806,0.4264117212701957
2,test,,5.987497806549072,77.0,77.0,1.474609375,1.396484375,1.396484375,28,9,4.09375,5.83203125,4.095763109391151,4.09588827458079,4.097474598016052,4.123140893566224,4.069313475806637,4.081777511868369,4.208115139615107,4.296839807441213,0.297607421875,0.35400390625,2.546875,2.7109375,4.09375,0.12997953740184345,0.4109908724608949,0.32240717684853837,0.33078291780131747,6.658211482751794,3.5357437753156704,0.5310350661698074,3.186646652398159,2.036676677871326,0.6391284946319964,6.546529514535601,3.158014745487419,0.48239525056375504
3,test,,5.95426607131958,77.25,77.25,1.4501953125,1.2998046875,1.2998046875,34,10,4.41796875,5.59375,4.415381404270495,4.415493588651485,4.416984196929925,4.439373442595138,4.371440192942596,4.3825373873388385,4.4976499658958975,4.572333240720181,0.2099609375,0.302978515625,3.17578125,3.11328125,4.41796875,0.0395153998500361,0.3458660208038286,0.32410884851843724,0.36231924531758064,6.658211482751794,3.593175710008687,0.5396607961938229,3.186646652398159,2.2760552321391563,0.7142477596084512,6.571661145178865,3.2309901619329784,0.4916550154603321
4,test,,5.358461856842041,78.5625,78.5625,1.42578125,1.306640625,1.306640625,34,10,4.359375,5.6171875,4.359644159542079,4.35976234655404,4.361356988051658,4.3844409852239625,4.30322300024431,4.314494867333863,4.435018098876974,4.508815688309717,0.2236328125,0.312255859375,3.3828125,3.193359375,4.359375,0.05468477918122752,0.3657619259354693,0.32834436370785575,0.35787748552126375,6.658211482751794,3.5745312311575876,0.5368605729057224,3.186646652398159,2.197010569573954,0.6894427933892703,6.584093256619805,3.23437761683042,0.4912411611999115
5,test,,6.270746231079102,78.9375,78.9375,1.40234375,1.287109375,1.287109375,41,10,4.44140625,5.5625,4.446453114345141,4.4465629453692,4.447976774351256,4.4697438525046795,4.4063167404561385,4.416464931042873,4.520810450529525,4.5951095665524155,0.2012939453125,0.29931640625,3.416015625,3.232421875,4.4453125,0.04762647149121945,0.34779702092874176,0.3225407775218762,0.36333938176109987,6.658211482751794,3.7943027150924316,0.5698681582766836,3.186646652398159,2.360457209983534,0.7407339022690628,6.561232734654549,3.4851179523574505,0.5311681650842923
6,test,,5.263571739196777,80.0625,80.0625,1.37890625,1.3134765625,1.3134765625,43,10,4.61328125,5.625,4.61406366548314,4.614144079736715,4.615393134133883,4.633405332635985,4.569013296429703,4.577982553337783,4.684072757049009,4.739476477078922,0.1793212890625,0.272216796875,3.37890625,3.23828125,4.61328125,0.038287938697409915,0.35649091803645544,0.31368368168859606,0.3477869225099448,6.658211482751794,3.8322191481536096,0.5755628456802606,3.186646652398159,2.2791102223828217,0.715206444576352,6.59815719713856,3.501493912827521,0.5306775525666504
