epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5465413928031921,74.5625,74.75,1.4267578125,2.66015625,2.66015625,12713,11,9.671875,11.671875,2.1335638200398535,9.477798248193396,0.6507061230950058,1.421875,0.17138671875,,,5.443344133818645,0.16709928933301907,8.587704668898859,3.8241583057866375,0.4453062201400765,0.20947265625,3.4587708311997,1.7301640843048354,0.500225128735897,0.1318359375,9591,10,1.6064453125,8.8984375,11.296875,8.771013938915317,2.257778041996062,0.6337582007981837,0.212646484375,,,8.587704668898859,3.600753446002745,0.4192917181983675,0.2059326171875,3.4587708311997,1.6293424340681888,0.47107556805174033,0.1318359375,0.1824404677359042
2,train,sent,0.31964442133903503,85.625,85.8125,1.9111328125,2.794921875,2.794921875,5936,11,9.4921875,11.796875,2.2473639270756394,9.341538635717193,0.6395773028489202,1.478515625,0.195556640625,,,5.035155590172842,0.16726167245735857,8.593772697508427,3.7580989036779187,0.43730489925193106,0.207763671875,3.493165419138215,1.7059669913420423,0.4883728042180478,0.13134765625,3387,10,1.65625,8.6328125,11.421875,8.53757893627469,2.3002394211944193,0.638025552034378,0.2442626953125,,,8.593772697508427,3.5549935035406452,0.41367087874820524,0.2064208984375,3.493165419138215,1.6099854135782872,0.4608958409921166,0.1328125,0.18009759484855883
3,train,sent,0.2533414959907532,89.0625,89.375,2.13671875,2.822265625,2.822265625,3285,11,9.0546875,11.8046875,2.5816958509385586,8.956157221622526,0.6525192640256137,1.5869140625,0.2330322265625,,,4.30880185500348,0.1662176607570163,8.59861776293458,3.563955100530828,0.41448000118038775,0.201904296875,3.4782909471125025,1.616529960370232,0.46474834479047583,0.1290283203125,1522,10,1.8017578125,8.1015625,11.421875,8.052250345443687,2.618540873983875,0.7487266128882766,0.29052734375,,,8.59861776293458,3.3804196651898053,0.39313524084784046,0.202392578125,3.4782909471125025,1.5461393057420372,0.4445112065813707,0.1334228515625,0.17878321262025115
4,train,sent,0.21706627309322357,90.75,91.125,2.302734375,2.82421875,2.82421875,2170,11,8.671875,11.7109375,2.3409480871632695,8.594563325317663,0.6291418320033699,1.625,0.259521484375,,,3.8128263040855845,0.1890014607678254,8.592559149639214,3.4597426917781213,0.402644035557601,0.200439453125,3.4847332020096524,1.5535514876440564,0.44581647936436575,0.1278076171875,869,10,1.859375,7.67578125,11.3359375,7.642388072168002,2.360428584041074,0.6228164131753147,0.32275390625,,,8.592559149639214,3.29990281089849,0.3840419080544877,0.202880859375,3.4847332020096524,1.4958267074466143,0.4292514292296375,0.134033203125,0.2047347900450001
5,train,sent,0.1930156797170639,92.0,92.25,2.416015625,2.828125,2.828125,1787,11,8.5859375,11.8125,2.354657131014392,8.527642737099733,0.6316212548408657,1.6279296875,0.273193359375,,,3.64528208032746,0.19353419265852115,8.596848327087315,3.46817176935466,0.40342363124250974,0.2017822265625,3.4718159230186934,1.546816979321422,0.44553542400268936,0.1282958984375,635,10,1.857421875,7.546875,11.4296875,7.520115136182761,2.3391200960613787,0.6261214017868042,0.33984375,,,8.596848327087315,3.321940141762177,0.3864137199321368,0.205810546875,3.4718159230186934,1.4998449495957535,0.43200589629523334,0.1361083984375,0.2074517958706762
6,train,sent,0.17734359204769135,92.6875,93.0,2.484375,2.828125,2.828125,1467,11,8.4609375,11.7734375,2.544045431073755,8.412717140244656,0.6632676851004362,1.6357421875,0.28173828125,,,3.4968918680630283,0.16003053596899475,8.59299059666079,3.4442299832141074,0.4008185444253278,0.2020263671875,3.485336651199079,1.5699093977697949,0.45043264249084536,0.1314697265625,495,10,1.876953125,7.40625,11.3984375,7.373823279042251,2.563587122829631,0.6472194280941039,0.350341796875,,,8.59299059666079,3.3245634138614353,0.38689247666037835,0.207763671875,3.485336651199079,1.533073326737746,0.43986377218691763,0.1407470703125,0.17492190997189086
7,train,sent,0.16318131983280182,93.4375,93.75,2.54296875,2.828125,2.828125,1403,11,8.3828125,11.6875,2.334253625012934,8.346344200331302,0.628826143220067,1.6259765625,0.282470703125,,,3.502526551104702,0.1606572947549875,8.5954656230169,3.496818831476274,0.4068213386965923,0.2059326171875,3.4587876215350954,1.6256921735493073,0.4700179228777813,0.13720703125,483,10,1.853515625,7.3359375,11.3125,7.31423167753991,2.328066118992865,0.6229778688866645,0.3515625,,,8.5954656230169,3.391757293529551,0.394598436232136,0.212890625,3.4587876215350954,1.6025276706760367,0.46332063313121125,0.1484375,0.17733405232577346
8,train,sent,0.15255746245384216,94.0,94.375,2.625,2.828125,2.828125,1346,11,8.515625,11.875,2.273251761915162,8.467352238525493,0.6285332129336894,1.64453125,0.28271484375,,,3.5823666889860055,0.21461047641427589,8.596302950263095,3.565214312334456,0.4147380953140258,0.2083740234375,3.476043354858515,1.6489859355035428,0.4743858942952285,0.137451171875,428,10,1.8779296875,7.44921875,11.4921875,7.425555545262911,2.2835867959074676,0.6316576728131622,0.351806640625,,,8.596302950263095,3.4567404261326917,0.4021194280998317,0.2154541015625,3.476043354858515,1.6304484874174197,0.4690529780471578,0.1492919921875,0.2262550219835553
9,train,sent,0.14288924634456635,94.4375,94.75,2.634765625,2.83203125,2.83203125,1378,11,8.421875,11.765625,2.334670932032168,8.376083875933508,0.6666611740365624,1.6416015625,0.2841796875,,,3.56374145811023,0.1911918256213054,8.592543708263564,3.6125772316533062,0.42043163867517397,0.2122802734375,3.474187925875134,1.679482366643244,0.48341724813869674,0.1412353515625,453,10,1.8759765625,7.3515625,11.3828125,7.325619526669389,2.307646793080494,0.6116348220966756,0.354248046875,,,8.592543708263564,3.5292268059787713,0.4107313184318942,0.2213134765625,3.474187925875134,1.6647414071565159,0.47917425386169177,0.15380859375,0.20513716115358926
10,train,sent,0.13532178103923798,94.8125,95.1875,2.681640625,2.83203125,2.83203125,1408,11,8.5234375,11.8125,2.3034655349329114,8.481769808766684,0.628077233908698,1.6298828125,0.2783203125,,,3.701175162807239,0.18121339738696185,8.596325528810738,3.6969148998314587,0.430057573720444,0.2159423828125,3.4615562568949314,1.6985444271626733,0.49068808972248035,0.1417236328125,456,10,1.8544921875,7.46484375,11.4296875,7.4382778733357435,2.345858271000907,0.6161684920080006,0.34716796875,,,8.596325528810738,3.609643345793425,0.4199053809323113,0.2247314453125,3.4615562568949314,1.6868466178394383,0.4873087399574911,0.1544189453125,0.19513670674188105
