epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5022231340408325,76.3125,76.3125,2.302734375,2.19921875,2.19921875,773,10,6.890625,8.8671875,0.0157161729875952,6.890377052301487,0.5803781091235578,1.5908203125,0.22314453125,,,2.6665090697184732,0.369317688591243,8.593897671068445,2.662047633657318,0.30976022004766973,0.171875,3.491340202277003,1.3308613185632625,0.3811892400790085,0.128173828125
2,train,baseline,0.27248111367225647,87.625,87.625,2.720703125,2.384765625,2.384765625,421,10,7.22265625,8.9609375,0.01534016290679574,7.218851129535231,0.5827787038870156,1.6474609375,0.1939697265625,,,2.6649109653130214,0.39188597064721714,8.595075361448998,2.810596984899272,0.3270008541758089,0.177734375,3.4926950466658995,1.4685722049473346,0.42046963314166885,0.1370849609375
3,train,baseline,0.2154824435710907,90.5625,90.5625,2.833984375,2.4140625,2.4140625,374,10,7.3203125,9.015625,0.015516577055677772,7.318264074458929,0.5840466239023954,1.673828125,0.1878662109375,,,2.7202317610230367,0.3496810205814798,8.59212777198088,2.965190388662357,0.34510548112795864,0.186279296875,3.4844002775480933,1.54381017125076,0.4430633820110673,0.142822265625
4,train,baseline,0.1817065328359604,92.25,92.25,2.900390625,2.427734375,2.427734375,330,10,7.2734375,9.03125,0.015458438079804182,7.269658714070931,0.5836822630371898,1.7021484375,0.1943359375,,,2.7727901031405686,0.3409385742712396,8.596498141859405,3.086482772337635,0.35903954394039284,0.1944580078125,3.4631594502657195,1.5874340245364635,0.45837739998216476,0.1478271484375
5,train,baseline,0.15873010456562042,93.1875,93.1875,2.884765625,2.43359375,2.43359375,301,10,7.09375,9.078125,0.015571438008919358,7.086691821827516,0.5820803430397063,1.6865234375,0.2183837890625,,,2.815327618061697,0.344813366180022,8.592755559844697,3.20390133992902,0.3728607566705792,0.2042236328125,3.4629635922942237,1.6151309713456854,0.4664013722060694,0.1529541015625
6,train,baseline,0.14271044731140137,94.1875,94.1875,2.84375,2.431640625,2.431640625,311,10,7.1875,9.0703125,0.015478905057534575,7.1867280416726524,0.5805105671752244,1.654296875,0.2073974609375,,,2.9447096856713086,0.3377276626525002,8.596142140127558,3.358151245418335,0.3906579475625683,0.2127685546875,3.4786873757467847,1.674759533957472,0.4814343322811364,0.156982421875
7,train,baseline,0.12862740457057953,94.875,94.875,2.822265625,2.431640625,2.431640625,314,10,7.18359375,9.1015625,0.015544162131845951,7.177603186492646,0.5844467431306839,1.609375,0.2108154296875,,,2.980127112690271,0.35210921856992083,8.592452189764748,3.4375636090511605,0.4000678191897251,0.2178955078125,3.484685154934053,1.7119471086931357,0.49127741318872004,0.1605224609375
8,train,baseline,0.11823324114084244,95.4375,95.4375,2.83203125,2.431640625,2.431640625,322,10,7.16015625,9.09375,0.015603285050019622,7.159527537590074,0.5778619579505175,1.6025390625,0.2122802734375,,,3.0492070230278943,0.3372434983235188,8.589653629236256,3.53973122819312,0.41209242898282655,0.2247314453125,3.481439894362879,1.7528889501270246,0.5034953936632051,0.1646728515625
9,train,baseline,0.1107369214296341,95.75,95.75,2.869140625,2.427734375,2.427734375,308,10,7.1875,9.0625,0.015523766167461872,7.184615398813808,0.5794447069056332,1.603515625,0.20703125,,,3.0861289980939253,0.3424671651316053,8.594273717659833,3.5987918886807684,0.41874299177670327,0.22802734375,3.48999976126132,1.7701714505430477,0.5072124847089647,0.165771484375
10,train,baseline,0.10428785532712936,96.125,96.125,2.861328125,2.423828125,2.423828125,319,10,7.15625,9.03125,0.015671472996473312,7.157875410330988,0.5794968800619245,1.59375,0.2076416015625,,,3.1402097975973433,0.351648122733799,8.597650762406387,3.6774682782654766,0.42772943213108533,0.2333984375,3.473609514992784,1.8150926811656092,0.5225379172101271,0.1707763671875
