epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5570383071899414,73.625,74.375,2.302734375,1.4443359375,1.4443359375,111,11,5.5078125,6.3359375,0.003574928967282176,5.508563065534997,0.5641903800424188,1.0634765625,0.1302490234375,,,1.4421965630810574,0.2803718124922495,8.596785624020848,1.9192185273582911,0.22324838739675856,0.1361083984375,3.4704133664317585,1.0960256325664144,0.3158199087082632,0.1220703125,91,10,1.115234375,5.1484375,6.1015625,5.144409710836863,0.0033159111626446247,0.5619205511175096,0.1563720703125,,,8.596785624020848,1.9662173920100363,0.22871541504025622,0.14306640625,3.4704133664317585,1.1239358187297324,0.3238622319753658,0.13037109375,0.2981744540940205
2,train,sent,0.318789541721344,85.3125,86.0625,2.8046875,1.55859375,1.55859375,88,11,5.59765625,6.40234375,0.0032324078492820263,5.598543603853455,0.5633912249468267,1.150390625,0.125732421875,,,1.6478939305936082,0.31532952188870156,8.593392650861052,2.1291367286176275,0.24776439470670406,0.1500244140625,3.4696484869297928,1.2130442673385895,0.34961589679996163,0.1337890625,69,10,1.208984375,5.21484375,6.1640625,5.216782094424952,0.0034914689604192972,0.5725182630121708,0.1539306640625,,,8.593392650861052,2.1847624722620616,0.25423747767922017,0.158203125,3.4696484869297928,1.2427860633639716,0.3581878879216617,0.14306640625,0.3318666266150062
3,train,sent,0.25665798783302307,88.4375,89.1875,2.955078125,1.572265625,1.572265625,71,11,5.50390625,6.40625,0.003300752956420183,5.501500752534867,0.5632488960400224,1.1611328125,0.141357421875,,,1.7320161691819473,0.315806598764015,8.592720505836464,2.2242520778527552,0.2588530694489561,0.1578369140625,3.4747249342755224,1.2558811855802139,0.36143326718955504,0.139892578125,53,10,1.2177734375,5.1015625,6.16796875,5.098630836798683,0.0036056810058653355,0.5593334240838885,0.1729736328125,,,8.592720505836464,2.283956930741647,0.2658013756167569,0.166748046875,3.4747249342755224,1.2889550315774416,0.37095167414919067,0.1502685546875,0.32826059226986515
4,train,sent,0.2207566797733307,90.0625,90.875,3.072265625,1.5830078125,1.5830078125,67,11,5.51953125,6.44921875,0.0032804158981889486,5.513984138676746,0.561377780046314,1.181640625,0.1446533203125,,,1.7592062821115428,0.32653069901124027,8.59600148618101,2.2703203343494494,0.26411353441471963,0.160888671875,3.4812099805724177,1.2624157777771954,0.3626370672330474,0.1402587890625,48,10,1.2412109375,5.109375,6.2109375,5.1058181301003325,0.0033483991865068674,0.5591158869210631,0.1773681640625,,,8.59600148618101,2.332922383943207,0.2713962285480789,0.1702880859375,3.4812099805724177,1.290680985399252,0.37075643026480826,0.1502685546875,0.3431338181951581
5,train,sent,0.1984178125858307,91.0,91.75,3.189453125,1.5859375,1.5859375,63,11,5.45703125,6.44921875,0.003342587035149336,5.456755230213591,0.5616830289363861,1.1884765625,0.15380859375,,,1.848598498694253,0.2824434585540393,8.590328326364139,2.3644293202027757,0.27524318400569464,0.1683349609375,3.493830517327215,1.319634117487844,0.3777041018284327,0.1474609375,45,10,1.2470703125,5.0390625,6.20703125,5.041350490227607,0.003360568080097437,0.5593217229470611,0.188720703125,,,8.590328326364139,2.4360338182728674,0.28357866262184184,0.1787109375,3.493830517327215,1.35524552934775,0.38789675762077747,0.1588134765625,0.29661398055982585
6,train,sent,0.1807856559753418,91.9375,92.625,3.306640625,1.583984375,1.583984375,61,11,5.3828125,6.4140625,0.0033746680710464716,5.379216392931998,0.5659869979135692,1.2060546875,0.16064453125,,,1.8844223090310335,0.32190920795750294,8.595244456313496,2.4076345611092735,0.2801124009149949,0.1722412109375,3.4721188415626183,1.3409881587551968,0.3862160887764108,0.1514892578125,42,10,1.271484375,4.9609375,6.17578125,4.95512198597379,0.003346084151417017,0.5630713880527765,0.19677734375,,,8.595244456313496,2.4786575508272692,0.2883754573154242,0.182861328125,3.4721188415626183,1.375331544162004,0.39610727827018716,0.1630859375,0.33618141479333075
7,train,sent,0.16863495111465454,92.375,93.0625,3.404296875,1.5869140625,1.5869140625,59,11,5.390625,6.453125,0.003336725989356637,5.394172322091731,0.5625839401036501,1.2294921875,0.1649169921875,,,1.9302384363215506,0.281973057662347,8.598794992533946,2.4617318682630023,0.2862880055171037,0.176025390625,3.483212427292447,1.3439939661971003,0.3858489811492223,0.1514892578125,41,10,1.2978515625,4.953125,6.2109375,4.950831396264524,0.00327389407902956,0.5586538158822805,0.202392578125,,,8.598794992533946,2.536068846803974,0.2949330515503579,0.1871337890625,3.483212427292447,1.376717813455132,0.3952437131505284,0.1632080078125,0.2998235086376433
8,train,sent,0.16047240793704987,92.6875,93.375,3.447265625,1.5869140625,1.5869140625,55,11,5.3828125,6.45703125,0.0032714649569243193,5.386009583097281,0.5626746050547808,1.25,0.1663818359375,,,1.9678488443097288,0.291245520301761,8.595931776096359,2.5065474988826972,0.29159695122906004,0.1793212890625,3.485594421849963,1.3601607837222476,0.39022347958668946,0.1533203125,37,10,1.3232421875,4.9453125,6.21484375,4.943062023572414,0.003515843069180846,0.563399787992239,0.2044677734375,,,8.595931776096359,2.5778936863349786,0.29989694584403376,0.1904296875,3.485594421849963,1.3974114466170473,0.4009105126681313,0.165771484375,0.3113079553426769
9,train,sent,0.15219688415527344,93.25,93.9375,3.537109375,1.5869140625,1.5869140625,55,11,5.34375,6.453125,0.003337017958983779,5.344552509429864,0.5620081259403378,1.2705078125,0.1722412109375,,,2.019192163096955,0.28812326251438425,8.597131102326802,2.5561934897636647,0.29733098859825857,0.183349609375,3.488386898330579,1.3956849665614577,0.40009465900396085,0.1580810546875,37,10,1.349609375,4.8984375,6.21484375,4.897600150352391,0.0033389779273420572,0.5596068580634892,0.2115478515625,,,8.597131102326802,2.640046658460914,0.30708461078910254,0.1956787109375,3.488386898330579,1.4288464650706825,0.40960091489693384,0.17041015625,0.3029578996637699
10,train,sent,0.14588922262191772,93.4375,94.125,3.6015625,1.5888671875,1.5888671875,52,11,5.31640625,6.4375,0.003408930031582713,5.320416752036357,0.5625098319724202,1.2685546875,0.1739501953125,,,2.068427854066204,0.31169565865938653,8.594230400879345,2.607032205697746,0.30334679012457005,0.1873779296875,3.471075371659089,1.3918063005441486,0.40097265300202894,0.1583251953125,33,10,1.3447265625,4.87109375,6.19921875,4.872525884378677,0.0033930370118469,0.5585692189633846,0.2138671875,,,8.594230400879345,2.6822644164419716,0.31210059439033977,0.19921875,3.471075371659089,1.427769420220839,0.41133345356842543,0.171142578125,0.3256353753872851
