epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5223745703697205,76.0625,76.125,1.44921875,3.04296875,3.04296875,3108,10,7.765625,12.8046875,1.418295367155224,7.688788746638544,0.6123902809340507,2.2109375,0.3935546875,,,3.248536626540104,0.31514440668210997,8.593897671068445,3.4204320562857173,0.39800707283270087,0.2091064453125,3.491340202277003,1.500433746845646,0.42975867715987237,0.13330078125,3095,10,2.208984375,6.2109375,12.8046875,6.197492964496428,1.4017337919212878,0.5982315111905336,0.51513671875,,,8.593897671068445,3.146646418362062,0.366148927855555,0.2125244140625,3.491340202277003,1.480653847628398,0.424093259849824,0.152587890625,0.3154670232294075
2,train,sent,0.2573147118091583,89.25,89.3125,1.8388671875,3.33203125,3.33203125,420,10,8.6328125,12.96875,1.186715966789052,8.54769613303531,0.6235517759341747,2.38671875,0.334228515625,,,4.051093897282426,0.27099621440842825,8.59663281884922,3.8973612996316227,0.4533590513585922,0.2261962890625,3.4846022046565226,1.787009032501646,0.5128301388645283,0.1474609375,418,10,2.3828125,7.26171875,12.96875,7.227211422730457,1.2041205218993127,0.6074464961420745,0.440185546875,,,8.59663281884922,3.729189543645446,0.43379653664731616,0.235107421875,3.4846022046565226,1.8209595036076385,0.5225731365187868,0.16943359375,0.27133410347348835
3,train,sent,0.17652395367622375,93.5,93.5,2.11328125,3.39453125,3.39453125,439,10,9.078125,13.171875,1.196967980824411,8.964578996532458,0.6225114099215716,2.357421875,0.310546875,,,4.447198999483083,0.26952259648586785,8.595309119981248,4.153222475356111,0.48319640601421116,0.2349853515625,3.4888674778817723,1.8487132882324229,0.5298892262181448,0.1470947265625,444,10,2.357421875,7.76953125,13.171875,7.727466490164078,1.2420482200104743,0.6123646809719503,0.41015625,,,8.595309119981248,4.054829157608534,0.47174907859711507,0.247802734375,3.4888674778817723,1.8966671535026771,0.5436340490221824,0.16845703125,0.2691193323329958
4,train,sent,0.1402258723974228,95.3125,95.3125,2.197265625,3.447265625,3.447265625,823,10,9.5625,13.2734375,1.1926138601265848,9.427464075849478,0.6205781700555235,2.349609375,0.279541015625,,,4.998231965310522,0.2542612906308026,8.594555714371202,4.3781501995070915,0.5094097176176613,0.2410888671875,3.4992274647637203,1.8921928529695968,0.5407458852056547,0.1448974609375,838,10,2.34765625,8.359375,13.2734375,8.286028184442326,1.2621741970069706,0.6438473530579358,0.3701171875,,,8.594555714371202,4.294886336864851,0.4997217400875357,0.253173828125,3.4992274647637203,1.9469223616655444,0.556386339919462,0.1641845703125,0.25324864040136486
5,train,sent,0.12146933376789093,96.0625,96.0625,2.240234375,3.4453125,3.4453125,931,10,9.6640625,13.1640625,1.2029396281577647,9.533356992245983,0.6305369220208377,2.365234375,0.265869140625,,,5.121684446297776,0.25204331166367866,8.59319498243855,4.443077691605293,0.5170460696731973,0.243408203125,3.4907829125473704,1.9641269702193203,0.5626608756332013,0.1492919921875,934,10,2.359375,8.515625,13.1640625,8.440139979787899,1.2389125011395663,0.6215002529788762,0.352783203125,,,8.59319498243855,4.363076591477871,0.5077362494851397,0.2548828125,3.4907829125473704,2.0404620016659827,0.5845284719171987,0.169921875,0.25206609864896723
6,train,sent,0.10691619664430618,96.75,96.75,2.30859375,3.43359375,3.43359375,1370,10,9.953125,13.1796875,1.1907366749364883,9.80953816897605,0.6260070148855448,2.275390625,0.2447509765625,,,5.443684993851562,0.24307422770120343,8.595678920760058,4.55586759082297,0.530018353735824,0.24560546875,3.499607058452996,2.010493661582476,0.5744912580188979,0.1494140625,1369,10,2.26953125,8.8828125,13.1796875,8.805525559410478,1.2750549870543182,0.6224584640003741,0.32568359375,,,8.595678920760058,4.4793569509602325,0.5211172953589283,0.25634765625,3.499607058452996,2.075325455036861,0.5930167074112201,0.1676025390625,0.2432517798815951
7,train,sent,0.09810692816972733,97.0625,97.0625,2.357421875,3.42578125,3.42578125,1375,9,9.9765625,13.2109375,1.199401631951332,9.839373202611073,0.6297258487902582,2.134765625,0.244873046875,,,5.5370665591840655,0.24317789817729518,8.59712575403597,4.633700242787466,0.5389824896550046,0.24951171875,3.476959044866086,2.0153783637391998,0.5796382234398224,0.1497802734375,1354,9,2.12890625,8.8984375,13.2109375,8.809748492808001,1.334253926994279,0.6191301899962127,0.32666015625,,,8.59712575403597,4.584972520424351,0.5333145811286882,0.26220703125,3.476959044866086,2.080580807207947,0.5983909446043187,0.1680908203125,0.24410983477906717
8,train,sent,0.09069398045539856,97.5625,97.5625,2.322265625,3.40625,3.40625,1549,9,10.1015625,13.0234375,1.1992863391060382,9.971376180540094,0.6322003779932857,2.060546875,0.22412109375,,,5.622669032013675,0.23358492718003218,8.595514935362726,4.605380540693181,0.5357887893075759,0.246337890625,3.4757876989352305,2.012342575206554,0.5789601522046393,0.148193359375,1530,9,2.056640625,9.125,13.0234375,9.042682621695104,1.3258121700491756,0.6306860039476305,0.298828125,,,8.595514935362726,4.584335296938159,0.5333403910541519,0.258544921875,3.4757876989352305,2.0901081335383855,0.6013336586059808,0.165771484375,0.23454856267406562
9,train,sent,0.08580619841814041,97.625,97.625,2.265625,3.34375,3.34375,1773,10,10.3515625,12.984375,1.1952979678753763,10.19756654609165,0.6353261801414192,1.9951171875,0.2025146484375,,,5.892442369917161,0.260358416297484,8.591198975326414,4.676269774419657,0.5443093318929896,0.246826171875,3.47616003067284,2.029339020443345,0.5837875709222021,0.146728515625,1766,10,1.9931640625,9.4765625,12.984375,9.375532064297436,1.321871672058478,0.6223294851370156,0.27001953125,,,8.591198975326414,4.674133867610442,0.544060716209038,0.2587890625,3.47616003067284,2.112298585225701,0.6076528602214115,0.1630859375,0.25986740336848674
10,train,sent,0.08113469183444977,97.875,97.875,2.28125,3.3046875,3.3046875,1625,9,10.3046875,13.125,1.1962324199266732,10.148674999189724,0.6291231859941036,1.98828125,0.2149658203125,,,5.695996206363301,0.2757179171826349,8.598688468663392,4.6180153297356945,0.537060430386023,0.244384765625,3.463416707594002,1.9931078356835012,0.5754744531067679,0.144775390625,1600,9,1.9873046875,9.3828125,13.125,9.27641932138863,1.2855938891880214,0.6215121049899608,0.28515625,,,8.598688468663392,4.592654601052615,0.5341110586561943,0.25537109375,3.463416707594002,2.0704761325346466,0.5978131733310785,0.1612548828125,0.2763690624240117
