epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5229092836380005,75.9375,75.9375,1.4638671875,2.91015625,2.91015625,6888,10,7.88671875,12.9609375,1.2815004589501768,7.769059504886655,0.615713668987155,1.9599609375,0.3916015625,,,4.687975501934011,0.2913805313031955,8.594343285433473,3.6551860749180287,0.4253013817953017,0.2218017578125,3.4564485357913037,1.664838285797213,0.4816615287506581,0.146728515625
2,train,baseline,0.24576924741268158,90.0,90.0,2.037109375,3.31640625,3.31640625,3680,10,8.5625,13.0078125,1.3972938370425254,8.449546880909693,0.627448360202834,2.1875,0.341552734375,,,4.878736598095523,0.32512467235196896,8.596714199542392,4.096085938977756,0.4764711079025744,0.23876953125,3.4823270683187366,1.8339582360925313,0.5266473252261064,0.1522216796875
3,train,baseline,0.17043808102607727,93.875,93.875,2.310546875,3.400390625,3.400390625,3633,10,9.546875,13.09375,1.3140264449175447,9.405366259543802,0.6286068588960916,2.23828125,0.270751953125,,,5.881632556654955,0.32024269474520184,8.597435695973378,4.542517366266701,0.5283572366111672,0.250244140625,3.4913349827211997,1.9594064571754517,0.5612198390795089,0.1502685546875
4,train,baseline,0.1364486664533615,95.4375,95.4375,2.421875,3.4453125,3.4453125,4729,10,9.796875,13.2109375,1.3721340198535472,9.638779929674493,0.6248698220588267,2.158203125,0.25830078125,,,6.214254646453487,0.2956996180129046,8.593569070878246,4.748453089492234,0.5525589019332745,0.258056640625,3.4821339204468735,2.053498388343538,0.5897241275774959,0.154541015625
5,train,baseline,0.1156466081738472,96.4375,96.4375,2.490234375,3.392578125,3.392578125,3999,10,9.7578125,13.0703125,1.4095459440723062,9.614063048876169,0.6277250710409135,2.03125,0.253173828125,,,6.089257164312746,0.29540484709548626,8.592577341696568,4.780007878759262,0.5562950077346024,0.260498046875,3.511896261136078,2.0700242492698617,0.5894320604448097,0.156005859375
6,train,baseline,0.10233798623085022,97.0625,97.0625,2.552734375,3.373046875,3.373046875,3216,10,9.90625,12.96875,1.4383784621022642,9.773077092751404,0.6241390600334853,1.9775390625,0.236083984375,,,6.163160002488638,0.3024450843655997,8.593734827946962,4.829406576263349,0.5619683028335994,0.260986328125,3.4796999242147013,2.068728890732465,0.5945135890415423,0.154541015625
7,train,baseline,0.09249240905046463,97.4375,97.4375,2.578125,3.306640625,3.306640625,3028,10,9.875,12.8984375,1.4635373468045145,9.741613089662733,0.6276438429486006,1.9267578125,0.2344970703125,,,6.077614064491641,0.3162767136234221,8.598310902414248,4.824403653042829,0.5610873702750414,0.26123046875,3.457698165599693,2.04187008852697,0.5905287248150632,0.1531982421875
8,train,baseline,0.08562301844358444,97.6875,97.6875,2.572265625,3.271484375,3.271484375,2671,10,9.7421875,12.8125,1.5143072430510074,9.617547275378977,0.6299599239137024,1.8837890625,0.239501953125,,,5.97547835029828,0.3213744761338412,8.598331202090971,4.819728261690123,0.560542289940872,0.2626953125,3.4748598526266186,2.0577878269201886,0.5921930420775743,0.1556396484375
9,train,baseline,0.07984103262424469,98.0,98.0,2.623046875,3.234375,3.234375,2611,10,9.7109375,12.65625,1.440727029927075,9.596532073280176,0.6203499929979444,1.8701171875,0.2327880859375,,,5.815635852555404,0.3097045365080445,8.594185569651422,4.758562798310784,0.5536956073085806,0.260009765625,3.4960335537955975,2.0264210461581005,0.5796343241494469,0.1534423828125
10,train,baseline,0.0757589265704155,98.125,98.125,2.671875,3.212890625,3.212890625,2567,10,9.765625,12.40625,1.4403515120502561,9.668535580073936,0.6271676470059901,1.806640625,0.212646484375,,,5.726436935900525,0.2993709193666289,8.595887594129085,4.675006791498346,0.5438655101413069,0.254638671875,3.484118693058806,1.9818425551693881,0.5688217680751492,0.1495361328125
