epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.6604472994804382,70.5625,73.375,2.7265625,1.27734375,1.5927734375,91,10,5.19921875,5.828125,0.0032370530534535646,5.200819554658723,0.5598584748804569,1.0947265625,0.10772705078125,,,1.2739160944255872,0.1656656265452168,8.599145820223159,1.6328798659046724,0.1898886121996588,0.11834716796875,3.471724160562757,0.8620344669082787,0.248301543279448,0.09942626953125,91,10,1.30859375,5.19921875,6.11328125,5.199488975256003,0.002981096040457487,0.5576732291374356,0.1495361328125,,,8.599145820223159,1.927488394823138,0.22414882072241885,0.1396484375,3.471724160562757,1.0263589294560278,0.295633777912142,0.11834716796875,0.27105479037236696
2,train,sent,0.4008212983608246,82.25,85.5625,3.3125,1.421875,1.78125,76,10,5.2421875,5.8984375,0.0029186541214585304,5.2450151756999555,0.5635714589152485,1.2373046875,0.111572265625,,,1.4135264399662866,0.1970058983411034,8.59427657912244,1.7872612934674965,0.20795948059307087,0.129150390625,3.4788282000317685,0.9296814527937372,0.26723982885537356,0.10662841796875,68,10,1.490234375,5.1875,6.171875,5.191546799534231,0.0029571549966931343,0.5615588380023837,0.159423828125,,,8.59427657912244,2.092955434635029,0.24352898296516548,0.15185546875,3.4788282000317685,1.101997817949365,0.31677270465362495,0.127197265625,0.26983016113768354
3,train,sent,0.3410128355026245,85.0625,88.375,3.453125,1.4365234375,1.7978515625,70,10,5.3046875,5.9609375,0.003027087077498436,5.30441213332877,0.5653615349438041,1.28515625,0.1103515625,,,1.4560888064557913,0.16735934568888225,8.598333905354853,1.8514300041241922,0.21532427380741315,0.1331787109375,3.4927567866372558,0.9875558180685191,0.28274394078819176,0.11224365234375,65,10,1.560546875,5.2734375,6.3203125,5.274484784322809,0.0029436449985951185,0.5555673849303275,0.1654052734375,,,8.598333905354853,2.1981944279956798,0.25565353150878367,0.158447265625,3.4927567866372558,1.1588326286608597,0.33178165542312393,0.1322021484375,0.25607476868513046
4,train,sent,0.2977062165737152,87.0,90.375,3.66015625,1.4794921875,1.8505859375,57,10,5.30859375,6.04296875,0.002997515955939889,5.309269917619319,0.5585482819005847,1.357421875,0.12176513671875,,,1.4566753617550416,0.18916301500530425,8.594634758334,1.8964068015266609,0.22065007470943002,0.1363525390625,3.492203679238536,1.0105777912063543,0.2893811140553828,0.11480712890625,51,10,1.6591796875,5.21484375,6.375,5.21416358449801,0.0029425148386508226,0.5597857441753149,0.1817626953125,,,8.594634758334,2.224487594839979,0.25882281881530217,0.1610107421875,3.492203679238536,1.1689275973546263,0.3347249200566409,0.13427734375,0.2568425713412314
5,train,sent,0.26727521419525146,88.1875,91.5,3.8203125,1.494140625,1.8662109375,51,10,5.25,6.0234375,0.003001917153596878,5.2490128190292245,0.5619314038194716,1.3916015625,0.12841796875,,,1.5427266427879207,0.1709447125691853,8.594121970711612,1.9818048193664373,0.2306000340838006,0.1431884765625,3.4550820590901887,1.0467927165478716,0.3029718827643471,0.1202392578125,46,10,1.70703125,5.1484375,6.37109375,5.150319096961775,0.0029168149922043085,0.5589251860510558,0.191650390625,,,8.594121970711612,2.3232802037960365,0.27033363172103825,0.1690673828125,3.4550820590901887,1.2124090884803613,0.3509060183651961,0.140869140625,0.26265205245591694
6,train,sent,0.24676945805549622,89.0625,92.3125,3.896484375,1.49609375,1.8671875,53,10,5.21484375,6.03125,0.00298289698548615,5.21249269828657,0.5615431689657271,1.408203125,0.135498046875,,,1.6066920816904862,0.16332997062627658,8.596253067514283,2.047211433707626,0.23815160135805583,0.148193359375,3.4769111976778344,1.074323446664608,0.3089878876924234,0.12359619140625,46,10,1.73046875,5.0859375,6.37109375,5.079866300903609,0.0029970768373459578,0.5587086658924818,0.2020263671875,,,8.596253067514283,2.3949773418741547,0.27860712371590207,0.175048828125,3.4769111976778344,1.2397912382560405,0.35657834433162244,0.144775390625,0.25481718484937027
7,train,sent,0.23582559823989868,89.5,92.8125,3.94140625,1.494140625,1.8662109375,50,10,5.19921875,6.03125,0.0029758771415799856,5.199048917470856,0.5589998040813953,1.3984375,0.1383056640625,,,1.6548046477838314,0.18251838643722626,8.59710407205577,2.1012312374597553,0.2444115157672276,0.15234375,3.483855251137386,1.0879636833742703,0.3122872808848987,0.1253662109375,44,10,1.71875,5.0546875,6.3671875,5.053408931433624,0.002968127140775323,0.557977246819064,0.2059326171875,,,8.59710407205577,2.4563848633431533,0.2857223598499226,0.179931640625,3.483855251137386,1.262876154176508,0.36249386473913126,0.14794921875,0.2572755043725944
8,train,sent,0.22618277370929718,90.0,93.3125,4.01171875,1.4912109375,1.86328125,48,10,5.17578125,6.03515625,0.002983859973028302,5.17825495965159,0.5615004471037537,1.3984375,0.1424560546875,,,1.705116495111941,0.16988557600029508,8.59374696391449,2.1504894505684176,0.2502388608366542,0.1561279296875,3.4937951991545333,1.113303623348795,0.31865165525964556,0.12841796875,42,10,1.7216796875,5.01953125,6.375,5.019831652347269,0.0029744289349764585,0.559773450018838,0.2130126953125,,,8.59374696391449,2.5128863631627505,0.2924086982912654,0.1845703125,3.4937951991545333,1.2855978472100111,0.36796600084661923,0.1510009765625,0.25155252659619354
9,train,sent,0.21675540506839752,90.4375,93.8125,4.0546875,1.494140625,1.865234375,45,10,5.15234375,6.0390625,0.002991570858284831,5.152987438455685,0.5582125880755484,1.4052734375,0.1468505859375,,,1.7659228495799315,0.16903981647180222,8.596387778486816,2.208934418887269,0.256960769547334,0.16064453125,3.4657180289257035,1.131437596765183,0.3264655656697795,0.1312255859375,39,10,1.7275390625,4.9765625,6.37109375,4.978317805306069,0.002966530155390501,0.5588381050620228,0.218994140625,,,8.596387778486816,2.572229151465141,0.29922209394768823,0.1895751953125,3.4657180289257035,1.3052538855312026,0.3766186038902313,0.1546630859375,0.2625270370136481
10,train,sent,0.21146567165851593,90.75,94.0625,4.1015625,1.49609375,1.8671875,45,10,5.13671875,6.02734375,0.002964867977425456,5.140068776428836,0.5579878350254148,1.4150390625,0.14794921875,,,1.8052566551694404,0.1667085798162037,8.595745930546698,2.2371936099272514,0.26026753559303534,0.1629638671875,3.4843081033604157,1.150515312593309,0.3301990749565754,0.1334228515625,41,10,1.7421875,4.95703125,6.36328125,4.953189077477321,0.0028064341749995947,0.5542140549514443,0.2213134765625,,,8.595745930546698,2.6095662602911265,0.303588109906496,0.1925048828125,3.4843081033604157,1.3269117853437145,0.38082504359014174,0.1572265625,0.2595318699996277
