epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5866613984107971,72.5,73.0,2.310546875,1.4775390625,1.4775390625,111,11,5.453125,6.4375,0.003574598114937544,5.449203649361258,0.564926931867376,1.1416015625,0.1527099609375,,,1.5624462974542723,0.2385958685956559,8.590662245016249,2.022148341201693,0.23538911012067945,0.14404296875,3.4769849366336247,0.9306033240724814,0.2676466366786968,0.10418701171875,91,10,1.17578125,5.171875,6.2265625,5.173087746797986,0.0033811728935688734,0.5643613748252392,0.169677734375,,,8.590662245016249,2.0401400349616425,0.23748344152922563,0.148193359375,3.4769849366336247,0.9407188046422146,0.2705559045513172,0.1087646484375,0.24703901628047756
2,train,sent,0.3202377259731293,85.3125,85.8125,3.01171875,1.6865234375,1.6865234375,82,11,5.4765625,6.546875,0.003234440926462412,5.474795452249329,0.5652888778131455,1.3359375,0.1634521484375,,,1.6672097020455627,0.21542701397409242,8.59666366503005,2.1726489955422936,0.25273165034713485,0.1544189453125,3.465147821593322,0.995286317727909,0.2872276650149554,0.111328125,62,10,1.3818359375,5.16796875,6.328125,5.169719330559205,0.003551489906385541,0.5617784601636231,0.18310546875,,,8.59666366503005,2.1934177942993562,0.2551475641907283,0.1593017578125,3.465147821593322,1.0052311107545018,0.2900976127166439,0.116455078125,0.2233526195079121
3,train,sent,0.25091350078582764,88.5625,89.125,3.177734375,1.7255859375,1.7255859375,75,11,5.484375,6.5703125,0.0033789288718253374,5.4839252918489745,0.562439993955195,1.375,0.165283203125,,,1.7526711330693097,0.1821735689886373,8.598824183062138,2.26893113790997,0.26386527850857605,0.1611328125,3.4737894085885044,1.0488622179400808,0.3019360400336594,0.1170654296875,55,10,1.421875,5.16796875,6.34765625,5.1729829188405345,0.003316656919196248,0.5656856920104474,0.1859130859375,,,8.598824183062138,2.2936826931345866,0.2667437598797119,0.1666259765625,3.4737894085885044,1.0603800946242012,0.3052516920002536,0.1226806640625,0.1890774348360435
4,train,sent,0.21559105813503265,90.25,90.75,3.283203125,1.7197265625,1.7197265625,69,11,5.4140625,6.55859375,0.003317577065899968,5.411566003728913,0.5665370740462095,1.396484375,0.1746826171875,,,1.8713125753405198,0.20406634678651295,8.593534038274107,2.4052368042041126,0.2798891344924691,0.1717529296875,3.469451971393881,1.0841941392439134,0.3124972324687721,0.1220703125,49,10,1.4453125,5.08984375,6.33984375,5.086832442542269,0.0033925380557775497,0.5649115419946611,0.19677734375,,,8.593534038274107,2.4305158094627553,0.28283076539147456,0.1776123046875,3.469451971393881,1.1014055421337057,0.3174580744206719,0.128662109375,0.21245198506955468
5,train,sent,0.19085422158241272,91.4375,91.9375,3.345703125,1.716796875,1.716796875,68,11,5.38671875,6.57421875,0.0032350528053939342,5.383292826894349,0.5681870989501476,1.4052734375,0.1806640625,,,1.9591214374802126,0.20282438288272553,8.594318247568932,2.490933479119372,0.2898349127138712,0.1781005859375,3.4710114988682945,1.127296906525264,0.3247747542446383,0.127197265625,48,10,1.4560546875,5.05859375,6.35546875,5.052338687415834,0.00355736305937171,0.5616505211219192,0.203857421875,,,8.594318247568932,2.526267864239382,0.2939462783978224,0.18505859375,3.4710114988682945,1.143490980169481,0.3294402742665388,0.134033203125,0.20945500465857084
6,train,sent,0.1741855889558792,92.25,92.75,3.470703125,1.72265625,1.72265625,63,11,5.34765625,6.57421875,0.0033723891247063875,5.350878520306718,0.5626744572073221,1.419921875,0.1865234375,,,2.0157189903307886,0.2096719189447364,8.60207398604471,2.555379720102235,0.29706553608442227,0.18310546875,3.4912137059737995,1.1578860150034957,0.33165715780224003,0.1309814453125,43,10,1.4716796875,5.015625,6.35546875,5.014680194692801,0.0035885360557585955,0.5603304521646351,0.2105712890625,,,8.60207398604471,2.587821022793527,0.30083687108385637,0.1900634765625,3.4912137059737995,1.1725109812093821,0.33584623570969147,0.1378173828125,0.21747252527790292
7,train,sent,0.16276471316814423,92.8125,93.25,3.544921875,1.7255859375,1.7255859375,62,11,5.35546875,6.57421875,0.003414807841181755,5.357105409540787,0.5637958641164005,1.4267578125,0.185302734375,,,2.033404538153891,0.2007398757572765,8.597173022064343,2.584048439761909,0.30056955154095877,0.1851806640625,3.483100149560692,1.1813308263596092,0.33916074061453705,0.1336669921875,42,10,1.4794921875,5.0234375,6.35546875,5.02632307097528,0.0033118650317192078,0.564526628004387,0.209228515625,,,8.597173022064343,2.619142725601117,0.30465162430477777,0.1922607421875,3.483100149560692,1.1993808215543962,0.3443429043249499,0.1409912109375,0.20897058717454867
8,train,sent,0.15315817296504974,93.25,93.625,3.6328125,1.7265625,1.7265625,60,11,5.34375,6.59375,0.0033839279785752296,5.345119727722788,0.5620637459214777,1.43359375,0.189697265625,,,2.0695810854179033,0.2070042081212323,8.5916256132532,2.6100340484373934,0.30378814975494606,0.187255859375,3.4697856149956445,1.1773023971393322,0.3393011925726166,0.133544921875,40,10,1.486328125,5.0078125,6.375,5.004819439095218,0.0033112859819084406,0.5654776541050524,0.2144775390625,,,8.5916256132532,2.6431691359890808,0.3076448224084395,0.1943359375,3.4697856149956445,1.1965995583586695,0.34486267773640866,0.14111328125,0.2166771312693411
9,train,sent,0.14713478088378906,93.625,94.0625,3.72265625,1.728515625,1.728515625,59,11,5.29296875,6.57421875,0.003209601854905486,5.290607277640819,0.5782326941844076,1.443359375,0.1951904296875,,,2.131233517516576,0.1943604966939605,8.59066653439644,2.6742910594090583,0.31130192851758126,0.192626953125,3.476253331385309,1.215428753757032,0.34963756604950197,0.1385498046875,39,10,1.498046875,4.953125,6.35546875,4.952766930566052,0.0034056981094181538,0.5629500790964812,0.220703125,,,8.59066653439644,2.7049013739018646,0.3148651345121621,0.19970703125,3.476253331385309,1.2299900400245645,0.3538263534822434,0.1458740234375,0.1989735657014255
10,train,sent,0.1388518363237381,93.9375,94.3125,3.76953125,1.7294921875,1.7294921875,56,11,5.29296875,6.5859375,0.0033796171192079782,5.288702908678206,0.5642668551299721,1.4462890625,0.1961669921875,,,2.1675827974076,0.20562882574509653,8.593597755021035,2.709032932743198,0.3152385077786977,0.195068359375,3.4836847769829795,1.2198506941513694,0.3501610427588148,0.1390380859375,36,10,1.5009765625,4.953125,6.36328125,4.952465431539346,0.0032583631109446287,0.5613900939933956,0.2218017578125,,,8.593597755021035,2.735231992790961,0.3182871796847636,0.201904296875,3.4836847769829795,1.2394650398005904,0.3557913873235168,0.14697265625,0.21226430567895707
