epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5664912462234497,73.75,74.625,2.4921875,3.009765625,3.73828125,10350,10,10.28125,12.96875,1.3218784329947084,10.094267234046983,0.6898324680514634,2.251953125,0.2071533203125,,,7.284122730199472,0.15486816120375324,8.595955381745576,4.097025475333561,0.4766224687524589,0.217041015625,3.4981226084118706,1.8661904752568308,0.5334834378787173,0.1353759765625,13787,10,2.724609375,10.6796875,14.3984375,10.472907485351652,1.5897779029328376,0.653220523847267,0.258056640625,,,8.595955381745576,4.670051234004999,0.5432847224780097,0.2421875,3.4981226084118706,2.1451486290894977,0.6132285426277222,0.1512451171875,0.23615192615966582
2,train,sent,0.3035462200641632,86.625,87.1875,3.0859375,3.416015625,4.2578125,5804,10,10.2265625,13.1484375,1.3724671360105276,10.077380549588975,0.6872159680351615,2.48046875,0.2220458984375,,,6.7755085308224725,0.15603377478444447,8.595655892663402,4.001837333167451,0.46556509277937885,0.212646484375,3.4711544466224282,1.8570911803659165,0.5350067848962873,0.1356201171875,6450,10,2.978515625,10.5,14.5625,10.350016841989937,1.6228381169494241,0.6457099940162152,0.27880859375,,,8.595655892663402,4.442816465948063,0.5168676505233433,0.232666015625,3.4711544466224282,2.0452003269107095,0.5891988842215796,0.1463623046875,0.25549290222607063
3,train,sent,0.24834415316581726,89.25,89.6875,3.263671875,3.46875,4.3203125,4334,10,10.0859375,13.2578125,1.280380762880668,9.968177626381097,0.6382109168916941,2.638671875,0.2391357421875,,,6.272303921420958,0.1837416979044959,8.593619258252943,3.895276832387202,0.4532754728045864,0.20849609375,3.4873076141024884,1.8372483690102417,0.5268386309198839,0.1353759765625,4505,10,3.1875,10.28125,14.6796875,10.145448991391772,1.559226042125374,0.6485082861036062,0.2998046875,,,8.593619258252943,4.2740915162380375,0.49735639755431144,0.2264404296875,3.4873076141024884,1.9932736600209484,0.5715795337240267,0.144775390625,0.2715999944984784
4,train,sent,0.21581387519836426,90.9375,91.375,3.3984375,3.505859375,4.37109375,3917,10,9.96875,13.3046875,1.2952327830716968,9.863450806137369,0.6346638749819249,2.724609375,0.250244140625,,,6.093937326797052,0.18451522696553654,8.592275986799203,3.8682749534324046,0.4502037596761851,0.2083740234375,3.476279205274693,1.8412984671021615,0.5296750802721162,0.136962890625,3868,10,3.298828125,10.1015625,14.703125,9.982764279493162,1.4250924419611692,0.6336895599961281,0.31298828125,,,8.592275986799203,4.230433173404258,0.4923530365998148,0.226318359375,3.476279205274693,1.9825852432181081,0.5703181839392689,0.14599609375,0.2793494564349503
5,train,sent,0.1953543871641159,92.0,92.4375,3.498046875,3.5234375,4.3984375,3366,10,9.859375,13.3203125,1.3652297239750624,9.75883398332562,0.6339383588638157,2.841796875,0.260009765625,,,5.854976950076434,0.18969276027153956,8.597664573857905,3.832362262977526,0.4457445658708555,0.2076416015625,3.4622258769256202,1.822739496229791,0.5264646389415653,0.1368408203125,3158,10,3.46484375,9.953125,14.7421875,9.853171996548843,1.3542891959659755,0.6759730698540807,0.324951171875,,,8.597664573857905,4.165844777474298,0.48453213563843645,0.2244873046875,3.4622258769256202,1.9495505056030646,0.5630916569008554,0.145263671875,0.2950591829369328
6,train,sent,0.1802564412355423,92.625,93.0625,3.576171875,3.537109375,4.40234375,2765,10,9.71875,13.359375,1.2864937451668084,9.623803655374637,0.6277317448984832,2.9140625,0.272705078125,,,5.608835283807203,0.16997664034363577,8.594499925953635,3.7837629748800747,0.4402540005211802,0.2066650390625,3.464233911534895,1.815885106061038,0.5241808585773227,0.1378173828125,2551,10,3.552734375,9.75,14.7734375,9.646528435152822,1.3973796567879617,0.6373552768491209,0.33984375,,,8.594499925953635,4.088034446834518,0.47565704602422404,0.222900390625,3.464233911534895,1.936944796522707,0.5591264464195799,0.1466064453125,0.24950769001126882
7,train,sent,0.17068225145339966,93.0625,93.4375,3.6328125,3.5390625,4.40625,2215,10,9.6328125,13.3671875,1.2928042460698634,9.538624164969667,0.6669752621091902,2.9921875,0.279052734375,,,5.482667014243196,0.15852932551373525,8.597722392215882,3.772465264068778,0.43877495596790306,0.2069091796875,3.475239289761614,1.823311375282814,0.5246577928186019,0.1390380859375,1937,10,3.654296875,9.6328125,14.765625,9.536444547799444,1.568020005011931,0.632283624028787,0.34765625,,,8.597722392215882,4.063516698096533,0.47262711131212126,0.222900390625,3.475239289761614,1.9434238529626358,0.5592201546201861,0.1483154296875,0.27197360018134803
8,train,sent,0.16128458082675934,93.5,93.875,3.6796875,3.541015625,4.4140625,1807,10,9.6171875,13.4296875,1.3431926649063826,9.529684139162786,0.6824756930582225,3.0546875,0.283935546875,,,5.406045792116354,0.18530535993393374,8.596331318168769,3.771179714713643,0.43869641305507495,0.20703125,3.4794699927684887,1.8245467448456356,0.5243749044071824,0.1392822265625,1611,10,3.744140625,9.59375,14.84375,9.498515651601197,1.579947202000767,0.6446701530367136,0.35400390625,,,8.596331318168769,4.0547334692123425,0.471681851145321,0.222900390625,3.4794699927684887,1.9387269866182688,0.5571903165274013,0.1483154296875,0.2895676963603625
9,train,sent,0.15568554401397705,93.875,94.25,3.73828125,3.53515625,4.41015625,1566,10,9.578125,13.375,1.313735521864146,9.48514197646632,0.6258090659976006,3.078125,0.2841796875,,,5.3201201307833355,0.18283022530302329,8.594913374096024,3.7756955625317765,0.439294196252314,0.207763671875,3.4799607024582,1.8175247915302553,0.5222831367740385,0.1392822265625,1335,10,3.783203125,9.546875,14.7890625,9.455467818531885,1.593717681011185,0.6315842680633068,0.3544921875,,,8.594913374096024,4.043018408893598,0.4703966442615631,0.222900390625,3.4799607024582,1.9230897677489214,0.5526182426113246,0.1475830078125,0.28450925887778106
10,train,sent,0.1489996612071991,94.3125,94.625,3.796875,3.5390625,4.4140625,1315,10,9.421875,13.390625,1.333294734125957,9.352917112759695,0.6258580039720982,3.111328125,0.29638671875,,,5.037199880011871,0.1830437216668866,8.595795611718728,3.7201733247362565,0.4327898769096498,0.2064208984375,3.474962649489405,1.8150747871639776,0.5223292939366345,0.1407470703125,1086,10,3.826171875,9.34375,14.8125,9.257011867113516,1.4517870501149446,0.6825206780340523,0.369140625,,,8.595795611718728,3.9716304864737584,0.46204338328603317,0.221435546875,3.474962649489405,1.9158504089977235,0.5513297845889739,0.1495361328125,0.2921643436091398
