epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5441274046897888,75.3125,76.25,2.00390625,3.17578125,3.33984375,12351,10,10.40625,13.7734375,1.4728738539852202,10.172739949890959,0.641214044066146,2.072265625,0.2445068359375,,,7.3696989558800965,0.3032275389920313,8.594594979141725,4.559237002290601,0.530477237537713,0.239990234375,3.484580259010781,2.052560546750829,0.5890409731396228,0.147705078125,12297,10,2.16015625,10.234375,13.921875,10.02012870736848,1.7160252640023828,0.6432306009810418,0.2646484375,,,8.594594979141725,4.580134752437187,0.5329087366598129,0.2431640625,3.484580259010781,2.0536674994458455,0.5893586448856397,0.149658203125,0.32940239260561505
2,train,sent,0.2984253168106079,87.3125,87.875,2.705078125,3.845703125,4.046875,8800,10,10.6171875,14.28125,1.4620071020908654,10.409539434465442,0.6466672150418162,2.720703125,0.25634765625,,,7.334694392382875,0.2825468838225794,8.592885498817136,4.578212324216446,0.5327910310042727,0.23828125,3.5064699412905957,2.0209668349202907,0.5763536744240423,0.14306640625,8001,10,2.841796875,10.40625,14.421875,10.205935711424761,1.9850004948675632,0.6393937249667943,0.278564453125,,,8.592885498817136,4.583138155639645,0.5333642763272642,0.2413330078125,3.5064699412905957,2.021299008391601,0.5764484060136101,0.145263671875,0.33081390503136654
3,train,sent,0.24502412974834442,89.6875,90.1875,2.923828125,3.912109375,4.1171875,6597,10,10.4921875,14.3359375,1.4009158271364868,10.308882302054627,0.6453849249519408,2.931640625,0.267822265625,,,6.901541325813314,0.29869727705977756,8.594130123108123,4.4433320693918965,0.5170194081009489,0.2327880859375,3.469293187417346,1.9638341985797751,0.5660617573926396,0.140625,5883,10,3.064453125,10.25,14.4375,10.085613140698536,1.8024388481862843,0.6496854210272431,0.290283203125,,,8.594130123108123,4.416557064504554,0.5139039089749409,0.234375,3.469293187417346,1.9502588621504877,0.5621487596447055,0.1422119140625,0.3446439422455799
4,train,sent,0.21367622911930084,91.25,91.5625,3.048828125,4.00390625,4.21875,5976,10,10.4375,14.5234375,1.368579535977915,10.27683690357996,0.6399551890790462,2.98828125,0.281494140625,,,6.630045145416451,0.253994700923843,8.592147571036485,4.39541384279503,0.5115617261523365,0.23095703125,3.471282091308136,1.9229958516788344,0.5539727976858725,0.1383056640625,5262,10,3.125,10.1484375,14.578125,9.993074534149887,1.352719817077741,0.6361940691713244,0.303955078125,,,8.592147571036485,4.360748861597061,0.5075272305956237,0.232666015625,3.471282091308136,1.9090294669404706,0.5499493895124674,0.14013671875,0.3017973941472903
5,train,sent,0.1939074695110321,92.1875,92.5625,3.16015625,4.02734375,4.23828125,5172,10,10.4453125,14.5859375,1.4492967480327934,10.289836605168126,0.643992685014382,3.0078125,0.28369140625,,,6.575414895183213,0.2746415193830403,8.594195214623817,4.389679053406773,0.510772555635847,0.2305908203125,3.5023086530329777,1.9246838397982522,0.5495471788677129,0.137939453125,4452,10,3.14453125,10.1484375,14.6328125,10.017728390107377,1.4326534739229828,0.6345816880930215,0.306396484375,,,8.594195214623817,4.3493925264036175,0.5060849117090946,0.2320556640625,3.5023086530329777,1.9036137601964445,0.5435311244050197,0.139404296875,0.31082637516394374
6,train,sent,0.18044599890708923,92.875,93.25,3.21875,4.04296875,4.25390625,4545,10,10.3125,14.5703125,1.4507067499216646,10.161278687676765,0.6569512852001935,3.080078125,0.29248046875,,,6.36475663894463,0.2682188457819222,8.593148065848697,4.340034446604417,0.5050575660220252,0.2296142578125,3.4882126162898475,1.9089034549483443,0.5472440085887605,0.1383056640625,3883,10,3.220703125,10.0,14.625,9.869611466807967,1.5048477319069207,0.6607474349439144,0.316162109375,,,8.593148065848697,4.305826909126354,0.5010767737424169,0.2315673828125,3.4882126162898475,1.8952241442767832,0.5433224269146163,0.1405029296875,0.3166378840737409
7,train,sent,0.16887864470481873,93.5625,93.875,3.296875,4.046875,4.2578125,4147,10,10.1796875,14.4921875,1.4697200800292194,10.041499333744575,0.6370089889969677,3.2109375,0.2978515625,,,6.23508882966653,0.2798099145222885,8.597620349689723,4.328592277000835,0.5034639936336627,0.2305908203125,3.4818057829061777,1.9226571276004414,0.5522011414420843,0.1407470703125,3505,10,3.361328125,9.859375,14.53125,9.73172675026074,1.455179224954918,0.6504468659404665,0.321533203125,,,8.597620349689723,4.300768740683694,0.5002278032477792,0.2330322265625,3.4818057829061777,1.9055321304121273,0.5472827174241829,0.142822265625,0.33125129008286214
8,train,sent,0.16047430038452148,93.875,94.1875,3.3125,4.0546875,4.26171875,3624,10,10.2890625,14.5859375,1.4677000439260155,10.155722753142387,0.6369767489377409,3.193359375,0.294677734375,,,6.2870470280535145,0.2953604465186594,8.593740566879893,4.3521888826797355,0.5064370804318885,0.23046875,3.480647058482769,1.932765941773992,0.5552892635475928,0.140380859375,3010,10,3.33984375,9.9765625,14.6484375,9.84803980779232,1.4013378322124481,0.6372236269526184,0.31884765625,,,8.593740566879893,4.318412314629345,0.5025067118354051,0.2325439453125,3.480647058482769,1.9161928614317754,0.5505277694737176,0.1424560546875,0.34186950436600044
9,train,sent,0.15479810535907745,94.25,94.5625,3.330078125,4.046875,4.26171875,3577,10,10.3125,14.5625,1.4046629099175334,10.175814854546381,0.6388200360815972,3.181640625,0.2919921875,,,6.385631282288228,0.281421542173811,8.598179367614126,4.421078637567808,0.5141877656356214,0.2337646484375,3.4713050267751573,1.9643562391818108,0.5658840764583278,0.1424560546875,2947,10,3.328125,9.9921875,14.6015625,9.869375296720838,1.3745147939771414,0.6735116790514439,0.315673828125,,,8.598179367614126,4.391170531311657,0.5107093424744574,0.2362060546875,3.4713050267751573,1.9475933526767104,0.5610550895569165,0.1446533203125,0.32850694652006573
10,train,sent,0.14741884171962738,94.5625,94.875,3.361328125,4.04296875,4.25,3165,10,10.2734375,14.453125,1.497646759962663,10.145757461895224,0.6376436359714717,3.15625,0.289306640625,,,6.34296360017953,0.284122639234142,8.59748016446149,4.423083300790209,0.5144627514319193,0.234375,3.4720256639013183,1.9592388180264653,0.5642927235235294,0.142578125,2563,10,3.30078125,9.953125,14.4921875,9.833705257060446,1.4568102948833257,0.6321835280396044,0.31298828125,,,8.59748016446149,4.395501479410203,0.5112546229044448,0.2369384765625,3.4720256639013183,1.9445008340389567,0.5600479438432582,0.144775390625,0.3372025317993309
