epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4944869875907898,77.25,77.25,2.236328125,2.10546875,2.10546875,780,10,6.84765625,8.8515625,0.015791575890034437,6.844674854638866,0.5788543471135199,1.4306640625,0.2264404296875,,,2.569085351013899,0.3548073001333346,8.596274500086196,2.6691973341060224,0.3105062936367677,0.1728515625,3.457645292359004,1.5087172033507636,0.4363423878917985,0.1463623046875
2,train,baseline,0.26395732164382935,88.3125,88.3125,2.875,2.3671875,2.3671875,377,10,6.640625,8.9375,0.015582788968458772,6.641831731650892,0.5785602810792625,1.6357421875,0.257080078125,,,2.5880786839276295,0.3436075021381238,8.594761096186872,2.803005275480264,0.32612951588891026,0.1839599609375,3.4816880969288597,1.6078176226507166,0.4617925494443188,0.1588134765625
3,train,baseline,0.21033090353012085,91.0,91.0,2.9765625,2.38671875,2.38671875,316,10,6.4765625,8.9765625,0.015505437040701509,6.474722709416522,0.5765886178705841,1.6748046875,0.2783203125,,,2.5980349916606933,0.3590643822856532,8.594951787957028,2.893328853767155,0.3366311906276421,0.1920166015625,3.4720446636043696,1.634062388890376,0.4706340347575014,0.164306640625
4,train,baseline,0.1810520589351654,92.3125,92.3125,2.998046875,2.40234375,2.40234375,242,10,6.33984375,9.0,0.01569136488251388,6.334836317900232,0.5760074749123305,1.759765625,0.295166015625,,,2.6051565916366375,0.37143984278915754,8.596894610597484,2.966758144669063,0.3450964887963042,0.1986083984375,3.4858948782836716,1.6820157763336807,0.48252051053296374,0.171142578125
5,train,baseline,0.16254772245883942,93.375,93.375,3.025390625,2.41015625,2.41015625,174,10,6.25,9.0,0.016522784950211644,6.245735111707077,0.575174453901127,1.79296875,0.3056640625,,,2.6545914573328515,0.3445985677251972,8.593718903622587,3.0548770126705946,0.3554778841303321,0.205810546875,3.472499777585724,1.7187515084372276,0.494960869265253,0.1767578125
6,train,baseline,0.150027796626091,93.8125,93.8125,3.009765625,2.41015625,2.41015625,161,10,6.19140625,8.9765625,0.016135203884914517,6.187605889421742,0.5772737639490515,1.7890625,0.310546875,,,2.7016124125238905,0.38210187631750003,8.59276438598375,3.138241557571468,0.36521908626872973,0.2122802734375,3.4795829196091024,1.7548007308935851,0.5043135259126746,0.1815185546875
7,train,baseline,0.14054171741008759,94.25,94.25,2.966796875,2.404296875,2.404296875,149,10,6.22265625,8.953125,0.018125887028872967,6.220704443490131,0.5739722978323698,1.787109375,0.30517578125,,,2.788546454004419,0.37759687236074074,8.599973084091797,3.2624228990442345,0.3793526871705045,0.2200927734375,3.467576378865844,1.7881796413463231,0.5156857256973215,0.1845703125
8,train,baseline,0.13189604878425598,94.625,94.625,2.9296875,2.39453125,2.39453125,126,10,6.21875,8.9765625,0.017451368970796466,6.217031903336164,0.5745343109592795,1.78125,0.30712890625,,,2.875593455249695,0.36787723176490805,8.5988457283433,3.3710986013972324,0.3920408282573906,0.2275390625,3.4819104177894955,1.801424482744597,0.5173666943126695,0.1856689453125
9,train,baseline,0.1260288655757904,94.9375,94.9375,2.87890625,2.36328125,2.36328125,118,10,6.21875,8.953125,0.017684987047687173,6.222463133799635,0.5756145070772618,1.71875,0.305419921875,,,2.986808304600137,0.34747502584257406,8.592902196236901,3.4799206248542562,0.40497617049315676,0.2349853515625,3.5058708662412053,1.8664983153344386,0.5323922034058235,0.19189453125
10,train,baseline,0.12029191106557846,95.1875,95.1875,2.857421875,2.341796875,2.341796875,121,10,6.13671875,8.890625,0.017476521898061037,6.13545368825518,0.5771668329834938,1.685546875,0.309814453125,,,3.0503302759712208,0.33307141566653276,8.595184158608573,3.5617448492559047,0.414388427697458,0.2418212890625,3.4660221834481977,1.9052752429183375,0.5497008218865064,0.198486328125
