epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.49363818764686584,76.8125,76.8125,2.796875,1.55859375,1.55859375,91,10,5.1171875,6.2578125,0.0032736898865550756,5.111180192825508,0.5535313941072673,1.224609375,0.1827392578125,,,1.5368379194424442,0.3711835366457075,8.594218598950487,2.0330873790927084,0.23656454111383507,0.1483154296875,3.469640401668036,1.1898860869002537,0.3429421926053818,0.1385498046875
2,train,baseline,0.2747308611869812,87.625,87.625,3.3125,1.6669921875,1.6669921875,73,10,5.26171875,6.31640625,0.0029379590414464474,5.258492220155516,0.5595178159419447,1.2705078125,0.1669921875,,,1.7091938436158198,0.3763969002259363,8.59691992231918,2.2268683556390236,0.2590309524528273,0.16064453125,3.479744751042519,1.3031821087844304,0.37450508644175745,0.1490478515625
3,train,baseline,0.21828971803188324,90.3125,90.3125,3.396484375,1.6826171875,1.6826171875,63,10,5.24609375,6.34765625,0.0029075979255139828,5.24442909751478,0.5579301482066512,1.25,0.1734619140625,,,1.8587783851774473,0.35970368730296376,8.597322092283449,2.379076699453752,0.2767229928013398,0.171875,3.4874620078603176,1.3482152592257215,0.38658923199364104,0.1544189453125
4,train,baseline,0.18775445222854614,91.5625,91.5625,3.439453125,1.6923828125,1.6923828125,56,10,5.19921875,6.36328125,0.0029425190296024084,5.200915309588846,0.5566616409923881,1.2607421875,0.18310546875,,,1.98165548731665,0.3867494551067878,8.59553448097496,2.5025178131922052,0.29114161763078095,0.181396484375,3.4788996722714054,1.3977170284453506,0.40176985832211953,0.1611328125
5,train,baseline,0.1685108095407486,92.5625,92.5625,3.4375,1.697265625,1.697265625,54,10,5.171875,6.359375,0.0028392979875206947,5.169483383123203,0.5593744749203324,1.28125,0.1866455078125,,,2.0732323661380203,0.3743973205634606,8.5989324778527,2.5918027110089508,0.30140982240346287,0.188232421875,3.4882617848510753,1.4271901156399163,0.40914077086701434,0.164794921875
6,train,baseline,0.15444250404834747,93.125,93.125,3.423828125,1.7001953125,1.7001953125,52,10,5.19921875,6.375,0.002874628873541951,5.198423315371139,0.5614525501150638,1.2822265625,0.1845703125,,,2.1007925668582237,0.36975295417230747,8.594884278411985,2.6358053300488242,0.3066714157710362,0.1910400390625,3.485561389731126,1.43964506449087,0.41303104536681917,0.165771484375
7,train,baseline,0.1438165158033371,93.6875,93.6875,3.42578125,1.7021484375,1.7021484375,54,10,5.1796875,6.359375,0.0029297650326043367,5.178776694876633,0.5578208148945123,1.2666015625,0.1854248046875,,,2.155493209982728,0.38503951310042633,8.593669886750982,2.694289970742207,0.3135203011342154,0.1956787109375,3.4607105390360267,1.4585250017175149,0.42145246915790413,0.1688232421875
8,train,baseline,0.1353834569454193,94.125,94.125,3.4296875,1.703125,1.703125,53,10,5.1796875,6.3671875,0.002951553789898753,5.178418090233151,0.5580667429603636,1.248046875,0.1864013671875,,,2.199254007290947,0.360954829601,8.59599646290063,2.750355972109337,0.31995778313538975,0.19970703125,3.4841386873236546,1.4766450785291152,0.4238192595207517,0.17041015625
9,train,baseline,0.12711699306964874,94.5,94.5,3.4453125,1.70703125,1.70703125,52,10,5.2265625,6.3828125,0.002888303017243743,5.225163975548275,0.5585165969096124,1.2373046875,0.1812744140625,,,2.2465487905965906,0.3814105678786635,8.59618194176911,2.8051393951307064,0.32632387426567233,0.2030029296875,3.496085160658235,1.501396013530056,0.42945064108431974,0.172119140625
10,train,baseline,0.12200505286455154,94.8125,94.8125,3.478515625,1.7099609375,1.7099609375,54,10,5.21875,6.38671875,0.002933533163741231,5.220013951637821,0.5565627799369395,1.224609375,0.1826171875,,,2.2586680623793214,0.36500982270735693,8.597184312688789,2.820845393819175,0.3281127042554877,0.2042236328125,3.4738800120829154,1.4987558462781179,0.4314356975673071,0.17236328125
