epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.6159057021141052,71.8125,73.6875,2.498046875,1.298828125,1.5244140625,91,10,5.23828125,5.9921875,0.0031792910303920507,5.2381651166307615,0.5564178070053458,1.12890625,0.1258544921875,,,1.310343298026054,0.2602698522170753,8.593897671068445,1.6941123015253838,0.19712968042761925,0.12249755859375,3.491340202277003,1.018933174513804,0.2918458573155575,0.11669921875,91,10,1.2919921875,5.16015625,6.16796875,5.159796824972581,0.0028512831777334213,0.5527216019108891,0.1632080078125,,,8.593897671068445,1.9311843740977839,0.22471577484558147,0.140380859375,3.491340202277003,1.1537620058890088,0.3304639304804904,0.13330078125,0.32498508304786033
2,train,sent,0.3574977517127991,83.6875,85.75,3.2109375,1.5087890625,1.7744140625,76,10,5.28515625,6.0625,0.003049007151275873,5.286708718134638,0.5541220679879189,1.3076171875,0.1285400390625,,,1.474623481667142,0.25780414980190436,8.591254403376759,1.8786783708544315,0.21867334880876352,0.1353759765625,3.4888846998546987,1.106734150866961,0.3172171757103504,0.1260986328125,68,10,1.49609375,5.10546875,6.1328125,5.097374500803155,0.002943364903330803,0.5544157160911709,0.167724609375,,,8.591254403376759,2.08117061633007,0.24224292735552957,0.1519775390625,3.4888846998546987,1.2347458855621918,0.353908481301665,0.1436767578125,0.3485008543771006
3,train,sent,0.30234622955322266,86.375,88.3125,3.37109375,1.5166015625,1.78125,73,10,5.2734375,6.09375,0.003107119118794799,5.270821394939841,0.5590337528847158,1.3505859375,0.135009765625,,,1.574237339878688,0.2507745845022892,8.597890040554436,1.9889945370440714,0.23133519126930016,0.1434326171875,3.4849796135761144,1.1846249662195039,0.33992306916363857,0.13525390625,67,10,1.5546875,5.06640625,6.1640625,5.0636841621090225,0.0028939240146428347,0.5565705909393728,0.1776123046875,,,8.597890040554436,2.204185128071736,0.256363493563544,0.1612548828125,3.4849796135761144,1.3142586653220927,0.37712090486907185,0.1536865234375,0.32978527929474943
4,train,sent,0.2739357352256775,87.75,89.75,3.490234375,1.5146484375,1.78125,56,10,5.24609375,6.078125,0.0030699579510837793,5.246538179257816,0.5530276009812951,1.3798828125,0.13671875,,,1.6736254101017236,0.23153682322192312,8.595694309073863,2.097530158797242,0.24402102766533104,0.1514892578125,3.470758292671003,1.2427903983202127,0.358074603162237,0.142578125,48,10,1.595703125,5.03125,6.14453125,5.028230811366704,0.002963616047054529,0.5525346889626235,0.181396484375,,,8.595694309073863,2.3202274299452075,0.2699290303397491,0.1702880859375,3.470758292671003,1.379573422824846,0.3974847299905644,0.1622314453125,0.31745432456312417
5,train,sent,0.2547720968723297,88.625,90.625,3.576171875,1.513671875,1.78125,55,10,5.17578125,6.08984375,0.0031991128344088793,5.176966832429673,0.5543541989754885,1.39453125,0.1497802734375,,,1.772163813629457,0.2418727478474884,8.594639596896927,2.1918353667654307,0.25502353438494235,0.1591796875,3.4732773258639487,1.2660803989793865,0.36452038815082516,0.1463623046875,46,10,1.6142578125,4.93359375,6.15625,4.924971347806574,0.0032232129015028477,0.553951749112457,0.19873046875,,,8.594639596896927,2.4182878322618224,0.28137163926395925,0.1788330078125,3.4732773258639487,1.3993984202024987,0.402904314545171,0.16650390625,0.3152906977369108
6,train,sent,0.23990941047668457,89.3125,91.25,3.6328125,1.5146484375,1.78125,55,10,5.19140625,6.078125,0.003064529038965702,5.1890496986312735,0.5549167930148542,1.3896484375,0.145751953125,,,1.8186567656614718,0.20604571499178567,8.59435426857676,2.2441727186146245,0.261121737420101,0.1627197265625,3.4733755004568767,1.297639479687395,0.3735960824036179,0.1497802734375,46,10,1.609375,4.94921875,6.14453125,4.946977259718698,0.0034771000500768423,0.5557054691016674,0.1949462890625,,,8.59435426857676,2.4743816263444023,0.28790779958785245,0.1827392578125,3.4733755004568767,1.4303549424636142,0.4118054446677216,0.1697998046875,0.293161372528793
7,train,sent,0.23276251554489136,89.75,91.8125,3.689453125,1.5126953125,1.78125,54,10,5.12109375,6.078125,0.0030748199205845594,5.1182698243289355,0.5543038921896368,1.3818359375,0.157470703125,,,1.8884697150759404,0.2160746305315187,8.598734285086582,2.3050505866704567,0.2680685912888686,0.16796875,3.480811709663552,1.3304962064016213,0.38223733926999004,0.1546630859375,46,10,1.5986328125,4.85546875,6.14453125,4.85427768509083,0.0030923299491405487,0.5548355360515416,0.2099609375,,,8.598734285086582,2.5314735177284877,0.2944007145469082,0.1881103515625,3.480811709663552,1.4616242061541156,0.4199090120549477,0.17529296875,0.2878709813587045
8,train,sent,0.22349674999713898,90.125,92.125,3.744140625,1.51171875,1.7802734375,54,10,5.09765625,6.05859375,0.003102482995018363,5.094923521126899,0.5553435410838574,1.384765625,0.15869140625,,,1.9260799606397123,0.24155560017443878,8.596508763097646,2.3440276316111257,0.2726720458511444,0.171142578125,3.4733674931014886,1.3490904687207395,0.38840994262777834,0.1573486328125,45,10,1.603515625,4.828125,6.12890625,4.830799294485604,0.003321120049804449,0.5506215149071068,0.2120361328125,,,8.596508763097646,2.572966963671208,0.2993037097474058,0.191650390625,3.4733674931014886,1.4777935316193411,0.4254642028390059,0.177978515625,0.3282722296826457
9,train,sent,0.2166811227798462,90.4375,92.375,3.787109375,1.513671875,1.78125,51,10,5.11328125,6.1015625,0.003161586122587323,5.116969421630353,0.5531848608516157,1.404296875,0.1617431640625,,,1.943627068872587,0.2567990350214917,8.595106547772279,2.3686311813745506,0.27557903653776855,0.1727294921875,3.4649755119108536,1.3536959270001772,0.3906797962487317,0.1578369140625,43,10,1.630859375,4.83203125,6.16796875,4.832910204319708,0.0036245291121304035,0.5535616809502244,0.2166748046875,,,8.595106547772279,2.6016288535916194,0.3026872138386606,0.1937255859375,3.4649755119108536,1.4881862246398478,0.42949400927198694,0.1793212890625,0.3192420325479075
10,train,sent,0.21210572123527527,90.625,92.625,3.833984375,1.513671875,1.78125,49,10,5.08203125,6.07421875,0.0031867960933595896,5.083332244198406,0.5508382779080421,1.408203125,0.1632080078125,,,1.9805816958205886,0.22559305068486565,8.593031289112407,2.397027213772562,0.27895013216228565,0.17529296875,3.4766412436249423,1.373606829425062,0.39509593690284306,0.1605224609375,40,10,1.634765625,4.796875,6.140625,4.798194901199736,0.00346662406809628,0.5512204780243337,0.21875,,,8.593031289112407,2.6307280976449414,0.30614669132860506,0.1964111328125,3.4766412436249423,1.508450275005989,0.43388148770656404,0.1822509765625,0.30561009828508867
