epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5226700305938721,76.1875,76.1875,1.3046875,3.294921875,3.294921875,6627,10,8.4140625,13.2578125,1.295143038034439,8.29077025165033,0.623865719884634,2.248046875,0.365478515625,,,5.04547911230174,0.30356987812743336,8.595858434430507,3.766764135666227,0.4382068602454576,0.221435546875,3.4887121332804147,1.807231624036282,0.5180225696457659,0.15185546875
2,train,baseline,0.2833264172077179,87.8125,87.8125,1.705078125,3.556640625,3.556640625,1759,10,8.2421875,13.46875,1.2729720671195537,8.147611541174939,0.6180081649217755,2.48828125,0.387939453125,,,4.395018917833113,0.3059543974968892,8.592620958507222,3.6139880090396073,0.4205920436257039,0.2147216796875,3.483278437248967,1.7827806085375126,0.5118111114727658,0.152099609375
3,train,baseline,0.2145477831363678,91.4375,91.4375,2.056640625,3.626953125,3.626953125,680,10,8.5078125,13.5390625,1.3036658319178969,8.447814837347483,0.6146142480429262,2.55078125,0.371337890625,,,4.207444385385772,0.32463518350943277,8.595621007194492,3.7904202812876413,0.44097108028786736,0.2215576171875,3.4679910379097834,1.834678090770793,0.5290319584783542,0.1531982421875
4,train,baseline,0.167968288064003,93.8125,93.8125,2.08984375,3.583984375,3.583984375,858,10,8.84375,13.328125,1.2902292218059301,8.778661312551591,0.6368855559267104,2.375,0.336181640625,,,4.460935657849397,0.3458675598340701,8.594305919238035,4.077136344749569,0.47439972268418446,0.2337646484375,3.4905282918652105,1.9105958329875525,0.5473658063280158,0.1549072265625
5,train,baseline,0.13437385857105255,95.5,95.5,2.033203125,3.509765625,3.509765625,943,10,8.90625,13.2265625,1.2867020829580724,8.853756847768176,0.619080025004223,2.232421875,0.326904296875,,,4.720282348598614,0.3245053428823487,8.59540999461441,4.32974929156228,0.5037280704789129,0.2474365234375,3.487405983809988,2.017297916000719,0.5784522723668734,0.162841796875
6,train,baseline,0.11103653907775879,96.625,96.625,2.001953125,3.47265625,3.47265625,1039,10,8.9453125,13.109375,1.3703062678687274,8.884271843634068,0.6193788240198046,2.146484375,0.317626953125,,,4.880923794007138,0.33696822427388295,8.593514721312904,4.44028884681989,0.5167023029363601,0.253173828125,3.4590935902929885,2.081491421725474,0.6017447540496207,0.1678466796875
7,train,baseline,0.09787486493587494,97.3125,97.3125,2.044921875,3.466796875,3.466796875,1061,10,8.9453125,13.0625,1.3661089590750635,8.892344528807177,0.6187548090238124,2.138671875,0.31494140625,,,4.840278221437858,0.34047199932601513,8.596491439356733,4.4766362352344355,0.5207515492587308,0.255126953125,3.4786231175242426,2.0835617999176836,0.5989616378449665,0.167724609375
8,train,baseline,0.08769580721855164,97.75,97.75,2.01953125,3.451171875,3.451171875,1050,10,8.9921875,13.1328125,1.3522413210012019,8.940463393212069,0.6178030320443213,2.115234375,0.3154296875,,,4.929070787364726,0.34161791319253587,8.59581947216751,4.607039401112743,0.5359627916837857,0.261962890625,3.475979643900345,2.1390362097418523,0.6153765064463012,0.171630859375
9,train,baseline,0.0814516469836235,98.0,98.0,2.017578125,3.44140625,3.44140625,1101,10,8.9765625,13.0078125,1.402267328929156,8.920680381431787,0.6253912700340152,2.095703125,0.31005859375,,,4.9519056347098065,0.3456207191448925,8.592002633974943,4.6617072758822555,0.5425635296535747,0.265380859375,3.4541174144379023,2.14019969911193,0.6196082652448601,0.172119140625
10,train,baseline,0.07627718150615692,98.25,98.25,1.9775390625,3.423828125,3.423828125,1028,10,8.9453125,13.0390625,1.402672474971041,8.892987508794226,0.6290428510401398,2.05859375,0.31396484375,,,4.917567519142716,0.3210332555997589,8.590564896296994,4.713597521382807,0.5486947108000577,0.268798828125,3.475953450296638,2.1890605933550358,0.6297727011183712,0.17626953125
