epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5077599883079529,76.9375,76.9375,1.8955078125,3.10546875,3.10546875,3799,10,7.875,13.1015625,1.472687856061384,7.810717625654949,0.6550378149840981,2.2578125,0.39892578125,,,4.1946757240047425,0.2453362309628073,8.595955381745576,3.4214795844722383,0.3980336603116989,0.207763671875,3.4981226084118706,1.7039650198710632,0.48710843232697737,0.1497802734375
2,train,baseline,0.2734861671924591,88.4375,88.4375,2.361328125,3.4296875,3.4296875,1689,10,8.1328125,13.1953125,1.6574602879118174,8.084204744305204,0.6380781079642475,2.373046875,0.383544921875,,,4.2362663623903565,0.23969057925206388,8.593877349073924,3.5138973338458577,0.4088838124068079,0.2100830078125,3.4727341601490314,1.7709482669707803,0.5099579136500274,0.152587890625
3,train,baseline,0.2192193567752838,90.9375,90.9375,2.390625,3.32421875,3.32421875,1938,10,8.171875,12.65625,1.4418367471080273,8.11277869162452,0.6393279929179698,2.140625,0.35400390625,,,4.412598272128903,0.2833310946373159,8.59908384480682,3.667748821496364,0.42652785897783746,0.2186279296875,3.457828834696484,1.8547583467743465,0.5363939152115812,0.159423828125
4,train,baseline,0.18671008944511414,92.5625,92.5625,2.4296875,3.25,3.25,1924,10,8.203125,12.46875,1.3789784330874681,8.13935748909512,0.6334064761176705,2.00390625,0.34228515625,,,4.66539792423708,0.25411771763854407,8.595130184429927,3.9233811683075643,0.45646558971436724,0.2335205078125,3.4670708821497094,1.9276172885694631,0.5559786211738108,0.1651611328125
5,train,baseline,0.16721640527248383,93.4375,93.4375,2.41796875,3.16015625,3.16015625,2073,10,8.15625,12.4140625,1.3988986848853528,8.102279646069867,0.6327914409339428,1.8466796875,0.3427734375,,,4.618434014901451,0.24406541064288603,8.589054949462614,4.006964570169375,0.46651984342236347,0.2392578125,3.4661454445623865,1.9838941639110068,0.5723632189247271,0.170654296875
6,train,baseline,0.15167774260044098,94.25,94.25,2.435546875,3.1640625,3.1640625,1768,10,8.0859375,12.3984375,1.4379324750043452,8.03535705641298,0.6334366500377655,1.8935546875,0.34765625,,,4.715344569818619,0.28255121812202405,8.597040635082436,4.137343456416533,0.48125205312314545,0.2479248046875,3.4647750904280317,2.0398884588736124,0.588750613137665,0.176513671875
7,train,baseline,0.14007875323295593,94.8125,94.8125,2.439453125,3.11328125,3.11328125,1524,10,8.0390625,12.375,1.408718683058396,7.988627065956938,0.6295416550710797,1.8525390625,0.350830078125,,,4.644367350728798,0.28104946022511385,8.594192855615923,4.155034783221351,0.4834700422746762,0.2498779296875,3.4752446172467666,2.088541746277202,0.6009769027228453,0.181396484375
8,train,baseline,0.12958458065986633,95.4375,95.4375,2.494140625,3.123046875,3.123046875,1253,10,8.015625,12.2890625,1.4110434369649738,7.959667745736647,0.6298757458571345,1.833984375,0.347900390625,,,4.693055414118142,0.251978193470547,8.593828209412202,4.19714204025508,0.4883902654300504,0.252685546875,3.484678619802896,2.1016319356760684,0.6031063879844802,0.1827392578125
9,train,baseline,0.12176870554685593,95.8125,95.8125,2.44921875,3.109375,3.109375,1247,10,7.8359375,12.375,1.4382515689358115,7.787983596512249,0.6323329329025,1.8388671875,0.366943359375,,,4.593379682967163,0.28585684533557143,8.595418026881491,4.2523976232174485,0.4947284250653558,0.2587890625,3.48996016379273,2.1336161268916936,0.6113583040366216,0.1883544921875
10,train,baseline,0.11564122885465622,96.0,96.0,2.45703125,3.107421875,3.107421875,1136,10,7.85546875,12.265625,1.5379994951654226,7.81350030583655,0.6494365239050239,1.82421875,0.35986328125,,,4.601243738035404,0.2947261620075221,8.594192478356014,4.27410392670108,0.4973246686602805,0.259765625,3.461494583277537,2.1322842596895217,0.6160010389704426,0.1884765625
11,train,baseline,0.11160758137702942,96.1875,96.1875,2.458984375,3.09765625,3.09765625,1141,10,7.94921875,12.328125,1.4467432359233499,7.901944344188295,0.6296521679032594,1.8291015625,0.35546875,,,4.7107208755378425,0.24809019452041534,8.593975355207615,4.330655872724374,0.5039176508808773,0.26171875,3.48101138574812,2.1748391561199334,0.6247722041427706,0.1903076171875
12,train,baseline,0.10734132677316666,96.375,96.375,2.5234375,3.09765625,3.09765625,1098,10,7.98828125,12.21875,1.4339610310271382,7.945254896922721,0.6322825560346246,1.826171875,0.346435546875,,,4.709868987024412,0.3062012755563055,8.595479643365282,4.36833855821056,0.5082134725992182,0.263427734375,3.4734953555144052,2.1430440103540027,0.6169704551214608,0.18701171875
13,train,baseline,0.10279644280672073,96.5625,96.5625,2.5,3.095703125,3.095703125,1000,10,7.8984375,12.2578125,1.4528130588587373,7.8548551320719024,0.6311307221185416,1.8330078125,0.35546875,,,4.646058017861125,0.26896846639656774,8.59824381668512,4.3996439302934,0.5116909945907528,0.2666015625,3.4906616791672866,2.156090194931597,0.6176737802461401,0.1893310546875
14,train,baseline,0.10064638406038284,96.75,96.75,2.42578125,3.083984375,3.083984375,936,10,7.80078125,12.2265625,1.451444837031886,7.765864626633655,0.6280938519630581,1.841796875,0.3623046875,,,4.564575551120779,0.2722924185872552,8.595497417608446,4.436232643545664,0.5161112182359275,0.2705078125,3.4677282423734557,2.158063414362916,0.6223277210690099,0.1915283203125
15,train,baseline,0.09555072337388992,96.9375,96.9375,2.48046875,3.083984375,3.083984375,839,10,7.875,12.2734375,1.4599564550444484,7.840933054801159,0.6220014910213649,1.859375,0.358154296875,,,4.622897831570493,0.269233853543434,8.594427799679345,4.504140819658446,0.5240768698791668,0.2734375,3.479060590200438,2.187124311035797,0.6286536995637063,0.192626953125
16,train,baseline,0.09281931072473526,97.0625,97.0625,2.53125,3.0703125,3.0703125,794,10,7.82421875,12.15625,1.4268896400462836,7.783565499513598,0.6216329641174525,1.8388671875,0.356201171875,,,4.548883160575189,0.2688533559590355,8.595348443055721,4.48351845193653,0.5216214888366527,0.273193359375,3.477350918792249,2.1756887328319667,0.6256741938451312,0.1925048828125
17,train,baseline,0.09109856933355331,97.1875,97.1875,2.53125,3.099609375,3.099609375,754,10,7.7734375,12.296875,1.4627708659972996,7.7428926759349395,0.6206979299895465,1.888671875,0.367919921875,,,4.527888488029819,0.27974393427365174,8.597163795232014,4.556786015357102,0.5300336394526175,0.2783203125,3.4764303043989333,2.2069157453382626,0.6348223758565564,0.1961669921875
18,train,baseline,0.08947417885065079,97.375,97.375,2.59765625,3.111328125,3.111328125,709,10,7.8671875,12.34375,1.61903320485726,7.832880968592442,0.6562899639829993,1.9130859375,0.36279296875,,,4.577908459604123,0.27133488324764454,8.592500354157364,4.57866292979949,0.5328673542136273,0.278076171875,3.48669081700306,2.2100919646625963,0.6338651978790171,0.1947021484375
19,train,baseline,0.08355556428432465,97.5625,97.5625,2.609375,3.08984375,3.08984375,700,10,7.83203125,12.28125,1.4816056180279702,7.80310901439692,0.6242602430284023,1.87890625,0.3623046875,,,4.555791863012661,0.23258029447642917,8.596505216943374,4.6168563648128895,0.5370620093050426,0.281005859375,3.4798776006296714,2.2195297421170945,0.6378183364022569,0.1961669921875
20,train,baseline,0.08116454631090164,97.6875,97.6875,2.61328125,3.08203125,3.08203125,635,10,7.78125,12.21875,1.4872223720885813,7.752724591248097,0.6196165611036122,1.859375,0.363037109375,,,4.530864728058292,0.2568626849596329,8.593027948163579,4.638277350017658,0.5397721708805692,0.283203125,3.4922001065114427,2.242063806622931,0.642020427879391,0.1988525390625
1,test,,1.1143102645874023,68.25,68.25,2.259765625,3.453125,3.453125,388,10,7.4765625,12.90625,0.13585635600611567,7.385517321507569,0.37579038203693926,2.21875,0.4208984375,2.923828125,3.08984375,4.004652701652322,0.31417126329689044,6.658211482751794,3.0229696041967005,0.45402126562482326,0.2138671875,3.1861969212109504,1.6616624278098309,0.5215190614076349,0.1558837890625
2,test,,1.2083383798599243,70.1875,70.1875,2.521484375,3.3828125,3.3828125,447,10,8.0078125,12.875,0.13759866799227893,7.940440532591664,0.3794803670607507,1.9501953125,0.3779296875,3.173828125,3.302734375,4.120706908150291,0.30572343613750647,6.658211482751794,3.0534825681286577,0.4586040224223509,0.208251953125,3.1861969212109504,1.6777261598452604,0.5265607246923149,0.14990234375
3,test,,1.2746185064315796,70.625,70.625,2.35546875,3.154296875,3.154296875,451,10,8.03125,12.3828125,0.16968450602144003,7.932904427308564,0.38377200393006206,1.818359375,0.3515625,3.232421875,3.3984375,4.56216716834955,0.2746108723943936,6.658211482751794,3.2130064249713346,0.48256298756725896,0.21875,3.1861969212109504,1.7833874619489158,0.5597229254967452,0.158935546875
4,test,,1.3420718908309937,70.1875,70.1875,2.3984375,3.11328125,3.11328125,468,10,8.1953125,12.25,0.17280428507365286,8.097585271013202,0.3815271439962089,1.736328125,0.330810546875,3.26953125,3.3984375,4.8827314821346945,0.2747768559882104,6.658211482751794,3.4554239415245345,0.5189717915202704,0.232666015625,3.1861969212109504,1.8790547098263568,0.5897484544402236,0.1650390625
5,test,,1.1402033567428589,73.9375,73.9375,2.392578125,3.052734375,3.052734375,427,10,7.9921875,12.15625,0.19442083803005517,7.909712961837909,0.3990781221073121,1.7099609375,0.342529296875,3.28515625,3.421875,4.6479897963778845,0.27044121303451557,6.658211482751794,3.533847109433075,0.5307502050043865,0.2412109375,3.1861969212109504,1.963390360911296,0.61621751871039,0.1756591796875
6,test,,1.1384196281433105,72.5,72.5,2.38671875,3.1171875,3.1171875,404,10,7.921875,12.2578125,0.16950288298539817,7.839595941813536,0.3925616580527276,1.767578125,0.353759765625,3.34765625,3.501953125,4.7675442266031425,0.26074178598121106,6.658211482751794,3.582992022823638,0.5381313032945015,0.2457275390625,3.1861969212109504,1.9749926610427213,0.6198589446543382,0.177734375
7,test,,1.1063392162322998,72.875,72.875,2.421875,3.025390625,3.025390625,392,10,7.91015625,12.046875,0.1824294668622315,7.8353258559316235,0.3750324361026287,1.6533203125,0.343505859375,3.33984375,3.390625,4.738250806465979,0.2597805860869815,6.658211482751794,3.6587678525218257,0.5495121117735482,0.251220703125,3.1861969212109504,2.0368243437700126,0.6392650530199792,0.18359375
8,test,,1.0594497919082642,75.5,75.5,2.44921875,3.103515625,3.103515625,420,10,8.0703125,12.2421875,0.1711390831042081,7.981032327547565,0.3756314709316939,1.6611328125,0.34033203125,3.3984375,3.462890625,4.961186753177309,0.2590208103047705,6.658211482751794,3.713475287684017,0.5577286478964862,0.251953125,3.1861969212109504,2.0400735966035137,0.6402848433574408,0.18115234375
9,test,,1.1481910943984985,75.25,75.25,2.490234375,3.138671875,3.138671875,357,10,7.609375,12.328125,0.19614772405475378,7.5474686508000595,0.374335995875299,1.83203125,0.383056640625,3.376953125,3.517578125,4.531606268904528,0.26779445544237435,6.658211482751794,3.7584096139565473,0.5644773560726885,0.263427734375,3.1861969212109504,2.077654825392539,0.6520798546886118,0.1925048828125
10,test,,1.2444038391113281,75.0,75.0,2.486328125,3.1484375,3.1484375,441,10,8.0234375,12.3828125,0.17738464707508683,7.938656716231343,0.3819536149967462,1.7158203125,0.3515625,3.3125,3.3984375,4.867076775373368,0.27809860831571936,6.658211482751794,3.7711953628790766,0.5663976538817399,0.2568359375,3.1861969212109504,2.09179179367875,0.6565167958557128,0.1865234375
