epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5110135674476624,76.1875,76.375,2.126953125,2.24609375,2.24609375,786,10,8.1171875,9.15625,0.015973044093698263,8.10997769866255,0.5864370339550078,1.6728515625,0.11328125,,,2.3152402735552577,0.28930885738039275,8.60269166739108,2.4684347888239557,0.2869374940148881,0.1475830078125,3.4685521135297925,1.103691739972363,0.31819955527471794,0.09521484375,785,10,1.6787109375,6.22265625,9.15625,6.224041562269014,0.015498898923397064,0.5781818339601159,0.320556640625,,,8.60269166739108,2.759594759667608,0.3207827115468971,0.1861572265625,3.4685521135297925,1.410759294141215,0.40672858529017386,0.1455078125,0.2892169425476839
2,train,sent,0.2707136571407318,87.875,88.0,2.462890625,2.580078125,2.580078125,175,10,8.046875,9.1875,0.015428018057718873,8.041329864164307,0.5868487660773098,2.060546875,0.1246337890625,,,2.321278675365992,0.3071214020862628,8.596530111335266,2.5923795404656094,0.30156115396459016,0.15576171875,3.476617373948212,1.163319736360755,0.3346125302939604,0.1009521484375,174,10,2.06640625,5.84765625,9.1875,5.851296612006007,0.015428727027028799,0.5705086619127542,0.36376953125,,,8.596530111335266,2.9619874606998406,0.34455616653912546,0.205078125,3.476617373948212,1.5249300739548906,0.43862464859718153,0.16357421875,0.3069426422592498
3,train,sent,0.2161717563867569,90.4375,90.5,2.57421875,2.58984375,2.58984375,142,10,8.078125,9.21875,0.01586972107179463,8.07219149961292,0.5908258410636336,1.94140625,0.124267578125,,,2.357967620279947,0.32525928314350205,8.59638105000029,2.6678578293494475,0.31034662305358807,0.1600341796875,3.473755590370423,1.1924843057311936,0.3432838824460973,0.103271484375,146,10,1.9453125,5.875,9.21875,5.873897795746222,0.015509610064327717,0.5757397029083222,0.36279296875,,,8.59638105000029,3.103556994467808,0.3610306449209465,0.2144775390625,3.473755590370423,1.58343231443732,0.4558272086921553,0.1693115234375,0.32503369990129266
4,train,sent,0.1908935010433197,91.4375,91.5,2.712890625,2.595703125,2.595703125,160,10,8.1328125,9.21875,0.01708535780198872,8.130287753065646,0.5898902919143438,1.8974609375,0.11749267578125,,,2.3471746674239995,0.3295287711119845,8.59857567781049,2.665675367048056,0.31001359608046547,0.1593017578125,3.4870659856365025,1.180227994595505,0.33845874997976994,0.1015625,160,10,1.8984375,6.00390625,9.21875,6.00240324074397,0.015535291051492095,0.5764857959002256,0.3486328125,,,8.59857567781049,3.143431067069992,0.36557578660172046,0.21533203125,3.4870659856365025,1.5901229265125671,0.45600597552854116,0.1676025390625,0.3296005251128954
5,train,sent,0.17425695061683655,92.25,92.3125,2.712890625,2.607421875,2.607421875,140,9,8.1328125,9.2109375,0.015604482963681221,8.128202988942006,0.5901926709339023,1.8603515625,0.11700439453125,,,2.4310851820926134,0.33382131093921674,8.595894001851335,2.7570435088683976,0.3207395889566113,0.164794921875,3.482719898913035,1.2239229317767748,0.3514273232707471,0.1053466796875,139,9,1.8603515625,5.97265625,9.2109375,5.9715005543553605,0.016175995115190744,0.5717417378909886,0.351806640625,,,8.595894001851335,3.292448959419815,0.3830257747141491,0.2259521484375,3.482719898913035,1.6629387726173066,0.47748277808281786,0.1759033203125,0.33462925357324136
6,train,sent,0.16181358695030212,93.0,93.0625,2.7578125,2.615234375,2.615234375,116,9,8.1875,9.2578125,0.016236796975135803,8.182620566063338,0.5889677361119539,1.8583984375,0.1162109375,,,2.4368162126387283,0.3335015482835076,8.597112797576106,2.78960663411538,0.3244817998551664,0.166259765625,3.4601086446289666,1.237203546973931,0.35756205195880447,0.10626220703125,117,9,1.861328125,6.015625,9.2578125,6.018462478850172,0.015600718092173338,0.5736520970240235,0.350341796875,,,8.597112797576106,3.3776597672225295,0.3928830348922299,0.231201171875,3.4601086446289666,1.693421299744399,0.48941275366397846,0.1787109375,0.3335360496932278
7,train,sent,0.15230914950370789,93.625,93.625,2.763671875,2.62109375,2.62109375,118,9,8.2265625,9.296875,0.016868399921804667,8.220088988222829,0.586206829873845,1.826171875,0.11517333984375,,,2.464269538761312,0.3475963533623795,8.597833842876938,2.8071937916046927,0.32650012118231075,0.1668701171875,3.478027856658591,1.2392044508153726,0.3562951482527516,0.1058349609375,118,9,1.828125,6.078125,9.296875,6.072660569066429,0.015702406875789165,0.5742741900030524,0.346435546875,,,8.597833842876938,3.437320552707887,0.3997891347430039,0.2342529296875,3.478027856658591,1.7163047540251721,0.49347067498017666,0.1795654296875,0.34782172474268297
8,train,sent,0.14221292734146118,94.0625,94.125,2.796875,2.626953125,2.626953125,123,9,8.2734375,9.28125,0.0169225730933249,8.26628793000462,0.5866627781651914,1.8369140625,0.10894775390625,,,2.5133059590809728,0.33864053231459923,8.596750868528185,2.839719246089288,0.3303247109888,0.1683349609375,3.472299348055996,1.2650652203487454,0.3643306908596477,0.10772705078125,124,9,1.8388671875,6.21875,9.28125,6.214014736317259,0.015595711069181561,0.5777049851603806,0.330078125,,,8.596750868528185,3.475141080755532,0.40423889605521357,0.234619140625,3.472299348055996,1.7476658070295272,0.5033165726359327,0.1802978515625,0.3389425369544092
9,train,sent,0.13550829887390137,94.4375,94.5,2.87109375,2.634765625,2.634765625,117,10,8.265625,9.3046875,0.016563771991059184,8.258851705021012,0.5891418340615928,1.849609375,0.11138916015625,,,2.4834195737546247,0.3444983239819217,8.598150290684142,2.838636245858643,0.3301449904794322,0.1683349609375,3.460801161878306,1.240444786527707,0.3584270602401414,0.10577392578125,115,10,1.8525390625,6.16796875,9.3046875,6.169666789632719,0.01555805909447372,0.5744281718507409,0.33740234375,,,8.598150290684142,3.5145387084926147,0.4087552077684104,0.238037109375,3.460801161878306,1.7355768589767013,0.5014956877888758,0.1802978515625,0.34489411651348667
10,train,sent,0.1300400346517563,94.75,94.8125,2.873046875,2.638671875,2.638671875,112,10,8.328125,9.3359375,0.016779667930677533,8.32618127048715,0.585874626878649,1.8330078125,0.10748291015625,,,2.5302509123015637,0.3372380707936157,8.593288289552973,2.8810801967019817,0.3352709812150218,0.1702880859375,3.4685420523244943,1.2690958325536048,0.36588739978029144,0.1075439453125,113,10,1.8359375,6.28125,9.3359375,6.277328073358778,0.015552480006590486,0.5772723159752786,0.3271484375,,,8.593288289552973,3.621457517138075,0.4214286074331698,0.2435302734375,3.4685420523244943,1.794811879600851,0.5174542653729776,0.18408203125,0.33806183461410194
