epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.553964376449585,74.625,74.625,2.224609375,2.185546875,2.185546875,764,10,6.015625,8.9375,0.014973352197557688,6.013709423297472,0.5751805398613214,1.5703125,0.32666015625,,,2.5998591444660555,0.20170650309986635,8.595955381745576,2.728882953362038,0.3174612747708196,0.186767578125,3.4981226084118706,1.0935804804246478,0.31261925405214075,0.11492919921875
2,train,baseline,0.28262123465538025,87.1875,87.1875,2.630859375,2.421875,2.421875,328,10,6.07421875,9.046875,0.014332185965031385,6.067858197322699,0.5752988760359585,1.70703125,0.32861328125,,,2.6398793001937717,0.21804879770839097,8.597778336236912,2.898640822857982,0.33713835243241025,0.1976318359375,3.463603724041322,1.1807173326640692,0.34089273102132245,0.123779296875
3,train,baseline,0.22362419962882996,89.9375,89.9375,2.751953125,2.44921875,2.44921875,275,10,6.0703125,9.046875,0.015062512829899788,6.074239922044854,0.5774119279813021,1.673828125,0.3291015625,,,2.7055473635564438,0.19361777109397135,8.595070261040954,3.033192653017668,0.35289911087362263,0.206787109375,3.4769380135032915,1.1933917753208139,0.3432306732780596,0.125
4,train,baseline,0.19184377789497375,91.4375,91.4375,2.791015625,2.4453125,2.4453125,257,10,6.16015625,9.0,0.015563571825623512,6.153742057581516,0.5693621640093625,1.6328125,0.315673828125,,,2.733714196331962,0.1923509665234042,8.59731602019481,3.092523602006284,0.3597080291967922,0.2095947265625,3.485080372473802,1.2357828156747228,0.3545923432455968,0.128173828125
5,train,baseline,0.17297251522541046,92.4375,92.4375,2.828125,2.44140625,2.44140625,220,10,6.15234375,9.015625,0.01578469295054674,6.140760736773221,0.5747112010139972,1.60546875,0.317626953125,,,2.8064500394910405,0.20318464991915736,8.59429341791355,3.218662400919418,0.37451157930104945,0.21826171875,3.483446518312953,1.2924342724343507,0.3710217067033605,0.1341552734375
6,train,baseline,0.15830527245998383,93.1875,93.1875,2.9140625,2.443359375,2.443359375,217,10,6.31640625,9.015625,0.01799744996242225,6.307730723461995,0.5731757881585509,1.580078125,0.29931640625,,,2.8579067888582648,0.20962283397438042,8.59161349710615,3.299640957906525,0.38405370062537364,0.2213134765625,3.486748144500818,1.3105396679877286,0.3758630143833783,0.1336669921875
7,train,baseline,0.1461169421672821,93.75,93.75,2.953125,2.4453125,2.4453125,203,10,6.34765625,9.0703125,0.018102564848959446,6.344411936245733,0.5743827479891479,1.5849609375,0.30029296875,,,2.9139649345146834,0.22901093559280894,8.596377715803737,3.366771110733149,0.39164997421455966,0.225341796875,3.4725308183213754,1.3311984632402742,0.3833510868259988,0.135498046875
8,train,baseline,0.13402333855628967,94.625,94.625,3.0,2.45703125,2.45703125,205,10,6.29296875,9.0625,0.01722383708693087,6.292507448608546,0.5760568638797849,1.57421875,0.3056640625,,,2.906552954815769,0.23887332094754482,8.596803677223468,3.38335333619224,0.39355945107321216,0.227294921875,3.465471531325997,1.3498470171107808,0.3895132321558237,0.1383056640625
9,train,baseline,0.1295057088136673,95.0,95.0,3.072265625,2.458984375,2.458984375,200,10,6.43359375,9.0859375,0.01593087799847126,6.432183594042459,0.5768097639083862,1.5732421875,0.291748046875,,,3.0055863810301178,0.23251731457869407,8.596570656910849,3.5118741518505274,0.4085203614335799,0.233642578125,3.4776754675462986,1.3926601691734355,0.40045719681717107,0.1405029296875
10,train,baseline,0.11785662919282913,95.5625,95.5625,3.126953125,2.4609375,2.4609375,196,10,6.4296875,9.03125,0.017236366169527173,6.425664149909113,0.5754957590252161,1.560546875,0.2880859375,,,3.0461718506281485,0.2038244497527543,8.596639098478043,3.5576140301277697,0.4138377788544843,0.23681640625,3.48566523737667,1.412062779287658,0.4051056780054943,0.1424560546875
11,train,baseline,0.11072267591953278,95.8125,95.8125,3.171875,2.458984375,2.458984375,204,10,6.484375,9.09375,0.017449702136218548,6.481663220965813,0.5772508869413286,1.568359375,0.286865234375,,,3.060051070401448,0.18270725718295108,8.595105437994505,3.563737991414535,0.41462411568112906,0.236328125,3.458391528587775,1.3952555002040743,0.4034405846390166,0.140380859375
12,train,baseline,0.10530557483434677,96.0625,96.0625,3.220703125,2.45703125,2.45703125,208,10,6.53515625,9.03125,0.016997979022562504,6.53680985565398,0.5786590969655663,1.564453125,0.2763671875,,,3.0889676173136857,0.18871331214303017,8.592510527973708,3.6076045322789785,0.4198545373362174,0.2384033203125,3.489934437271522,1.433099167513931,0.4106378481523416,0.1429443359375
13,train,baseline,0.10055617243051529,96.3125,96.3125,3.216796875,2.447265625,2.447265625,199,10,6.5703125,9.0859375,0.017195943044498563,6.564715093358547,0.5753375559579581,1.546875,0.277099609375,,,3.184625426972903,0.1835116412916267,8.594694502942971,3.725894162084118,0.4335109480398992,0.2457275390625,3.4806996896792715,1.4751063213141116,0.4237959182999884,0.146728515625
14,train,baseline,0.09615921229124069,96.5625,96.5625,3.23046875,2.44140625,2.44140625,203,10,6.66015625,9.0625,0.0171474302187562,6.652231909384058,0.5778939530719072,1.533203125,0.265625,,,3.2431037077088245,0.18393999262655983,8.595660963980999,3.775380099432458,0.4392192892731226,0.24755859375,3.460119202971109,1.4942349736256544,0.4318449411634709,0.147705078125
