epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5006739497184753,76.5,76.5,2.61328125,1.564453125,1.564453125,91,10,5.45703125,6.30078125,0.0031752970535308123,5.462259479156516,0.5640719961374998,1.158203125,0.1337890625,,,1.51019767556578,0.31337078694472154,8.592703025137034,2.0155919293020457,0.23457018395790555,0.1434326171875,3.4837859145198093,1.230072853436675,0.35308508720640575,0.1375732421875
2,train,baseline,0.2718265950679779,87.375,87.375,2.958984375,1.6806640625,1.6806640625,69,10,5.44921875,6.32421875,0.00289071979932487,5.446404641269311,0.5602823039516807,1.220703125,0.138671875,,,1.7353354247079116,0.34728893306398334,8.595290374611107,2.263612252387646,0.26335494831843453,0.1611328125,3.474352035393883,1.359827221868219,0.3913901665736233,0.1524658203125
3,train,baseline,0.21549156308174133,90.3125,90.3125,3.16796875,1.7021484375,1.7021484375,61,10,5.5078125,6.36328125,0.0030147619545459747,5.505568887862313,0.5589550640434027,1.2041015625,0.134033203125,,,1.8469267775695917,0.3465030256259722,8.594947041203431,2.3887138857476415,0.2779207218260164,0.1693115234375,3.4857927342730335,1.4230822431639325,0.4082521112548931,0.158203125
4,train,baseline,0.18277880549430847,91.8125,91.8125,3.275390625,1.7119140625,1.7119140625,63,10,5.484375,6.375,0.0029174729716032743,5.479706541108697,0.5639057429507375,1.1845703125,0.14013671875,,,1.9424780239359993,0.3282129753443887,8.592618104035314,2.5056948500371607,0.2916101727901095,0.177978515625,3.474040919588742,1.4823169532100389,0.42668379202209167,0.16552734375
5,train,baseline,0.16214412450790405,92.875,92.875,3.361328125,1.71875,1.71875,63,10,5.48046875,6.375,0.002891531912609935,5.477133082997135,0.5607597029302269,1.1904296875,0.1402587890625,,,2.030963293350675,0.3241034333241088,8.594659617897129,2.605041146480474,0.30309997862578,0.18505859375,3.481670677038098,1.526639191972221,0.43847891819307644,0.1702880859375
6,train,baseline,0.14824487268924713,93.5625,93.5625,3.462890625,1.72265625,1.72265625,63,10,5.515625,6.3828125,0.002975855953991413,5.516139247673235,0.5642178270500153,1.2021484375,0.135498046875,,,2.074200247860446,0.3449007863206975,8.591538616709204,2.6633600074309873,0.3099980255284155,0.188720703125,3.4888514378634286,1.5541756005356895,0.44546912593316557,0.172607421875
7,train,baseline,0.13711577653884888,94.125,94.125,3.529296875,1.7236328125,1.7236328125,61,10,5.51171875,6.375,0.0028685210272669792,5.511409056461121,0.5660484458785504,1.197265625,0.1356201171875,,,2.161884329921837,0.31368276823807745,8.595696576452923,2.7668803889387297,0.32189135160009374,0.1961669921875,3.478458438263808,1.5891933106343838,0.45686712629735854,0.1767578125
8,train,baseline,0.12906226515769958,94.5625,94.5625,3.57421875,1.7255859375,1.7255859375,62,10,5.546875,6.38671875,0.0028877928853034973,5.545972181919931,0.5623876061290503,1.1923828125,0.1319580078125,,,2.1631173142205604,0.3591860412334799,8.591300034986453,2.782838702873173,0.3239135743764722,0.1968994140625,3.491107625804763,1.5947260683720978,0.45679659274454043,0.176513671875
9,train,baseline,0.12284466624259949,94.8125,94.8125,3.611328125,1.7294921875,1.7294921875,61,10,5.53515625,6.390625,0.003020616015419364,5.537001575020652,0.5665420920122415,1.19140625,0.1336669921875,,,2.2318285406927814,0.34263827126278107,8.596036990786136,2.855213751428698,0.3321546608616419,0.2020263671875,3.4655225016743074,1.6277238579814508,0.4696907485653445,0.1807861328125
10,train,baseline,0.11738462001085281,95.0625,95.0625,3.66796875,1.734375,1.734375,63,10,5.53515625,6.37890625,0.002959273988381028,5.5356760793379305,0.5610336919780821,1.1943359375,0.1322021484375,,,2.2666742995836993,0.35217814034202216,8.59382776486622,2.906295614928939,0.3381840658723257,0.2056884765625,3.4697456738215617,1.6520772588096575,0.47613785392808555,0.1834716796875
11,train,baseline,0.11234904080629349,95.3125,95.3125,3.673828125,1.7333984375,1.7333984375,64,10,5.55078125,6.3828125,0.0030205058865249157,5.555311327306566,0.5643080489244312,1.1962890625,0.1302490234375,,,2.300690982346972,0.3252509959433366,8.597135878621003,2.9534185812633407,0.34353517531434835,0.208740234375,3.480662503733613,1.6465176616611172,0.4730472029089123,0.1822509765625
12,train,baseline,0.10816200822591782,95.5625,95.5625,3.697265625,1.7353515625,1.7353515625,67,10,5.5859375,6.3984375,0.003040716052055359,5.59003478670972,0.5617160080000758,1.1865234375,0.1270751953125,,,2.3243257446393564,0.30270970669619324,8.59555846706347,2.989533241605111,0.34779976810819546,0.2108154296875,3.482973175138429,1.6769988192932934,0.48148485072000075,0.1849365234375
13,train,baseline,0.10317207127809525,95.75,95.75,3.755859375,1.740234375,1.740234375,65,10,5.5859375,6.390625,0.002987273968756199,5.586997197937042,0.5593268789816648,1.1904296875,0.1263427734375,,,2.364934417730753,0.3124487216108849,8.598455656017926,3.0423960292164365,0.35383051921505354,0.2144775390625,3.482507763356037,1.6923787488180722,0.4859655351312566,0.1866455078125
14,train,baseline,0.09957210719585419,96.0,96.0,3.80078125,1.7412109375,1.7412109375,67,10,5.56640625,6.38671875,0.0029881419613957405,5.570786609526223,0.5611038110218942,1.193359375,0.1280517578125,,,2.4042960199164565,0.32935652668525806,8.599070801938904,3.0878621676609574,0.35909253904092886,0.218017578125,3.4670085913069233,1.7320764763234102,0.4995881696591028,0.191650390625
15,train,baseline,0.0951935276389122,96.3125,96.3125,3.82421875,1.7412109375,1.7412109375,64,10,5.6015625,6.4140625,0.003064175136387348,5.600886270134488,0.5631176279857755,1.201171875,0.126708984375,,,2.439424385430547,0.3149517269383969,8.591235024673807,3.1318187180454675,0.3645364966795768,0.220703125,3.4813915691324606,1.707424185159185,0.4904430171825411,0.18798828125
16,train,baseline,0.09208203107118607,96.5,96.5,3.8359375,1.740234375,1.740234375,64,10,5.5859375,6.3984375,0.003119046101346612,5.583224688806935,0.562172266189009,1.2001953125,0.127197265625,,,2.485258190112659,0.32959849534697566,8.596026197668525,3.184296472611833,0.3704382000924451,0.224609375,3.4749969663864677,1.7354140533766622,0.4994001635579155,0.1915283203125
17,train,baseline,0.08984165638685226,96.625,96.625,3.857421875,1.7412109375,1.7412109375,68,10,5.6171875,6.41796875,0.0030316640622913837,5.613602628329385,0.5602520189713687,1.203125,0.1248779296875,,,2.4816436725857463,0.3146426521713165,8.59555796704922,3.201172885133106,0.372421766848027,0.2252197265625,3.5044562228511547,1.7242021905138545,0.49200277614285004,0.1890869140625
18,train,baseline,0.08574429154396057,96.75,96.75,3.90625,1.7431640625,1.7431640625,68,10,5.6015625,6.40234375,0.003022383898496628,5.598805233061357,0.5618482339195907,1.2001953125,0.1253662109375,,,2.5225474159797727,0.33018406740321965,8.593096328776163,3.246435841243885,0.3777958162033365,0.228759765625,3.4608735555757155,1.7344164891602056,0.5011499152767186,0.19140625
19,train,baseline,0.08180341124534607,97.0,97.0,3.935546875,1.7431640625,1.7431640625,66,10,5.60546875,6.40234375,0.0030242030043154955,5.606605936213292,0.5672373201232404,1.1962890625,0.12451171875,,,2.542590957701182,0.33387610164715326,8.596709060795462,3.273156039482907,0.3807452382458595,0.23046875,3.4784630212159606,1.7391341403244542,0.49997200767036126,0.19140625
