epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5233919620513916,75.4375,75.4375,2.2578125,1.6015625,1.6015625,91,10,5.09375,6.328125,0.0031473981216549873,5.093810945721358,0.557544720126316,1.228515625,0.195068359375,,,1.675308154916375,0.23954289826560993,8.595858434430507,2.1306381824417953,0.24786799348713964,0.1556396484375,3.4887121332804147,1.1412445083401845,0.32712487151156244,0.1329345703125
2,train,baseline,0.2864776849746704,87.0,87.0,2.826171875,1.732421875,1.732421875,74,10,5.2265625,6.375,0.0028053109999746084,5.2228486668187255,0.5582610599230975,1.298828125,0.1800537109375,,,1.8199590703149395,0.259692540542866,8.596333783512529,2.343469506534481,0.2726126701861175,0.1695556640625,3.4695925412803486,1.1835180049623375,0.3411115255987943,0.1361083984375
3,train,baseline,0.22395992279052734,90.125,90.125,2.994140625,1.7578125,1.7578125,62,10,5.2265625,6.38671875,0.002936033997684717,5.227981008611448,0.5556373039726168,1.2919921875,0.1815185546875,,,1.9500246731268867,0.26660121573576157,8.594117555298624,2.4950575420702963,0.29032155145841493,0.1805419921875,3.4745214129465056,1.23639701055997,0.355846709118844,0.14208984375
4,train,baseline,0.19161199033260345,91.4375,91.4375,3.04296875,1.7607421875,1.7607421875,53,10,5.203125,6.375,0.00307703809812665,5.204424581508405,0.5571801320184022,1.2470703125,0.183837890625,,,2.0491802664447105,0.2483025232249315,8.598890285998937,2.6131742435027085,0.30389668394276237,0.1893310546875,3.4581297209358164,1.2743312492739793,0.36850302102869875,0.147216796875
5,train,baseline,0.17093709111213684,92.4375,92.4375,3.09765625,1.759765625,1.759765625,53,10,5.21875,6.390625,0.0028635039925575256,5.219231401084589,0.5572711818385869,1.1943359375,0.183349609375,,,2.122761213727669,0.26264108374567513,8.592690047013072,2.6888084518458983,0.3129181242584867,0.1947021484375,3.4993624400245658,1.2904592613160522,0.3687698211983418,0.1480712890625
6,train,baseline,0.15593372285366058,93.0625,93.0625,3.171875,1.76171875,1.76171875,49,10,5.23046875,6.40234375,0.00282096303999424,5.228259523924775,0.5514277711044997,1.16796875,0.1826171875,,,2.1664382316006803,0.26216785284266003,8.59598624189142,2.740042062096194,0.31875831172727515,0.1981201171875,3.4697940416033903,1.3190035948909502,0.38013887253130424,0.151611328125
7,train,baseline,0.14445024728775024,93.75,93.75,3.20703125,1.76953125,1.76953125,52,10,5.2109375,6.41796875,0.0029086791910231113,5.21100445948599,0.5535234729759395,1.1640625,0.18798828125,,,2.2318595428187713,0.24217630526117676,8.598259783080614,2.8016426223901156,0.32583833160090137,0.202880859375,3.467567948358965,1.3386156731798073,0.38603877216402077,0.1541748046875
8,train,baseline,0.13583262264728546,94.125,94.125,3.32421875,1.7744140625,1.7744140625,51,10,5.2421875,6.421875,0.0029474259354174137,5.244272961031796,0.5564163359813392,1.177734375,0.1837158203125,,,2.2450776526737117,0.26400066802190536,8.594491561833273,2.8337334869792308,0.32971508164175484,0.204833984375,3.47464295171443,1.3427097163242845,0.3864309901717457,0.154052734375
9,train,baseline,0.12807469069957733,94.625,94.625,3.3515625,1.7744140625,1.7744140625,49,10,5.24609375,6.41796875,0.002947491127997637,5.246140273952109,0.5531216680537909,1.1787109375,0.1827392578125,,,2.268925512707452,0.23556164195884227,8.598839087296305,2.863165474398077,0.3329711656807302,0.206787109375,3.4678652367122504,1.3508433358852714,0.38953166968101505,0.155029296875
10,train,baseline,0.12188488245010376,94.9375,94.9375,3.408203125,1.7763671875,1.7763671875,49,10,5.25390625,6.4140625,0.0028724269941449165,5.252081685084714,0.5572196720167994,1.18359375,0.1806640625,,,2.3468517963753444,0.23113983974260616,8.594889382011448,2.944711441547926,0.3426119069910333,0.212646484375,3.471468677573272,1.3670730750279105,0.39380250896677027,0.1566162109375
11,train,baseline,0.11665936559438705,95.1875,95.1875,3.48046875,1.7763671875,1.7763671875,48,10,5.28515625,6.42578125,0.0028720968402922153,5.279930321988088,0.5539738261140883,1.2021484375,0.1771240234375,,,2.356045316880482,0.24851100113284472,8.587470076747403,2.9729925189066053,0.3462012085441418,0.2142333984375,3.4823757619459306,1.3990169310154625,0.4017420940908744,0.1595458984375
12,train,baseline,0.1112704798579216,95.375,95.375,3.470703125,1.77734375,1.77734375,52,10,5.265625,6.41796875,0.00287660607136786,5.270909149341641,0.5587533980142325,1.19140625,0.1793212890625,,,2.4231205240216527,0.2486222493652259,8.59719612571217,3.0372919688905977,0.35328866812829585,0.2191162109375,3.4626049755461406,1.4137427065010821,0.4082887642354003,0.1619873046875
13,train,baseline,0.10699313133955002,95.625,95.625,3.501953125,1.7783203125,1.7783203125,51,10,5.24609375,6.41015625,0.0028454652056097984,5.244615845835733,0.5532366789411753,1.1904296875,0.181640625,,,2.462244665932859,0.23745779975942805,8.59504160427468,3.0840910346043797,0.3588221182164528,0.222900390625,3.4603463268045633,1.4123802166234167,0.4081615200429002,0.1622314453125
14,train,baseline,0.10402040183544159,95.75,95.75,3.525390625,1.77734375,1.77734375,48,10,5.30078125,6.41015625,0.00292493705637753,5.299680829766805,0.5564134640153497,1.1884765625,0.173583984375,,,2.4718013406195825,0.25501532737665555,8.598667726355584,3.1021934725448634,0.3607760610444801,0.2232666015625,3.4652639650031576,1.442350170496347,0.41623096683632665,0.16455078125
15,train,baseline,0.10068303346633911,95.8125,95.8125,3.541015625,1.7763671875,1.7763671875,51,10,5.2890625,6.41796875,0.002856286009773612,5.288199371911557,0.5507183310110122,1.1826171875,0.17578125,,,2.517379966380152,0.25682731622638894,8.597801925963367,3.1612033359533136,0.3676757574988106,0.2276611328125,3.4773251937217,1.4624484242791782,0.4205670573806627,0.1668701171875
16,train,baseline,0.09939578920602798,95.9375,95.9375,3.5625,1.7763671875,1.7763671875,51,10,5.28125,6.41796875,0.0028993759769946337,5.276775789870372,0.5573049439117312,1.1865234375,0.1771240234375,,,2.5414497017376556,0.23764385063663393,8.592816872419712,3.183106636984405,0.370438086164875,0.2294921875,3.4794372160263,1.4609056037328174,0.41986836175801107,0.166748046875
17,train,baseline,0.09558643400669098,96.0625,96.0625,3.611328125,1.775390625,1.775390625,47,10,5.29296875,6.3984375,0.002902507083490491,5.297877200375627,0.5597858540713787,1.185546875,0.1728515625,,,2.587635538780142,0.24710008322300264,8.594533501160576,3.224294657334589,0.3751564476302514,0.232177734375,3.4778746302074923,1.4855526538323613,0.42714381965624,0.1693115234375
18,train,baseline,0.0937589779496193,96.1875,96.1875,3.625,1.7744140625,1.7744140625,50,10,5.25,6.421875,0.002813435159623623,5.249698273294947,0.5578382699750364,1.171875,0.1822509765625,,,2.624105380885717,0.2385677876377827,8.59733484708324,3.271099284299413,0.38047829268964406,0.2362060546875,3.4931832330176293,1.5080353274920402,0.43170805162410714,0.1724853515625
19,train,baseline,0.09426207095384598,96.25,96.25,3.603515625,1.775390625,1.775390625,52,10,5.296875,6.41015625,0.002862476045265794,5.291773443045841,0.5572737441398203,1.16796875,0.1737060546875,,,2.6585675820494448,0.28092593533632876,8.595746534284974,3.31596632521153,0.38576827643596456,0.2386474609375,3.4689028835963427,1.4988961900913598,0.4320951725628587,0.1710205078125
20,train,baseline,0.09190289676189423,96.375,96.375,3.603515625,1.7744140625,1.7744140625,51,10,5.25390625,6.40625,0.00294304802082479,5.259538367979845,0.5560785788111389,1.169921875,0.1796875,,,2.7156914973980575,0.23497348144086633,8.597617783610072,3.359653466575023,0.3907656226565041,0.2425537109375,3.4812311520226737,1.5364376906907964,0.44134894340414355,0.1759033203125
