epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5409157276153564,74.6875,74.6875,2.564453125,1.57421875,1.57421875,91,10,5.44921875,6.31640625,0.003346662037074566,5.452554674908095,0.5692252409644425,1.1396484375,0.137451171875,,,1.6057720041007837,0.25104000660871095,8.590489827013897,2.053013847038047,0.23898682012079,0.146240234375,3.4701844257218797,0.9676297436714982,0.2788410138951645,0.10845947265625
2,train,baseline,0.2906886637210846,86.4375,86.4375,2.990234375,1.72265625,1.72265625,75,10,5.4609375,6.34375,0.0029285091441124678,5.46436940137726,0.5605602678842843,1.2080078125,0.138671875,,,1.8936177153181601,0.2595084717644715,8.59395071197127,2.3910903157125727,0.2782294658010794,0.170166015625,3.4627897881217304,1.1194354571994323,0.3232756031103554,0.1253662109375
3,train,baseline,0.22930198907852173,89.25,89.25,2.8671875,1.73828125,1.73828125,71,10,5.4453125,6.34375,0.002887316979467869,5.449434103698495,0.563931202981621,1.171875,0.1412353515625,,,2.129014701812511,0.2557515684910553,8.596269338993505,2.633402201772281,0.3063424490234287,0.1875,3.494302725033015,1.218229082487376,0.3486329543688479,0.13623046875
4,train,baseline,0.19550225138664246,90.875,90.875,2.873046875,1.7392578125,1.7392578125,69,10,5.44921875,6.34765625,0.0028593570459634066,5.444979922209589,0.5678920531645417,1.1748046875,0.1416015625,,,2.2554807592804984,0.3163295530349373,8.597853974199058,2.7910439741547552,0.32462100223268303,0.19873046875,3.474882654001532,1.2572728676785596,0.36181735985551505,0.140869140625
5,train,baseline,0.17284901440143585,92.125,92.125,2.8828125,1.7451171875,1.7451171875,66,10,5.44921875,6.35546875,0.0029493821784853935,5.445248846257231,0.5639559768605977,1.17578125,0.14306640625,,,2.306853175147862,0.25005161268531706,8.593779291809735,2.885122646647817,0.33572221820933557,0.2054443359375,3.494698069281728,1.2692854872886574,0.363203190125531,0.1419677734375
6,train,baseline,0.15556083619594574,93.0625,93.0625,2.935546875,1.7529296875,1.7529296875,65,10,5.48828125,6.390625,0.0028623188845813274,5.489915328174914,0.561383007094264,1.171875,0.14111328125,,,2.341882982828591,0.28719469476407766,8.597987354657397,2.9340205089952356,0.3412450365382222,0.208251953125,3.468302319880489,1.2762359529823373,0.36797136906632577,0.1424560546875
7,train,baseline,0.14310316741466522,93.8125,93.8125,2.974609375,1.7587890625,1.7587890625,64,10,5.53125,6.3984375,0.0028669480234384537,5.532267107270146,0.5646159790921956,1.17578125,0.1353759765625,,,2.3319078187410804,0.2452032087810869,8.596007895897682,2.942264648629978,0.3422826833411973,0.208251953125,3.4802021852832334,1.2825079439296108,0.3685153550425792,0.142333984375
8,train,baseline,0.1320165991783142,94.375,94.375,3.07421875,1.759765625,1.759765625,68,10,5.4921875,6.40625,0.0028753220103681087,5.495999252010332,0.5648068890441209,1.181640625,0.142333984375,,,2.4187053920614234,0.26515401521657794,8.596091679239699,3.027247319370532,0.35216554596335853,0.21484375,3.4628836036884914,1.31233039284397,0.37897040242592644,0.146484375
9,train,baseline,0.12325672805309296,94.875,94.875,3.14453125,1.7626953125,1.7626953125,67,10,5.55078125,6.41796875,0.002946391934528947,5.546706462604104,0.5612348208669573,1.173828125,0.13525390625,,,2.4349792853176275,0.2448789833738699,8.594570577150776,3.0457244681338143,0.35437773659466715,0.21533203125,3.4674488092773785,1.3165685790077806,0.37969373202719475,0.14599609375
10,train,baseline,0.11649788171052933,95.25,95.25,3.21484375,1.7646484375,1.7646484375,65,10,5.58984375,6.4140625,0.0028827020432800055,5.591693914795517,0.5645999650005251,1.1533203125,0.1282958984375,,,2.4344454884819706,0.24864451637754878,8.595200858771168,3.0550647897563747,0.35543844058498814,0.21533203125,3.481607235811768,1.3293200911895404,0.3818121922301203,0.146484375
11,train,baseline,0.11114101856946945,95.5625,95.5625,3.23828125,1.7666015625,1.7666015625,69,10,5.609375,6.421875,0.0029160529375076294,5.611228675769896,0.5606362589169294,1.1494140625,0.12646484375,,,2.4754823431255213,0.2723690847268657,8.5956790654818,3.098290362971402,0.3604474224047519,0.2181396484375,3.47224124544164,1.3233527461254564,0.3811235028276778,0.145751953125
12,train,baseline,0.10589846223592758,95.8125,95.8125,3.28515625,1.76953125,1.76953125,67,10,5.5703125,6.43359375,0.0028798619750887156,5.571603534228437,0.5633453959599137,1.15234375,0.1339111328125,,,2.5174129070609608,0.2639827518705089,8.591277553155372,3.147946576765495,0.36641192852736193,0.2222900390625,3.477139610389241,1.3458522456988549,0.3870572932066413,0.148681640625
13,train,baseline,0.10185705125331879,95.9375,95.9375,3.3203125,1.7705078125,1.7705078125,63,10,5.61328125,6.4296875,0.002898954087868333,5.609796750519756,0.5672140328679234,1.15625,0.126953125,,,2.5494617147117777,0.2635254940853964,8.58887872597956,3.1886429657468955,0.3712525310320098,0.2244873046875,3.482827055842758,1.3503061867709034,0.38770405912221295,0.1484375
14,train,baseline,0.09775639325380325,96.1875,96.1875,3.353515625,1.7705078125,1.7705078125,67,10,5.6171875,6.421875,0.0029062519315630198,5.618059662196609,0.5636308789253235,1.134765625,0.12548828125,,,2.571609308809026,0.24865805043832614,8.594312099410097,3.217840739092324,0.3744151599187552,0.2264404296875,3.468981160242876,1.3693814994274307,0.39475034200864767,0.1507568359375
15,train,baseline,0.0951467975974083,96.3125,96.3125,3.400390625,1.76953125,1.76953125,70,10,5.59765625,6.4296875,0.0029134019277989864,5.591455292020818,0.5629735379479825,1.130859375,0.129638671875,,,2.6044894238133445,0.23907630240645564,8.596639906707836,3.2588115414762173,0.37907968425354344,0.2296142578125,3.4999569183629977,1.386834000715834,0.396243163291417,0.1524658203125
16,train,baseline,0.09146902710199356,96.4375,96.4375,3.419921875,1.765625,1.765625,70,10,5.58984375,6.421875,0.00292833405546844,5.5917935315722715,0.5635526541154832,1.115234375,0.129638671875,,,2.649411840526784,0.27102592215742205,8.59169794353801,3.3091411548313436,0.385155667317217,0.2333984375,3.480845499683232,1.4237169241926386,0.40901468459953233,0.156982421875
17,train,baseline,0.08692707866430283,96.75,96.75,3.443359375,1.7646484375,1.7646484375,74,10,5.6328125,6.4375,0.002929322887212038,5.633940370477547,0.5648347181268036,1.12890625,0.1251220703125,,,2.6942341762043682,0.25404569953062955,8.586521150338875,3.371819781324688,0.39268752994239303,0.2371826171875,3.4706871543233664,1.430456159253965,0.4121535867823967,0.1571044921875
18,train,baseline,0.08403030037879944,96.75,96.75,3.44921875,1.7646484375,1.7646484375,71,10,5.62109375,6.42578125,0.0029462839011102915,5.623292125682134,0.5644941569771618,1.1220703125,0.12548828125,,,2.7079003444598904,0.2537621591510931,8.595576034298807,3.3972590364516844,0.3952334343731763,0.239013671875,3.4927478023990273,1.4385314684519113,0.41186239311748823,0.1578369140625
19,train,baseline,0.08129242062568665,97.0,97.0,3.4921875,1.7646484375,1.7646484375,74,10,5.66015625,6.4375,0.0029072719626128674,5.659095087909245,0.5646557679865509,1.134765625,0.12030029296875,,,2.7258725825181322,0.26135672757411144,8.594293408385644,3.4182036593622875,0.39772945801769694,0.23974609375,3.4628541239122503,1.4352772235393516,0.41447810741672525,0.1573486328125
20,train,baseline,0.07932788878679276,97.0625,97.0625,3.4765625,1.7666015625,1.7666015625,74,10,5.65234375,6.43359375,0.0029002120718359947,5.652018826467312,0.5642369238194078,1.126953125,0.12152099609375,,,2.7356167489634373,0.25067510501927187,8.596688774785836,3.443541615050292,0.4005660441204095,0.24169921875,3.47536531517539,1.4524616267869588,0.41793063320414076,0.1591796875
