epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.4888065457344055,77.75,77.9375,1.57421875,3.30859375,3.30859375,2984,10,10.84375,13.6015625,1.1857819550205022,10.672431130646007,0.6413048561662436,2.380859375,0.2030029296875,,,4.529859018540048,0.2927934523290605,8.595955381745576,4.385358595000037,0.5101653510571741,0.2255859375,3.4981226084118706,2.058749234882482,0.5885297530543515,0.1435546875,2930,10,2.37109375,6.8515625,13.6015625,6.829015785371692,1.2269202258903533,0.6054163591470569,0.49658203125,,,8.595955381745576,3.2664367141157573,0.3799969368212849,0.21142578125,3.4981226084118706,1.7168804896491796,0.4908005469907284,0.1658935546875,0.29214371907123077
2,train,sent,0.2740602493286133,88.0625,88.1875,2.0,3.60546875,3.60546875,456,10,10.7890625,13.515625,1.1926968810148537,10.598676080326902,0.6365902191027999,2.56640625,0.20166015625,,,4.516862583994645,0.28621478579240595,8.595655892663402,4.411049524851428,0.5131719533603439,0.2275390625,3.4711544466224282,2.115475474830127,0.6094443526961381,0.1483154296875,458,10,2.55859375,6.80859375,13.515625,6.779774309812669,1.4291989360935986,0.6134912851266563,0.496337890625,,,8.595655892663402,3.4805044857674847,0.40491435781394863,0.2259521484375,3.4711544466224282,1.8524090853098638,0.5336579267201238,0.18017578125,0.2855905698950034
3,train,sent,0.21771743893623352,91.0,91.1875,2.21875,3.626953125,3.626953125,482,10,11.0546875,13.65625,1.1922167709562927,10.850968916668437,0.6436938301194459,2.58984375,0.1904296875,,,4.661575168422405,0.2836365609422378,8.593619258252943,4.517371033550152,0.5256657175277881,0.22998046875,3.4873076141024884,2.167089629451235,0.6214219877499876,0.1490478515625,478,10,2.5859375,7.21875,13.65625,7.194793936441904,1.397497131023556,0.6099340068176389,0.47119140625,,,8.593619258252943,3.731323067619833,0.4341969262876559,0.2359619140625,3.4873076141024884,1.9550949822149954,0.5606316386626445,0.1826171875,0.2835487748032341
4,train,sent,0.1778949648141861,93.125,93.25,2.314453125,3.68359375,3.68359375,371,10,11.140625,13.71875,1.189143453957513,10.964244527569027,0.6393522098660469,2.572265625,0.1876220703125,,,4.648950908048145,0.3444745460412195,8.592275986799203,4.576416504284447,0.5326198217230746,0.23193359375,3.476279205274693,2.171972522460912,0.6247980654618576,0.1485595703125,374,10,2.572265625,7.3046875,13.71875,7.279195676286417,1.4519008630886674,0.6384486211463809,0.46728515625,,,8.592275986799203,3.8935895236927367,0.45314996046154443,0.244873046875,3.476279205274693,2.0102362076711398,0.5782723679447066,0.1864013671875,0.34519010464702365
5,train,sent,0.15312924981117249,94.375,94.5,2.419921875,3.68359375,3.68359375,291,10,11.234375,13.65625,1.1857365609612316,11.040174429814527,0.6505744059104472,2.568359375,0.17724609375,,,4.746467367529159,0.34166214835486164,8.597664573857905,4.618325643223761,0.5371604816110483,0.23291015625,3.4622258769256202,2.1528863357587564,0.6218214559907547,0.146484375,297,10,2.56640625,7.51953125,13.65625,7.495692088933362,1.5993804701138288,0.617268426110968,0.44921875,,,8.597664573857905,4.013094578030088,0.46676565985515656,0.2490234375,3.4622258769256202,2.012956684799552,0.5814053607002132,0.1832275390625,0.3427888601989889
6,train,sent,0.13399076461791992,95.5,95.5625,2.462890625,3.6484375,3.6484375,293,10,11.109375,13.625,1.1930468550417572,10.9255354855412,0.6369524330366403,2.501953125,0.1849365234375,,,4.545630732972789,0.2828646404085902,8.594499925953635,4.595324709801021,0.534682034951688,0.2332763671875,3.464233911534895,2.1186797222870517,0.6115867970787026,0.1453857421875,293,10,2.5,7.2890625,13.625,7.263091853105606,1.3789406248833984,0.6186612611636519,0.465087890625,,,8.594499925953635,4.08505822914286,0.4753107527299894,0.257080078125,3.464233911534895,2.02937984177765,0.5858091265201242,0.188720703125,0.2831426637685733
7,train,sent,0.11988815665245056,96.1875,96.25,2.517578125,3.6328125,3.6328125,336,10,11.1484375,13.5546875,1.1938521608244628,10.962549839127917,0.6439300659112632,2.427734375,0.17724609375,,,4.695237880717554,0.3136347930269351,8.597722392215882,4.598934330015881,0.534901468112022,0.23291015625,3.475239289761614,2.15145420254885,0.6190808813905962,0.1470947265625,336,10,2.42578125,7.515625,13.5546875,7.485014575406012,1.3946340321563184,0.6393756079487503,0.4453125,,,8.597722392215882,4.089119666331988,0.47560498929741596,0.253662109375,3.475239289761614,2.044480017332317,0.5882990628459888,0.18603515625,0.3143223116631381
8,train,sent,0.1097627803683281,96.625,96.6875,2.58984375,3.6171875,3.6171875,365,10,11.21875,13.6796875,1.189638874027878,11.028286744999072,0.648697811178863,2.39453125,0.1796875,,,4.734680210551762,0.33193356768901233,8.596331318168769,4.6518005295279305,0.5411378828193978,0.2347412109375,3.4794699927684887,2.165456794539107,0.6223524844414972,0.1473388671875,362,10,2.392578125,7.48046875,13.6796875,7.451015188861128,1.4415884958580136,0.6152995789889246,0.453125,,,8.596331318168769,4.207877337456347,0.4894968774135999,0.26171875,3.4794699927684887,2.077480620531488,0.5970681238375939,0.1895751953125,0.3314774805624488
9,train,sent,0.1025814339518547,96.9375,96.9375,2.638671875,3.630859375,3.630859375,313,10,11.171875,13.59375,1.1976898179855198,10.97930492254335,0.6364321338478476,2.4140625,0.1783447265625,,,4.721193440957529,0.307941274182688,8.594913374096024,4.665433350695977,0.5428133068515851,0.236083984375,3.4799607024582,2.141102499139322,0.6152662866643506,0.1461181640625,312,10,2.4140625,7.44140625,13.59375,7.412384127015503,1.4275453758891672,0.6094370121136308,0.452392578125,,,8.594913374096024,4.293376795174568,0.49952531320609467,0.267822265625,3.4799607024582,2.088258795905017,0.600081142993913,0.191162109375,0.30825414279270585
10,train,sent,0.0967625081539154,97.1875,97.3125,2.669921875,3.591796875,3.591796875,559,10,11.2421875,13.46875,1.1938398031052202,11.048449967382304,0.6520528220571578,2.328125,0.1651611328125,,,5.040404948331165,0.31057730215286733,8.595795611718728,4.702773921660771,0.5471016452798664,0.237060546875,3.474962649489405,2.1531896945371862,0.6196295936745007,0.146240234375,552,10,2.326171875,7.8515625,13.46875,7.794483655298943,1.5457022078335285,0.6163055889774114,0.4169921875,,,8.595795611718728,4.372658466060546,0.5086973520053525,0.265869140625,3.474962649489405,2.1148976557500117,0.6086101834967248,0.1866455078125,0.30999433581722113
