epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.5054349899291992,76.0,76.0625,2.568359375,1.5546875,1.5546875,91,10,5.06640625,6.296875,0.0030649739783257246,5.0650807404984635,0.5591145569924265,1.2041015625,0.1954345703125,,,1.4177601672658877,0.37309458679719637,8.592480016449121,1.8747918457729176,0.21818984067276112,0.13720703125,3.4854900342594,1.1608015761786934,0.33303827145365555,0.1357421875,91,10,1.205078125,4.87890625,6.296875,4.882098160846402,0.003012611996382475,0.560828679939732,0.22509765625,,,8.592480016449121,1.9725539598655812,0.22956747715320816,0.1463623046875,3.4854900342594,1.2231721571340728,0.35093262213098636,0.146240234375,0.3726333265976258
2,train,sent,0.2841912508010864,86.8125,86.9375,3.220703125,1.6748046875,1.6748046875,63,10,5.0078125,6.3203125,0.0028987200930714607,5.007506259096141,0.5598644269630313,1.283203125,0.20751953125,,,1.5215688867212016,0.31477596513775086,8.596058966561895,2.0022224807909206,0.2329233068990609,0.147216796875,3.4768713927825106,1.244002552030758,0.3577936631803897,0.1466064453125,63,10,1.2822265625,4.8046875,6.3203125,4.80181647525543,0.0027871758211404085,0.5570551110431552,0.23974609375,,,8.596058966561895,2.118164005044183,0.24641106038054206,0.1580810546875,3.4768713927825106,1.3134559394703915,0.37776949190497494,0.1585693359375,0.3155446642343214
3,train,sent,0.2297186553478241,89.5,89.625,3.310546875,1.6875,1.6875,48,10,4.90234375,6.3203125,0.003105466952547431,4.901797632265231,0.5610479500610381,1.25390625,0.2242431640625,,,1.634939719699017,0.3316184646726543,8.599323174092824,2.142823576682809,0.24918514321435115,0.15869140625,3.459806746093185,1.2923239625005953,0.37352489816371626,0.154541015625,48,10,1.2529296875,4.67578125,6.3203125,4.672237886307467,0.003221380989998579,0.5529897890519351,0.260498046875,,,8.599323174092824,2.2788917867741176,0.26500827339990357,0.171630859375,3.459806746093185,1.365488482407474,0.39467189430432326,0.1678466796875,0.33252828928508615
4,train,sent,0.19653679430484772,91.25,91.3125,3.3828125,1.6904296875,1.6904296875,40,9,4.82421875,6.328125,0.002850018907338381,4.820435745750586,0.5538706029765308,1.220703125,0.23779296875,,,1.7515976060594909,0.3416574217465283,8.592064043278638,2.2545943273739875,0.2624042739925457,0.1680908203125,3.4703961563762817,1.3453672160143295,0.38766963637348395,0.1622314453125,40,9,1.2197265625,4.578125,6.328125,4.573857932504138,0.0028689601458609104,0.5601326699834317,0.27685546875,,,8.592064043278638,2.4044598820582532,0.2798465968068759,0.1826171875,3.4703961563762817,1.4223489740593154,0.40985204857548707,0.1767578125,0.3408710205234407
5,train,sent,0.17704056203365326,92.125,92.125,3.466796875,1.6923828125,1.6923828125,41,9,4.84375,6.3203125,0.0029837749898433685,4.846613623927065,0.5541551411151886,1.212890625,0.2337646484375,,,1.7871046827680104,0.3100446467524723,8.596686753430294,2.3003934303786338,0.26759070050571737,0.171142578125,3.4671304883895355,1.349056708906211,0.3890989143396334,0.162353515625,40,9,1.2119140625,4.59765625,6.3203125,4.600604157091184,0.002932982984930277,0.558428366901353,0.272705078125,,,8.596686753430294,2.446795305060596,0.2846207353180879,0.1854248046875,3.4671304883895355,1.4301178000076584,0.41247879328358966,0.1773681640625,0.31012661573110323
6,train,sent,0.16183985769748688,92.75,92.8125,3.48828125,1.69140625,1.69140625,40,10,4.859375,6.3359375,0.002883214969187975,4.85907220383675,0.5604761838912964,1.1953125,0.233154296875,,,1.8247480301215484,0.28620678445907577,8.594962993441019,2.3621455842462646,0.2748290581412466,0.175537109375,3.491611427436444,1.3592764235376098,0.38929773595557177,0.1627197265625,40,10,1.1943359375,4.61328125,6.3359375,4.612988985823755,0.003129243850708008,0.5561596809420735,0.272216796875,,,8.594962993441019,2.519492962713324,0.29313598727952606,0.1907958984375,3.491611427436444,1.4502388137753792,0.41534942931497704,0.178955078125,0.2867448341075177
7,train,sent,0.1518251746892929,93.25,93.25,3.48046875,1.693359375,1.693359375,38,9,4.921875,6.33203125,0.002879560925066471,4.919623814085671,0.5567801219876856,1.16015625,0.22265625,,,1.8758355668817268,0.2560514805420039,8.59627046012696,2.4242884154555373,0.28201630308171255,0.1793212890625,3.484018626555499,1.3568266175243915,0.3894429860915607,0.161376953125,37,9,1.158203125,4.68359375,6.33203125,4.685268983626765,0.0028161390218883753,0.553689724067226,0.260498046875,,,8.59627046012696,2.591247783184704,0.30143860587029897,0.195068359375,3.484018626555499,1.4575337673734357,0.4183484428768503,0.178466796875,0.2564172531435897
8,train,sent,0.14194132387638092,93.75,93.8125,3.4921875,1.6943359375,1.6943359375,43,9,4.9296875,6.34375,0.002985935192555189,4.931684513383685,0.5599579939153045,1.158203125,0.222900390625,,,1.9136448006734055,0.2761761259647908,8.595492288680772,2.4639419467226906,0.28665512852212144,0.18212890625,3.459494750217086,1.3883007055995487,0.4013015789408068,0.16552734375,43,9,1.1572265625,4.6875,6.34375,4.689006968891256,0.0028461311012506485,0.5592151009477675,0.260986328125,,,8.595492288680772,2.636301354773151,0.30670743061974964,0.198486328125,3.459494750217086,1.4835819956106038,0.4288435458725607,0.18212890625,0.2766634025848816
9,train,sent,0.1357521265745163,94.1875,94.1875,3.462890625,1.6943359375,1.6943359375,42,9,4.93359375,6.33984375,0.002851911121979356,4.933113015234429,0.5591981029137969,1.158203125,0.2216796875,,,1.9383919325300907,0.2762973706384638,8.597101937667976,2.486643678779272,0.28924208376361205,0.183837890625,3.492833510238935,1.393349187666094,0.39891657692289456,0.1654052734375,42,9,1.158203125,4.6953125,6.33984375,4.696773087789264,0.003015365917235613,0.5627047549933195,0.259033203125,,,8.597101937667976,2.6693005086546497,0.31048840969992225,0.2008056640625,3.492833510238935,1.492510932961956,0.4273066347384698,0.1822509765625,0.276634689177293
10,train,sent,0.12790077924728394,94.5,94.5,3.494140625,1.693359375,1.693359375,46,9,4.96484375,6.328125,0.002882770961150527,4.964598555709353,0.5586269279010594,1.1572265625,0.2154541015625,,,1.9690929881325339,0.2952828692302451,8.59383444419992,2.5251391887119867,0.29383149106581086,0.186279296875,3.4624430677839775,1.4064393005776843,0.40619853468892686,0.1668701171875,47,9,1.1572265625,4.73828125,6.328125,4.7371083403685645,0.003032196080312133,0.5592976289335638,0.251708984375,,,8.59383444419992,2.717854265806646,0.3162562978672411,0.203857421875,3.4624430677839775,1.508132409170119,0.4355688684681679,0.1839599609375,0.29447293967446553
