epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5030972957611084,76.875,76.875,2.2265625,2.3125,2.3125,809,10,6.8125,9.1015625,0.01573297707363963,6.81242276679316,0.5816434668377042,1.712890625,0.251953125,,,2.741075660431628,0.34099906356146925,8.590489827013897,2.701335786385245,0.3144565491353646,0.1754150390625,3.4701844257218797,1.2625829742694687,0.36383742746088255,0.122802734375
2,train,baseline,0.2689380347728729,87.6875,87.6875,2.310546875,2.49609375,2.49609375,375,10,6.49609375,9.1328125,0.015392059925943613,6.49138889152835,0.5790169059764594,1.814453125,0.2890625,,,2.8404800523240556,0.3523384705582867,8.597136511103018,2.9588225291657944,0.34416372536885254,0.196044921875,3.4935638379799583,1.389700462967964,0.39778877026947757,0.13916015625
3,train,baseline,0.21976040303707123,90.0625,90.0625,2.306640625,2.494140625,2.494140625,297,10,6.71875,9.125,0.015516805928200483,6.717777348835495,0.5783545582089573,1.74609375,0.263427734375,,,2.804729011665545,0.39817813114899586,8.591436451011692,3.062642602369136,0.35647619811102627,0.2000732421875,3.4632300633791138,1.4531622271557358,0.4195973702474356,0.1427001953125
4,train,baseline,0.17973099648952484,92.3125,92.3125,2.41015625,2.5,2.5,269,10,6.8828125,9.1953125,0.0158091951161623,6.881153074446196,0.5761790480464697,1.7021484375,0.251708984375,,,2.8995469774345572,0.3802009238927261,8.598609174697515,3.21776067245378,0.37421873783058357,0.2078857421875,3.461159378713343,1.5119984105729882,0.4368473812191397,0.146240234375
5,train,baseline,0.15697400271892548,93.375,93.375,2.51171875,2.498046875,2.498046875,238,10,7.125,9.171875,0.01601191097870469,7.121176326041948,0.5795548029709607,1.66796875,0.22314453125,,,2.924656422411653,0.3817257998661057,8.593736965231772,3.2979238855044892,0.38375899784309314,0.2098388671875,3.4669112036349183,1.5380747307526574,0.4436441086636564,0.145263671875
6,train,baseline,0.14135003089904785,94.25,94.25,2.634765625,2.5,2.5,233,10,7.2265625,9.1640625,0.017257033847272396,7.226307987295861,0.5789898599032313,1.6298828125,0.2110595703125,,,2.9360629417239448,0.3831472384435724,8.595706229961184,3.346864653381324,0.38936470882584334,0.2115478515625,3.4841403701754023,1.5734729729574326,0.4516100976948352,0.1468505859375
7,train,baseline,0.12899595499038696,95.0,95.0,2.744140625,2.509765625,2.509765625,233,10,7.2578125,9.25,0.016934269107878208,7.253229394789721,0.5784498830325902,1.6103515625,0.215087890625,,,2.974465845611997,0.35369015335652704,8.589465181893006,3.422664066274786,0.3984723139095926,0.2159423828125,3.4637367462979407,1.5721171385633301,0.4538789329886623,0.1466064453125
8,train,baseline,0.11917782574892044,95.4375,95.4375,2.83203125,2.515625,2.515625,238,10,7.29296875,9.203125,0.017270183190703392,7.2882759706789235,0.5809601240325719,1.607421875,0.207275390625,,,3.0202927306844813,0.3777559255800794,8.596020488222825,3.4765048915061634,0.4044318991874471,0.21875,3.4628019387562663,1.6149968128997374,0.46638440241829004,0.150146484375
9,train,baseline,0.11376573890447617,95.6875,95.6875,2.890625,2.517578125,2.517578125,240,10,7.31640625,9.2421875,0.01727779395878315,7.323680551895829,0.577581960009411,1.6328125,0.2080078125,,,3.034958436900088,0.39022943340477995,8.598083230461516,3.5215321193208604,0.4095717644189212,0.22119140625,3.4823242553816045,1.615560267440575,0.4639316011264254,0.1495361328125
10,train,baseline,0.10501939058303833,96.125,96.125,2.884765625,2.521484375,2.521484375,235,10,7.296875,9.2109375,0.017036084085702896,7.294888757113776,0.5772923710756004,1.6435546875,0.20751953125,,,3.0856547746698864,0.3607751506045649,8.594404798003326,3.6027556827789295,0.4191978115361672,0.2266845703125,3.4909745982650344,1.637543804634574,0.4690792667034617,0.1517333984375
