epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5284993052482605,75.125,75.125,2.05859375,1.5576171875,1.5576171875,91,10,4.83984375,6.30078125,0.0031185951083898544,4.84002747438887,0.5599703690968454,1.1953125,0.231689453125,,,1.7307249149829822,0.20297761041673748,8.594347149864674,2.186848556448334,0.25445196922057867,0.1627197265625,3.4862145109724216,1.1664983405926699,0.3346031453088337,0.14013671875
2,train,baseline,0.2712041437625885,87.5,87.5,2.55078125,1.72265625,1.72265625,71,10,5.01171875,6.3515625,0.002914438024163246,5.012832862801986,0.5624852280598134,1.236328125,0.2109375,,,1.8895638017649912,0.19511800716636066,8.595358025806085,2.3904672249297665,0.2781114198795209,0.1756591796875,3.4903362549142964,1.2486836832645896,0.3577545520167226,0.1468505859375
3,train,baseline,0.21204863488674164,90.3125,90.3125,2.818359375,1.7451171875,1.7451171875,66,10,5.15234375,6.37890625,0.0029093900229781866,5.15273359913323,0.567699413979426,1.2314453125,0.19189453125,,,1.9921008366724742,0.23789369752279385,8.597243315911221,2.528696209034493,0.29412872430335263,0.183837890625,3.481636408005286,1.2736153923086837,0.3658094192088165,0.1474609375
4,train,baseline,0.18131954967975616,91.8125,91.8125,2.96875,1.74609375,1.74609375,65,10,5.21484375,6.3828125,0.002991856075823307,5.215488605969156,0.559340484207496,1.2666015625,0.1826171875,,,2.048746519881691,0.23144161993643914,8.598516379077854,2.6149166859043893,0.3041125434461085,0.1893310546875,3.4665430761991347,1.3319458873222207,0.38422885798454376,0.1534423828125
5,train,baseline,0.16099213063716888,92.875,92.875,3.076171875,1.7509765625,1.7509765625,69,10,5.33203125,6.40234375,0.0030609681271016598,5.326473863761856,0.5641191601753235,1.2509765625,0.167236328125,,,2.069479052340844,0.2317528032187646,8.594982137841225,2.663464249649918,0.30988595519279255,0.1912841796875,3.4817209054040266,1.35044012230962,0.38786570176075386,0.1531982421875
6,train,baseline,0.1469321995973587,93.5625,93.5625,3.1875,1.7568359375,1.7568359375,67,10,5.34375,6.40234375,0.00301068602129817,5.343267210343585,0.5632335219997913,1.22265625,0.165771484375,,,2.1472473639882796,0.22876157812307596,8.596725636004603,2.7402512379344293,0.3187552277413361,0.1966552734375,3.4714260306294586,1.3883330871237254,0.39993163468673565,0.157470703125
7,train,baseline,0.1371564269065857,94.0,94.0,3.248046875,1.7587890625,1.7587890625,69,10,5.39453125,6.39453125,0.0029304339550435543,5.3975779835281195,0.5760129170957953,1.20703125,0.15625,,,2.2408590213948303,0.25230770634679683,8.594724485923198,2.8273022555820555,0.32895786947129374,0.2021484375,3.4770563144610023,1.439558117313747,0.41401633655648773,0.1622314453125
8,train,baseline,0.1292756050825119,94.4375,94.4375,3.29296875,1.7587890625,1.7587890625,69,10,5.42578125,6.40625,0.0029780049808323383,5.424008578776287,0.5640717591159046,1.2041015625,0.1531982421875,,,2.264966347026874,0.23846520256738363,8.593180280758094,2.877794258116168,0.3348928061663205,0.205322265625,3.4999856744237103,1.4386584152137232,0.41104694391373625,0.1611328125
9,train,baseline,0.12322776764631271,94.8125,94.8125,3.3203125,1.759765625,1.759765625,64,10,5.4375,6.41015625,0.0029093020129948854,5.439453368126644,0.5649426919408143,1.193359375,0.15185546875,,,2.3637505782551793,0.23577040915133354,8.593763083313652,2.9800620475530684,0.34677032851177836,0.21240234375,3.4731052036692747,1.4943961979331517,0.43027668622141024,0.167724609375
10,train,baseline,0.11670234799385071,95.125,95.125,3.353515625,1.7607421875,1.7607421875,66,10,5.37890625,6.3984375,0.0030133959371596575,5.38194882076473,0.5605024660471827,1.19921875,0.1593017578125,,,2.42561795053511,0.2221748348093513,8.595081606251469,3.032700583512626,0.3528413949329869,0.217041015625,3.4942017362605196,1.5222804481066463,0.4356590039749063,0.171630859375
