epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.49329084157943726,77.5,77.625,1.748046875,3.197265625,3.197265625,3725,10,10.4921875,13.4296875,1.3118161638267338,10.320560237570659,0.6387054489459842,2.27734375,0.218505859375,,,5.195029354751097,0.2725243300639213,8.595955381745576,4.257814498560826,0.49532766393864114,0.2230224609375,3.4981226084118706,2.042369784507711,0.5838473984863944,0.14599609375,3598,10,2.275390625,8.03125,13.4296875,7.962325719843205,1.3286023279652,0.6153685939498246,0.402099609375,,,8.595955381745576,3.500835311042758,0.40726541211197465,0.2105712890625,3.4981226084118706,1.8215085240637432,0.5207103146366555,0.157958984375,0.2728007011554189
2,train,sent,0.27122971415519714,88.4375,88.5,2.302734375,3.63671875,3.63671875,1105,10,10.5625,13.4453125,1.320305695058778,10.380056206828755,0.6419366730842739,2.626953125,0.214599609375,,,5.194408929829605,0.2501789775262216,8.595655892663402,4.344625362185742,0.5054443100606183,0.226806640625,3.4711544466224282,2.140136486591066,0.6165489088719472,0.1524658203125,1092,10,2.62109375,8.0703125,13.4453125,8.015386083738678,1.4106489080004394,0.6155154290609062,0.39990234375,,,8.595655892663402,3.6372389954362347,0.4231485113940759,0.21826171875,3.4711544466224282,1.9446470829341411,0.5602306416605461,0.16845703125,0.2504184200270397
3,train,sent,0.21813784539699554,91.125,91.1875,2.30859375,3.529296875,3.529296875,843,10,10.328125,13.3046875,1.3477099030278623,10.168802027104034,0.6560458019375801,2.46875,0.2235107421875,,,4.924198000753486,0.22132252066854535,8.593619258252943,4.293895136741673,0.4996608539083228,0.2269287109375,3.4873076141024884,2.120458715538744,0.6080503787402409,0.1534423828125,827,10,2.462890625,7.82421875,13.3046875,7.788444230970366,1.4804213040042669,0.6114169040229172,0.411865234375,,,8.593619258252943,3.712727267067904,0.4320330183935436,0.22607421875,3.4873076141024884,1.9892224369088325,0.5704178286035111,0.1759033203125,0.221910033070649
4,train,sent,0.18867328763008118,92.4375,92.5,2.3359375,3.4296875,3.4296875,678,10,10.171875,13.046875,1.2765042257960886,10.025826269958658,0.6365518160164356,2.392578125,0.2200927734375,,,4.717369396151956,0.24917521029565892,8.592275986799203,4.2095678984995715,0.4899246608194345,0.224365234375,3.476279205274693,2.065552759935021,0.5941849425675814,0.1513671875,674,10,2.38671875,7.76171875,13.046875,7.732270361338584,1.448582157958299,0.6095313299447298,0.405029296875,,,8.592275986799203,3.7467627190284354,0.43606172855536735,0.2291259765625,3.476279205274693,2.00113551422368,0.5756544270630736,0.1781005859375,0.24909246426311013
5,train,sent,0.16607682406902313,93.6875,93.6875,2.35546875,3.40234375,3.40234375,664,10,10.2421875,13.0234375,1.3295936870854348,10.086549320530223,0.6316833328455687,2.341796875,0.213623046875,,,4.6743709717598945,0.24457219702451286,8.597664573857905,4.21554150049619,0.49031239405570476,0.2237548828125,3.4622258769256202,2.043529682362516,0.5902358063873999,0.149169921875,670,10,2.3359375,7.89453125,13.0234375,7.86174234915148,1.724859775044024,0.6118698329664767,0.393798828125,,,8.597664573857905,3.7793773691750125,0.43958185815559764,0.229248046875,3.4622258769256202,1.9911620713445712,0.5751103891328658,0.1754150390625,0.24459689176000562
6,train,sent,0.14718952775001526,94.6875,94.75,2.392578125,3.37109375,3.37109375,628,10,10.265625,13.0234375,1.3693334069103003,10.125457224202078,0.6392436879687011,2.330078125,0.211669921875,,,4.605347176449278,0.21684730962917714,8.594499925953635,4.256117507407495,0.4952140955350863,0.2255859375,3.464233911534895,2.0175735726033945,0.5824010803327857,0.14697265625,626,10,2.32421875,7.9140625,13.0234375,7.889424943625314,1.5170089879538864,0.6083128298632801,0.392578125,,,8.594499925953635,3.8735927659633864,0.45070600958014173,0.234619140625,3.464233911534895,1.9798213678561192,0.571503373736943,0.174072265625,0.21731580131443204
7,train,sent,0.1307968646287918,95.5,95.5,2.447265625,3.34375,3.34375,493,10,10.1015625,12.859375,1.285633300896734,9.954972043234205,0.6309034009464085,2.361328125,0.21435546875,,,4.434760538293416,0.2309467690183959,8.597722392215882,4.250805323199222,0.4944106275224439,0.227294921875,3.475239289761614,2.0292766748676074,0.5839243015138698,0.1495361328125,490,10,2.35546875,7.73828125,12.859375,7.704862005224302,1.4682985679246485,0.6154487899038941,0.39794921875,,,8.597722392215882,3.966751190820868,0.4613723274447945,0.2427978515625,3.475239289761614,2.0233096874302685,0.5822073010601404,0.180419921875,0.23068996803013983
8,train,sent,0.11746668815612793,96.1875,96.1875,2.482421875,3.32421875,3.32421875,466,10,10.265625,13.0234375,1.2820652010850608,10.117351156739952,0.6317006021272391,2.3671875,0.2113037109375,,,4.538682585883982,0.27303608343002833,8.596331318168769,4.3184529816121255,0.5023599977451849,0.2288818359375,3.4794699927684887,2.0416938094078887,0.5867829909874828,0.1485595703125,465,10,2.361328125,7.921875,13.0234375,7.902488228778365,1.4508569459430873,0.6355230130720884,0.3916015625,,,8.596331318168769,4.0483900589254675,0.4709439305077733,0.2451171875,3.4794699927684887,2.035349641703899,0.5849596765984594,0.178466796875,0.27299644290403635
9,train,sent,0.10907121002674103,96.625,96.625,2.50390625,3.29296875,3.29296875,511,10,10.3125,12.75,1.2872134658973664,10.178661542297748,0.6308697739150375,2.314453125,0.1907958984375,,,4.718194843836866,0.240182498565193,8.594913374096024,4.341406371658122,0.5051134528874449,0.2296142578125,3.4799607024582,2.0159851588822892,0.5793126219667432,0.1461181640625,514,10,2.30859375,8.1953125,12.75,8.1644995130713,1.4578236790839583,0.6132563350256532,0.357177734375,,,8.594913374096024,4.133663311056381,0.48094298698980686,0.2462158203125,3.4799607024582,2.034623074590126,0.5846684053509265,0.17431640625,0.23988710361860613
10,train,sent,0.10108381509780884,97.0,97.0,2.53125,3.259765625,3.259765625,561,10,10.296875,12.7265625,1.2786544680129737,10.160319791068481,0.6330933589488268,2.236328125,0.191162109375,,,4.646053857714632,0.23411801631426402,8.595795611718728,4.365314207139537,0.5078429507081652,0.2310791015625,3.474962649489405,2.0343562887851476,0.5854325625871307,0.147705078125,558,10,2.23046875,8.15625,12.7265625,8.129554930317092,1.4658096490893513,0.6144241921138018,0.359130859375,,,8.595795611718728,4.1971202641810645,0.4882759495187498,0.25048828125,3.474962649489405,2.088818258146887,0.6011052402113756,0.1795654296875,0.23381860497967322
