epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_input,mutual_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,sent,0.556495189666748,74.0625,75.25,2.59765625,1.4853515625,1.5634765625,91,10,5.375,6.33203125,0.0032354819122701883,5.377044175133528,0.5561198501382023,1.2412109375,0.1510009765625,,,1.4281419668424782,0.34700974904373255,8.594980844323246,1.8556758861662352,0.21590227131126877,0.1328125,3.4875959785088613,1.1336681634182586,0.32505719424041885,0.1279296875,91,10,1.29296875,5.23828125,6.3359375,5.235162232925258,0.0029221351724117994,0.557218377944082,0.173095703125,,,8.594980844323246,1.9530657206977615,0.22723328371205262,0.1412353515625,3.4875959785088613,1.1875400536342458,0.3405039061152904,0.1361083984375,0.36854589068406435
2,train,sent,0.30042436718940735,86.125,86.875,3.1640625,1.68359375,1.7724609375,76,10,5.33984375,6.31640625,0.0030566679779440165,5.336121729674366,0.5572532690130174,1.4501953125,0.1546630859375,,,1.6776243773984074,0.3227372196507616,8.596264338108643,2.1009481217735493,0.24440245659497734,0.1507568359375,3.4736279302852964,1.274653429182476,0.36695162946763443,0.1446533203125,68,10,1.513671875,5.18359375,6.32421875,5.17933880494176,0.0029318048618733883,0.5583954879548401,0.1805419921875,,,8.596264338108643,2.2064348633019497,0.2566736871411066,0.16015625,3.4736279302852964,1.327019790432515,0.3820270383199976,0.1533203125,0.3488193776313308
3,train,sent,0.2464866191148758,88.75,89.5,3.306640625,1.6884765625,1.77734375,68,10,5.328125,6.34375,0.003003007033839822,5.327103299416511,0.5581187109928578,1.4677734375,0.16015625,,,1.7429217130519765,0.3261044569574448,8.59641302202522,2.1933135121791594,0.2551428725631937,0.157470703125,3.476350954963248,1.334482295733233,0.38387444565341394,0.151611328125,60,10,1.5322265625,5.15625,6.34765625,5.157191995371857,0.0031506801024079323,0.5551775861531496,0.1876220703125,,,8.59641302202522,2.294424637913873,0.26690488603039825,0.1668701171875,3.476350954963248,1.38918995146261,0.3996115379200247,0.160888671875,0.3529847698093473
4,train,sent,0.2160441279411316,90.1875,90.8125,3.41796875,1.6943359375,1.783203125,66,10,5.28125,6.34375,0.0030162769835442305,5.283288779339957,0.557468474842608,1.490234375,0.16748046875,,,1.8155353984514502,0.3035577083556054,8.597702139901841,2.2831264452226163,0.26555077252870296,0.16455078125,3.4686797726789127,1.3730438284034463,0.3958404691082291,0.1568603515625,58,10,1.556640625,5.10546875,6.34765625,5.107273572345165,0.002996067050844431,0.555153165012598,0.19580078125,,,8.597702139901841,2.3832772696655535,0.2771993296446954,0.1739501953125,3.4686797726789127,1.42779040222445,0.41162358470518207,0.16650390625,0.33806248248248744
5,train,sent,0.19644902646541595,91.3125,91.875,3.501953125,1.697265625,1.7861328125,63,10,5.234375,6.34765625,0.0030064070597290993,5.234109833017455,0.5612999929580837,1.5107421875,0.17529296875,,,1.9049907807055426,0.3081817651770091,8.593939444805471,2.3683669762985557,0.2755857184600124,0.1712646484375,3.4635436276294107,1.4022642740096996,0.4048640423708091,0.1612548828125,55,10,1.5791015625,5.0546875,6.36328125,5.048681145843552,0.0029324349015951157,0.5556863087695092,0.2056884765625,,,8.593939444805471,2.4726237666608997,0.2877171502709918,0.18115234375,3.4635436276294107,1.4564235782641162,0.4205010055729979,0.1710205078125,0.32645088165014985
6,train,sent,0.1808769702911377,92.0625,92.75,3.5546875,1.69921875,1.787109375,57,10,5.21875,6.35546875,0.0030720389913767576,5.213023347902829,0.5580797709990293,1.51953125,0.178955078125,,,1.92737913285948,0.33191835825057175,8.59586373268509,2.4091603633193115,0.2802697248629792,0.1744384765625,3.476365815719504,1.4215823095709839,0.40892770925972266,0.1634521484375,52,10,1.5888671875,5.03125,6.3671875,5.027490622646707,0.0030271869618445635,0.5569370710290968,0.2095947265625,,,8.59586373268509,2.5129990846784533,0.2923498048396199,0.1844482421875,3.476365815719504,1.4748866561640828,0.42426106294536364,0.17333984375,0.35580267645532127
7,train,sent,0.16724881529808044,92.6875,93.25,3.609375,1.6953125,1.78515625,53,10,5.16796875,6.33203125,0.00302364700473845,5.172273549038279,0.5568447881378233,1.5244140625,0.1839599609375,,,1.9838685179354698,0.29010347820771204,8.594013019360819,2.4711761630964277,0.2875462438245435,0.1795654296875,3.4864427805535017,1.443940910352751,0.414158786258214,0.1668701171875,45,10,1.595703125,4.98046875,6.33984375,4.98139093084037,0.0029701159801334143,0.5549837511498481,0.2142333984375,,,8.594013019360819,2.578560360575537,0.3000414771034775,0.18994140625,3.4864427805535017,1.5035221448586498,0.4312481917801482,0.177490234375,0.3106949698483996
8,train,sent,0.15855921804904938,93.125,93.75,3.69140625,1.6962890625,1.7861328125,50,10,5.15625,6.34375,0.003074989188462496,5.155779319421035,0.5587906090077013,1.537109375,0.1873779296875,,,2.0130371406133483,0.31092933763834557,8.597929555285127,2.5066896369592815,0.2915457286363117,0.1822509765625,3.4878729286492263,1.4664660975346702,0.42044711132942536,0.169677734375,45,10,1.6103515625,4.96875,6.35546875,4.964975532748314,0.00306286895647645,0.5565507810097188,0.2181396484375,,,8.597929555285127,2.6190424371032135,0.30461315369736824,0.1929931640625,3.4878729286492263,1.5242207764358855,0.4370058220630708,0.1802978515625,0.3298119582532618
9,train,sent,0.14822687208652496,93.8125,94.375,3.779296875,1.6982421875,1.787109375,50,10,5.1796875,6.35546875,0.003301644930616021,5.181491971620537,0.5589195322245359,1.5361328125,0.1845703125,,,2.0284301139473975,0.30725988063541915,8.595936469084698,2.5302124563448922,0.29434983209157095,0.18359375,3.4648368591500116,1.4805665835024242,0.4273120622093689,0.1712646484375,44,10,1.6083984375,5.0,6.37109375,4.992164657804997,0.002982177073135972,0.5582680448424071,0.2152099609375,,,8.595936469084698,2.6407314605592633,0.3072069541296238,0.1942138671875,3.4648368591500116,1.545538903047793,0.44606397526807146,0.1826171875,0.33184937724845803
10,train,sent,0.14221353828907013,94.125,94.75,3.828125,1.6982421875,1.7900390625,47,10,5.17578125,6.37109375,0.0030385178979486227,5.179799762601431,0.5564674409106374,1.54296875,0.1871337890625,,,2.047181275400872,0.30326497104794453,8.59939370814239,2.5472148439391917,0.2962086549807977,0.1849365234375,3.4594657952034673,1.4800993370750146,0.4278404310651561,0.17138671875,42,10,1.6171875,5.0,6.38671875,4.9980473281302755,0.0030568079091608524,0.5596228430513293,0.217529296875,,,8.59939370814239,2.6683116889163534,0.3102906762356799,0.1962890625,3.4594657952034673,1.549885924938374,0.4480130796746953,0.1832275390625,0.3344884081974841
