epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn
1,train,noise,1.2573301792144775,37.21875,37.21875,0.783203125,2.044921875,2.044921875,2098,10,6.384233427701831,7.73828125,7.94921875,0.71337890625,0.026702880859375,,,0.05574759218877642,10.086825667978504,2.563472392503777,0.0199127197265625,10.2578125,0.0077667236328125,0.0019330978393554688,2.9309428088276523,0.11663818359375,10.4375,0.039794921875,0.01093292236328125,2.3208749086533187,0.196044921875,9.6640625,0.08447265625,0.019500732421875,2.320484016375942,0.04461669921875,9.96875,0.01922607421875,0.004436492919921875,1.2708642824277918,0.005645751953125,8.9921875,0.004444122314453125,0.0006265640258789062,2094,10,0.7138671875,6.3714239762482014,7.67578125,7.94921875,0.034454345703125,,,2.563472392503777,0.02020263671875,10.1953125,0.00788116455078125,0.001972198486328125,2.9309428088276523,0.117431640625,10.3671875,0.040069580078125,0.01107025146484375,2.3208749086533187,0.1978759765625,9.6015625,0.08526611328125,0.0197906494140625,2.320484016375942,0.045135498046875,9.90625,0.019439697265625,0.004512786865234375,1.2708642824277918,0.005779266357421875,8.9375,0.004547119140625,0.0006461143493652344,0.05579265792576422
2,train,noise,0.7572246193885803,60.8125,60.875,0.78076171875,2.076171875,2.076171875,1619,10,6.987338456863472,7.51953125,8.8125,0.96435546875,0.1468505859375,,,0.07150084583798032,10.086825667978504,2.563472392503777,0.046478271484375,9.984375,0.0181427001953125,0.004611968994140625,2.9309428088276523,0.281005859375,9.890625,0.0958251953125,0.026885986328125,2.3208749086533187,0.65380859375,8.53125,0.28173828125,0.06646728515625,2.320484016375942,0.0950927734375,9.6484375,0.040985107421875,0.00966644287109375,1.2708642824277918,0.00905609130859375,8.7734375,0.0071258544921875,0.00102996826171875,1627,10,0.9638671875,6.98956059535037,7.16015625,8.8125,0.1873779296875,,,2.563472392503777,0.046966552734375,9.6328125,0.0183258056640625,0.00482940673828125,2.9309428088276523,0.281494140625,9.53125,0.09600830078125,0.02789306640625,2.3208749086533187,0.65478515625,8.171875,0.281982421875,0.06903076171875,2.320484016375942,0.09552001953125,9.2890625,0.041168212890625,0.01007080078125,1.2708642824277918,0.0091705322265625,8.4140625,0.007213592529296875,0.001087188720703125,0.0714352732121257
3,train,noise,0.6563345789909363,65.9375,65.9375,0.95556640625,2.275390625,2.275390625,1420,10,7.215356087337235,7.765625,9.6171875,1.1396484375,0.192138671875,,,0.09953704571388329,10.08682566797851,2.563472392503777,0.05133056640625,10.2265625,0.02001953125,0.00496673583984375,2.9309428088276515,0.294921875,10.109375,0.1005859375,0.027557373046875,2.3208749086533187,0.685546875,8.71875,0.29541015625,0.0679931640625,2.320484016375942,0.138427734375,9.8125,0.059661865234375,0.01372528076171875,1.2708642824277918,0.00951385498046875,9.015625,0.00748443603515625,0.0010528564453125,1417,10,1.138671875,7.208308016718737,7.23828125,9.6171875,0.2470703125,,,2.563472392503777,0.05218505859375,9.6953125,0.020355224609375,0.0053253173828125,2.9309428088276515,0.296875,9.578125,0.101318359375,0.0291900634765625,2.3208749086533187,0.6875,8.1875,0.29638671875,0.0718994140625,2.320484016375942,0.1390380859375,9.28125,0.0599365234375,0.01454925537109375,1.2708642824277918,0.009735107421875,8.4921875,0.007659912109375,0.0011444091796875,0.09900837083712816
4,train,noise,0.5911566615104675,69.25,69.25,1.0888671875,2.404296875,2.404296875,1157,10,7.147021240601807,7.73828125,10.1015625,1.3115234375,0.23388671875,,,0.10089662876093312,10.086825667978509,2.563472392503777,0.05755615234375,10.1875,0.0224609375,0.005588531494140625,2.9309428088276515,0.3203125,10.03125,0.1092529296875,0.0300140380859375,2.3208749086533187,0.6904296875,8.6796875,0.29736328125,0.068603515625,2.320484016375942,0.1483154296875,9.765625,0.06390380859375,0.014739990234375,1.2708642824277918,0.0087738037109375,8.9921875,0.006900787353515625,0.0009737014770507812,1154,10,1.314453125,7.134477214456497,7.05859375,10.1015625,0.30126953125,,,2.563472392503777,0.058563232421875,9.5078125,0.0228424072265625,0.0060882568359375,2.9309428088276515,0.322998046875,9.34375,0.1102294921875,0.0323486328125,2.3208749086533187,0.6923828125,7.99609375,0.29833984375,0.0738525390625,2.320484016375942,0.149169921875,9.078125,0.0643310546875,0.0159149169921875,1.2708642824277918,0.008941650390625,8.3125,0.0070343017578125,0.0010728836059570312,0.10051406604741718
5,train,noise,0.542756974697113,71.8125,71.6875,1.1845703125,2.419921875,2.419921875,868,10,6.733961971160291,7.50390625,10.171875,1.447265625,0.26220703125,,,0.10813946786903952,10.08682566797852,2.563472392503777,0.06390380859375,9.9375,0.024932861328125,0.00634765625,2.9309428088276523,0.334228515625,9.765625,0.11407470703125,0.03204345703125,2.3208749086533187,0.66552734375,8.4921875,0.286865234375,0.0677490234375,2.320484016375942,0.1552734375,9.515625,0.06695556640625,0.01580810546875,1.2708642824277918,0.0095977783203125,8.75,0.0075531005859375,0.0010938644409179688,856,10,1.4501953125,6.718733340408209,6.71875,10.171875,0.33935546875,,,2.563472392503777,0.0650634765625,9.1484375,0.0253753662109375,0.007007598876953125,2.9309428088276523,0.33740234375,8.9765625,0.1151123046875,0.03497314453125,2.3208749086533187,0.66845703125,7.703125,0.2880859375,0.073974609375,2.320484016375942,0.1566162109375,8.7265625,0.0675048828125,0.017333984375,1.2708642824277918,0.0098419189453125,7.96875,0.007740020751953125,0.0012311935424804688,0.10740677410698149
6,train,noise,0.5007198452949524,74.8125,74.75,1.3046875,2.447265625,2.447265625,682,10,6.440473479930619,7.4375,10.2578125,1.5732421875,0.27490234375,,,0.1280292777973166,10.086825667978504,2.563472392503777,0.06781005859375,9.8671875,0.0264434814453125,0.006778717041015625,2.9309428088276523,0.347412109375,9.671875,0.1185302734375,0.03350830078125,2.3208749086533187,0.654296875,8.453125,0.281982421875,0.0670166015625,2.320484016375942,0.1512451171875,9.453125,0.065185546875,0.01549530029296875,1.2708642824277918,0.00919342041015625,8.6875,0.007232666015625,0.0010557174682617188,681,10,1.572265625,6.436186011703853,6.59375,10.2578125,0.357421875,,,2.563472392503777,0.07012939453125,9.015625,0.027374267578125,0.007663726806640625,2.9309428088276523,0.355224609375,8.8125,0.1212158203125,0.03729248046875,2.3208749086533187,0.66015625,7.59375,0.284423828125,0.07403564453125,2.320484016375942,0.1534423828125,8.609375,0.06610107421875,0.0172119140625,1.2708642824277918,0.00954437255859375,7.84375,0.00750732421875,0.00121307373046875,0.12740122213259022
7,train,noise,0.45679229497909546,77.8125,77.875,1.41796875,2.52734375,2.52734375,607,10,6.343629544277483,7.64453125,10.5234375,1.6435546875,0.27392578125,,,0.12383431716816233,10.086825667978498,2.563472392503777,0.07525634765625,10.0546875,0.0293731689453125,0.007373809814453125,2.9309428088276515,0.375,9.828125,0.1279296875,0.03546142578125,2.3208749086533187,0.6630859375,8.640625,0.28564453125,0.0665283203125,2.320484016375942,0.1490478515625,9.6640625,0.064208984375,0.01495361328125,1.2708642824277918,0.009490966796875,8.8984375,0.007472991943359375,0.0010652542114257812,607,10,1.6435546875,6.3370482299927415,6.765625,10.5234375,0.357177734375,,,2.563472392503777,0.08099365234375,9.171875,0.031585693359375,0.0086822509765625,2.9309428088276515,0.395751953125,8.90625,0.135009765625,0.040802001953125,2.3208749086533187,0.67626953125,7.734375,0.291259765625,0.07440185546875,2.320484016375942,0.1529541015625,8.78125,0.06591796875,0.0168304443359375,1.2708642824277918,0.00989532470703125,8.015625,0.007785797119140625,0.0012311935424804688,0.12410471099935846
8,train,noise,0.4336269795894623,79.125,79.125,1.51953125,2.560546875,2.560546875,546,10,6.353186964442282,7.84765625,10.625,1.6201171875,0.26123046875,,,0.13548674671339345,10.086825667978502,2.563472392503777,0.11163330078125,10.1875,0.043548583984375,0.01071929931640625,2.9309428088276515,0.455078125,9.8671875,0.1552734375,0.042205810546875,2.3208749086533187,0.6845703125,8.8046875,0.294921875,0.06732177734375,2.320484016375942,0.1627197265625,9.84375,0.07012939453125,0.0160064697265625,1.2708642824277918,0.0096282958984375,9.1015625,0.00757598876953125,0.0010557174682617188,546,10,1.62109375,6.348821250291521,6.98046875,10.625,0.343017578125,,,2.563472392503777,0.12420654296875,9.296875,0.0484619140625,0.0130157470703125,2.9309428088276515,0.482666015625,8.9453125,0.1646728515625,0.0487060546875,2.3208749086533187,0.7001953125,7.8984375,0.3017578125,0.0753173828125,2.320484016375942,0.1693115234375,8.9609375,0.07293701171875,0.0182037353515625,1.2708642824277918,0.01003265380859375,8.234375,0.00789642333984375,0.0012159347534179688,0.1363368110209136
9,train,noise,0.4036409258842468,80.9375,80.9375,1.576171875,2.6484375,2.6484375,462,10,6.150136342581523,7.90625,10.8984375,1.7177734375,0.274169921875,,,0.124501163880387,10.086825667978504,2.563472392503777,0.1107177734375,10.25,0.043182373046875,0.0105743408203125,2.9309428088276523,0.44921875,9.9375,0.1533203125,0.04144287109375,2.3208749086533187,0.67919921875,8.8671875,0.292724609375,0.06640625,2.320484016375942,0.1693115234375,9.890625,0.07293701171875,0.0165557861328125,1.2708642824277918,0.009552001953125,9.15625,0.007518768310546875,0.001041412353515625,465,10,1.716796875,6.142442373833752,6.9765625,10.8984375,0.359619140625,,,2.563472392503777,0.1268310546875,9.2890625,0.04949951171875,0.01329803466796875,2.9309428088276523,0.48876953125,8.9296875,0.166748046875,0.049346923828125,2.3208749086533187,0.70166015625,7.89453125,0.302490234375,0.07550048828125,2.320484016375942,0.177490234375,8.9453125,0.07647705078125,0.0190887451171875,1.2708642824277918,0.00994873046875,8.2265625,0.0078277587890625,0.0012063980102539062,0.1241420864264558
10,train,noise,0.38737204670906067,81.375,81.6875,1.6044921875,2.642578125,2.642578125,392,10,5.972505216145261,7.77734375,10.8828125,1.751953125,0.285400390625,,,0.1255505414979528,10.086825667978488,2.563472392503777,0.11260986328125,10.1171875,0.043914794921875,0.01088714599609375,2.9309428088276523,0.442626953125,9.8203125,0.1510009765625,0.04132080078125,2.3208749086533187,0.68017578125,8.7421875,0.29296875,0.06732177734375,2.320484016375942,0.1728515625,9.75,0.074462890625,0.017120361328125,1.2708642824277918,0.00989532470703125,9.03125,0.007785797119140625,0.0010938644409179688,393,10,1.751953125,5.9652199281903,6.8125,10.8828125,0.3740234375,,,2.563472392503777,0.1282958984375,9.1171875,0.050048828125,0.0136871337890625,2.9309428088276523,0.478759765625,8.7890625,0.163330078125,0.04913330078125,2.3208749086533187,0.701171875,7.73046875,0.30224609375,0.0767822265625,2.320484016375942,0.18115234375,8.7734375,0.07806396484375,0.01983642578125,1.2708642824277918,0.0104522705078125,8.0625,0.0082244873046875,0.001293182373046875,0.12534861771091538
