epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1448702812194824,35.65625,35.65625,0.8076171875,1.0166015625,1.0166015625,91,10,4.075964180181106,4.015625,4.29296875,0.5859375,0.06488037109375,,,0.09962107749501242,10.086825667978502,2.563472392503777,0.0125885009765625,6.5546875,0.004909515380859375,0.0019130706787109375,2.9309428088276523,0.70166015625,5.54296875,0.2393798828125,0.10101318359375,2.3208749086533187,0.0005764961242675781,6.3359375,0.0002484321594238281,9.101629257202148e-05,2.320484016375942,0.0004987716674804688,6.3359375,0.0002149343490600586,7.873773574829102e-05,1.2708642824277918,0.0007653236389160156,5.28515625,0.0006022453308105469,0.00014483928680419922
2,train,baseline,0.9635690450668335,45.0625,45.0625,0.80078125,1.0537109375,1.0537109375,83,10,4.051567703950389,3.845703125,4.65234375,0.66943359375,0.173583984375,,,0.10366441551714399,10.086825667978498,2.563472392503777,0.018890380859375,6.37109375,0.007366180419921875,0.0029468536376953125,2.9309428088276523,0.97509765625,4.82421875,0.332763671875,0.1439208984375,2.3208749086533187,0.076416015625,6.015625,0.032928466796875,0.01239013671875,2.320484016375942,0.0025119781494140625,6.16015625,0.0010824203491210938,0.0004074573516845703,1.2708642824277918,0.0011692047119140625,5.11328125,0.0009198188781738281,0.00022840499877929688
3,train,baseline,0.8343799114227295,52.75,52.75,0.896484375,1.1884765625,1.1884765625,72,10,4.152336969487434,3.837890625,5.26171875,0.84912109375,0.270263671875,,,0.11881453050230739,10.086825667978495,2.563472392503777,0.021453857421875,6.359375,0.00836944580078125,0.0033512115478515625,2.9309428088276515,0.990234375,4.7890625,0.337890625,0.146240234375,2.3208749086533187,0.267333984375,5.625,0.11517333984375,0.04339599609375,2.320484016375942,0.0033512115478515625,6.15234375,0.0014438629150390625,0.0005440711975097656,1.2708642824277918,0.00185394287109375,5.10546875,0.0014591217041015625,0.0003628730773925781
4,train,baseline,0.7750990986824036,56.46875,56.46875,0.962890625,1.255859375,1.255859375,58,10,3.3782849697861086,3.03125,5.4765625,1.0302734375,0.446533203125,,,0.11097188874293214,10.086825667978502,2.563472392503777,0.022003173828125,5.55078125,0.00858306884765625,0.003932952880859375,2.9309428088276523,0.99072265625,3.98046875,0.338134765625,0.1661376953125,2.3208749086533187,0.32421875,4.703125,0.1396484375,0.060546875,2.320484016375942,0.01131439208984375,5.328125,0.00487518310546875,0.00211334228515625,1.2708642824277918,0.001461029052734375,4.30078125,0.0011501312255859375,0.00033974647521972656
5,train,baseline,0.7357247471809387,59.5625,59.5625,1.009765625,1.2919921875,1.2919921875,39,10,3.001815034795536,2.83984375,5.5703125,1.125,0.490478515625,,,0.11322985448458157,10.086825667978514,2.563472392503777,0.0200653076171875,5.36328125,0.0078277587890625,0.0037136077880859375,2.9309428088276515,0.98681640625,3.794921875,0.336669921875,0.1710205078125,2.3208749086533187,0.313232421875,4.53515625,0.135009765625,0.060699462890625,2.320484016375942,0.0171051025390625,5.125,0.007373809814453125,0.0033168792724609375,1.2708642824277918,0.0013980865478515625,4.10546875,0.0010995864868164062,0.0003399848937988281
6,train,baseline,0.6983469128608704,62.5625,62.5625,1.080078125,1.326171875,1.326171875,48,10,2.8902172425566306,2.88671875,5.640625,1.1806640625,0.48828125,,,0.12367954687270141,10.086825667978502,2.563472392503777,0.0203399658203125,5.41015625,0.0079345703125,0.0037326812744140625,2.9309428088276515,0.990234375,3.8359375,0.337890625,0.1702880859375,2.3208749086533187,0.312255859375,4.58203125,0.1346435546875,0.05999755859375,2.320484016375942,0.024200439453125,5.16015625,0.01042938232421875,0.00464630126953125,1.2708642824277918,0.0014009475708007812,4.15625,0.001102447509765625,0.0003368854522705078
7,train,baseline,0.6773583889007568,63.5,63.5,1.2119140625,1.349609375,1.349609375,45,10,2.8640609709333122,3.052734375,5.6875,1.205078125,0.463134765625,,,0.12061070654882121,10.0868256679785,2.563472392503777,0.0205230712890625,5.57421875,0.00800323486328125,0.00365447998046875,2.9309428088276523,0.9853515625,4.015625,0.336181640625,0.1646728515625,2.3208749086533187,0.30322265625,4.76953125,0.130615234375,0.056396484375,2.320484016375942,0.038665771484375,5.296875,0.01666259765625,0.007198333740234375,1.2708642824277918,0.00164031982421875,4.3203125,0.0012903213500976562,0.00037932395935058594
8,train,baseline,0.650783896446228,66.0625,66.0625,1.30859375,1.451171875,1.451171875,47,10,2.8582920673224326,3.212890625,5.92578125,1.314453125,0.4580078125,,,0.10735495212986182,10.086825667978502,2.563472392503777,0.024322509765625,5.7265625,0.00948333740234375,0.00421142578125,2.9309428088276515,0.96630859375,4.2109375,0.32958984375,0.1572265625,2.3208749086533187,0.370361328125,4.79296875,0.1595458984375,0.06689453125,2.320484016375942,0.07635498046875,5.37890625,0.03289794921875,0.0137939453125,1.2708642824277918,0.002300262451171875,4.4765625,0.0018100738525390625,0.0005130767822265625
9,train,baseline,0.6141750812530518,68.75,68.75,1.451171875,1.5400390625,1.5400390625,48,10,2.9681380770544146,3.474609375,6.12109375,1.404296875,0.432373046875,,,0.09452419960260829,10.086825667978497,2.563472392503777,0.031005859375,5.9765625,0.0121002197265625,0.005138397216796875,2.9309428088276515,0.94482421875,4.515625,0.322265625,0.1474609375,2.3208749086533187,0.4580078125,4.87890625,0.197265625,0.07904052734375,2.320484016375942,0.09637451171875,5.6015625,0.041534423828125,0.016632080078125,1.2708642824277918,0.003173828125,4.73828125,0.002498626708984375,0.0006690025329589844
10,train,baseline,0.5921822786331177,69.3125,69.3125,1.4375,1.583984375,1.583984375,54,10,3.1029873055701467,3.556640625,6.19921875,1.4208984375,0.426025390625,,,0.08950057939444006,10.08682566797851,2.563472392503777,0.038055419921875,6.04296875,0.01483917236328125,0.006214141845703125,2.9309428088276515,0.95263671875,4.58203125,0.324951171875,0.1468505859375,2.3208749086533187,0.498291015625,4.8828125,0.214599609375,0.08477783203125,2.320484016375942,0.11151123046875,5.65625,0.048065185546875,0.01898193359375,1.2708642824277918,0.003803253173828125,4.8203125,0.0029926300048828125,0.0007877349853515625
