epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1078650951385498,44.375,44.375,0.85302734375,2.59765625,2.59765625,2298,10,7.535017028214408,8.953125,10.078125,1.0966796875,0.112060546875,,,0.14663445865793578,10.086825667978507,2.563472392503777,0.03369140625,11.4453125,0.0131378173828125,0.002925872802734375,2.9309428088276515,0.1611328125,11.5546875,0.05499267578125,0.0135650634765625,2.3208749086533187,0.5625,10.1484375,0.242431640625,0.0499267578125,2.320484016375942,0.032073974609375,11.203125,0.01381683349609375,0.0028438568115234375,1.2708642824277918,0.0039520263671875,10.2109375,0.003108978271484375,0.0003864765167236328
2,train,baseline,0.6938819289207458,64.1875,64.1875,0.82763671875,2.634765625,2.634765625,1005,10,6.474012207476301,6.71875,10.7109375,1.7353515625,0.372314453125,,,0.17519023030029215,10.0868256679785,2.563472392503777,0.068115234375,9.1484375,0.0265655517578125,0.007335662841796875,2.9309428088276515,0.319091796875,9.015625,0.10888671875,0.033050537109375,2.3208749086533187,0.9931640625,7.0546875,0.427978515625,0.10986328125,2.320484016375942,0.04742431640625,8.9453125,0.0204315185546875,0.005245208740234375,1.2708642824277918,0.007228851318359375,7.9765625,0.005687713623046875,0.0009045600891113281
3,train,baseline,0.5853518843650818,69.3125,69.3125,0.82861328125,2.76953125,2.76953125,623,10,5.71090006773957,5.9609375,11.2421875,1.9833984375,0.469970703125,,,0.17867320639003517,10.08682566797851,2.563472392503777,0.08453369140625,8.3515625,0.032958984375,0.009918212890625,2.9309428088276515,0.377197265625,8.1328125,0.128662109375,0.04241943359375,2.3208749086533187,1.0595703125,6.16015625,0.45654296875,0.1279296875,2.320484016375942,0.054290771484375,8.171875,0.0233917236328125,0.006557464599609375,1.2708642824277918,0.01088714599609375,7.20703125,0.00856781005859375,0.0015058517456054688
4,train,baseline,0.5378215312957764,72.5625,72.5625,0.88525390625,2.83984375,2.83984375,453,10,5.298070694867033,5.68359375,11.4296875,2.12890625,0.5029296875,,,0.16676206373997457,10.086825667978498,2.563472392503777,0.093505859375,8.0625,0.036468505859375,0.0113372802734375,2.9309428088276515,0.388916015625,7.8359375,0.1326904296875,0.045166015625,2.3208749086533187,1.1103515625,5.78125,0.478515625,0.1387939453125,2.320484016375942,0.055633544921875,7.890625,0.0239715576171875,0.006954193115234375,1.2708642824277918,0.0099334716796875,6.93359375,0.0078125,0.0014286041259765625
5,train,baseline,0.49978289008140564,74.375,74.375,0.9765625,2.8984375,2.8984375,344,10,5.003731429353682,5.53515625,11.625,2.234375,0.52392578125,,,0.18769273711092846,10.086825667978488,2.563472392503777,0.09857177734375,7.90234375,0.0384521484375,0.01216888427734375,2.9309428088276523,0.405029296875,7.65625,0.13818359375,0.0478515625,2.3208749086533187,1.1318359375,5.59375,0.487548828125,0.14404296875,2.320484016375942,0.06439208984375,7.7265625,0.0277557373046875,0.00820159912109375,1.2708642824277918,0.0116119384765625,6.78125,0.00913238525390625,0.0017061233520507812
6,train,baseline,0.48665276169776917,75.1875,75.1875,1.11328125,2.884765625,2.884765625,284,10,4.64286706796182,5.40234375,11.53125,2.27734375,0.53125,,,0.16438412018407866,10.086825667978498,2.563472392503777,0.10089111328125,7.765625,0.03936767578125,0.01267242431640625,2.9309428088276523,0.4091796875,7.515625,0.1396484375,0.049102783203125,2.3208749086533187,1.1171875,5.48828125,0.4814453125,0.1446533203125,2.320484016375942,0.08795166015625,7.546875,0.03790283203125,0.01139068603515625,1.2708642824277918,0.01025390625,6.65234375,0.00806427001953125,0.0015363693237304688
7,train,baseline,0.45879632234573364,76.1875,76.1875,1.2119140625,2.912109375,2.912109375,223,10,4.461366031075855,5.359375,11.640625,2.33203125,0.53955078125,,,0.17729510988958957,10.086825667978498,2.563472392503777,0.10076904296875,7.71875,0.039306640625,0.012725830078125,2.9309428088276523,0.41015625,7.46875,0.1400146484375,0.04949951171875,2.3208749086533187,1.11328125,5.453125,0.479736328125,0.14501953125,2.320484016375942,0.0867919921875,7.50390625,0.037384033203125,0.01129913330078125,1.2708642824277918,0.01094818115234375,6.60546875,0.00861358642578125,0.001651763916015625
8,train,baseline,0.4275568127632141,78.4375,78.4375,1.3642578125,2.955078125,2.955078125,205,10,4.514729415990948,5.65234375,11.7578125,2.359375,0.51904296875,,,0.17459381787998338,10.086825667978495,2.563472392503777,0.09747314453125,8.0234375,0.03802490234375,0.01186370849609375,2.9309428088276523,0.392333984375,7.80078125,0.1339111328125,0.04571533203125,2.3208749086533187,1.1201171875,5.734375,0.482421875,0.140380859375,2.320484016375942,0.08282470703125,7.80859375,0.035675048828125,0.01038360595703125,1.2708642824277918,0.0101776123046875,6.90234375,0.0080108642578125,0.0014696121215820312
9,train,baseline,0.42736947536468506,79.25,79.25,1.4443359375,2.93359375,2.93359375,205,10,4.493334471366058,5.84765625,11.6953125,2.3359375,0.5,,,0.17199892289533875,10.086825667978498,2.563472392503777,0.0914306640625,8.2265625,0.035675048828125,0.01087188720703125,2.9309428088276523,0.388427734375,8.0,0.132568359375,0.04425048828125,2.3208749086533187,1.1318359375,5.90625,0.48779296875,0.1385498046875,2.320484016375942,0.07574462890625,8.015625,0.03265380859375,0.00927734375,1.2708642824277918,0.01047515869140625,7.09765625,0.00823974609375,0.0014715194702148438
10,train,baseline,0.37839555740356445,81.8125,81.8125,1.5078125,2.974609375,2.974609375,196,10,4.513556100191318,5.8984375,11.828125,2.33984375,0.5009765625,,,0.18326208717936782,10.086825667978513,2.563472392503777,0.0965576171875,8.2734375,0.03765869140625,0.01140594482421875,2.9309428088276515,0.39892578125,8.03125,0.1361083984375,0.045166015625,2.3208749086533187,1.1103515625,6.0,0.478515625,0.1351318359375,2.320484016375942,0.0743408203125,8.0703125,0.03204345703125,0.00904083251953125,1.2708642824277918,0.01177215576171875,7.1484375,0.0092620849609375,0.0016412734985351562
