epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn
1,train,noise,1.1476246118545532,36.625,36.65625,0.84619140625,2.6953125,2.6953125,2886,11,7.420165117872557,9.6484375,10.171875,0.88330078125,0.05133056640625,,,0.12012818495923586,10.086825667978507,2.563472392503777,0.00991058349609375,12.1953125,0.003864288330078125,0.0008111000061035156,2.9309428088276515,0.74755859375,11.0859375,0.255126953125,0.059417724609375,2.3208749086533187,0.00223541259765625,11.96875,0.0009632110595703125,0.00018668174743652344,2.320484016375942,0.0010223388671875,11.96875,0.0004405975341796875,8.541345596313477e-05,1.2708642824277918,0.0013246536254882812,10.921875,0.0010423660278320312,0.00012129545211791992,2728,10,0.923828125,7.312678328421735,9.1875,9.765625,0.059600830078125,,,2.563472392503777,0.00995635986328125,11.7265625,0.00388336181640625,0.0008473396301269531,2.9309428088276515,0.74853515625,10.6171875,0.25537109375,0.061767578125,2.3208749086533187,0.0022449493408203125,11.5,0.0009675025939941406,0.0001951456069946289,2.320484016375942,0.001049041748046875,11.5,0.0004520416259765625,9.119510650634766e-05,1.2708642824277918,0.0013561248779296875,10.453125,0.0010671615600585938,0.00012969970703125,0.12158394085527913
2,train,noise,1.0228371620178223,39.40625,39.375,0.82470703125,2.78125,2.78125,2073,11,6.857030512720202,8.2421875,10.2265625,1.12109375,0.1944580078125,,,0.12165418715140507,10.086825667978488,2.563472392503777,0.01110076904296875,10.78125,0.004329681396484375,0.0010271072387695312,2.9309428088276515,0.98046875,9.2109375,0.33447265625,0.0877685546875,2.3208749086533187,0.002605438232421875,10.5546875,0.0011224746704101562,0.0002467632293701172,2.320484016375942,0.0008869171142578125,10.5625,0.0003821849822998047,8.398294448852539e-05,1.2708642824277918,0.0009136199951171875,9.5078125,0.0007190704345703125,9.608268737792969e-05,1669,10,1.23046875,6.517044318174136,7.59765625,9.8046875,0.225341796875,,,2.563472392503777,0.0111083984375,10.140625,0.00433349609375,0.0010929107666015625,2.9309428088276515,0.98046875,8.5703125,0.33447265625,0.0931396484375,2.3208749086533187,0.0026073455810546875,9.9140625,0.0011234283447265625,0.00026297569274902344,2.320484016375942,0.0008897781372070312,9.9140625,0.0003833770751953125,8.970499038696289e-05,1.2708642824277918,0.00091552734375,8.8671875,0.0007205009460449219,0.00010323524475097656,0.1239191361745249
3,train,noise,1.0146915912628174,40.15625,40.1875,0.8037109375,2.779296875,2.779296875,1946,11,6.727815258508941,7.78125,10.234375,1.1669921875,0.2392578125,,,0.12680878782470822,10.086825667978507,2.563472392503777,0.011627197265625,10.3203125,0.004535675048828125,0.0011234283447265625,2.9309428088276515,0.98583984375,8.7421875,0.33642578125,0.09197998046875,2.3208749086533187,0.0029544830322265625,10.1015625,0.0012731552124023438,0.0002923011779785156,2.320484016375942,0.001461029052734375,10.1015625,0.000629425048828125,0.00014460086822509766,1.2708642824277918,0.0010175704956054688,9.0546875,0.0008006095886230469,0.00011241436004638672,1532,10,1.2880859375,6.354159733661615,7.08984375,9.8046875,0.27734375,,,2.563472392503777,0.011627197265625,9.625,0.004535675048828125,0.0012044906616210938,2.9309428088276515,0.98583984375,8.046875,0.33642578125,0.098388671875,2.3208749086533187,0.002956390380859375,9.40625,0.0012731552124023438,0.0003139972686767578,2.320484016375942,0.0014619827270507812,9.40625,0.0006299018859863281,0.00015532970428466797,1.2708642824277918,0.0010194778442382812,8.359375,0.0008020401000976562,0.00012195110321044922,0.12912547083543055
4,train,noise,1.0363565683364868,41.125,41.0625,0.78857421875,2.783203125,2.783203125,1545,11,6.329062912472291,7.05078125,10.2578125,1.3330078125,0.312255859375,,,0.1339055390795418,10.086825667978495,2.563472392503777,0.01314544677734375,9.5859375,0.005126953125,0.0013675689697265625,2.9309428088276523,0.953125,8.078125,0.3251953125,0.095458984375,2.3208749086533187,0.004306793212890625,9.3671875,0.0018558502197265625,0.00045943260192871094,2.320484016375942,0.00139617919921875,9.3671875,0.0006017684936523438,0.00014901161193847656,1.2708642824277918,0.0017986297607421875,8.3203125,0.001415252685546875,0.0002161264419555664,1167,10,1.494140625,5.818415526597744,6.2734375,9.8359375,0.362060546875,,,2.563472392503777,0.01316070556640625,8.8125,0.00513458251953125,0.0014886856079101562,2.9309428088276523,0.953125,7.296875,0.3251953125,0.10357666015625,2.3208749086533187,0.004314422607421875,8.5859375,0.0018587112426757812,0.0005021095275878906,2.320484016375942,0.0014019012451171875,8.59375,0.0006041526794433594,0.00016307830810546875,1.2708642824277918,0.0018033981323242188,7.5390625,0.0014190673828125,0.0002390146255493164,0.1345960549047896
5,train,noise,0.9649993777275085,46.125,46.125,0.80224609375,2.97265625,2.97265625,1080,11,6.351052702789164,6.625,11.3046875,1.767578125,0.4140625,,,0.1323894137412672,10.086825667978507,2.563472392503777,0.0161590576171875,9.15625,0.006305694580078125,0.0017595291137695312,2.9309428088276515,0.97705078125,7.6015625,0.333251953125,0.10223388671875,2.3208749086533187,0.1502685546875,8.640625,0.06475830078125,0.0167999267578125,2.320484016375942,0.005496978759765625,8.9296875,0.002368927001953125,0.0006146430969238281,1.2708642824277918,0.003147125244140625,7.88671875,0.0024776458740234375,0.0003986358642578125,742,10,2.013671875,5.579408594856258,5.65625,10.859375,0.479248046875,,,2.563472392503777,0.0162811279296875,8.1875,0.006351470947265625,0.0019817352294921875,2.9309428088276515,0.97705078125,6.6328125,0.33349609375,0.11383056640625,2.3208749086533187,0.15087890625,7.671875,0.06500244140625,0.0189208984375,2.320484016375942,0.00559234619140625,7.96484375,0.0024089813232421875,0.0007009506225585938,1.2708642824277918,0.00318145751953125,6.91796875,0.0025043487548828125,0.00045943260192871094,0.1357963716020967
6,train,noise,0.8390296101570129,54.65625,54.65625,0.79345703125,3.3125,3.3125,546,11,5.647874957041276,5.06640625,12.84375,2.435546875,0.60595703125,,,0.13965720856848646,10.086825667978497,2.563472392503777,0.0160980224609375,7.59765625,0.00627899169921875,0.002109527587890625,2.9309428088276523,0.97998046875,6.03515625,0.33447265625,0.12255859375,2.3208749086533187,0.442626953125,6.5,0.1907958984375,0.0599365234375,2.320484016375942,0.0079345703125,7.37109375,0.0034198760986328125,0.0010747909545898438,1.2708642824277918,0.0027065277099609375,6.33203125,0.0021305084228515625,0.00042724609375,322,10,2.81640625,4.451085508188676,3.6953125,12.34375,0.70068359375,,,2.563472392503777,0.01617431640625,6.2265625,0.00630950927734375,0.0025844573974609375,2.9309428088276523,0.98046875,4.6640625,0.33447265625,0.14794921875,2.3208749086533187,0.44287109375,5.12890625,0.1907958984375,0.0736083984375,2.320484016375942,0.0080108642578125,6.0,0.003452301025390625,0.001331329345703125,1.2708642824277918,0.0027408599853515625,4.9609375,0.0021572113037109375,0.0005517005920410156,0.14385485919410418
7,train,noise,0.7963365912437439,57.0625,57.0625,0.779296875,3.71484375,3.71484375,390,11,5.278155607297025,4.8359375,13.9375,2.87890625,0.65283203125,,,0.13698640964003014,10.086825667978514,2.563472392503777,0.0164947509765625,7.3671875,0.00643157958984375,0.002227783203125,2.9309428088276515,0.9873046875,5.79296875,0.3369140625,0.1270751953125,2.3208749086533187,0.50146484375,6.15234375,0.2161865234375,0.070068359375,2.320484016375942,0.01617431640625,7.125,0.0069732666015625,0.0022602081298828125,1.2708642824277918,0.00382232666015625,6.09765625,0.0030078887939453125,0.0006260871887207031,176,10,3.384765625,3.773617196608085,3.21484375,13.375,0.759765625,,,2.563472392503777,0.016571044921875,5.74609375,0.00646209716796875,0.0028667449951171875,2.9309428088276515,0.9873046875,4.171875,0.3369140625,0.16064453125,2.3208749086533187,0.501953125,4.53125,0.2161865234375,0.09063720703125,2.320484016375942,0.0162353515625,5.50390625,0.006992340087890625,0.0029315948486328125,1.2708642824277918,0.003841400146484375,4.4765625,0.0030231475830078125,0.0008563995361328125,0.135787422775597
8,train,noise,0.7734059691429138,58.28125,58.21875,0.80322265625,3.751953125,3.751953125,331,11,5.040261593740172,4.7109375,14.140625,2.984375,0.6669921875,,,0.14702597418426966,10.086825667978491,2.563472392503777,0.016693115234375,7.23828125,0.00650787353515625,0.0022945404052734375,2.9309428088276515,0.98876953125,5.6640625,0.33740234375,0.12939453125,2.3208749086533187,0.587890625,5.85546875,0.25341796875,0.0836181640625,2.320484016375942,0.0183258056640625,6.9921875,0.00789642333984375,0.0026073455810546875,1.2708642824277918,0.00527191162109375,5.96875,0.004150390625,0.0008816719055175781,146,10,3.5078125,3.482507857121385,3.048828125,13.5703125,0.775390625,,,2.563472392503777,0.016754150390625,5.578125,0.00653839111328125,0.002986907958984375,2.9309428088276515,0.98876953125,4.0,0.33740234375,0.1654052734375,2.3208749086533187,0.587890625,4.19140625,0.25341796875,0.1094970703125,2.320484016375942,0.018402099609375,5.33203125,0.00792694091796875,0.00342559814453125,1.2708642824277918,0.005321502685546875,4.30859375,0.00418853759765625,0.001232147216796875,0.14913909988423013
9,train,noise,0.7536529302597046,59.84375,59.78125,0.81103515625,3.650390625,3.650390625,279,11,4.856954336043065,4.61328125,13.8828125,2.93359375,0.66748046875,,,0.1554842639844123,10.086825667978493,2.563472392503777,0.01629638671875,7.14453125,0.00635528564453125,0.002269744873046875,2.9309428088276515,0.99365234375,5.55859375,0.3388671875,0.1317138671875,2.3208749086533187,0.595703125,5.7421875,0.256591796875,0.08587646484375,2.320484016375942,0.03717041015625,6.859375,0.016021728515625,0.005359649658203125,1.2708642824277918,0.0036773681640625,5.87890625,0.0028934478759765625,0.0006251335144042969,123,10,3.41796875,3.383062746962771,2.994140625,13.328125,0.775390625,,,2.563472392503777,0.01629638671875,5.52734375,0.006359100341796875,0.002933502197265625,2.9309428088276515,0.99365234375,3.939453125,0.3388671875,0.1676025390625,2.3208749086533187,0.595703125,4.125,0.256591796875,0.112060546875,2.320484016375942,0.03717041015625,5.2421875,0.016021728515625,0.006992340087890625,1.2708642824277918,0.003681182861328125,4.2578125,0.002895355224609375,0.0008630752563476562,0.15502335594009267
10,train,noise,0.7479531168937683,60.0,59.96875,0.83837890625,3.6015625,3.6015625,256,11,4.733288876531636,4.5078125,13.7734375,2.900390625,0.6728515625,,,0.14160869750908261,10.086825667978513,2.563472392503777,0.01503753662109375,7.0390625,0.00586700439453125,0.0021266937255859375,2.9309428088276515,0.98876953125,5.4609375,0.33740234375,0.1329345703125,2.3208749086533187,0.58984375,5.6484375,0.254150390625,0.08636474609375,2.320484016375942,0.034088134765625,6.7578125,0.01468658447265625,0.004993438720703125,1.2708642824277918,0.00426483154296875,5.76953125,0.0033550262451171875,0.0007376670837402344,103,10,3.4140625,3.190420735933278,2.90234375,13.2265625,0.7802734375,,,2.563472392503777,0.01514434814453125,5.4375,0.005908966064453125,0.0027713775634765625,2.9309428088276515,0.9892578125,3.85546875,0.337646484375,0.1695556640625,2.3208749086533187,0.58984375,4.04296875,0.254150390625,0.11297607421875,2.320484016375942,0.0341796875,5.15625,0.01473236083984375,0.0065460205078125,1.2708642824277918,0.00434112548828125,4.1640625,0.003414154052734375,0.0010395050048828125,0.14588401664884534
