epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.19272245466709137,20.71875,0.98583984375,1.44140625,4.9609375,30779,10,,2.232421875,,0.5902084853448093,0.31853673669825966,0.31853673669825966,,,
2,train,-0.23481959104537964,44.125,0.2734375,0.51904296875,6.21484375,25998,10,,3.5625,,0.6174386173721715,0.6060249638367403,0.6060249638367403,,,
3,train,-0.4944765269756317,49.8125,0.10931396484375,0.331787109375,6.78125,21368,10,,4.30859375,,0.6424615247664436,0.6724409095759132,0.6724409095759132,,,
4,train,-0.5329076051712036,54.875,0.0963134765625,0.2998046875,6.7109375,22892,10,,3.435546875,,0.6336069239290405,0.6599952120690435,0.6599952120690435,,,
5,train,-0.55661541223526,54.84375,0.06744384765625,0.300537109375,6.703125,22404,10,,2.962890625,,0.6420121892549433,0.6726658309473739,0.6726658309473739,,,
6,train,-0.5671348571777344,56.53125,0.1387939453125,0.286376953125,6.734375,26796,10,,2.6953125,,0.6175444013810403,0.6490088962769579,0.6490088962769579,,,
7,train,-0.5827561616897583,57.0625,0.0787353515625,0.28173828125,7.0703125,28664,10,,3.78125,,0.5910835433147383,0.6093612461198387,0.6093612461198387,,,
8,train,-0.5994849801063538,54.46875,0.080810546875,0.337158203125,6.94921875,30301,10,,3.728515625,,0.5965307406116163,0.6231332513831056,0.6231332513831056,,,
9,train,-0.6013320088386536,57.90625,0.095947265625,0.32958984375,6.984375,27613,10,,3.203125,,0.6066706399847162,0.6344490047845028,0.6344490047845028,,,
10,train,-0.6302102208137512,60.5,0.0672607421875,0.31298828125,7.18359375,27390,10,,3.794921875,,0.5987232014137822,0.6246933025060425,0.6246933025060425,,,
11,train,-0.6333929896354675,59.65625,0.10443115234375,0.3125,6.43359375,22968,10,,3.1484375,,0.6293045785184526,0.6618565523301602,0.6618565523301602,,,
