epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.20602262020111084,19.90625,1.3984375,1.5751953125,4.1015625,6312,10,,1.3369140625,,0.228037241350874,0.24703069104344436,0.24703069104344436,,,
2,train,-0.20462338626384735,20.15625,1.091796875,1.45703125,3.90234375,2556,10,,1.4208984375,,0.38820865656818937,0.3918557958293869,0.3918557958293869,,,
3,train,-0.2110079526901245,20.46875,0.89892578125,1.2412109375,3.869140625,1487,10,,1.5888671875,,0.47948554416678013,0.5339138837436695,0.5339138837436695,,,
4,train,-0.3217831552028656,39.78125,0.1630859375,0.50048828125,3.283203125,223,10,,1.7431640625,,0.8021939937529096,0.9171695063355978,0.9171695063355978,,,
5,train,-0.5352275967597961,58.5625,0.06622314453125,0.3701171875,2.35546875,38,10,,1.09765625,,0.8194884921269512,0.8281182225892804,0.8281182225892804,,,
6,train,-0.5860786437988281,60.625,0.05816650390625,0.372802734375,2.76171875,22,6,,1.505859375,,0.8389929676685329,0.9969499397368158,0.995838339586923,,,
7,train,-0.6010252237319946,60.71875,0.01214599609375,0.361083984375,2.52734375,17,6,,1.2744140625,,0.80750806174343,0.9232587688718195,0.8952417568089086,,,
8,train,-0.615394115447998,61.0,0.0030155181884765625,0.33447265625,3.240234375,21,8,,1.98828125,,0.8422745115161755,0.9579883247487211,0.9525686364520931,,,
9,train,-0.6180340647697449,60.59375,0.042144775390625,0.3193359375,3.255859375,69,10,,2.009765625,,0.8244826318859753,0.9411643404901439,0.9411643404901439,,,
10,train,-0.6272066831588745,60.9375,0.0728759765625,0.318359375,3.2578125,50,10,,2.001953125,,0.8384415381736056,0.94978565369858,0.94978565369858,,,
11,train,-0.6279329061508179,60.90625,0.0736083984375,0.34326171875,3.61328125,139,10,,2.107421875,,0.7745313510155629,0.8870894142091955,0.8870894142091955,,,
12,train,-0.6023511290550232,57.53125,0.0589599609375,0.32958984375,3.84375,145,10,,1.8681640625,,0.7051262846438019,0.7988265410714195,0.7988265410714195,,,
13,train,-0.6413125991821289,60.6875,0.046630859375,0.34130859375,2.720703125,49,10,,1.208984375,,0.8049072533338801,0.8062577618846564,0.8062577618846564,,,
