epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.16640985012054443,29.0625,0.85888671875,1.00390625,3.890625,19320,10,,1.8876953125,,0.6926585357274497,0.5802686858824645,0.5802686858824645,,,
2,train,-0.25485605001449585,44.125,0.270751953125,0.46533203125,3.46484375,6456,10,,1.8134765625,,0.7822014167944736,0.7360204258245642,0.7360204258245642,,,
3,train,-0.41136839985847473,36.6875,0.1029052734375,0.468994140625,4.2109375,1754,10,,2.9765625,,0.8062079432722359,0.7308526533471796,0.7308526533471796,,,
4,train,-0.4690437912940979,44.8125,0.09783935546875,0.449462890625,2.46484375,153,10,,1.232421875,,0.8766235539770378,0.7119730622196485,0.7119730622196485,,,
5,train,-0.5639452338218689,55.84375,0.044830322265625,0.361328125,2.953125,995,10,,1.3662109375,,0.8383645060265464,0.6910704384157066,0.6910704384157066,,,
6,train,-0.5582577586174011,54.0625,0.015869140625,0.323974609375,2.91796875,938,10,,1.244140625,,0.8386096196285292,0.6826710048765293,0.6826710048765293,,,
7,train,-0.5755834579467773,55.90625,0.019744873046875,0.349609375,3.615234375,557,10,,1.9287109375,,0.8136558563501219,0.6933151378214301,0.6933151378214301,,,
8,train,-0.6270227432250977,60.75,0.0252532958984375,0.30224609375,4.1328125,291,10,,2.556640625,,0.8177810096510318,0.8031343783782595,0.8031343783782595,,,
9,train,-0.6492199301719666,63.09375,0.0149688720703125,0.29443359375,5.39453125,257,10,,4.06640625,,0.8169851893862312,0.8704477107951087,0.8704477107951087,,,
10,train,-0.6884870529174805,66.5625,0.0211639404296875,0.294921875,4.8671875,440,10,,3.46484375,,0.8022303064485601,0.8060217117393988,0.8060217117393988,,,
11,train,-0.6886903047561646,67.375,0.027923583984375,0.27099609375,4.15234375,922,10,,2.59765625,,0.7974957954506244,0.7449055153567419,0.7449055153567419,,,
12,train,-0.707832396030426,67.25,0.0120849609375,0.26220703125,3.88671875,158,9,,2.455078125,,0.8210075709545769,0.7210626080836811,0.705289196424108,,,
13,train,-0.7475297451019287,71.25,0.0025043487548828125,0.264404296875,4.21875,80,9,,2.748046875,,0.8195925600296472,0.7778366352715806,0.7652748248404246,,,
14,train,-0.7528260946273804,71.375,0.0013446807861328125,0.26171875,4.32421875,87,10,,2.8359375,,0.8115834332209182,0.7126313865578456,0.7126313865578456,,,
15,train,-0.7317233085632324,68.6875,0.008087158203125,0.276611328125,3.716796875,234,10,,2.220703125,,0.8114193811588746,0.6115957740329525,0.6115957740329525,,,
16,train,-0.7404334545135498,69.6875,0.0169677734375,0.274658203125,3.138671875,250,9,,1.814453125,,0.8362984771419776,0.6725178140646663,0.653990140317809,,,
17,train,-0.7147889137268066,66.1875,0.0345458984375,0.291015625,2.7578125,689,9,,1.2890625,,0.8337873816919126,0.6027885110838042,0.580330245057637,,,
18,train,-0.739575207233429,69.3125,0.044677734375,0.267822265625,3.7734375,546,10,,1.8720703125,,0.8011353316808221,0.6220631328996137,0.6220631328996137,,,
19,train,-0.7634559869766235,72.0625,0.04888916015625,0.2548828125,3.736328125,539,10,,1.8232421875,,0.7982105257257801,0.6866269887710684,0.6866269887710684,,,
20,train,-0.7615970373153687,72.0625,0.041748046875,0.248779296875,3.833984375,360,9,,2.04296875,,0.7990801792606554,0.6928803315962229,0.675526896226851,,,
21,train,-0.7508148550987244,70.3125,0.0657958984375,0.25244140625,3.9375,403,10,,2.37109375,,0.8047777840932266,0.7280891441878534,0.7280891441878534,,,
22,train,-0.769212007522583,72.125,0.0228729248046875,0.255615234375,4.80859375,268,10,,3.18359375,,0.8009054993402597,0.7903067825424273,0.7903067825424273,,,
23,train,-0.7522658109664917,69.9375,0.00662994384765625,0.2406005859375,3.947265625,136,10,,2.44921875,,0.8213896212146753,0.6893420742357237,0.6893420742357237,,,
24,train,-0.7564163208007812,70.75,0.01404571533203125,0.2386474609375,3.92578125,177,10,,2.42578125,,0.812329570833861,0.6835414898557681,0.6835414898557681,,,
25,train,-0.7708458304405212,72.125,0.032196044921875,0.24072265625,3.98046875,91,9,,2.513671875,,0.8206865678690081,0.7298963350568013,0.71462324161728,,,
