epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.20803327858448029,26.15625,0.63232421875,1.158203125,2.8125,111,11,,1.2236328125,,0.34784817762230635,0.5161209080294525,0.5161209080294525,,,
2,train,-0.4080585837364197,43.53125,0.09716796875,0.4287109375,2.498046875,99,11,,1.0947265625,,0.5396251663537499,0.7215116915853959,0.7215116915853959,,,
3,train,-0.4432801902294159,41.09375,0.1549072265625,0.473876953125,2.17578125,57,11,,0.6015625,,0.659444446920576,0.8310755025079646,0.8310755025079646,,,
4,train,-0.45452988147735596,42.625,0.11102294921875,0.452880859375,1.8994140625,82,11,,0.5908203125,,0.5780933030233222,0.7778483739446023,0.7778483739446023,,,
5,train,-0.472335547208786,44.65625,0.022247314453125,0.426025390625,1.9248046875,47,11,,0.6513671875,,0.6583736094223429,0.8383432321758123,0.8383432321758123,,,
6,train,-0.4923793077468872,46.65625,0.036468505859375,0.374755859375,1.96875,53,11,,0.5517578125,,0.6246745379752232,0.8384184068714327,0.8384184068714327,,,
7,train,-0.5119532942771912,48.09375,0.0909423828125,0.39013671875,2.2265625,59,11,,0.6728515625,,0.5733417207454151,0.7878525729402899,0.7878525729402899,,,
8,train,-0.5150374174118042,49.0625,0.1298828125,0.35693359375,2.005859375,45,11,,0.5146484375,,0.6657442643388272,0.838741903126103,0.838741903126103,,,
9,train,-0.5946071743965149,56.875,0.050567626953125,0.4287109375,2.197265625,58,11,,0.705078125,,0.5713449212051274,0.7983397116108543,0.7983397116108543,,,
10,train,-0.6194320321083069,59.5,0.08978271484375,0.42041015625,2.341796875,45,11,,0.75830078125,,0.5493446307645858,0.7651427233517842,0.7651427233517842,,,
11,train,-0.5856642723083496,54.90625,0.0718994140625,0.3896484375,2.771484375,72,11,,1.01171875,,0.37740641428315125,0.5347799116460633,0.5347799116460633,,,
12,train,-0.617749810218811,58.6875,0.0020656585693359375,0.361083984375,3.0,30,9,,1.3779296875,,0.5368694089226924,0.6080323307969357,0.5705449834870441,,,
13,train,-0.6232700943946838,59.09375,0.0167999267578125,0.354248046875,2.896484375,35,11,,1.2626953125,,0.48177408759813845,0.596549102535112,0.596549102535112,,,
14,train,-0.6084641218185425,57.09375,0.027069091796875,0.360595703125,2.890625,44,11,,1.0244140625,,0.4688507963418692,0.587469635228624,0.587469635228624,,,
15,train,-0.6262169480323792,58.5625,0.007411956787109375,0.349365234375,3.0,54,11,,1.1044921875,,0.45185874272679394,0.5363227050940298,0.5363227050940298,,,
16,train,-0.6084946393966675,55.375,0.0178375244140625,0.35009765625,3.0,57,11,,1.16796875,,0.41336703515851025,0.5045921206326495,0.5045921206326495,,,
17,train,-0.6374397873878479,60.28125,0.0084075927734375,0.340576171875,3.0,34,11,,1.201171875,,0.523623790613609,0.5968862360044204,0.5968862360044204,,,
18,train,-0.6474400162696838,61.03125,0.00626373291015625,0.314697265625,3.0,39,11,,1.2001953125,,0.4371424771051946,0.5236382611026622,0.5236382611026622,,,
19,train,-0.6604074835777283,62.65625,0.004329681396484375,0.281494140625,2.99609375,35,11,,1.2685546875,,0.5131832499002119,0.5899146062513947,0.5899146062513947,,,
20,train,-0.6712149977684021,63.5,0.00301361083984375,0.294189453125,3.0,41,11,,1.2998046875,,0.4825036154950004,0.5623711391362018,0.5623711391362018,,,
21,train,-0.6703276038169861,63.28125,0.0033206939697265625,0.2880859375,2.998046875,40,11,,1.3046875,,0.5102507608007303,0.5865355150647589,0.5865355150647589,,,
22,train,-0.6672006249427795,62.90625,0.005123138427734375,0.27978515625,2.82421875,45,11,,1.263671875,,0.47019112667832463,0.6181201503836519,0.6181201503836519,,,
23,train,-0.7134398221969604,67.3125,0.00464630126953125,0.300537109375,2.873046875,38,11,,1.2880859375,,0.45308529366259853,0.5927686514871532,0.5927686514871532,,,
24,train,-0.6641192436218262,61.84375,0.024688720703125,0.302978515625,2.630859375,49,11,,1.0166015625,,0.4700164917590024,0.65551401998057,0.65551401998057,,,
