epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.15361127257347107,33.0,0.70849609375,0.693359375,4.76171875,26019,11,,2.169921875,,0.647410692720501,0.6123617443771436,0.6123617443771436,,,
2,train,-0.3755590617656708,40.09375,0.39453125,0.38818359375,7.296875,26603,11,,3.931640625,,0.6047072070961346,0.7962700631612345,0.7962700631612345,,,
3,train,-0.35185062885284424,49.25,0.302734375,0.403076171875,7.1484375,21095,11,,3.953125,,0.6099256718396378,0.7588390177653157,0.7588390177653157,,,
4,train,-0.4519176483154297,59.0625,0.187255859375,0.40771484375,5.79296875,12609,11,,2.951171875,,0.6551599757003252,0.7313138858049784,0.7313138858049784,,,
5,train,-0.4111345708370209,63.15625,0.2802734375,0.41064453125,6.89453125,23422,11,,3.201171875,,0.5621432733174005,0.7208655186117374,0.7208655186117374,,,
6,train,-0.5346183180809021,68.0625,0.2054443359375,0.406005859375,7.7109375,18499,11,,3.9609375,,0.5594441282324731,0.7702507765650746,0.7702507765650746,,,
7,train,-0.577509343624115,69.5,0.1673583984375,0.37890625,8.2265625,17866,8,,4.1875,,0.5492129609648682,0.7978463279009581,0.7649774467360309,,,
8,train,-0.6562728881835938,68.9375,0.1158447265625,0.35009765625,8.3125,11507,8,,4.66796875,,0.5863622084887777,0.8164004964161804,0.7862354475860719,,,
9,train,-0.6994595527648926,69.9375,0.07861328125,0.330810546875,8.953125,9818,6,,4.82421875,,0.5839751769082493,0.8256279368616323,0.7568958207675202,,,
10,train,-0.7056172490119934,73.1875,0.142578125,0.3173828125,7.1015625,10781,6,,3.626953125,,0.5952922431740373,0.780515530946421,0.6968861855371082,,,
11,train,-0.7505390048027039,76.375,0.08502197265625,0.307373046875,6.8359375,8290,6,,3.626953125,,0.623580501775477,0.7927512459830592,0.7130395736798794,,,
12,train,-0.7575080394744873,76.0,0.07635498046875,0.30712890625,7.36328125,10877,6,,3.736328125,,0.5905357879428464,0.7933888739238122,0.7139242680912639,,,
13,train,-0.7734311819076538,75.0625,0.07196044921875,0.309326171875,7.16015625,9204,6,,3.984375,,0.6127097776371013,0.8002581979431286,0.7232583544930133,,,
14,train,-0.7624507546424866,74.25,0.08624267578125,0.29296875,7.70703125,9363,6,,4.421875,,0.6048574192895484,0.8070556168797789,0.7320508459069572,,,
15,train,-0.7830166220664978,73.3125,0.06561279296875,0.29736328125,7.12890625,7845,6,,3.74609375,,0.6133397194096799,0.7873758453212645,0.7059713454695791,,,
16,train,-0.7764072418212891,73.375,0.06634521484375,0.280029296875,9.0,6805,6,,4.96875,,0.6084877147322234,0.8354651404953702,0.7701526495124124,,,
17,train,-0.7897682189941406,74.5,0.0535888671875,0.26953125,9.0,7169,6,,4.8671875,,0.6004642863156961,0.8321683510307379,0.7656960428308549,,,
18,train,-0.8113270401954651,77.875,0.0430908203125,0.25146484375,8.96875,8127,6,,4.76953125,,0.5860866969599152,0.8270652652386706,0.75909276251243,,,
19,train,-0.8197868466377258,78.0,0.04937744140625,0.261474609375,8.9765625,7903,6,,4.73046875,,0.5861349402696605,0.826848375954961,0.7587861198765767,,,
20,train,-0.8080750703811646,76.125,0.056488037109375,0.255615234375,9.0,7601,6,,4.703125,,0.5872225182483874,0.8266415733468874,0.7582405818587872,,,
21,train,-0.8277581334114075,78.75,0.047821044921875,0.2406005859375,9.0,6561,6,,4.5625,,0.5846256799810337,0.825579463576382,0.7570503734752194,,,
22,train,-0.8360611200332642,79.1875,0.034271240234375,0.2315673828125,9.0,6688,6,,4.6484375,,0.5914364150182374,0.8284078416272921,0.7606635654157315,,,
23,train,-0.843535840511322,79.875,0.0322265625,0.2379150390625,9.0,6882,6,,4.58984375,,0.5899291400151022,0.8277657900794713,0.7598197455371356,,,
24,train,-0.8347139954566956,78.1875,0.037261962890625,0.2484130859375,9.0,8452,7,,4.6171875,,0.5710878171593812,0.8199072116915758,0.773579693986189,,,
25,train,-0.8409426808357239,78.6875,0.034423828125,0.2371826171875,9.0,8176,6,,4.4765625,,0.5716861256807528,0.8201615106518789,0.7496745805935849,,,
26,train,-0.8420945405960083,78.1875,0.0267791748046875,0.2373046875,9.0,6018,6,,4.75,,0.5957466442581272,0.8302152072290525,0.7631516672413913,,,
27,train,-0.8300235271453857,76.75,0.0206146240234375,0.236328125,9.0,3924,6,,4.8828125,,0.6198727533927908,0.8403150190761232,0.7768913729322036,,,
28,train,-0.849059522151947,78.9375,0.0232086181640625,0.2242431640625,9.0,4223,6,,4.609375,,0.6067916211030155,0.8348529374281708,0.7696021749499415,,,
29,train,-0.8614758849143982,80.625,0.02471923828125,0.2188720703125,9.0,5975,7,,4.453125,,0.5955690623370034,0.8301393438914088,0.7861664696691545,,,
30,train,-0.8609338402748108,80.4375,0.024871826171875,0.2137451171875,9.0,5818,6,,4.4609375,,0.5934368957228155,0.8292602539556992,0.761975276173612,,,
31,train,-0.8576743006706238,79.5625,0.0244293212890625,0.2235107421875,8.984375,6232,6,,4.5859375,,0.5982384385662292,0.8318517828273114,0.7655747632251066,,,
32,train,-0.8591436743736267,79.8125,0.031219482421875,0.2225341796875,8.9921875,6705,6,,4.19140625,,0.5840971597855933,0.8256424246445815,0.7572815069991763,,,
33,train,-0.8634336590766907,79.75,0.0269012451171875,0.2122802734375,9.0,6549,9,,4.421875,,0.5908749453405875,0.8281653423827843,0.811575839213664,,,
