epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.45045360922813416,77.875,78.0,1.576171875,3.203125,3.203125,2861,10,6.884796460213375,9.6640625,11.71875,2.0859375,0.17529296875,,,0.35840362667592685,8.592472771464973,2.505859375,13.2421875,0.29150390625,0.13720703125,3.4853807354194437,1.4599609375,10.2265625,0.4189453125,0.11102294921875,2850,10,2.0859375,6.8828114927943,7.71875,11.71875,0.341552734375,,,8.592472771464973,2.962890625,10.3828125,0.3447265625,0.181640625,3.4853807354194437,1.658203125,7.88671875,0.475830078125,0.1480712890625,0.3584143996944999
2,train,noise,0.23366639018058777,88.0625,88.125,1.62890625,3.26953125,3.26953125,987,10,6.465771558453607,9.53125,11.6953125,2.07421875,0.1851806640625,,,0.36807669905673746,8.59682402754836,2.73046875,12.6640625,0.317626953125,0.150634765625,3.48065727527844,1.556640625,9.8984375,0.447021484375,0.11956787109375,986,10,2.07421875,6.470136734138451,7.4609375,11.6953125,0.3623046875,,,8.59682402754836,3.279296875,9.5,0.38134765625,0.2042236328125,3.48065727527844,1.79296875,7.35546875,0.51513671875,0.1639404296875,0.36730509230364955
3,train,noise,0.18225416541099548,90.625,90.625,1.6865234375,3.28125,3.28125,890,10,6.424335269019994,9.453125,11.78125,2.150390625,0.197021484375,,,0.40731307799704497,8.600676473197664,2.869140625,12.3203125,0.33349609375,0.1588134765625,3.4704158966135266,1.6484375,9.6328125,0.47509765625,0.1275634765625,894,10,2.1484375,6.427019735064231,7.23828125,11.78125,0.38525390625,,,8.600676473197664,3.423828125,8.9921875,0.398193359375,0.2161865234375,3.4704158966135266,1.8896484375,6.9296875,0.54443359375,0.1763916015625,0.40657815944998177
4,train,noise,0.15055716037750244,92.375,92.375,1.7353515625,3.283203125,3.283203125,619,9,5.9643785039549595,9.3515625,11.7421875,2.205078125,0.203369140625,,,0.40752070193501727,8.596185548345773,2.984375,11.9765625,0.34716796875,0.166259765625,3.46667278882294,1.66796875,9.484375,0.481201171875,0.130126953125,617,9,2.205078125,5.967501863632109,7.0625,11.7421875,0.398193359375,,,8.596185548345773,3.576171875,8.5078125,0.416015625,0.2283935546875,3.46667278882294,1.9169921875,6.6953125,0.552734375,0.1820068359375,0.40722751239950006
5,train,noise,0.12135116010904312,94.0625,94.0625,1.76953125,3.30078125,3.30078125,480,10,5.849094601875285,9.484375,11.8125,2.21875,0.19677734375,,,0.3721318035789373,8.59941303356878,3.1328125,11.8203125,0.3642578125,0.1732177734375,3.477937188617326,1.689453125,9.5859375,0.48583984375,0.13037109375,479,10,2.216796875,5.856721886402742,7.25390625,11.8125,0.385986328125,,,8.59941303356878,3.810546875,8.2265625,0.443115234375,0.240478515625,3.477937188617326,1.974609375,6.78125,0.56787109375,0.18408203125,0.3717763176020288
6,train,noise,0.0970216691493988,95.25,95.25,1.8017578125,3.3125,3.3125,510,10,6.060416184403641,9.7421875,11.8515625,2.18359375,0.177734375,,,0.38833254134267564,8.589166222736937,3.23828125,11.859375,0.377197265625,0.1766357421875,3.47846892664768,1.7099609375,9.8046875,0.491455078125,0.1292724609375,513,10,2.181640625,6.073676025498985,7.6796875,11.8515625,0.352294921875,,,8.589166222736937,3.998046875,8.2734375,0.46533203125,0.2457275390625,3.47846892664768,2.03515625,7.0859375,0.5849609375,0.1824951171875,0.3880260931213221
7,train,noise,0.08259209245443344,96.0625,96.0625,1.8984375,3.314453125,3.314453125,555,10,6.400902624270723,9.8046875,11.8515625,2.15234375,0.1732177734375,,,0.3900057095671916,8.597473195271457,3.31640625,11.765625,0.3857421875,0.1802978515625,3.4699261275725504,1.712890625,9.84375,0.49365234375,0.1290283203125,556,10,2.150390625,6.412217587851198,7.75,11.8515625,0.34619140625,,,8.597473195271457,4.13671875,8.078125,0.481201171875,0.2529296875,3.4699261275725504,2.046875,7.125,0.58984375,0.1824951171875,0.3894383844920504
8,train,noise,0.07106126099824905,96.6875,96.75,1.9619140625,3.330078125,3.330078125,544,10,6.493081959533404,9.8359375,11.8671875,2.14453125,0.1715087890625,,,0.3360104283574847,8.594791145484141,3.41796875,11.59375,0.397705078125,0.1854248046875,3.46544187781129,1.72265625,9.8515625,0.497314453125,0.1295166015625,545,10,2.140625,6.5007341078651875,7.78125,11.8671875,0.34423828125,,,8.594791145484141,4.3125,7.75390625,0.501953125,0.263427734375,3.46544187781129,2.099609375,7.05078125,0.60595703125,0.1866455078125,0.3342742723615179
9,train,noise,0.06116063892841339,97.25,97.3125,2.005859375,3.341796875,3.341796875,570,10,6.667367685576499,9.9140625,11.9453125,2.09375,0.1700439453125,,,0.34300884605266796,8.59723188553313,3.46484375,11.5859375,0.403076171875,0.1871337890625,3.474646725277244,1.7373046875,9.9140625,0.5,0.1297607421875,568,10,2.091796875,6.6703160353164135,7.859375,11.9453125,0.342041015625,,,8.59723188553313,4.39453125,7.671875,0.51123046875,0.26708984375,3.474646725277244,2.119140625,7.09765625,0.60986328125,0.18701171875,0.3439570682143453
10,train,noise,0.0546574741601944,97.5,97.5,2.046875,3.345703125,3.345703125,575,10,6.7327754505798465,9.9609375,11.90625,2.07421875,0.16357421875,,,0.3530437168336829,8.593391710796862,3.498046875,11.5546875,0.406982421875,0.1885986328125,3.485594034103161,1.697265625,10.046875,0.487060546875,0.126220703125,573,10,2.072265625,6.731322298266723,7.93359375,11.90625,0.333740234375,,,8.593391710796862,4.47265625,7.578125,0.5205078125,0.270751953125,3.485594034103161,2.109375,7.19921875,0.60498046875,0.1846923828125,0.35261784956193987
