epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5867648124694824,71.0625,71.875,1.52734375,1.884765625,1.884765625,954,11,5.592421240191649,6.4921875,8.1796875,1.25,0.2060546875,,,0.14371663673765017,8.591978337323324,2.255859375,10.578125,0.262451171875,0.1495361328125,3.4805550189642673,1.076171875,7.8203125,0.309326171875,0.10791015625,771,10,1.4853515625,4.668429799388468,5.765625,8.140625,0.2919921875,,,8.591978337323324,2.369140625,9.6171875,0.27587890625,0.1650390625,3.4805550189642673,1.1181640625,7.0078125,0.3212890625,0.12091064453125,0.1923622624025941
2,train,noise,0.33708181977272034,83.5625,84.5,1.841796875,2.033203125,2.033203125,574,11,5.535667320446839,6.6640625,8.2890625,1.3564453125,0.1956787109375,,,0.15360464926248416,8.59619249970699,2.423828125,10.4140625,0.281982421875,0.1588134765625,3.481480781554683,1.166015625,7.8125,0.3349609375,0.11492919921875,415,10,1.609375,4.384868257025303,5.92578125,8.25,0.281494140625,,,8.59619249970699,2.564453125,9.390625,0.29833984375,0.1766357421875,3.481480781554683,1.2197265625,6.96875,0.350341796875,0.129638671875,0.20882978808091698
3,train,noise,0.26075682044029236,87.0625,88.3125,1.947265625,2.052734375,2.052734375,477,11,6.044144996963422,6.96875,8.3359375,1.32421875,0.163818359375,,,0.13587900535958883,8.593904947032941,2.625,10.3125,0.305419921875,0.168701171875,3.4647839919028898,1.2470703125,7.9375,0.360107421875,0.11956787109375,319,10,1.544921875,4.995719339127725,6.28515625,8.296875,0.2423095703125,,,8.593904947032941,2.8046875,9.265625,0.326416015625,0.1884765625,3.4647839919028898,1.322265625,7.10546875,0.381591796875,0.1356201171875,0.18540273088062056
4,train,noise,0.1995047926902771,90.3125,91.625,1.9931640625,2.05859375,2.05859375,388,11,6.139623337672412,6.96875,8.3828125,1.3671875,0.1685791015625,,,0.16336439291038174,8.595297336802147,2.765625,10.03125,0.32177734375,0.1776123046875,3.483530305376177,1.3642578125,7.72265625,0.3916015625,0.1304931640625,241,10,1.6142578125,5.081947729926575,6.23828125,8.34375,0.25244140625,,,8.595297336802147,2.96484375,8.90625,0.344970703125,0.1998291015625,3.483530305376177,1.45703125,6.80859375,0.418212890625,0.14990234375,0.21585128108459
5,train,noise,0.16566018760204315,91.875,93.0625,2.021484375,2.068359375,2.068359375,325,11,6.152409528661668,6.9453125,8.4296875,1.3955078125,0.1759033203125,,,0.13684425341849998,8.595938116196375,2.86328125,9.8125,0.333251953125,0.184326171875,3.447179441568783,1.3994140625,7.59375,0.406005859375,0.1346435546875,200,10,1.6640625,5.058959630993912,6.171875,8.390625,0.264404296875,,,8.595938116196375,3.078125,8.609375,0.358154296875,0.2083740234375,3.447179441568783,1.49609375,6.625,0.433837890625,0.155517578125,0.18591247834102465
6,train,noise,0.14725521206855774,92.625,93.8125,2.046875,2.080078125,2.080078125,289,11,6.130692086101979,6.93359375,8.4765625,1.4375,0.181396484375,,,0.15874475128450194,8.596839847039364,2.9296875,9.671875,0.3408203125,0.1885986328125,3.4730762203054883,1.4267578125,7.5546875,0.410888671875,0.1370849609375,172,10,1.736328125,4.980929515770553,6.1328125,8.4296875,0.27294921875,,,8.596839847039364,3.154296875,8.421875,0.366943359375,0.2142333984375,3.4730762203054883,1.52734375,6.55078125,0.439697265625,0.158935546875,0.20919913889254968
7,train,noise,0.13374896347522736,93.25,94.5,2.083984375,2.08203125,2.08203125,274,11,6.091142652279896,6.83203125,8.421875,1.46484375,0.1885986328125,,,0.16258542597314213,8.59403980136342,3.001953125,9.421875,0.34912109375,0.194580078125,3.484216356605599,1.45703125,7.40234375,0.418212890625,0.1412353515625,155,10,1.7802734375,4.908228590510389,6.0,8.3828125,0.2841796875,,,8.59403980136342,3.232421875,8.125,0.376220703125,0.2215576171875,3.484216356605599,1.55859375,6.3671875,0.447265625,0.164306640625,0.21430515004263945
8,train,noise,0.1232479065656662,93.9375,95.125,2.095703125,2.0859375,2.0859375,268,11,6.089181825998581,6.83984375,8.4296875,1.478515625,0.1881103515625,,,0.14418338622640284,8.594367121130007,3.0390625,9.359375,0.353515625,0.1968994140625,3.476010876895661,1.4921875,7.33203125,0.42919921875,0.1446533203125,151,10,1.7978515625,4.899537225274391,6.00390625,8.390625,0.284423828125,,,8.594367121130007,3.275390625,8.046875,0.381103515625,0.224365234375,3.476010876895661,1.595703125,6.2890625,0.458984375,0.1683349609375,0.17585826305932856
9,train,noise,0.11487535387277603,94.3125,95.5625,2.138671875,2.0859375,2.0859375,274,11,6.112719423713859,6.84765625,8.4140625,1.4853515625,0.1859130859375,,,0.15027684681619274,8.594662597312773,3.078125,9.2890625,0.358154296875,0.1993408203125,3.494916540181617,1.505859375,7.33203125,0.430908203125,0.1456298828125,151,10,1.8115234375,4.920493539064455,6.01171875,8.375,0.281982421875,,,8.594662597312773,3.322265625,7.9609375,0.38671875,0.2275390625,3.494916540181617,1.6103515625,6.28515625,0.4609375,0.16943359375,0.1866904208947492
10,train,noise,0.1069662868976593,94.6875,95.9375,2.189453125,2.087890625,2.087890625,277,11,6.150641418126936,6.90234375,8.4375,1.48828125,0.1820068359375,,,0.1697113895024752,8.597602449993932,3.123046875,9.2578125,0.36328125,0.201416015625,3.469783599247846,1.4931640625,7.38671875,0.430419921875,0.1439208984375,151,10,1.814453125,4.96540005560461,6.06640625,8.3984375,0.27783203125,,,8.597602449993932,3.37890625,7.90625,0.39306640625,0.2303466796875,3.469783599247846,1.599609375,6.3359375,0.4609375,0.167724609375,0.2145414976534718
