epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.48994889855384827,75.6875,75.9375,1.375,4.90625,4.90625,3760,10,5.465042379669041,9.5,15.8515625,3.630859375,0.400634765625,,,0.3922652291921009,8.594985476357591,2.423828125,13.25,0.281982421875,0.1339111328125,3.4877591686329263,1.4111328125,10.1640625,0.404541015625,0.10858154296875,3732,10,3.63671875,5.43348898485904,5.75,15.8515625,0.63720703125,,,8.594985476357591,2.884765625,8.578125,0.335693359375,0.201171875,3.4877591686329263,1.583984375,6.0703125,0.454345703125,0.1715087890625,0.39184953017450946
2,train,noise,0.24044519662857056,88.3125,88.375,1.7705078125,5.0,5.0,174,10,4.604112252201532,9.578125,15.8515625,3.646484375,0.395751953125,,,0.3737370181982036,8.597263941128661,2.662109375,12.8515625,0.3095703125,0.146484375,3.5013798901125788,1.466796875,10.1484375,0.4189453125,0.11212158203125,172,10,3.6484375,4.599956004757122,5.81640625,15.8515625,0.6328125,,,8.597263941128661,3.236328125,7.94140625,0.37646484375,0.224609375,3.5013798901125788,1.6845703125,5.94921875,0.48095703125,0.1806640625,0.37226800021197365
3,train,noise,0.18383817374706268,91.0625,91.125,1.8935546875,5.0,5.0,174,10,4.906758051337805,9.7265625,15.8515625,3.525390625,0.38623046875,,,0.361852055979865,8.5948444201041,2.84765625,12.625,0.331298828125,0.1553955078125,3.483559689152964,1.525390625,10.15625,0.43798828125,0.115478515625,172,10,3.52734375,4.900937366582317,5.984375,15.8515625,0.62255859375,,,8.5948444201041,3.494140625,7.58984375,0.406494140625,0.2396240234375,3.483559689152964,1.7646484375,5.9375,0.50634765625,0.1864013671875,0.3617699073153055
4,train,noise,0.15127402544021606,92.5625,92.5625,1.9501953125,5.0,5.0,294,10,5.412451853767885,10.015625,15.8515625,3.41015625,0.3681640625,,,0.34487606364322176,8.592815646781961,3.1015625,12.40625,0.36083984375,0.1666259765625,3.464700507947681,1.6083984375,10.2578125,0.46435546875,0.119384765625,295,10,3.41015625,5.409739369497153,6.359375,15.8515625,0.5986328125,,,8.592815646781961,3.84375,7.265625,0.447265625,0.257080078125,3.464700507947681,1.9013671875,6.0234375,0.548828125,0.193603515625,0.3446121467322169
5,train,noise,0.12048682570457458,94.1875,94.25,1.912109375,5.0,5.0,331,10,5.884740223893669,10.6328125,15.8515625,3.23828125,0.329345703125,,,0.31573998785225504,8.597154168525186,3.28125,12.6640625,0.3818359375,0.170654296875,3.4629714405490093,1.62109375,10.8515625,0.46826171875,0.11505126953125,329,10,3.23828125,5.880662758537398,7.3359375,15.8515625,0.537109375,,,8.597154168525186,4.15234375,7.625,0.483154296875,0.2607421875,3.4629714405490093,1.9912109375,6.81640625,0.5751953125,0.1844482421875,0.31575399684388944
6,train,noise,0.10042845457792282,95.25,95.3125,1.98046875,5.0,5.0,398,10,6.211515687388958,11.0625,15.8515625,3.103515625,0.302001953125,,,0.3338569238335076,8.594921721007287,3.40625,12.84375,0.396240234375,0.1732177734375,3.4939595453952763,1.626953125,11.3046875,0.465576171875,0.11175537109375,398,10,3.103515625,6.208471615125939,8.0078125,15.8515625,0.49462890625,,,8.594921721007287,4.37890625,7.84765625,0.50927734375,0.263671875,3.4939595453952763,2.05859375,7.38671875,0.58935546875,0.178955078125,0.3329435562772013
7,train,noise,0.08617682009935379,95.9375,96.0,1.990234375,5.0,5.0,410,10,6.41424128766534,10.828125,15.8515625,3.021484375,0.31689453125,,,0.32749707018209684,8.594866581542327,3.490234375,12.4453125,0.406005859375,0.1796875,3.4809886868267204,1.6640625,10.984375,0.47802734375,0.11627197265625,407,10,3.0234375,6.412159284934768,7.62890625,15.8515625,0.5185546875,,,8.594866581542327,4.4921875,7.23828125,0.5224609375,0.27685546875,3.4809886868267204,2.10546875,6.8984375,0.60498046875,0.1895751953125,0.3274964587826322
8,train,noise,0.075010746717453,96.5,96.5,1.998046875,5.0,5.0,407,10,6.518119400554731,10.6953125,15.8515625,3.0,0.3251953125,,,0.3522697975955574,8.596981264145871,3.572265625,12.1484375,0.41552734375,0.1851806640625,3.4664830472118644,1.685546875,10.7890625,0.486328125,0.1190185546875,407,10,3.001953125,6.5160900899281655,7.42578125,15.8515625,0.53125,,,8.596981264145871,4.61328125,6.796875,0.53662109375,0.287841796875,3.4664830472118644,2.154296875,6.58203125,0.62158203125,0.1978759765625,0.35221271487947164
9,train,noise,0.06679913401603699,96.875,96.875,2.10546875,5.0,5.0,431,10,6.696235785733662,11.0546875,15.8515625,2.9140625,0.302734375,,,0.34338783864813827,8.598592149359051,3.64453125,12.3671875,0.423828125,0.1854248046875,3.4900694123589955,1.7080078125,11.125,0.489501953125,0.117431640625,431,10,2.9140625,6.69476554331587,7.953125,15.8515625,0.498046875,,,8.598592149359051,4.7109375,7.12890625,0.5478515625,0.28466796875,3.4900694123589955,2.201171875,7.0390625,0.630859375,0.1923828125,0.3431624299775739
10,train,noise,0.059326183050870895,97.25,97.25,2.16796875,5.0,5.0,429,10,6.689039322114778,10.9921875,15.8515625,2.9375,0.306396484375,,,0.35852623684167856,8.59639832820333,3.69140625,12.203125,0.429443359375,0.1884765625,3.469257547601798,1.759765625,10.9453125,0.50732421875,0.1217041015625,430,10,2.9375,6.687751234607936,7.85546875,15.8515625,0.50439453125,,,8.59639832820333,4.77734375,6.89453125,0.55615234375,0.29052734375,3.469257547601798,2.265625,6.79296875,0.65283203125,0.2000732421875,0.3587794607933169
