epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.456814289093018,78.0,78.0,1.5,4.203125,4.203125,2959,10,5.75390625,12.8046875,5.7392139433672895,5.7393576182492385,5.741767540870534,5.784287869314385,5.639031834223599,5.641527490412137,5.68181407338662,5.820971638271786,0.55078125,0.63720703125,,,5.76953125,0.43641260567221773,0.41324998071491437,0.3788925110612799,0.3137853434655436,8.597267500617487,4.024828581253151,0.468152070522881,3.4635215887976587,2.042863451962713,0.5898226413746366,8.586652513100116,3.990627627376207,0.46474777234643616
2,train,baseline,1.6913847923278809,91.4375,91.4375,1.474609375,4.31640625,4.31640625,1172,10,6.3046875,12.7734375,6.289726070063002,6.289866914178732,6.293443178861251,6.333550161249914,6.201892092680476,6.204330452190612,6.263914476895842,6.378190077021453,0.50634765625,0.60205078125,,,6.3203125,0.43270916012788757,0.40395362396642703,0.35532595896532193,0.29894574651890987,8.597959333549152,4.667419987892728,0.5428520660339136,3.479896486390218,2.2625749438844505,0.6501845536881112,8.592378288651707,4.645479965236037,0.5406512387113479
3,train,baseline,1.2823820114135742,93.3125,93.3125,1.4501953125,4.33203125,4.33203125,819,10,6.39453125,12.8515625,6.3823025322670075,6.382443234169311,6.386354350257438,6.4259954724823,6.272026550814733,6.274459756752196,6.3389386303615955,6.447743933835242,0.50244140625,0.5966796875,,,6.41015625,0.4039484090438859,0.371288898262645,0.37031252676857035,0.2987429629959519,8.592448559091462,4.979965834883053,0.579574704536796,3.4881309869724006,2.3685630614485786,0.6790350105241961,8.58940283956827,4.952549692597974,0.5765883595287171
4,train,baseline,1.1131157875061035,94.0625,94.0625,1.42578125,4.3515625,4.3515625,754,10,6.46484375,12.890625,6.4502504066235264,6.4503908371317245,6.4547026117627295,6.49381041561838,6.378468501516817,6.380890987868313,6.45210495459805,6.553127402627962,0.49853515625,0.59228515625,,,6.4765625,0.39395191251647976,0.3633637229442314,0.3480152122190693,0.28491677721451963,8.597113550745405,5.168982030928878,0.601246220655153,3.4721284925157563,2.5015716441860363,0.7204720820609678,8.593654799081387,5.147058889934545,0.5989371239911494
5,train,baseline,1.0049678087234497,94.625,94.625,1.40234375,4.375,4.375,802,10,6.38671875,12.953125,6.374748462665343,6.374889602398663,6.379018544435985,6.418553404524671,6.334243411659198,6.336670129252045,6.404938742277451,6.5093292098387225,0.5068359375,0.59716796875,,,6.39453125,0.3789556744958488,0.3482747319425885,0.34682855174451777,0.286591843566712,8.597600388531902,5.248606410665728,0.6104734080996247,3.4653443568021594,2.521221513608646,0.7275529511691139,8.594410599954035,5.225735565901842,0.6080388532902757
6,train,baseline,0.9611769318580627,94.9375,94.9375,1.37890625,4.421875,4.421875,906,10,6.63671875,13.1875,6.6283203239116,6.628460129911527,6.633311610066224,6.6715422530210855,6.543839670953335,6.5462462152734515,6.625631285870008,6.716894254621126,0.496826171875,0.5810546875,,,6.64453125,0.4180176275199673,0.3947588160482295,0.31950396212320015,0.24859333129160824,8.594315184791622,5.3621041664100275,0.6239129065104257,3.494073394820056,2.5120706278049374,0.718951877636305,8.590343232497958,5.325798281401138,0.6199750274532938
7,train,baseline,0.7988980412483215,95.6875,95.6875,1.35546875,4.4296875,4.4296875,791,10,6.578125,13.1015625,6.5684842842502835,6.5686248283474304,6.574210229870119,6.611945399878212,6.514428022977544,6.516839323245697,6.608125571517437,6.687888192214308,0.497802734375,0.5849609375,,,6.5859375,0.3805092573673226,0.36056972383480146,0.33389527560715787,0.2845849069437121,8.595150014020895,5.582094134853875,0.6494469701806307,3.4772091592486882,2.64327321994051,0.7601709011118662,8.592320393707762,5.567278137601158,0.6479365156911663
8,train,baseline,0.7059555649757385,96.125,96.125,1.3330078125,4.4609375,4.4609375,649,10,6.51953125,13.1875,6.5119229262466,6.512063920220388,6.517779553023782,6.5555504963199205,6.45773910740405,6.460156659238495,6.55335530242393,6.631799491244985,0.505859375,0.5888671875,,,6.53125,0.3528695871715373,0.3284834779737954,0.3301807724453795,0.28878597135699013,8.600094590017608,5.709752004084515,0.6639173493175293,3.468094997859116,2.717368800229612,0.7835335542731864,8.59830710500108,5.702523125099946,0.6632146369583795
9,train,baseline,0.7178217768669128,96.25,96.25,1.310546875,4.4765625,4.4765625,674,10,6.484375,13.359375,6.480435844766516,6.480577247374015,6.486584499422524,6.5241943140619005,6.442653566512368,6.445073894350157,6.543045016101124,6.616941305816477,0.51416015625,0.5908203125,,,6.49609375,0.3558558709891171,0.34277003496447594,0.36111092428685193,0.3070080972234799,8.599308111674716,5.686370709442545,0.6612590961501348,3.4808717112866034,2.651915443825929,0.7618538296677775,8.59743906939463,5.669000158786157,0.6593824176046562
10,train,baseline,0.6564412117004395,96.5625,96.5625,1.2880859375,4.50390625,4.50390625,722,10,6.546875,13.3203125,6.539104541562144,6.5392454181492,6.545484190647444,6.582677066503825,6.496392808486147,6.498806709559152,6.600561451988314,6.670083773830093,0.5087890625,0.5869140625,,,6.5546875,0.37246798052513075,0.33766539226704356,0.3142228002714329,0.27765646745824274,8.590113030662069,5.708052623977835,0.6644909797581436,3.4667322309275557,2.6332590274417917,0.7595795844714662,8.587459220994475,5.696815884690664,0.6633878238120985
