epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.414391994476318,78.125,78.125,1.5,2.6015625,2.6015625,715,10,4.4921875,7.5546875,4.490322212980913,4.4904547475346615,4.491818982387464,4.530832888553518,4.459070279067417,4.461347571514861,4.483914930057284,4.620210790789392,0.405029296875,0.6455078125,,,4.49609375,0.6199252303937723,0.4961132743223786,0.27825309321581687,0.32333631890439735,8.594221011629497,3.524914725075633,0.410149415555616,3.463149673253006,1.846825586345724,0.533279170868455,8.580642626878817,3.491539764424397,0.40690888972431594
2,train,baseline,2.231358766555786,88.5,88.5,1.474609375,2.7265625,2.7265625,181,10,4.7734375,7.7109375,4.7678816950748075,4.768014463410161,4.7699133270027305,4.808111676964832,4.774758813490114,4.777013417802788,4.808108679971719,4.933260965099682,0.38134765625,0.62353515625,,,4.7734375,0.5950274052495986,0.47509619419707294,0.2737632595096603,0.3106632831602586,8.597602324599753,3.947248674908244,0.45911040379411844,3.482650372269518,1.9974496282110032,0.5735429671940733,8.591612945968025,3.923175049075703,0.4566284670583092
3,train,baseline,1.6922520399093628,91.125,91.125,1.4501953125,2.763671875,2.763671875,200,10,5.03125,7.65625,5.027703313959092,5.027834228302326,5.030056699934355,5.067230780322337,5.016608677007861,5.018835651954109,5.055005169216996,5.172508536541772,0.3427734375,0.60302734375,,,5.03515625,0.577803144091054,0.4395482318450894,0.265553079531567,0.31072579134915423,8.59711550019303,4.353979258699601,0.5064465236743465,3.4917482606047514,2.0846422280478043,0.5970196223959043,8.589800650029272,4.328701686957642,0.503935057787737
4,train,baseline,1.3442000150680542,92.625,92.625,1.42578125,2.78125,2.78125,214,10,5.14453125,7.765625,5.142208968151958,5.142338359030327,5.144610190947094,5.18127974683344,5.122585630010009,5.124797249034847,5.162019649481427,5.277160879965439,0.33740234375,0.59423828125,,,5.14453125,0.5929852893817,0.4652458779931514,0.2573960784979775,0.322405199196985,8.597883985003849,4.499258629349752,0.5232983647135986,3.4842148447366834,2.164782002992175,0.6213112851701247,8.593017159163425,4.480843418009556,0.5214517014237859
5,train,baseline,1.2036819458007812,93.1875,93.1875,1.40234375,2.791015625,2.791015625,225,10,5.21875,7.7890625,5.210559946245213,5.210688662951325,5.212981918695157,5.249393924225617,5.190512606853521,5.192714040316122,5.230188968118566,5.344212896276377,0.330078125,0.58837890625,,,5.21875,0.5650200835711489,0.4592186108930104,0.24272921900345437,0.3155292464433399,8.596460653066892,4.580774658601149,0.5328675187929699,3.4894107269290244,2.1775874633319416,0.6240559320021355,8.593629986816612,4.568099955598217,0.5315681455457223
6,train,baseline,1.1244624853134155,93.5625,93.5625,1.37890625,2.8125,2.8125,264,10,5.24609375,7.77734375,5.243484612248514,5.243612482229731,5.245920886621854,5.282121040399822,5.215645811716231,5.21784243879453,5.255582107816918,5.368976966946148,0.32568359375,0.58642578125,,,5.25,0.5947198985518831,0.4653618939928635,0.24255094105810962,0.3092107594346603,8.59217974948314,4.62132624913135,0.537852603631732,3.488885719959617,2.1860227620766257,0.6265676028224646,8.589226142511588,4.606400035320115,0.5362997735641352
7,train,baseline,1.0856751203536987,93.8125,93.8125,1.35546875,2.84765625,2.84765625,326,10,5.33984375,7.95703125,5.335756070052575,5.335882099180376,5.338259637763104,5.373926439486587,5.327439556230216,5.32962127130957,5.368877498586767,5.4794455182768225,0.3291015625,0.5791015625,,,5.34375,0.5596518700652717,0.45335085926405533,0.20984613691788717,0.2916435233224806,8.593594788244985,4.7225912430089,0.5495478154809955,3.470322856927683,2.200957155773009,0.6342225915318846,8.592857865375935,4.701847381873855,0.5471808629372866
8,train,baseline,1.062762975692749,94.1875,94.1875,1.3330078125,2.857421875,2.857421875,486,10,5.5078125,8.0078125,5.50606738847131,5.5061912686498875,5.5086196198540405,5.543586827987662,5.468183535361304,5.470343378121833,5.510486569269819,5.618361976635163,0.31201171875,0.5654296875,,,5.51171875,0.5739677132718577,0.4750550712558063,0.22530967506990426,0.2963246488186853,8.598911200924027,4.771515863431493,0.5548976785478088,3.4716317270449197,2.1803974068182974,0.6280612629019463,8.59563983645652,4.749079350084325,0.5524986435497387
9,train,baseline,0.9617953896522522,94.625,94.625,1.310546875,2.8671875,2.8671875,493,10,5.66015625,7.9296875,5.655078785999044,5.655202026958069,5.6579343366513255,5.692270657673635,5.624163965127492,5.626309574227288,5.671582549648242,5.772835275057058,0.286376953125,0.5537109375,,,5.6640625,0.5529728057446042,0.45210829789891144,0.21081809972458868,0.26601012997513845,8.59257122903791,4.9212023780544465,0.5727275627839586,3.4860155272392426,2.252323108779515,0.6461024316100069,8.590302251324193,4.896405560535727,0.569992232785633
10,train,baseline,0.8988164067268372,95.0625,95.0625,1.2880859375,2.896484375,2.896484375,493,10,5.8671875,8.21875,5.8618899949506424,5.862011756144367,5.865239909761472,5.89852768217873,5.822086122531793,5.82420664278974,5.877147439702913,5.9685045441461595,0.28662109375,0.53759765625,,,5.87109375,0.5349633966912538,0.4272336105618686,0.17559796403960615,0.22939724738419479,8.593727375596497,5.172200969978141,0.6018576973555825,3.480772229844975,2.3286939671096523,0.6690164748910808,8.592676024748291,5.152900889829569,0.5996852290239251
