epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.432422161102295,78.75,78.75,1.5,3.951171875,3.951171875,1245,10,4.7109375,12.2890625,4.7118208740451735,4.711972055536211,4.71403908792865,4.759759562127887,4.691487151577256,4.69408884680515,4.728679988501439,4.883522952575868,0.61669921875,0.70263671875,,,4.71484375,0.2841554546187797,0.5161742916251526,0.3643653536792686,0.3432124966699764,8.595347668391696,3.7982433331041996,0.44189525306483635,3.4691138420280714,2.042590595341246,0.5887931870656431,8.579775312244587,3.745952548277616,0.43660263957397544
2,train,baseline,1.9964501857757568,90.25,90.25,1.474609375,4.3671875,4.3671875,833,10,6.33984375,12.546875,6.316991949640563,6.317131957696168,6.320810178789708,6.360586954333352,6.230859300480544,6.233291406045956,6.294660328484157,6.40666475063479,0.49462890625,0.60009765625,,,6.36328125,0.18764727725663238,0.4521624662441681,0.36524472748563214,0.37576277969676614,8.594776318220536,4.571566102284681,0.5319005327216216,3.4643755534055503,2.3200318345741913,0.6696825441726587,8.59401357687441,4.5321704905871885,0.5273636642584304
3,train,baseline,1.2345848083496094,93.5625,93.5625,1.4501953125,4.4296875,4.4296875,1451,10,6.46484375,12.9453125,6.457625492187097,6.4577655251319745,6.462124831741357,6.501076701954134,6.350726972814969,6.35314956276505,6.424852037431171,6.525495142370962,0.50048828125,0.591796875,,,6.48046875,0.19469657473408808,0.4680514437508828,0.36078440914750204,0.37010194863584506,8.594634372866647,4.811813731592926,0.5598625285077715,3.482292712731394,2.41361118577513,0.6931097942889396,8.592200684557069,4.783930485736137,0.5567759252102188
4,train,baseline,1.0485258102416992,94.5,94.5,1.42578125,4.4296875,4.4296875,1382,10,6.859375,12.8828125,6.840086411863459,6.840223594904435,6.8452011671871125,6.88246193306443,6.733441774077725,6.7358228434341,6.818117069548249,6.904214425440733,0.4677734375,0.5673828125,,,6.875,0.21662212363698383,0.5002228108721023,0.36315972456628604,0.3858890904552657,8.591444993210743,5.0880565790360865,0.5922236111686503,3.4781709171848405,2.5134183574034283,0.7226264658200687,8.59076999162263,5.069115654949623,0.5900653445375466
5,train,baseline,0.9044204354286194,95.3125,95.3125,1.40234375,4.453125,4.453125,1037,10,6.703125,12.75,6.689558168710637,6.689697146659199,6.694850333333089,6.732514085295258,6.580229281685419,6.582629499995565,6.66726507336357,6.752756475872194,0.474365234375,0.5771484375,,,6.71484375,0.19067490445861243,0.4677584369677302,0.35489372994150264,0.36525911468675504,8.597773449955774,5.26229603572477,0.6120533492019191,3.4712489947581293,2.6552816596469,0.7649355213805156,8.595193179228414,5.23836822916133,0.6094532280927252
6,train,baseline,0.8052473664283752,95.75,95.75,1.37890625,4.4765625,4.4765625,1178,10,6.60546875,12.921875,6.595441774179162,6.5955820680740525,6.60133647149694,6.638811651124578,6.542599639303548,6.545006309246678,6.63898206684509,6.715667652340299,0.48876953125,0.58349609375,,,6.609375,0.182299525461389,0.4288560691941203,0.33615873038343663,0.35738019572672935,8.5926575168264,5.368507323355196,0.6247784591486888,3.494027855647096,2.6623943273978536,0.7619842878741953,8.592571893394503,5.347135037832291,0.6222973871121026
7,train,baseline,0.7075158953666687,96.125,96.125,1.35546875,4.44921875,4.44921875,1011,10,6.90234375,12.78125,6.892378151553455,6.892516346732179,6.898959731035871,6.934936887396359,6.816592297344167,6.81896874529547,6.923823095680446,6.986767737670346,0.4599609375,0.564453125,,,6.9140625,0.1680025051263623,0.4285941263421068,0.32043379944126377,0.3688455518839612,8.597431460664499,5.600598829726003,0.6514269820411143,3.4745147593407073,2.7147741324444494,0.781339070483494,8.596863204518902,5.564882435973497,0.6473154572296023
8,train,baseline,0.6558311581611633,96.5625,96.5625,1.3330078125,4.47265625,4.47265625,1306,10,7.1328125,12.8671875,7.116961600730478,7.117098361630244,7.124028586366726,7.158942122528948,7.030203246776711,7.032556476368481,7.144958512664568,7.198144957616074,0.445556640625,0.5498046875,,,7.1484375,0.19430950983419254,0.4457417785517675,0.3633514025612966,0.38796402522247275,8.598837184658759,5.77704688439379,0.6718404780009856,3.477751488697336,2.8227702114835926,0.8116653017495853,8.59789818440629,5.754976670600621,0.6693469202785192
9,train,baseline,0.5820624828338623,96.875,96.875,1.310546875,4.4296875,4.4296875,1253,10,7.02734375,12.75,7.014611614445979,7.014749751353783,7.021942647182714,7.057025219671298,6.934638078637288,6.937003927314201,7.052771082594641,7.103716457584029,0.44873046875,0.556640625,,,7.03515625,0.14983821483796073,0.42082978169530244,0.3108885489138217,0.3753686778553594,8.59432121113015,5.92679259062692,0.6896173001948513,3.4865396568478486,2.870991966516736,0.8234502541446427,8.592915849953641,5.911636703770006,0.6879663209784487
10,train,baseline,0.5395382046699524,97.125,97.125,1.2880859375,4.34765625,4.34765625,1209,10,7.01953125,12.5703125,7.010600909117335,7.010739108830125,7.017912035452966,7.053035146014412,6.949579362380202,6.951944293549241,7.067977133358201,7.11854411871137,0.44140625,0.55712890625,,,7.03515625,0.1565073362592182,0.4101230943162777,0.3298442703823795,0.3674686046315882,8.594796622648998,5.938168303373579,0.6909027128955355,3.4741227949614784,2.902581970758926,0.8354862916672209,8.594350493491163,5.916217723650715,0.6883845065582672
