epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.568212509155273,77.875,77.875,1.5,3.576171875,3.576171875,647,10,5.08984375,9.3515625,5.088855635296801,5.088943331975235,5.0904701930702805,5.116219215571516,5.085178765039208,5.086831199659651,5.113197031110929,5.196103159616556,0.455810546875,0.46484375,,,5.0859375,0.3999089387597635,0.563862132067306,0.31000541408339494,0.2445487774086961,8.594631983161825,3.4559087457327013,0.4021008406762902,3.4942116784499033,1.8502836252169708,0.5295282013474898,8.58692574645598,3.425587696566768,0.39893062985674305
2,train,baseline,2.0051393508911133,89.375,89.375,1.474609375,3.685546875,3.685546875,190,10,5.34375,9.3359375,5.343975470811339,5.344061958502615,5.34594636382724,5.3706607202788925,5.3125551634635375,5.314191630608824,5.346511855620842,5.421425102908605,0.427490234375,0.438232421875,,,5.34765625,0.37619669372305337,0.5442908555804835,0.3152883644429284,0.260744915158941,8.59851311494246,4.142167334329321,0.4817306526091215,3.47920174322882,2.117904109436932,0.608732768531969,8.593799510220292,4.107473023410705,0.4779577436645849
3,train,baseline,1.4361701011657715,92.125,92.125,1.4501953125,3.685546875,3.685546875,209,10,5.4140625,9.34375,5.41234966976143,5.4124346329605695,5.414469670052566,5.438705761128018,5.408041812680425,5.409652288000102,5.444808540383864,5.5151346445912175,0.42041015625,0.430908203125,,,5.41796875,0.32766718819365687,0.5208961563349241,0.33780770491860745,0.26764893117187816,8.594754544876135,4.591902380792002,0.5342680069356395,3.460905582717797,2.2866970609262207,0.6607221740878906,8.590428172250949,4.572569667592697,0.5322865840800747
4,train,baseline,1.5520751476287842,92.4375,92.4375,1.42578125,3.689453125,3.689453125,207,10,5.40625,9.3359375,5.407332465436902,5.407416593610493,5.409459989652389,5.433539099979832,5.390967042119886,5.3925765578573275,5.427977253666539,5.498277029026109,0.4208984375,0.431396484375,,,5.40234375,0.3307534253175655,0.5152256045873681,0.2936207824674283,0.23533378698420113,8.591995209969074,4.626528226991539,0.538469600358191,3.468187805097977,2.242125515697417,0.6464833053162979,8.589063325535912,4.595112826012962,0.5349958024353315
5,train,baseline,1.1967216730117798,93.75,93.75,1.40234375,3.685546875,3.685546875,202,10,5.62109375,9.375,5.621686673149078,5.621769355419869,5.624160243254256,5.6473588263043935,5.59306226998337,5.594657614955126,5.635718906002331,5.698417122565035,0.400146484375,0.40869140625,,,5.625,0.3320309667882481,0.5118859906577001,0.3056359027419393,0.24554296427376832,8.597673992551455,4.834926103966629,0.5623528070679744,3.479745586446481,2.3209052223337316,0.6669755488371326,8.595394250520863,4.813082748436232,0.5599606729085834
6,train,baseline,1.0483404397964478,94.5,94.5,1.37890625,3.68359375,3.68359375,233,10,5.8515625,9.34375,5.8511586600626035,5.851239690643633,5.853963555851932,5.876100394400294,5.833757685433984,5.835311468119495,5.881632186634727,5.935639724662783,0.37353515625,0.384521484375,,,5.85546875,0.31025785105400044,0.5021190245867632,0.2857848119859769,0.22875710562050727,8.59710790884356,5.141800959834917,0.5980849623331722,3.471385726543083,2.477399113504251,0.7136628737513777,8.592239795457807,5.117472981772752,0.5955924303320826
7,train,baseline,0.899842381477356,95.1875,95.1875,1.35546875,3.685546875,3.685546875,230,10,5.86328125,9.375,5.862951008153246,5.86303459314072,5.8660112893390295,5.888368983107715,5.859634362623776,5.861200073531145,5.911041244967241,5.962127129521176,0.37451171875,0.38330078125,,,5.8671875,0.3279267907880565,0.5073635480593465,0.3140786562226781,0.24593305339779475,8.592549273902524,5.301070088193154,0.6169379911842553,3.4973110552245426,2.523591258245885,0.7215804423446857,8.590825989017201,5.281522516702817,0.6147863457431092
8,train,baseline,0.8425177335739136,95.5625,95.5625,1.3330078125,3.685546875,3.685546875,241,10,5.99609375,9.3671875,5.997677840056536,5.997758118657955,6.000788910596829,6.022298611283437,5.9818138469575315,5.983349861123721,6.034729288081,6.082015261841195,0.360107421875,0.36962890625,,,5.99609375,0.3133055620851333,0.5165480485870786,0.30448865024229077,0.2333847448054184,8.5918667032774,5.396615514488068,0.6281074533464897,3.4813115646980366,2.56259932312316,0.7361016891188352,8.589230558487458,5.380287351845081,0.6263992234471508
9,train,baseline,0.7492489218711853,95.9375,95.9375,1.310546875,3.68359375,3.68359375,280,10,6.22265625,9.3359375,6.221285478665181,6.221360885018556,6.224477998318156,6.24457257659623,6.196188744387575,6.197659489808111,6.250834343114234,6.291924618139681,0.333251953125,0.345703125,,,6.2265625,0.2983975774891432,0.5107658370823408,0.3024334201540637,0.23484483977862416,8.595935211674025,5.557042685689674,0.6464733096339219,3.4784595903151185,2.656989399100369,0.763840812323385,8.594087314255331,5.550963460459611,0.6459049410927001
10,train,baseline,0.7273707389831543,96.125,96.125,1.2880859375,3.685546875,3.685546875,281,10,6.17578125,9.3515625,6.174933057530692,6.175013070651822,6.178299533362768,6.199110604361466,6.147828995944319,6.149333691478367,6.203740155387867,6.245487384776563,0.33984375,0.350830078125,,,6.17578125,0.2916239623463621,0.49193298649072686,0.300630077135313,0.23019106195553685,8.59393646346948,5.572439718058745,0.648415279976259,3.475373794510494,2.64445096369848,0.7609112343183075,8.593275108933213,5.555281381677908,0.6464684664759386
