epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,5.251476287841797,74.125,74.125,1.5,3.2421875,3.2421875,511,10,4.25,8.9921875,4.252990401320871,4.253093127139465,4.254305167408523,4.284297666911129,4.266149898803331,4.267985033527544,4.288580718867768,4.390764533541919,0.52734375,0.55322265625,,,4.25390625,0.46211567715049867,0.4292823440553506,0.30245793343603106,0.24870923006822984,8.598751089018318,3.5685006060891684,0.415002198475845,3.4860995753597965,1.7960740053420943,0.5152101844815271,8.585611741314828,3.540977656701852,0.41243160806612195
2,train,baseline,2.724745750427246,87.4375,87.4375,1.474609375,3.701171875,3.701171875,113,10,4.77734375,9.3984375,4.770934541461619,4.771029849435648,4.772586437762857,4.800222820341167,4.759041654937702,4.7608037720450005,4.78738851623779,4.8772320147688735,0.491943359375,0.497802734375,,,4.77734375,0.399956585130735,0.38753976515444344,0.2634294175680229,0.225360359919255,8.595138577590827,3.9699881724341486,0.4618876282907955,3.468521041038252,1.9420497645963506,0.5599071597429393,8.583920129145874,3.9223283552806816,0.4569390553813279
3,train,baseline,1.8765790462493896,90.6875,90.6875,1.4501953125,3.76953125,3.76953125,131,10,5.1640625,9.5078125,5.162369357848677,5.162458535286015,5.1643464901549745,5.1899891287564435,5.154436923393991,5.156110957362726,5.188510719532486,5.266291261417329,0.45654296875,0.45703125,,,5.16796875,0.406109786380366,0.39408418956779717,0.2888833312500392,0.2664339506545444,8.596661686821623,4.249078429005427,0.494270751112506,3.4697911735321183,2.072667834703354,0.5973465638260459,8.589734389761933,4.216692649554913,0.4908990730354562
4,train,baseline,1.4480894804000854,92.5625,92.5625,1.42578125,3.775390625,3.775390625,149,10,5.46875,9.5078125,5.464935958281119,5.465021491450278,5.467258046783404,5.491385518620009,5.455442093517057,5.457070555811066,5.495663671466771,5.5632716619672475,0.425048828125,0.425048828125,,,5.47265625,0.3661975892331118,0.35867883850175153,0.24592347786048643,0.22056544490630506,8.598093104889806,4.471516346241947,0.5200590749242945,3.459933632191032,2.19426569651567,0.6341930018831411,8.594843171795912,4.44612508338251,0.5173014788649695
5,train,baseline,1.1717320680618286,93.9375,93.9375,1.40234375,3.78125,3.78125,182,10,5.6484375,9.4921875,5.646320669130867,5.646404699278925,5.648983360002566,5.672200310846414,5.636009236635681,5.637609916007957,5.6815034445072214,5.741410987100719,0.405029296875,0.406005859375,,,5.6484375,0.34813950062300436,0.34950149467598873,0.2641062577839302,0.23733980508544197,8.595332825176683,4.7174794588769,0.5488419767828977,3.492587694365548,2.270101650641104,0.6499769939358626,8.592786521033684,4.695030144828108,0.546392038640256
6,train,baseline,0.9493852853775024,94.875,94.875,1.37890625,3.78515625,3.78515625,178,10,5.8671875,9.5078125,5.867149943640956,5.867234436979034,5.870277171705328,5.892794445330689,5.849481498803598,5.851077700806817,5.901982246326384,5.953174339048014,0.383056640625,0.383056640625,,,5.86328125,0.33929455644387857,0.3372311804325621,0.283277408509448,0.24728153186796006,8.592374699588703,5.0980221974357915,0.5933193529932793,3.4700640394707456,2.4482841413838443,0.7055443685002588,8.59081452883122,5.079677474952871,0.5912917172062334
7,train,baseline,0.8805322051048279,95.25,95.25,1.35546875,3.783203125,3.783203125,180,10,5.80078125,9.484375,5.799260975877376,5.79934884085226,5.802463134031256,5.825483350527091,5.775138109803378,5.776750140307469,5.82781589645774,5.880154595076121,0.38818359375,0.389892578125,,,5.80078125,0.33806673894262756,0.3515332323414111,0.26375555866657613,0.23202710030432716,8.592721602852164,5.228328978310976,0.6084601852544074,3.4826169193734575,2.4721592633416396,0.7098567888960912,8.593809159980953,5.221053928910749,0.6075366384936479
8,train,baseline,0.7641734480857849,95.6875,95.6875,1.3330078125,3.791015625,3.791015625,181,10,5.91015625,9.5078125,5.908210689069502,5.9082965350128305,5.911488133061805,5.933861339079199,5.890850366067228,5.892431225524079,5.944794435304901,5.993583417160956,0.378662109375,0.378662109375,,,5.91015625,0.31806740488876556,0.3273116608768511,0.27191925810143863,0.2407898310820749,8.596127610964448,5.35412373351138,0.6228529840206352,3.481745307675294,2.529083165527961,0.726383736326937,8.593366987058356,5.34230099903024,0.6216772781932582
9,train,baseline,0.7149299383163452,95.875,95.875,1.310546875,3.79296875,3.79296875,220,10,6.1015625,9.5234375,6.098177333444789,6.0982600982365245,6.101741677071428,6.122927345018109,6.080680181403073,6.082208989332347,6.13903511030476,6.179778097923361,0.359130859375,0.3583984375,,,6.1015625,0.29035515161302333,0.3087252278302303,0.25304664725080284,0.22413764233192127,8.59241198124655,5.48131661968049,0.6379252568014417,3.4969924569516158,2.5734603006074828,0.7359067347977094,8.590821232541817,5.469634320093447,0.6366835221031731
10,train,baseline,0.6895225048065186,96.125,96.125,1.2880859375,3.794921875,3.794921875,232,10,6.07421875,9.5234375,6.075876417127148,6.075959857974655,6.0794184414712475,6.100805780605947,6.058566916961426,6.060099882589034,6.116507687859024,6.158070565265907,0.362060546875,0.361328125,,,6.07421875,0.2988328031282978,0.3045369125853155,0.261242794632886,0.23445130602513795,8.596504806746616,5.609076933411173,0.6524834289639574,3.4854594310834894,2.6628239626677415,0.7639807650379039,8.594541234098724,5.599022080060474,0.6514625885843018
