epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.60927677154541,72.9375,74.625,1.5,2.556640625,2.556640625,687,11,5.66796875,7.55078125,5.6697352407202,5.669817767142993,5.671381292301386,5.695614824023171,5.633062279347615,5.634659603356264,5.662380786717418,5.740497913588457,0.2490234375,0.419921875,,,4.65234375,0.4638381561144278,0.4056859255197214,0.21292656234969998,0.25524769067102937,8.598751486714367,3.239672204367129,0.3767607668825683,3.473975828876972,1.6522891189944557,0.4756190602306491,8.585033641959665,3.0868249794245406,0.359558868160699,583,10,4.91015625,7.3984375,4.90949919877805,4.909596572574002,4.910927379407261,4.9392827487718005,4.911663821465142,4.913429322963322,4.936137437949529,5.031327944455118,0.336181640625,0.483642578125,,,0.4823928621802865,0.4286981286540632,0.22966473241409308,0.2627626201541076,8.598751486714367,3.424441152662779,0.3982486478361149,3.473975828876972,1.7077231073805401,0.49157599001850094,8.585033641959665,3.2391656782812452,0.3773037839304094
2,train,received,2.6453609466552734,86.4375,88.875,1.474609375,2.734375,2.734375,242,11,5.66015625,7.5859375,5.656828349911635,5.6569216002845355,5.658752888905778,5.684632469809344,5.621329054969277,5.623011621864824,5.653247775811913,5.732619543188152,0.253662109375,0.4208984375,,,4.58984375,0.4080727207206837,0.36791769356110315,0.18444598424152522,0.24675125294893016,8.595734474072994,3.6374145184969384,0.4231650627957787,3.4890274118780753,1.8125037909349473,0.5194868302738017,8.589078626263861,3.522838167052968,0.4101532097145742,153,10,4.81640625,7.43359375,4.814640217204172,4.814746935934065,4.816266621723636,4.846216879923756,4.824264466056271,4.826113815452403,4.851191020603328,4.9484021629117265,0.352294921875,0.49365234375,,,0.4290698469283085,0.3973564698761432,0.1978615181973455,0.2604972320880766,8.595734474072994,3.858247486810633,0.4488560574373402,3.4890274118780753,1.8812997633057504,0.5392046382040557,8.589078626263861,3.7235748224169116,0.4335243609286435
3,train,received,2.2055447101593018,88.5625,90.6875,1.4501953125,2.736328125,2.736328125,210,11,5.6875,7.52734375,5.68596361810608,5.6860536220453115,5.6878449753676446,5.713210140215336,5.674097776871493,5.675746422206032,5.705911427114444,5.783614638899593,0.2445068359375,0.418212890625,,,4.59375,0.4073671993105706,0.36833506403163185,0.1995727570825432,0.24374862989636084,8.597784805543991,3.740610594011585,0.43506678506300583,3.5061006460783,1.8437952193005072,0.5258819998116308,8.588010497868206,3.629984659625433,0.42268051029123693,126,10,4.859375,7.375,4.855469147105103,4.855572253342541,4.857076419089236,4.886458687295326,4.840567339685075,4.842404744833698,4.867567095579722,4.964110695833401,0.34130859375,0.489013671875,,,0.423655692810838,0.39227721964502943,0.21515019661083065,0.2590547630270865,8.597784805543991,3.9898717937876906,0.46405811311013,3.5061006460783,1.921584167822917,0.5480687412588335,8.588010497868206,3.846039273305511,0.4478382128503697
4,train,received,1.9932211637496948,89.625,91.875,1.42578125,2.759765625,2.759765625,231,11,5.83984375,7.68359375,5.841244948764438,5.841338529978654,5.84346330417547,5.868732016817211,5.8337797821964,5.835424666819242,5.869881126414239,5.942103272133871,0.2398681640625,0.40234375,,,4.83203125,0.4053666871869682,0.3658550716377285,0.18284904396815505,0.25283171445414615,8.600233220705892,3.870907107610112,0.4500932716906478,3.4649684706736528,1.8712060449087358,0.5400355185757114,8.5937032943079,3.7591561748119675,0.43743145953175633,140,10,5.0,7.52734375,4.998253936740462,4.998359311311111,5.000122935301342,5.029366909648465,4.987166928833076,4.988997423581719,5.017739669748071,5.109554437477921,0.336181640625,0.474365234375,,,0.4247065132372216,0.39139967756313854,0.19872881159085581,0.26885226702062814,8.600233220705892,4.146317932387881,0.482116917760465,3.4649684706736528,1.9677573618098418,0.5679005100520508,8.5937032943079,4.015177220931308,0.46722316135708214
5,train,received,1.7929569482803345,90.6875,92.6875,1.40234375,2.798828125,2.798828125,268,11,6.1015625,7.78515625,6.095950753166833,6.096036729151,6.098441467544613,6.121695826223598,6.0660708630727544,6.06765695528442,6.107936565714067,6.170340380531758,0.2161865234375,0.375732421875,,,4.984375,0.4053804498272414,0.34980831584493033,0.17965481186235496,0.21172493382090593,8.597362828162057,3.8348407863962697,0.44604849917868145,3.491091244957728,1.8735029630512763,0.5366525340055848,8.592019610006549,3.7316130038950757,0.43431150919966666,164,10,5.2890625,7.625,5.28793296369712,5.288032756135288,5.290117640410542,5.317607429940429,5.2619942413883045,5.263767631710082,5.298133552178923,5.380143284883412,0.306396484375,0.44384765625,,,0.416181848662347,0.37038580169147645,0.2096099680213248,0.23823226182002502,8.597362828162057,4.120525779896011,0.4792778741870193,3.491091244957728,1.9763770897519253,0.5661201472767168,8.592019610006549,3.9969759934940994,0.46519633042260394
6,train,received,1.6655077934265137,91.5,93.5,1.37890625,2.826171875,2.826171875,227,11,6.12890625,7.8359375,6.125927672962423,6.126017453214273,6.1287969537539775,6.152380165833924,6.09474247530621,6.096362869084489,6.141605340305698,6.200351032689869,0.2178955078125,0.373046875,,,5.03125,0.39871930191763727,0.34421175412496946,0.16622114662109225,0.2087871534471095,8.592332511787077,4.00801434777888,0.4664640645925459,3.491228962668846,1.9414727759050026,0.5561001001838782,8.588165357194628,3.8987180543766593,0.4539640181835294,140,10,5.296875,7.671875,5.297402535837044,5.297504969928289,5.29976902015772,5.327585676008382,5.287602985494398,5.289397265754536,5.326174511916462,5.4065258032725145,0.3095703125,0.44287109375,,,0.41296146832525626,0.36776272788601255,0.19447186162125527,0.23477365144712095,8.592332511787077,4.3228336047105955,0.5031036216045497,3.491228962668846,2.0639621043411776,0.5911849742342296,8.588165357194628,4.1866033396747175,0.48748518054178397
7,train,received,1.5398420095443726,92.0,94.1875,1.35546875,2.841796875,2.841796875,256,11,6.26171875,7.96484375,6.26222838932183,6.262313626502461,6.265237782878723,6.287636248395874,6.2439349234613495,6.245494416226829,6.293677098482392,6.3458109909113105,0.213623046875,0.359130859375,,,5.12890625,0.41397922092379336,0.34323946723900983,0.1805655149695741,0.23894649808768714,8.592016479913358,4.055636187743748,0.4720237905996946,3.4812211875355468,1.9737840978773962,0.5669803760084239,8.588362556731955,3.954369895857557,0.46043350752093476,154,10,5.4140625,7.80078125,5.411841579303908,5.411941137695202,5.414301637883415,5.441288321310694,5.4052628129320155,5.407013984047936,5.445634836343278,5.521506692975078,0.305908203125,0.4306640625,,,0.4208413423108131,0.3572309848507467,0.2046293738975444,0.259206099816816,8.592016479913358,4.370167430743832,0.5086311741790213,3.4812211875355468,2.0958484679671194,0.6020440400257442,8.588362556731955,4.243671770287819,0.4941188430571592
8,train,received,1.4366766214370728,92.5,94.625,1.3330078125,2.859375,2.859375,262,11,6.28125,7.9609375,6.278700966787093,6.278786113323739,6.281655557908199,6.304096898602611,6.260793662680521,6.262361908755582,6.310578402954304,6.362947913633572,0.2105712890625,0.357177734375,,,5.140625,0.41697018127921676,0.32872419902778754,0.15697333244273948,0.22302757993664518,8.598115646999664,4.171004294377366,0.48510679149016206,3.443954173772967,1.9944203928620823,0.5791077035955818,8.594910149326498,4.058645773679472,0.47221503228832584,163,10,5.43359375,7.79296875,5.427223923923872,5.427323427985758,5.429679114610578,5.456677844413947,5.41900811133886,5.420775530408152,5.459594239249206,5.535862320458717,0.302978515625,0.4287109375,,,0.4313011791187402,0.34908730165982294,0.17884065173275512,0.24301151457989204,8.598115646999664,4.498994897815528,0.5232535921269522,3.443954173772967,2.123170958621245,0.6164922212931888,8.594910149326498,4.369831816292585,0.5084208840315809
9,train,received,1.3717955350875854,92.8125,94.8125,1.310546875,2.86328125,2.86328125,302,11,6.27734375,7.9296875,6.275910309127292,6.275996073968842,6.278904814517095,6.301344668050717,6.246736587594567,6.248302349321448,6.2957977935589735,6.348879813869836,0.2083740234375,0.357666015625,,,5.17578125,0.4140085196878045,0.3512560169142985,0.15464817664986877,0.20486587600898384,8.598214611055884,4.1994999289200585,0.4884153418920476,3.4819267792203306,2.0310084893533773,0.5833001720409982,8.594345710509801,4.093925079300605,0.4763509890339006,190,10,5.421875,7.765625,5.41766039099494,5.417760060262932,5.420104254769015,5.447136264366402,5.414029078350053,5.415786679740627,5.454387814852665,5.530498685257881,0.3017578125,0.429931640625,,,0.4290869994967888,0.37454143037307863,0.17631479542005885,0.22549200835527483,8.598214611055884,4.53244911673595,0.5271384027688689,3.4819267792203306,2.167858188860029,0.6226030374324681,8.594345710509801,4.408157208850355,0.5129136478021514
10,train,received,1.3076664209365845,93.125,95.125,1.2880859375,2.865234375,2.865234375,290,11,6.30859375,7.94140625,6.3019212550316475,6.302005769200824,6.305004255796676,6.327173540036446,6.289653520238803,6.291202920083152,6.340461830002682,6.390766733386856,0.2056884765625,0.354736328125,,,5.15625,0.40880338596437754,0.34885231622872576,0.18180367304420236,0.22364436956613762,8.599537642389535,4.259015156969255,0.49526094705084767,3.4754842995541684,2.0117581165347174,0.5788425275846545,8.59628136924256,4.149829627582821,0.48274706810213136,175,10,5.45703125,7.7734375,5.453756156937511,5.453855618483799,5.456317232503956,5.483156532311274,5.4521647331169305,5.453913227431041,5.4939370277731685,5.568024897076275,0.2978515625,0.426025390625,,,0.43963714227201445,0.3916462412939175,0.2055539622043674,0.25123787324228775,8.599537642389535,4.60423049416668,0.5354044235437886,3.4754842995541684,2.145285447588024,0.6172623043825055,8.59628136924256,4.48551337390235,0.521796946985878
