epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,8.041254043579102,65.5625,70.6875,1.5,2.02734375,2.470703125,89,10,3.779296875,4.88671875,3.78394160088002,3.7839886307920176,3.7842703271453035,3.802409483158267,3.7706292721958596,3.77174261131187,3.777619336039754,3.847409757693059,0.2266845703125,0.34619140625,,,3.138671875,-0.05855720514823337,0.12779297666581635,0.16615271601313888,0.20787372933866893,8.595619083409122,2.2573735970657576,0.26261908248387117,3.4793254919953274,1.3693646028492714,0.39357185925826293,8.555754832752712,1.939829388017364,0.2267280241120756,91,10,3.552734375,5.54296875,3.5531757455453787,3.5532255159234865,3.553559305582535,3.5727589105157813,3.5477961758848093,3.5489130978873886,3.5555563615408547,3.628202971076634,0.359130859375,0.439697265625,,,0.19496304743129253,0.46694053685206616,0.34324531730216656,0.338009870070064,8.595619083409122,2.8012388484806694,0.3258914595095884,3.4793254919953274,1.7389460294865162,0.4997940070531497,8.555754832752712,2.414906604942899,0.28225523663888485
2,train,received,6.222546100616455,74.0625,80.125,1.474609375,2.044921875,2.490234375,46,10,3.818359375,4.94921875,3.8178569750155926,3.817902018313028,3.8181910330899704,3.835709327379073,3.8303971210047782,3.8314647230858725,3.8375615044721143,3.9048289197934762,0.228271484375,0.33935546875,,,3.11328125,-0.037876653126480066,0.1434772280719938,0.16923899220798652,0.22161302863816756,8.594344001023,2.2965934106761132,0.26722149013383056,3.4891655648596593,1.363020560640182,0.39064370414735683,8.55161655996723,1.9822869933480844,0.23180260474116496,46,10,3.591796875,5.63671875,3.5868534446393974,3.5868986681473425,3.5872176422306055,3.6052825172755907,3.592431109639808,3.5934790414568716,3.6000827856120496,3.6695927118905987,0.363037109375,0.43359375,,,0.19528818954552105,0.4647495685415883,0.37716110625204,0.36782496095493034,8.594344001023,2.8620604563753282,0.3330167440394115,3.4891655648596593,1.7494654890364907,0.5013993909190886,8.55161655996723,2.4741506173471315,0.28931963915798076
3,train,received,4.615978717803955,80.1875,86.8125,1.4501953125,2.201171875,2.703125,58,10,4.5,5.55078125,4.495104264157394,4.495136603297563,4.495710883015421,4.5088119749339395,4.493764830214801,4.494503786935462,4.505987104050134,4.550947186874393,0.1895751953125,0.2218017578125,,,3.982421875,0.05929612794536873,0.08938906928808191,0.15145584354042702,0.12922676920213994,8.60100872474287,2.5277452791236747,0.29388939832743194,3.4798058095702245,1.4110284608010688,0.40549057562937363,8.587537472364623,2.2302595148841897,0.25970885391316684,69,10,4.2734375,6.41796875,4.272783965769434,4.272815915629041,4.273271286509747,4.2866992576215495,4.24449861948608,4.245305857939301,4.25514158124166,4.306442100775288,0.333984375,0.32568359375,,,0.1919492099290809,0.25288877297792206,0.27405002175598603,0.18450854858621993,8.60100872474287,3.1571136390682977,0.3670631829480769,3.4798058095702245,1.7629715723711006,0.5066292973942812,8.587537472364623,2.788463042078596,0.32471043661260185
4,train,received,3.500358819961548,82.625,89.6875,1.42578125,2.318359375,2.876953125,59,10,4.58203125,5.6484375,4.579020293453322,4.579054813624188,4.579758121513074,4.592966228018049,4.568521812739522,4.569377537684268,4.583600698068941,4.627856836622496,0.188720703125,0.2071533203125,,,4.17578125,0.08102206404871166,0.10489489910470193,0.13982595179370597,0.11309062560729147,8.594496346890804,2.616156949229693,0.3043990995674959,3.4829207767061754,1.4322591820292274,0.4112235890084545,8.584858077701313,2.284771240326947,0.26613966353870333,64,10,4.26953125,6.4375,4.270281283525749,4.270316263832854,4.270813843173213,4.285063598028205,4.288847684228714,4.289707764920813,4.300190089228616,4.351235121217691,0.3369140625,0.32666015625,,,0.2062866087113671,0.2693950366446021,0.26205478688914635,0.20243864932639422,8.594496346890804,3.218482592070651,0.37448181512520956,3.4829207767061754,1.7517017143333753,0.5029404418408773,8.584858077701313,2.8233937834552565,0.32888065916766446
5,train,received,3.2371275424957275,83.8125,90.75,1.40234375,2.333984375,2.900390625,66,10,4.66015625,5.6484375,4.660399758751344,4.6604340763050365,4.66116519283172,4.674037732105035,4.6554638678677716,4.656274436729544,4.670382610685935,4.711301211841052,0.17529296875,0.194091796875,,,3.89453125,0.07740586018265998,0.10965055122457548,0.13171876681360953,0.11624903476596568,8.596089684059349,2.6108089828134844,0.3037205379156278,3.4747910653921097,1.4073561054274553,0.4050189145023151,8.583232699883267,2.292496870413353,0.26709014546984505,67,10,4.4140625,6.42578125,4.415375938758919,4.415412075876909,4.415969773560613,4.429785370078728,4.403091684450766,4.403975712050712,4.415312330034751,4.463963337552996,0.31298828125,0.303466796875,,,0.21231521493823172,0.25261154392648755,0.262863937410988,0.19479121212557723,8.596089684059349,3.2651542042121644,0.3798418029848025,3.4747910653921097,1.75241575225294,0.504322625238243,8.583232699883267,2.879558444512454,0.33548647056389563
6,train,received,3.100419282913208,84.25,91.25,1.37890625,2.3359375,2.90234375,65,10,4.6953125,5.65234375,4.695303087095791,4.695336207913587,4.696068210508483,4.7084835462984955,4.690911188674266,4.691706961444516,4.705848605441929,4.745420856202227,0.169677734375,0.1878662109375,,,3.984375,0.06791874905191715,0.09247629467834552,0.144401685618051,0.11797346619241178,8.601770513077586,2.6263647415904865,0.305328389963151,3.4718972392003105,1.3985548058233395,0.402821486198558,8.590371351881092,2.2923530975689665,0.26685145538754784,64,10,4.484375,6.4453125,4.483964825501685,4.4839985642769795,4.484552468600164,4.497740084861678,4.475165889379085,4.476009260887915,4.487340146335418,4.533472005224124,0.3046875,0.292724609375,,,0.21918662901419184,0.26861088717056003,0.2665842060514299,0.17595893194688048,8.601770513077586,3.296235010391568,0.38320424909966866,3.4718972392003105,1.7499169260032073,0.5040232488004943,8.590371351881092,2.9015659619091005,0.33776956118127827
7,train,received,2.997680425643921,84.6875,91.6875,1.35546875,2.337890625,2.90625,63,10,4.6953125,5.66796875,4.6956619152901276,4.695695330890822,4.696428069780193,4.708834796631541,4.684388842498625,4.685172111565581,4.699003298508749,4.7388640312854715,0.1719970703125,0.1878662109375,,,3.95703125,0.04917949330482602,0.07842774300805117,0.13027108520491873,0.11809905825741498,8.595689907086394,2.621459059445983,0.30497366561406775,3.481183466579013,1.4264099824114318,0.40974858007503306,8.584736147271244,2.304962610682871,0.2684954518276639,66,10,4.4453125,6.42578125,4.440971610971388,4.4410044136529185,4.441515279413239,4.454654503732029,4.43253540519683,4.433343093312174,4.443824286588651,4.490566597027911,0.308349609375,0.298828125,,,0.1943844128869417,0.24143755537575526,0.2659450784194887,0.18660688887504712,8.595689907086394,3.2740053313449744,0.38088918594490523,3.481183466579013,1.7661541376629843,0.5073430213083823,8.584736147271244,2.904096167662482,0.3382860134362525
8,train,received,2.993220567703247,84.6875,91.8125,1.3330078125,2.333984375,2.904296875,69,10,4.72265625,5.671875,4.72086197460494,4.72089223902664,4.721576473621124,4.73326679371491,4.716462167565879,4.71722318363026,4.731521769500946,4.769578719719779,0.1669921875,0.1827392578125,,,4.078125,0.10031978824898483,0.1044804983930944,0.16802472307997784,0.1346806484867014,8.594113286693252,2.631610315188232,0.3062108012077176,3.497332647815334,1.4114137641362676,0.40356863537642906,8.58570446194221,2.302313026500716,0.26815656615088046,72,10,4.5,6.41796875,4.500536810341433,4.500567354109575,4.501075955677796,4.51349496061619,4.517610761027033,4.518356360709637,4.5290384236352415,4.5724284355484,0.299072265625,0.29052734375,,,0.2091024138036136,0.22841566162983878,0.30328493183771577,0.2159248578010928,8.594113286693252,3.315031389028352,0.3857328008651225,3.497332647815334,1.7620804335185225,0.503835525802567,8.58570446194221,2.9182758043224624,0.33989940106350996
9,train,received,2.9130659103393555,85.1875,92.25,1.310546875,2.345703125,2.9140625,71,10,4.703125,5.6640625,4.704924561081642,4.704956003430906,4.705655998722784,4.717677496155496,4.7028238436653576,4.703556596046262,4.716846198062659,4.755217156398877,0.169189453125,0.1861572265625,,,4.0,0.09989385455370121,0.09982016981303923,0.15478076541759395,0.12886569117697652,8.598640221482455,2.6287284649838583,0.30571443824528927,3.4759581684427565,1.4318940006815866,0.41194224190651896,8.590211934580319,2.3000416673652095,0.2677514460506241,71,10,4.484375,6.4296875,4.482961054623851,4.482992679783823,4.483506084578764,4.496150853845557,4.5027561097732125,4.5035091618242165,4.5141636285304365,4.558222675349818,0.302490234375,0.292724609375,,,0.198791175773742,0.22713236753743257,0.28999460472714544,0.22169203844421445,8.598640221482455,3.3074532830894903,0.3846484092713053,3.4759581684427565,1.7876019948221322,0.5142760379141689,8.590211934580319,2.9148953929597043,0.33932752942050826
10,train,received,2.916539192199707,85.25,92.3125,1.2880859375,2.341796875,2.9140625,74,10,4.69921875,5.6796875,4.698034135849867,4.698067185935065,4.698800675172272,4.711085421518258,4.688141062056152,4.688934276099562,4.703472909106434,4.742994974414609,0.1722412109375,0.1868896484375,,,4.0,0.11223867766225795,0.11862944697578184,0.1469737866492738,0.12140434349086533,8.59393833689804,2.638795278718642,0.3070530850086491,3.484255427102413,1.4203878766707918,0.40765894073730957,8.585237725706753,2.315317402172628,0.26968588129363963,78,10,4.44921875,6.42578125,4.446730698859991,4.446763524618805,4.447288562627579,4.460374079491505,4.449020555294481,4.449842139744206,4.460844350667747,4.5072548859461214,0.3076171875,0.298095703125,,,0.23524104312257402,0.2648822437131793,0.271583408346754,0.19662405418370968,8.59393833689804,3.3136603942960345,0.38558112292577745,3.484255427102413,1.7698072470680408,0.5079441746151927,8.585237725706753,2.929441675142069,0.34121846927668065
