epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.3689656257629395,79.0,79.0,1.5,4.48828125,4.48828125,1584,10,6.09765625,11.78125,6.090045854994948,6.090164681262862,6.093043433978957,6.12573848558931,6.067782203959956,6.069855683377748,6.117465802787641,6.210468886950387,0.482421875,0.51904296875,,,6.10546875,0.45441102492143315,0.5703833581065645,0.22234845343020604,0.1967739324719184,8.594342609867061,3.5492437197227877,0.4129744275784333,3.484630605069249,1.762596033289717,0.5058200518372276,8.579097838104198,3.5057393367027823,0.4086372953030079
2,train,baseline,2.1707355976104736,89.0,89.0,1.474609375,4.57421875,4.57421875,455,10,5.71484375,12.078125,5.712449367858987,5.712571860579283,5.715632862746884,5.749392820921254,5.667511045194127,5.669644357136737,5.720053665817147,5.815329672047925,0.52685546875,0.54931640625,,,5.7265625,0.36725404646077425,0.36725404646077425,0.25310754960966186,0.25310754960966186,8.592755343524134,4.001796397582593,0.46571748381018635,3.492681819254178,1.9906245307350394,0.5699415617424075,8.583057000888445,3.978591155736904,0.4635401064358624
3,train,baseline,1.559870958328247,92.125,92.125,1.4501953125,5.0,5.0,345,10,5.6015625,12.6796875,5.603020069881392,5.603146234373724,5.606590217477791,5.640874021831396,5.58069178694283,5.5828514783324446,5.638552081274262,5.730365606069398,0.55810546875,0.55810546875,,,5.609375,0.34252662191702443,0.34252662191702443,0.2505181094123485,0.2505181094123485,8.594091753455483,4.519961673435295,0.5259382612034511,3.4718783633989374,2.126089614825215,0.6123744533330345,8.591481512667688,4.48595755281422,0.522140162462075
4,train,baseline,1.2750599384307861,93.4375,93.4375,1.42578125,5.0,5.0,332,10,5.8828125,12.6796875,5.883568597919579,5.883692142661303,5.887604731286316,5.92052464977068,5.849535272606594,5.851662475494473,5.914954676660553,5.99619701864321,0.5361328125,0.5361328125,,,5.890625,0.3391272356622599,0.3391272356622599,0.2662043086633492,0.2662043086633492,8.598810393585183,4.922282855266347,0.5724376547409895,3.4710122586637056,2.247003436222667,0.6473625757483594,8.596261331539829,4.898580725947031,0.5698501403132145
5,train,baseline,1.109173059463501,94.1875,94.1875,1.40234375,5.0,5.0,240,10,5.88671875,12.6796875,5.8860806974944335,5.88620529512626,5.890351760358723,5.923256814710911,5.871811211897399,5.873938336782792,5.940640605005729,6.0183761657996415,0.53564453125,0.53564453125,,,5.89453125,0.2786121193058335,0.2786121193058335,0.2671429408047767,0.2671429408047767,8.593190093132627,5.019043647897662,0.584072223877452,3.4844495306115335,2.4016893034271964,0.6892593169531979,8.59061320447077,4.988224063031086,0.5806598369991899
6,train,baseline,1.00351881980896,94.8125,94.8125,1.37890625,5.0,5.0,332,10,6.171875,12.6796875,6.1646576292745685,6.164778369604515,6.169055304309673,6.200673151448806,6.151506457898137,6.15358614737923,6.222848824457982,6.294184739243599,0.51318359375,0.51318359375,,,6.17578125,0.29068297720148645,0.29068297720148645,0.25975500710926563,0.25975500710926563,8.590865345837335,5.078063393268188,0.5911003360946334,3.463433744238694,2.4227995399176097,0.6995368523933381,8.58935558615055,5.047931609061655,0.5876961965809081
7,train,baseline,0.9042280316352844,95.125,95.125,1.35546875,5.0,5.0,301,10,6.09375,12.6796875,6.085891752164315,6.086013531271802,6.0902982189581305,6.122240381098259,6.066145592808102,6.068243738425293,6.137380002629211,6.210224037663128,0.51953125,0.51953125,,,6.1015625,0.32330241474766086,0.32330241474766086,0.2527996500374636,0.2527996500374636,8.597152485924706,5.2763459307094625,0.6137318070544774,3.4691027002431447,2.5043917810008702,0.7219134160615484,8.596155042077433,5.258347573069237,0.6117092522563963
8,train,baseline,0.8012833595275879,95.625,95.625,1.3330078125,5.0,5.0,386,10,6.1171875,12.6796875,6.112801018822966,6.112922260063301,6.117269843943227,6.148997491323028,6.098390586454942,6.1004819524565885,6.171161785140612,6.241966765804883,0.517578125,0.517578125,,,6.125,0.30859725103460983,0.30859725103460983,0.24711135893744757,0.24711135893744757,8.591876391781874,5.509740586954932,0.6412732604283037,3.460823804288801,2.5813376950344624,0.745873769082251,8.590227249419383,5.494101061105446,0.6395757529554057
9,train,baseline,0.7842400670051575,95.875,95.875,1.310546875,5.0,5.0,499,10,6.36328125,12.6796875,6.354099953304848,6.354218318426464,6.359157397509397,6.389419068423089,6.330506249521867,6.332567049659864,6.4130256721876,6.471349665463076,0.498291015625,0.498291015625,,,6.3671875,0.30923009991617345,0.30923009991617345,0.25206673463075774,0.25206673463075774,8.596021688663072,5.632300301670915,0.6552217415992699,3.4843972985712077,2.661370917048159,0.7637966308088534,8.591897308411308,5.606009436679738,0.6524763082528418
10,train,baseline,0.7072558999061584,96.25,96.25,1.2880859375,5.0,5.0,666,10,6.59765625,12.6796875,6.58846090839997,6.588573990530848,6.593605577540046,6.622384290874431,6.542853469904111,6.544866174776148,6.627655801082939,6.680100895359193,0.479736328125,0.479736328125,,,6.60546875,0.31294547974323544,0.31294547974323544,0.2628044028381662,0.2628044028381662,8.59317195870373,5.753805664506947,0.6695787879211604,3.4875201642700535,2.724835867155605,0.7813104265523064,8.59281246159394,5.735661487428071,0.667495248274524
