epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.629010200500488,71.875,73.25,1.5,2.568359375,2.568359375,553,11,5.12109375,7.359375,5.118457870143148,5.118560017862366,5.1201138597441,5.1488736786193,5.119594167552704,5.121403287904266,5.1475513838819955,5.239988223080946,0.303955078125,0.464599609375,,,3.908203125,0.5048076717987354,0.4613211070748599,0.23253391374226476,0.27405642219347426,8.593795572999461,2.982275042362768,0.34702652827031066,3.477257482770367,1.645822268016885,0.47331043967030056,8.579635878826508,2.861748898187435,0.33355132299377427,475,10,4.16015625,7.328125,4.163776526378917,4.163890173759661,4.165015931820745,4.19771478483638,4.146224652383434,4.148201673131519,4.166818234176166,4.28029068815653,0.43212890625,0.5625,,,0.5611302538299094,0.532279546500748,0.2577999239411759,0.2948639152841953,8.593795572999461,3.1823477152569097,0.3703075885648728,3.477257482770367,1.7094967837370785,0.4916221453854216,8.579635878826508,3.0321702804562687,0.3534147979332426
2,train,received,3.0104424953460693,84.4375,86.5625,1.474609375,2.716796875,2.716796875,135,11,5.45703125,7.4296875,5.455767837348599,5.455867439491405,5.457736674934078,5.485252052254253,5.446467424779799,5.4482341706208,5.478858399876238,5.562848016562682,0.265625,0.429443359375,,,4.375,0.49216556268562756,0.43482403386618146,0.20822771470713447,0.2650701154827409,8.596509614674966,3.30930868737195,0.3849595749561754,3.474178417215389,1.7318465753634245,0.49849097178823876,8.587301102735792,3.2062373928801158,0.37336962504536547,79,10,4.55859375,7.3984375,4.556788564854379,4.556899227129749,4.558357166816135,4.589641838285992,4.567162211249459,4.5690881899453455,4.5933057366189365,4.696469307397623,0.384033203125,0.52099609375,,,0.5534675038839248,0.5108419073803865,0.23712756985185088,0.2905470007738499,8.596509614674966,3.58973533254776,0.417580563909308,3.474178417215389,1.8112459833153478,0.5213451256101842,8.587301102735792,3.4718862727355866,0.4043047089183228
3,train,received,2.4231247901916504,87.4375,89.5,1.4501953125,2.75,2.75,160,11,5.671875,7.5078125,5.670064612302795,5.6701577198853865,5.672235833712517,5.698057355376189,5.652840954280185,5.654550260553764,5.689267545304438,5.765360698008109,0.2447509765625,0.4072265625,,,4.49609375,0.4651904032340448,0.4274018988250959,0.21205796758371173,0.2481221153234624,8.595659721844598,3.488935059921765,0.405894971744304,3.501566623182927,1.7756149636991339,0.5070915835052993,8.593118720948798,3.386398985004801,0.39408264856730574,95,10,4.79296875,7.47265625,4.784468851030571,4.784575678154683,4.786238046146643,4.816307584057484,4.780798760521669,4.78267344374822,4.810113232198881,4.906499070892764,0.35888671875,0.49609375,,,0.5128447993804174,0.49349383652965945,0.2432981418842006,0.2799549118632757,8.595659721844598,3.824788320373525,0.44496739565590193,3.501566623182927,1.8712818524909922,0.5344127511673604,8.593118720948798,3.6872974419736426,0.42909885941463105
4,train,received,2.0467584133148193,89.125,91.6875,1.42578125,2.783203125,2.783203125,237,11,5.859375,7.57421875,5.856888585305624,5.856976913220609,5.859189218185954,5.883632638692499,5.834727679021723,5.836374484675349,5.873968513476912,5.943238387311134,0.2259521484375,0.38720703125,,,4.72265625,0.4658562003024082,0.41972526875648475,0.22511794440000046,0.2636429529562724,8.595274811692388,3.639823347300479,0.4234679433808361,3.4833172093369456,1.8352053508829158,0.5268556495411022,8.588351413504313,3.5287433332660054,0.4108755177061588,141,10,5.0234375,7.5390625,5.020041458220151,5.02014311472065,5.021943182704496,5.050558157249691,4.997353707552632,4.999179151417662,5.029331401812914,5.119419651104129,0.33349609375,0.4716796875,,,0.5231105996279012,0.4959196443179312,0.2639239136231554,0.3075314433523619,8.595274811692388,4.024399460483874,0.46821067954795037,3.4833172093369456,1.9597156976844934,0.5626004121678967,8.588351413504313,3.882372702742903,0.452050983456297
5,train,received,1.8128602504730225,90.375,93.0,1.40234375,2.8046875,2.8046875,270,11,6.0546875,7.64453125,6.050110638145128,6.050195728034873,6.052558500870081,6.075886269308219,6.044189525475936,6.045775188057937,6.085920299301644,6.148535699092429,0.2080078125,0.3671875,,,4.90625,0.4228662366305121,0.38826156994436484,0.2022841877897344,0.24783969736603362,8.594398672965205,3.7582489758588213,0.43729050965262767,3.4795885003314284,1.8753596463271363,0.5389601805352873,8.590098484517252,3.644428354093172,0.4242592050209751,167,10,5.234375,7.609375,5.2303948728821394,5.230494137510528,5.232493963688277,5.260092334939031,5.211332324154423,5.213111039142329,5.2466187127951045,5.3299509354444465,0.3125,0.44970703125,,,0.46402590262139976,0.4433614726183748,0.2286381814826902,0.2790861837339058,8.594398672965205,4.162707267369008,0.48435119497811324,3.4795885003314284,2.022794658746932,0.5813315737059891,8.590098484517252,4.023425659898687,0.468379456551108
6,train,received,1.6196156740188599,91.4375,93.9375,1.37890625,2.8359375,2.8359375,308,11,6.2265625,7.74609375,6.22751011987224,6.2275917306080775,6.2299520805611355,6.2522951022755775,6.206374436486537,6.2079043368283875,6.247688113787175,6.307029052629573,0.196044921875,0.348876953125,,,5.0625,0.39704504119896966,0.3720889086207163,0.19520575972564944,0.24397112716526995,8.592643092228288,3.837423261252898,0.4465940479622269,3.4737812176213083,1.9075777169216446,0.5491358256084617,8.587077349399612,3.7251570295928946,0.4338096511793211,195,10,5.41015625,7.7109375,5.407354332298976,5.4074495904730675,5.409491112672061,5.436146528105098,5.396648235724539,5.398384713964509,5.432713981694527,5.512145930668454,0.29833984375,0.430908203125,,,0.4490036437880968,0.43545029720423384,0.22323280060622747,0.27729784504993943,8.592643092228288,4.253358278876724,0.4949999939743478,3.4737812176213083,2.063359111481903,0.5939807322968946,8.587077349399612,4.120444044902594,0.4798424280166389
7,train,received,1.4885369539260864,92.125,94.5,1.35546875,2.857421875,2.857421875,325,11,6.3203125,7.84765625,6.3184911577771645,6.318571213125251,6.321127904606062,6.342881746259213,6.302445848258472,6.30395894023306,6.3476644236362025,6.401787725267587,0.1947021484375,0.33935546875,,,5.1796875,0.3645552361560224,0.33862680388842176,0.20754859916220755,0.23496804334053864,8.597324488591024,3.9685527955575166,0.46160323491615757,3.47753844999943,1.921015901822181,0.5524068042504306,8.596023452720072,3.868870264511311,0.45007674604320325,206,10,5.48046875,7.8125,5.478480616975368,5.478575407386031,5.480753060605278,5.507023111048127,5.456976754080876,5.458708235140586,5.495419276050627,5.571919891103213,0.29833984375,0.423583984375,,,0.4175977033331973,0.40394519002482115,0.2395110896391061,0.27496802211841004,8.597324488591024,4.417624715820327,0.5138371503463295,3.47753844999943,2.0874805378981547,0.6002753292054892,8.596023452720072,4.290235410320353,0.49909535890840057
8,train,received,1.4439746141433716,92.375,94.6875,1.3330078125,2.861328125,2.861328125,320,11,6.328125,7.84765625,6.324049124759336,6.324129358772381,6.3266371898133515,6.348432406359532,6.3149225970348315,6.316436763112955,6.359303292602897,6.414138915244309,0.193603515625,0.338623046875,,,5.16796875,0.34389576245969766,0.317291407808343,0.23437772091315,0.2475512414470854,8.58911587258213,4.042480664850407,0.4706515460752683,3.4718225569984544,1.9650679817958112,0.5660047279301913,8.588859955230129,3.9263340074321524,0.4571426275312869,196,10,5.48046875,7.8125,5.4758213471057235,5.475916326132844,5.478083490015284,5.504440489383486,5.44171941474244,5.4434564936098795,5.4795912910245566,5.556927395560839,0.298583984375,0.423828125,,,0.39825436614625515,0.38124002493720666,0.2689558009041385,0.2878311970199482,8.58911587258213,4.489896567539248,0.5227425772507897,3.4718225569984544,2.1367034619280196,0.6154414365506327,8.588859955230129,4.363499581330886,0.5080417662036464
9,train,received,1.4121155738830566,92.5,94.8125,1.310546875,2.876953125,2.876953125,334,11,6.40234375,7.88671875,6.395857499906006,6.395935641506343,6.398494731858616,6.419679692042371,6.387220134925348,6.3886909712555155,6.431670628654854,6.483974006574189,0.1883544921875,0.330810546875,,,5.26171875,0.3515616483197944,0.33058958463216875,0.21746816720843673,0.24916584865214134,8.595768915418207,3.9567075017229874,0.4603087333613462,3.4683806779309982,1.9220054701826221,0.5541506681813142,8.593151309109027,3.851761438041149,0.4482361940907701,207,10,5.578125,7.8515625,5.573863453822991,5.573957655059497,5.576207363860758,5.602011985088627,5.55176966938506,5.5534668352964465,5.590761574642722,5.664496394431776,0.289794921875,0.41357421875,,,0.3978147062974121,0.38572600297700826,0.24541468399250288,0.2836302899193931,8.595768915418207,4.394700762344192,0.5112632512097236,3.4683806779309982,2.0969748472490872,0.6045976615519612,8.593151309109027,4.256770605328528,0.49536781702147026
10,train,received,1.3649715185165405,92.875,95.0625,1.2880859375,2.880859375,2.880859375,345,11,6.3984375,7.8828125,6.398867528664736,6.398946373465331,6.401459592487708,6.422842120216098,6.381112213571516,6.38260057958763,6.425087200193078,6.478716789822486,0.1884765625,0.331298828125,,,5.25,0.35575052738689444,0.31274461344720733,0.1946034951087852,0.235397871734679,8.595520755927781,3.96362071475082,0.46112630372247826,3.4700743555185594,1.9182984250086754,0.5528119078941205,8.591999418925615,3.8662824804786613,0.4499863526483012,226,10,5.5703125,7.84765625,5.573259463412038,5.573354237155259,5.5755932197624,5.601554126012033,5.5444835229631835,5.546187923761352,5.583152929004233,5.657630114700082,0.2900390625,0.4140625,,,0.40966539213016423,0.3735660621385298,0.22600591283391222,0.27061407201564175,8.595520755927781,4.4154140347844555,0.5136877869487345,3.4700743555185594,2.0899571603693494,0.6022802240665622,8.591999418925615,4.2882115898445665,0.4990935614356437
