epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,4.732903957366943,76.8125,77.5625,1.5,4.47265625,4.47265625,7684,11,8.0703125,13.0,8.046012768761294,8.046148129532346,8.052010817790272,8.087442483768537,7.874473040309086,7.876814533439968,7.972262765684871,8.04128767087248,0.37890625,0.479248046875,,,6.109375,0.25054559966403617,0.5651870712310211,0.2255529046902157,0.30648519645705297,8.598253305156078,3.8199192337516408,0.44426688749224985,3.486751565529236,1.95016191376095,0.5593062416722383,8.587511839044554,3.7528053897496463,0.4370073031733,5822,10,5.78515625,13.2421875,5.774707862254907,5.774856495633978,5.777583465399912,5.821692548307454,5.6972515929196845,5.699822368873982,5.745290369910356,5.886380822508579,0.56298828125,0.634765625,,,0.25269378202558557,0.5906881242363804,0.2567495571985882,0.3454044479660967,8.598253305156078,3.813913187992539,0.44356836820630374,3.486751565529236,1.9414558159980837,0.5568093337052537,8.587511839044554,3.7113919467185053,0.4321847837046399
2,train,received,2.3854167461395264,87.4375,88.5625,1.474609375,4.47265625,4.47265625,1806,11,8.3359375,12.984375,8.315605850806364,8.315740676880106,8.322443719523598,8.356625520732056,8.177652726416,8.179964920634834,8.288272047981504,8.341521198632098,0.3583984375,0.46240234375,,,6.3515625,0.19570785987532138,0.5113948117073777,0.22056090590857955,0.3105086741950048,8.59415511888098,4.251264313511356,0.49466925540726114,3.4750212075828166,2.1892554636708432,0.6299977274652845,8.587268315492754,4.185131424079534,0.48736469740079197,579,10,5.9921875,13.2265625,5.985720833885785,5.985869001658806,5.989675770645974,6.032378090521471,5.9370484372671495,5.939597181767096,6.002507131379946,6.123926263206783,0.546875,0.6220703125,,,0.17302751682655512,0.5340273651158566,0.26241571757690757,0.37316400431017727,8.59415511888098,4.331023335688889,0.5039498677623147,3.4750212075828166,2.2125715634762693,0.6367073555258409,8.587268315492754,4.242754177020616,0.4940749515612589
3,train,received,1.8036863803863525,90.5,91.5,1.4501953125,4.4765625,4.4765625,1379,11,8.2421875,13.0078125,8.230396312810825,8.230532042177497,8.237395997296156,8.271725182000232,8.118806497391624,8.121126419671558,8.232081450302058,8.283373899032888,0.366455078125,0.46826171875,,,6.2109375,0.1957692601923546,0.5396403584303369,0.21263033035374931,0.3156728012270732,8.590350114144037,4.305275267995482,0.5011757624298494,3.4904729747837386,2.238050981263619,0.6411884571036632,8.583648081972616,4.247686307103939,0.4948579283003147,370,10,5.80859375,13.25,5.800055134075524,5.800204462244997,5.8039110008954715,5.847185986739169,5.787233981044258,5.789799109859718,5.851823445334368,5.975686227044342,0.56201171875,0.6337890625,,,0.16831139779681764,0.5606607162922004,0.25168142336308436,0.3781374994945786,8.590350114144037,4.425165566794693,0.5151321550338961,3.4904729747837386,2.279958941910423,0.6531948416107373,8.583648081972616,4.354058133036468,0.5072503079641469
4,train,received,1.6249055862426758,91.375,92.5,1.42578125,4.4765625,4.4765625,1491,11,8.4453125,12.8984375,8.426013325650704,8.42614730214812,8.432538257608067,8.466714524957531,8.292114170169867,8.294413450358098,8.39765987252898,8.454754216852912,0.34521484375,0.455078125,,,6.5234375,0.20256201221354764,0.5418643550822501,0.2548022527539287,0.3452283312178676,8.59428793933579,4.44381247380721,0.5170658122202327,3.4694478053415354,2.2640794018087522,0.6525762971049723,8.589309179647312,4.388426453105872,0.5109172765027963,449,10,6.16015625,13.140625,6.153240991516524,6.15338805794197,6.157386596447002,6.199460188334532,6.092045186069658,6.094577403472676,6.160749651440904,6.277322612653004,0.53125,0.611328125,,,0.16878243696988499,0.5577977265375941,0.28061424859002887,0.3962445306850523,8.59428793933579,4.615048421895098,0.5369902026172715,3.4694478053415354,2.318625012419978,0.6682979951017682,8.589309179647312,4.540073083131209,0.5285725531791405
5,train,received,1.5218172073364258,92.0625,93.1875,1.40234375,4.46484375,4.46484375,2284,11,8.7734375,13.015625,8.73939941052517,8.739530884588085,8.746250779142317,8.779168349073872,8.572598032765924,8.574865702394613,8.68479433025636,8.732231733993348,0.325927734375,0.43408203125,,,6.8671875,0.18432226068327515,0.531171388233779,0.23870552535002104,0.33260873257621787,8.595998307164471,4.660681234416657,0.5421919674567802,3.4959731236744633,2.3788693020411813,0.6804598370426992,8.591052424619294,4.61305612361485,0.5369605370344687,841,10,6.52734375,13.2578125,6.5133308807021475,6.513475628445254,6.517717869273023,6.558616198091018,6.437300177665222,6.4397951574198835,6.509891771968131,6.618982690602596,0.50732421875,0.587890625,,,0.15593166460735103,0.5531303952134136,0.25882122182163647,0.37971539633078766,8.595998307164471,4.865769418637234,0.5660505324415642,3.4959731236744633,2.44531405049522,0.6994659180689177,8.591052424619294,4.792891505671126,0.557893406858534
6,train,received,1.3782352209091187,92.875,94.0,1.37890625,4.48046875,4.48046875,2760,11,8.75,12.9921875,8.72166850646969,8.721800321582442,8.730304128665148,8.761540484668219,8.515231087165645,8.51750562016467,8.654611270235392,8.675507101260566,0.32666015625,0.435546875,,,6.79296875,0.17238167953774436,0.5044268905684813,0.2262101456788692,0.3183631226980644,8.593703854485897,4.684989325688186,0.5451653216142223,3.480783512079148,2.413136857073077,0.6932740426685305,8.590025542960651,4.634062267943591,0.5394701383328376,1026,10,6.46484375,13.234375,6.446231964643303,6.446377270118164,6.451158702750749,6.491723020107777,6.367361493795414,6.369864676412645,6.447932790483819,6.5498148131308955,0.51171875,0.59228515625,,,0.14302845373670006,0.5238433270620262,0.2601150156645874,0.377841576497281,8.593703854485897,4.877023168740857,0.567511197886469,3.480783512079148,2.4738922500047758,0.7107285590786615,8.590025542960651,4.811945652845144,0.5601782705743447
7,train,received,1.2150269746780396,93.625,94.8125,1.35546875,4.49609375,4.49609375,2548,11,8.9921875,13.1484375,8.958483801578891,8.95861393590187,8.968459173743902,8.997701062828018,8.757938024022051,8.760185465688117,8.92180176304322,8.915629729613519,0.31591796875,0.419921875,,,7.0546875,0.17695176032143076,0.5148245188565371,0.21866943233984146,0.3146282239294565,8.597437963261804,4.844773252859559,0.5635136041181144,3.4731122292516026,2.4912354410768156,0.717291949305547,8.594067549645471,4.789972810645914,0.5573580592630452,859,10,6.7109375,13.390625,6.693436846181547,6.693580637864965,6.699022555769258,6.738307570630885,6.61736396782096,6.619841070472384,6.70976246362407,6.797270374418802,0.498779296875,0.57666015625,,,0.15345913072572487,0.537510334720849,0.23957388816570882,0.3669746135922059,8.597437963261804,5.080227089896815,0.5909001160119352,3.4731122292516026,2.5649015077705712,0.7385023398231114,8.594067549645471,5.004267555880744,0.582293253686048
8,train,received,1.1022645235061646,94.4375,95.5625,1.3330078125,4.5234375,4.5234375,2728,11,9.0546875,13.1328125,9.018016474187396,9.01814635088138,9.028859622619615,9.057109230804986,8.787478933549213,8.789723013558834,8.962664691688214,8.94485138520695,0.310791015625,0.416015625,,,7.10546875,0.17550338752156958,0.4818113763355427,0.20259061145726984,0.3196978454296889,8.595911373508791,4.927400375607551,0.5732260561449019,3.4882168305997885,2.5196737577633845,0.722338627478652,8.593519477211386,4.87576883140774,0.56737741088939,943,10,6.796875,13.3828125,6.7815934823822825,6.7817368294396365,6.78755914040497,6.826266160517607,6.694213268135972,6.696682551389831,6.792101187193381,6.873350135073422,0.4921875,0.5712890625,,,0.15856342445539695,0.5054731540703624,0.23244024231234947,0.3776500633986324,8.595911373508791,5.185099572395481,0.603205331824979,3.4882168305997885,2.6088043618758903,0.7478905379363456,8.593519477211386,5.112165563463585,0.5948861321627554
9,train,received,1.0506829023361206,94.75,95.8125,1.310546875,4.52734375,4.52734375,2769,11,9.046875,13.1015625,9.015886133948095,9.016016304453625,9.026201617535445,9.055050075550195,8.817472393169071,8.819713308705726,8.983196405424684,8.974536235776679,0.309814453125,0.41650390625,,,7.08984375,0.16953620455276325,0.4959371480838562,0.22244170470808108,0.30763017647883045,8.592894006285807,5.003815966469357,0.5823202244562781,3.470716939593512,2.5319210173718165,0.7295095109854604,8.592044741183956,4.95609076631033,0.5768232028116042,937,10,6.76953125,13.3515625,6.757588885837107,6.757732614709654,6.763638396957111,6.802378907531608,6.678684543104852,6.681156156905047,6.77816291279564,6.858024357406412,0.492919921875,0.57275390625,,,0.1594523153068078,0.521608849698516,0.2608397888675228,0.3675468091545423,8.592894006285807,5.2830495470782735,0.6148160960921499,3.470716939593512,2.624778040604949,0.7562639322907045,8.592044741183956,5.2173241903679966,0.6072273070646355
10,train,received,0.9920302033424377,94.875,96.125,1.2880859375,4.5390625,4.5390625,2927,11,9.2265625,13.1796875,9.196752245357892,9.19688118599817,9.207718268816162,9.235426975188119,8.975301648131275,8.97752394703383,9.147993956370813,9.13062212058155,0.300048828125,0.40478515625,,,7.296875,0.17289589839016153,0.5143875211866876,0.2186208270145922,0.2984185214564279,8.59307467175104,5.058468484706436,0.5886680469955295,3.4858217154683264,2.566382713258835,0.7362346450108211,8.59311637042978,5.015302293352503,0.5836418450715879,905,10,6.98828125,13.421875,6.975078802583045,6.975221365676358,6.981571149819968,7.019362421358152,6.8950265955035706,6.897475698815987,7.000994160946402,7.072165250407971,0.4794921875,0.55908203125,,,0.13831597195772613,0.5250841083685553,0.24567757461021322,0.3539370833881072,8.59307467175104,5.339051357840745,0.6213202563446115,3.4858217154683264,2.6662525057131408,0.7648849319750494,8.59311637042978,5.275705713901984,0.6139455683454363
