epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,6.376829147338867,70.9375,72.8125,1.5,2.27734375,2.501953125,90,10,4.08984375,5.53125,4.091193929619179,4.0912383959503495,4.091631374282332,4.108164181038718,4.0898765123502265,4.090898402420023,4.09871643131633,4.159381159610389,0.2607421875,0.356201171875,,,3.294921875,0.053389437983486096,0.2997441341178126,0.252483885916636,0.28660120885069845,8.597847058280593,2.6127738675586922,0.3038869905277424,3.4750893318076015,1.52688481252427,0.4393800178167063,8.570946600758893,2.49490749593813,0.29108890909636803,91,10,3.708984375,5.61328125,3.707451223092076,3.707501831610667,3.7078857672249255,3.7265780472584944,3.6988008155577097,3.6999494074448753,3.707650804791292,3.77777266061903,0.33935546875,0.4150390625,,,0.19425878016695583,0.46326893228226773,0.372672965313966,0.35158351530983245,8.597847058280593,2.8324007078661144,0.3294313900522605,3.4750893318076015,1.668989098273682,0.48027228623948526,8.570946600758893,2.7097459787005582,0.3161548082052723
2,train,received,4.48401403427124,79.5625,81.5,1.474609375,2.2890625,2.51953125,53,10,4.1640625,5.53125,4.1646894366856,4.164729898437216,4.165104990077894,4.180881320808179,4.1552894848085264,4.156307774167662,4.164356314332725,4.224254338118027,0.2470703125,0.344482421875,,,3.5078125,0.021692602076718814,0.29357649073450615,0.29699172189973166,0.3249613095183412,8.598162699386801,2.8210506159242,0.3280992363781846,3.474040004393596,1.622807028387745,0.4671238748936084,8.574059524246671,2.7075737731998277,0.3157866778907998,49,10,3.7734375,5.61328125,3.7705808793765607,3.7706298073638873,3.7710183325581395,3.789193178247811,3.767954123097411,3.769055559448535,3.776802163981953,3.8449208960449934,0.32763671875,0.40478515625,,,0.16962231450372353,0.45325339259655995,0.4214491676305217,0.38628646558687846,8.598162699386801,3.049388783912544,0.3546558596908173,3.474040004393596,1.7702212088601024,0.509556944255482,8.574059524246671,2.93109096805625,0.34185568222000184
3,train,received,4.750105857849121,79.875,81.9375,1.4501953125,2.296875,2.525390625,73,10,4.30859375,5.59375,4.310037936412702,4.310072041344562,4.310437457050079,4.324491021394046,4.296084669667627,4.296995537036628,4.305155681596714,4.359522213150886,0.229736328125,0.322021484375,,,4.015625,0.017744520900896624,0.2949936204963618,0.25254675906113866,0.272216984647348,8.5951428035664,2.9271692969750607,0.3405608683732962,3.4862559482013453,1.5975372796673728,0.4582386673277921,8.56670748466392,2.802294274602122,0.32711450456535096,69,10,3.931640625,5.70703125,3.9314527379304063,3.9314903769054514,3.931846750980971,3.947656262858395,3.930368202866219,3.931317369654016,3.939142442491409,4.000581955228431,0.31103515625,0.3798828125,,,0.1841887689809355,0.47386929895879293,0.3771906086150998,0.33912960083800814,8.5951428035664,3.1801075668220027,0.36998891577490417,3.4862559482013453,1.7601289271167726,0.5048765647929181,8.56670748466392,3.0463501609240957,0.3556033827906062
4,train,received,3.1488161087036133,86.125,88.1875,1.42578125,2.451171875,2.705078125,62,10,4.56640625,6.0234375,4.563297265174106,4.563329592731638,4.563959447261598,4.577055640383811,4.552778111246518,4.553595021158637,4.5665728385059525,4.610992055471998,0.2418212890625,0.28125,,,4.12890625,0.1482087252709106,0.1821064109090074,0.23610953911752977,0.1911265994263349,8.594185298891706,3.0447256685557145,0.35427740532291735,3.4877909279614077,1.6022327459640473,0.4593832540589073,8.58864788649754,2.914160236802701,0.33930372688629323,62,10,4.16015625,6.21484375,4.161597714821717,4.161634088347835,4.162142436305181,4.177057743402433,4.16768248663689,4.168556455048246,4.179075649617389,4.232711241159488,0.33056640625,0.34375,,,0.2589269170934569,0.2588778002372898,0.3296403259444041,0.23502143418357954,8.594185298891706,3.342222083756627,0.38889341659734,3.4877909279614077,1.7678917267177092,0.5068800748762287,8.58864788649754,3.197537577807382,0.3722981335437354
5,train,received,2.703709840774536,87.5,89.6875,1.40234375,2.498046875,2.755859375,62,10,4.609375,6.05078125,4.608895901124634,4.6089279844597835,4.609586541122197,4.622556374771295,4.614591257889519,4.615410337824809,4.628888835743276,4.6717467768032765,0.2379150390625,0.2744140625,,,4.30859375,0.17004448342741937,0.16357207655559355,0.2415583451432651,0.19318841290311592,8.597762628468603,3.060430168532731,0.3559565785637236,3.46511300621716,1.6000477224834917,0.46175917484153073,8.593466051004631,2.936103965568986,0.3416670233107788,59,10,4.22265625,6.2421875,4.218690914974638,4.218726245927601,4.219239671473407,4.233788805102314,4.21850733588617,4.219362983032927,4.2299565207917365,4.282371378744258,0.32373046875,0.334228515625,,,0.25564922407922025,0.2242635801745677,0.3377813244064136,0.2425112276558666,8.597762628468603,3.3716183447302432,0.39215066644969493,3.46511300621716,1.7636493492210974,0.5089731117157594,8.593466051004631,3.239040236830485,0.37691895419215865
6,train,received,2.528286933898926,88.1875,90.3125,1.37890625,2.50390625,2.767578125,65,10,4.65234375,6.0625,4.653680563380931,4.65371320296185,4.65440613257374,4.667166383573888,4.649847084524142,4.650663447530862,4.6648156889600125,4.70670997710943,0.232421875,0.267822265625,,,3.80859375,0.15666215840823244,0.16955979778785685,0.22087538739576448,0.19008905266486045,8.594922000150389,3.0436256188653266,0.3541190506222245,3.473375720122175,1.620275092284305,0.46648425705794716,8.586930971658736,2.9248678735343256,0.3406185380071047,65,10,4.2890625,6.2734375,4.286504688731269,4.286539518507492,4.287075671224798,4.301321413903463,4.270259687621801,4.271141706113029,4.282378268515456,4.334039850014673,0.31640625,0.32373046875,,,0.25069546464673165,0.2458293437466844,0.3305495722925348,0.23666086704757583,8.594922000150389,3.3757928460304045,0.392765966459188,3.473375720122175,1.7982932004609058,0.5177364458566698,8.586930971658736,3.2398635395252375,0.3773016867398194
7,train,received,2.263493061065674,89.125,91.4375,1.35546875,2.53125,2.798828125,62,10,4.75,6.13671875,4.753532442171868,4.753563690709081,4.7543406439556275,4.766696998211364,4.741470313544791,4.742285798640586,4.7579087661192565,4.796917040668567,0.225830078125,0.252197265625,,,4.125,0.17227197012692178,0.13862509993538918,0.21999928843167615,0.16485114156737307,8.596934344477766,3.0280420896710654,0.3522234750595863,3.476561589024212,1.6122429767021051,0.46374641593926813,8.592344114849716,2.911194640854225,0.3388126222532165,65,10,4.41015625,6.375,4.414945791033242,4.4149804869858,4.415570323853438,4.429572947988616,4.396736066575945,4.397639619698023,4.409953513506631,4.4592922844525384,0.30810546875,0.304443359375,,,0.24691982557936434,0.20849108740644312,0.32896005566940856,0.2104647181745873,8.596934344477766,3.377912276230469,0.3929205622467349,3.476561589024212,1.7952392287005514,0.5163835539023004,8.592344114849716,3.247581428160105,0.3779622166839749
8,train,received,2.118229866027832,89.6875,91.875,1.3330078125,2.548828125,2.818359375,61,10,4.8203125,6.1875,4.819967341957172,4.819997719928953,4.820802735322388,4.832585276564278,4.814227596151678,4.814925591622332,4.830102273354827,4.865486239471489,0.22119140625,0.241455078125,,,4.27734375,0.1507176301312132,0.12894761964983045,0.22515902098487586,0.14451749077545434,8.596615089711442,3.015940957118919,0.35082889319174504,3.4754376675679097,1.5871558519722253,0.45667797951988803,8.590190082744538,2.8973871223800503,0.33729022227344524,60,10,4.46875,6.3984375,4.469263556315878,4.469296082879236,4.469871367136494,4.4832374071180245,4.4856621690582275,4.486491744875897,4.498712499511994,4.544997292196157,0.301513671875,0.295166015625,,,0.21970887672969516,0.19837349343032326,0.3080561221957526,0.19093203715753612,8.596615089711442,3.3562740365518593,0.39041808915798715,3.4754376675679097,1.770846064344811,0.5095318154803905,8.590190082744538,3.2199644609771836,0.3748420500548942
9,train,received,2.1051900386810303,89.9375,92.3125,1.310546875,2.56640625,2.837890625,70,10,4.91015625,6.19140625,4.910547453053972,4.910577473916967,4.911436079119921,4.9226900350703655,4.913620850899619,4.914385355224678,4.931845379335811,4.964912843924202,0.20703125,0.2271728515625,,,4.04296875,0.1414302885152609,0.14022446928310248,0.23309991779479908,0.16935009303504694,8.593775032993518,3.053576381482375,0.3553242166287783,3.4709686698212865,1.5987886997396092,0.46061743905684055,8.590851403558071,2.9285539183159495,0.3408921631566146,74,10,4.58203125,6.38671875,4.576659207254743,4.576693737074839,4.577350852898901,4.590558348835236,4.571366112942693,4.572196173762735,4.585103111360649,4.628942713513778,0.282958984375,0.27734375,,,0.21255877229858314,0.19335725026304756,0.33001189358049504,0.21689714627818832,8.593775032993518,3.4655441647455083,0.40326214631410195,3.4709686698212865,1.7959605539253847,0.5174234413409025,8.590851403558071,3.326469530079631,0.3872106935410276
10,train,received,1.9987648725509644,90.1875,92.5625,1.2880859375,2.5625,2.837890625,75,10,4.83203125,6.18359375,4.833243964864248,4.833271847428813,4.834016438407508,4.845135941361808,4.823753680404823,4.824493883058656,4.839985998953968,4.8753627776717074,0.2181396484375,0.2392578125,,,4.5625,0.14094658497959173,0.15177911842012637,0.22253684543631963,0.17242946930531095,8.596791429029745,3.0222457439336194,0.35155508527612583,3.45419093933735,1.5832535968564718,0.4583572896407985,8.592190988957043,2.8909350457358975,0.3364607524962398,75,10,4.50390625,6.41796875,4.503270355130077,4.503301598249273,4.503849048221162,4.5165306670460925,4.496490787684926,4.497255827798137,4.508471475250657,4.553023661374761,0.29833984375,0.289794921875,,,0.23952461530517938,0.23048215719792803,0.3139308353236023,0.21765348650140465,8.596791429029745,3.3792522992113705,0.393082969048228,3.45419093933735,1.7689696812596454,0.5121227263710568,8.592190988957043,3.2360682108917107,0.3766289896314931
