epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,7.007901668548584,76.9375,76.9375,1.5,3.625,3.625,1061,10,4.61328125,11.1484375,4.609649167904916,4.609800860476313,4.611517796605015,4.657813843151828,4.577692912834083,4.580305452894857,4.60901401935055,4.770820390743371,0.5859375,,,4.61328125,0.6314576928694763,0.48809131408426537,0.3313853644305048,0.36679612001710893,8.594221011629497,3.5166376829314636,0.40918632161924073,3.463149673253006,1.8750468121980512,0.5414281764024315,8.582806996248674,3.486250792744551,0.406190048811339,baseline
2,train,3.453833818435669,87.4375,87.4375,1.4736328125,3.779296875,3.779296875,156,10,4.72265625,11.1484375,4.7234980358093885,4.723649321419544,4.725816463075757,4.771450072356336,4.716711270159795,4.719310916223217,4.755618410685834,4.908527330810768,0.57666015625,,,4.72265625,0.580031715440736,0.4257855354281942,0.3118550922556664,0.32549569933369904,8.594645145647078,3.9431903483828217,0.4587961784995772,3.4970247744680116,1.9559741135082298,0.5593252091860814,8.584433112603431,3.920496435675143,0.4566983497045573,baseline
3,train,2.6371164321899414,90.3125,90.3125,1.4482421875,3.927734375,3.927734375,264,10,5.23828125,11.9453125,5.2336981109261025,5.233846347619006,5.236542314981598,5.280388408439839,5.2020954548626355,5.2046436983590025,5.249537266531552,5.388920658022461,0.5615234375,,,5.24609375,0.574837508726947,0.4224141892121372,0.29876354586194775,0.330815048935624,8.590684453373417,4.365899017888439,0.50821317458285,3.465003330079666,2.0994778974225428,0.6059093447896549,8.580946757245012,4.33738699876576,0.5054671846208164,baseline
4,train,2.0935869216918945,92.25,92.25,1.4228515625,4.13671875,4.13671875,450,10,6.03125,12.7265625,6.030285848691232,6.030429796865066,6.0345776122570225,6.075118706647162,5.9937097175484775,5.996175812317361,6.064195719173678,6.172499586609798,0.52587890625,,,6.03125,0.5639504820582658,0.3640133243042417,0.2734209201563232,0.2938097135374575,8.596327487211225,4.706421249660987,0.5474920838768346,3.4614849624566975,2.1783580830746785,0.6293131724393355,8.593096584517834,4.673167693518849,0.5438281354754567,baseline
5,train,1.5830155611038208,94.25,94.25,1.3974609375,4.33203125,4.33203125,479,10,6.02734375,12.8046875,6.020632355604323,6.020776557870496,6.025452517159374,6.065538388439826,5.9790112744343755,5.98148056503754,6.0578311482709015,6.158057195191048,0.529296875,,,6.02734375,0.5658791010379988,0.3934578914607462,0.2668577726028816,0.2992587001765634,8.597542271999425,5.079679590020984,0.5908292660060007,3.470002684248902,2.3333041634664764,0.6724214289682979,8.593490471715832,5.0584109584690555,0.5886328698586502,baseline
6,train,1.3297841548919678,95.125,95.125,1.373046875,4.34765625,4.34765625,470,10,6.109375,12.8671875,6.101348609831755,6.101492303183751,6.106330103609763,6.146049430105912,6.091664767896835,6.094121642256129,6.173950797188091,6.269522818766159,0.525390625,,,6.109375,0.5716766970149699,0.39557464911428186,0.302795724102193,0.31527851920391164,8.592657391034441,5.08702774146346,0.5920203157141181,3.4793666249241992,2.305105480215704,0.662507211428437,8.59016002859481,5.055782981371337,0.5885551566608439,baseline
7,train,1.195230484008789,95.6875,95.6875,1.349609375,4.34765625,4.34765625,557,10,6.59375,12.859375,6.585485249827514,6.58562596939111,6.591225835320603,6.628966726106442,6.529363499540396,6.531773000064156,6.622689284843677,6.702654371776929,0.487060546875,,,6.60546875,0.5533460035728797,0.377643877089264,0.26951451025552464,0.3011602710943855,8.59589885381078,5.289787315292945,0.6153850115334766,3.4795894515605075,2.4113635358966903,0.6930023123317767,8.595289003874282,5.271948792763715,0.6133532904347268,baseline
8,train,1.5831304788589478,95.0625,95.0625,1.326171875,4.34375,4.34375,1202,10,6.87890625,12.9140625,6.867594181875958,6.867731646999378,6.873214159277322,6.910008654858478,6.742742721867478,6.745124481182067,6.834414665504376,6.913522308332869,0.467529296875,,,6.8984375,0.4848869824450147,0.3096143099186969,0.2484769714224939,0.27999574610106753,8.594480467174165,5.421981451701463,0.6308678543642314,3.4764956914114005,2.4109392149032205,0.693496966171823,8.592792950232244,5.395009384339196,0.6278528315049626,baseline
9,train,1.0140881538391113,96.4375,96.4375,1.302734375,4.39453125,4.39453125,1501,10,7.0546875,12.9765625,7.030506990601216,7.030642884785518,7.036547497991576,7.072379229286526,6.910069206111915,6.912431552353935,7.009470057479716,7.079025523543285,0.45654296875,,,7.08203125,0.4631985831644638,0.3063704680769914,0.24125723555204773,0.2718374380333857,8.596162843107173,5.609034636026113,0.6525044648873437,3.4668580969920963,2.465337328115112,0.7111157304805984,8.595156492118178,5.584929816177906,0.6497763968927532,baseline
10,train,0.9424365758895874,96.6875,96.6875,1.2802734375,4.4453125,4.4453125,1922,10,7.63671875,13.140625,7.611789289579387,7.611920877236672,7.618942699273366,7.652019849580675,7.453291701361787,7.45559105674738,7.571169218269686,7.6163235520309405,0.418701171875,,,7.66796875,0.4608127470981968,0.29419582654801846,0.2613868333642377,0.2987381043375145,8.59753259352486,5.7671088462780435,0.6707865057262452,3.477025910445234,2.564480498287752,0.7375500109400593,8.59744520185042,5.74300660614185,0.6679899052925383,baseline
11,train,0.8845764994621277,96.875,96.875,1.2578125,4.4765625,4.4765625,1921,10,7.6484375,13.296875,7.623703480307017,7.623836001755831,7.631646346456433,7.664142305353769,7.5028503643804045,7.505148343411462,7.633143573940719,7.665611276199297,0.4248046875,,,7.67578125,0.4560548107961141,0.2706602032619609,0.23874249021153163,0.2729009782493617,8.59154282992488,5.872448861701218,0.6835150540421113,3.462625193416658,2.6644859619590084,0.7694988088878006,8.590377575551328,5.85016471736996,0.6810136883877888,baseline
12,train,0.8321017026901245,97.0625,97.0625,1.2353515625,4.5390625,4.5390625,2268,10,7.625,13.3515625,7.605029399819008,7.605162124904215,7.613308051071635,7.645536626527781,7.465354097493149,7.467656973064656,7.600240687036662,7.628559268456222,0.4287109375,,,7.6484375,0.4533738849014568,0.2797672335098531,0.22170769648601793,0.26408232500486,8.591659616064426,6.05137795361551,0.7043316686220699,3.4896338384511587,2.6981945474047384,0.7732027692058107,8.591315374646705,6.032172274020472,0.7021244141289051,baseline
13,train,0.8231050372123718,97.125,97.125,1.2138671875,4.5703125,4.5703125,1825,10,7.40625,13.5546875,7.396680517485936,7.396816309141526,7.405294075536433,7.438133070883461,7.329260481960031,7.3315842403852844,7.469188890657713,7.494260206282471,0.45361328125,,,7.41796875,0.44013521392878535,0.25747522101350223,0.24368715431774451,0.2686767488266292,8.5964783146749,6.178017204951394,0.7186683870771834,3.489403286062033,2.752131110988355,0.7887111019759121,8.594770454639267,6.154170520362576,0.7160366356312274,baseline
14,train,0.7646816968917847,97.25,97.25,1.1923828125,4.6171875,4.6171875,1552,10,7.65234375,13.5546875,7.640142780544279,7.640276821484753,7.649410850071846,7.680922037425552,7.5534760574178765,7.55577468611279,7.703322743975111,7.716082493886454,0.435302734375,,,7.66796875,0.4296976442770274,0.2505467021725367,0.27352015087689996,0.2907487191363528,8.59455064730027,6.249996346785732,0.7272045512640021,3.4787369460669524,2.7623300243100495,0.7940611972495161,8.593708735535838,6.22654963367587,0.7245474364203746,baseline
15,train,0.7321513891220093,97.375,97.375,1.171875,4.625,4.625,1638,10,7.55078125,13.671875,7.5380246396441795,7.5381598602795075,7.547513505129591,7.579193420048331,7.471241396963613,7.473551126545574,7.622952158899813,7.634842088608038,0.44775390625,,,7.55859375,0.4237071120593572,0.24587428146802678,0.2205988346463732,0.26339073948049635,8.591473150035746,6.324706441057295,0.7361608807484872,3.4839126063157897,2.843458779537017,0.8161682283253232,8.591516620612989,6.294455952901808,0.7326361841400605,baseline
16,train,0.6834656596183777,97.5,97.5,1.1513671875,4.671875,4.671875,1582,10,7.59765625,13.7578125,7.590435712521432,7.590570403770603,7.600181409646488,7.631422078129139,7.516742270896491,7.51904645296722,7.674022941865155,7.6798292946613795,0.447509765625,,,7.61328125,0.41005063027753486,0.23074902542556952,0.22164703464384938,0.2469540149039796,8.592175998044265,6.461224789029153,0.7519893436191071,3.4704250131682524,2.883167229749172,0.8307821718692157,8.591090668478852,6.445795605622491,0.7502883922843979,baseline
17,train,0.6964367628097534,97.5625,97.5625,1.130859375,4.7109375,4.7109375,1675,10,7.4453125,13.828125,7.442121317541666,7.4422572362665385,7.451833740761529,7.4835596143879695,7.3846056173329035,7.386925524114454,7.540986464807351,7.549161575762827,0.461669921875,,,7.45703125,0.4184620421611676,0.24536588802044332,0.2295228755621061,0.2592807381265242,8.59434890390105,6.506614491971837,0.7570805612765417,3.482187161739415,2.9293445637026245,0.8412369662058499,8.592217384833678,6.492352572883851,0.7556085096663934,baseline
18,train,0.625582218170166,97.6875,97.6875,1.111328125,4.70703125,4.70703125,1551,10,7.63671875,13.875,7.629432605049966,7.629567576014663,7.639883165496573,7.670444457686517,7.564964437243494,7.567265337344298,7.732127979709808,7.727669054050402,0.449462890625,,,7.64453125,0.40214872541231617,0.227688862107606,0.24139814468856804,0.28408160870337024,8.595627698454013,6.51282397679479,0.7576903287663528,3.477937125258387,2.8870526293109418,0.8301048941752946,8.593217223710404,6.486407266864282,0.7548287327087446,baseline
19,train,0.6396955251693726,97.75,97.75,1.091796875,4.6953125,4.6953125,1638,10,7.69140625,13.828125,7.681909142386228,7.682043679640978,7.692714174868131,7.722762939999143,7.610588003327732,7.612883366726391,7.7825359797269655,7.772779032087081,0.444091796875,,,7.703125,0.40459009901097887,0.24435706334027735,0.21892732712184781,0.25352961700531734,8.598736851118874,6.476759054752829,0.7532221495893399,3.476620057866719,2.8547298258151077,0.8211221756474568,8.597925184586286,6.458309818262043,0.7511474779799219,baseline
20,train,0.6418083310127258,97.8125,97.8125,1.0732421875,4.67578125,4.67578125,1659,10,7.8828125,13.7109375,7.872174362385,7.872307701548199,7.88402749191561,7.912539673725562,7.810196797994664,7.81246959022337,7.998465432198711,7.97024392770481,0.425048828125,,,7.88671875,0.436374944335569,0.2490615649838252,0.19993281236187013,0.2466312902876225,8.592465818390743,6.516448136801401,0.758390929278302,3.4987370725882716,2.863742209362348,0.818507407086703,8.59112674987199,6.496973859172498,0.7562423472880673,baseline
