epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,messages
1,train,10.551370620727539,70.5625,73.3125,1.5,2.193359375,2.48828125,91,10,4.1171875,5.40625,4.115752419869539,4.1157923268522865,4.116164501555443,4.132013114633577,4.125998530956773,4.126911181962596,4.134394252193526,4.19272334248543,0.2381591796875,,,3.57421875,0.027962147270270275,0.25946323940582816,0.2553636437189878,0.28273218257147803,8.597847058280593,2.512341923779153,0.2922059332701801,3.4750893318076015,1.492627590288535,0.429522077785589,8.572815890171366,2.317756317342159,0.27036114469685973,91,10,3.833984375,5.78515625,3.8328089041038913,3.832848324974423,3.833197755310175,3.8496324912104725,3.833959428841437,3.8349324988874853,3.842521637305941,3.9064614723235396,0.337158203125,,,0.1972130277172178,0.4894191997046518,0.406983906952567,0.36268408628333476,8.597847058280593,2.8870784594001817,0.3357908601804721,3.4750893318076015,1.7432167638636917,0.501632216446344,8.572815890171366,2.663514915616019,0.3106931199432042,received
2,train,6.140057563781738,83.0625,86.5,1.4736328125,2.3984375,2.748046875,51,10,4.64453125,5.9921875,4.6398687424832925,4.639908203168232,4.640780169734569,4.654784484897383,4.6299788818183165,4.630867098445747,4.646964861564552,4.690311146221454,0.22509765625,,,4.1171875,0.07375254110637164,0.213537225555313,0.19614859118845224,0.14753741549599378,8.598162699386801,2.8906983923968665,0.33619954558466586,3.474040004393596,1.5630866534028667,0.4499334064737427,8.590282070019725,2.705548473231688,0.3149545557618081,52,10,4.203125,6.30859375,4.2031403271295975,4.203182509221219,4.2037966188198705,4.219664043401702,4.196353228618436,4.197344673570325,4.209603009285207,4.26530139014536,0.333984375,,,0.2537798325219047,0.46423185146940743,0.2980033587917019,0.19328407667418443,8.598162699386801,3.289473898257186,0.38257869887618934,3.474040004393596,1.7868175869964191,0.5143342001636833,8.590282070019725,3.0805316124095965,0.35860657278772257,received
3,train,4.419434070587158,85.5625,89.1875,1.4482421875,2.595703125,2.994140625,60,10,4.80859375,6.1953125,4.808534396860448,4.808567251999286,4.8094875552098095,4.821629650926902,4.798448405050429,4.799212853042315,4.816574303461937,4.852254889621969,0.2237548828125,,,3.888671875,0.15548335123453844,0.12866982610892777,0.23312239775772975,0.18411940431759086,8.5951428035664,2.9002367093810815,0.3374274023902989,3.4862559482013453,1.6060609265338277,0.4606835959254335,8.587846181221398,2.708322256897496,0.315366880093829,56,10,4.1953125,6.33984375,4.19353880658237,4.193576904590076,4.194118545810838,4.209354659324527,4.1985845775995685,4.199549519011047,4.210971068057151,4.265804057816721,0.338623046875,,,0.23623685353319682,0.23623685353319682,0.3426590378226301,0.3426590378226301,8.5951428035664,3.220522331696185,0.37469096270976293,3.4862559482013453,1.7606477219232568,0.505025376243997,8.587846181221398,3.0036973839045835,0.34976143267128074,received
4,train,3.9626667499542236,86.6875,89.9375,1.4228515625,2.6015625,3.0,63,10,4.81640625,6.1953125,4.816435897632568,4.816466651564206,4.81734023504961,4.829131007857462,4.778803336800798,4.779609245363373,4.796949324375492,4.833955291194874,0.222412109375,,,3.763671875,0.1664815454544662,0.13416626553923344,0.20781654006446867,0.17843001865825778,8.594185298891706,2.9287921845981986,0.3407876468495381,3.4877909279614077,1.6396765521108985,0.47011893372556,8.588861575378326,2.7493956128638812,0.3201117620460398,55,10,4.19921875,6.33984375,4.1965930306945465,4.196631594823814,4.19716684527293,4.212304024669279,4.206532235398645,4.20745181815217,4.218379327960681,4.272113442856352,0.33740234375,,,0.23961778053956687,0.23961778053956687,0.319980025518832,0.319980025518832,8.594185298891706,3.2405349410484527,0.3770613302306093,3.4877909279614077,1.7929823101357516,0.514073907286564,8.588861575378326,3.043756019857632,0.3543841047087267,received
5,train,3.7329812049865723,87.125,90.625,1.3974609375,2.603515625,3.0,60,10,4.83203125,6.1953125,4.833074151745652,4.833104438635914,4.833975461011358,4.845711562503371,4.799283929782833,4.800065736324707,4.817284165697287,4.853433887321346,0.2203369140625,,,4.078125,0.16148120825349757,0.12417929296453917,0.2341132040049019,0.19331605356514212,8.597762628468603,2.9100269039904205,0.33846327582420616,3.46511300621716,1.6168794564928026,0.4666166597140619,8.591970648611671,2.715558292501223,0.3160576779833408,57,10,4.23046875,6.33984375,4.223692913861496,4.223734148132557,4.224297464911009,4.239669656371208,4.226377635770503,4.22734415778682,4.238686487688577,4.293076024768922,0.332763671875,,,0.22463925889262615,0.22463925889262615,0.34015865757597596,0.34015865757597596,8.597762628468603,3.2263847374200347,0.3752586430726693,3.46511300621716,1.778742347146788,0.5133288132177337,8.591970648611671,3.018118680566615,0.35127199614611065,received
6,train,3.570671796798706,87.75,91.125,1.373046875,2.59765625,3.0,64,10,4.85546875,6.1953125,4.856314082449529,4.85634712391524,4.857295681406635,4.869294677016239,4.85852347662539,4.859323431236847,4.8775853244712595,4.9119343859269184,0.2161865234375,,,3.97265625,0.15481931449749703,0.15123509540138724,0.22537419808437809,0.18059293262736825,8.594922000150389,2.9376471385649054,0.3417886908704354,3.473375720122175,1.6171471038548564,0.46558369556345425,8.589326431052339,2.7725620292521445,0.3227915543212692,58,10,4.2734375,6.33984375,4.273412411295609,4.273457257481936,4.274083218990827,4.289638755771665,4.2810729899425155,4.282040615626394,4.293973971411775,4.347205197563471,0.325927734375,,,0.23556355249856498,0.23556355249856498,0.3293741620212338,0.3293741620212338,8.594922000150389,3.2806769864771548,0.3816994483975249,3.473375720122175,1.7842424612734087,0.5136911768389538,8.589326431052339,3.1001623625266976,0.36093195286174207,received
7,train,3.4963254928588867,88.0,91.5625,1.349609375,2.59765625,3.0,72,10,4.90625,6.1953125,4.905861451816727,4.905888278652494,4.906719757191766,4.917392846948174,4.887531498836921,4.8882628435565305,4.905657716742882,4.938290437582481,0.2078857421875,,,3.837890625,0.1759409674517053,0.14343312233319921,0.22393416534115668,0.17309976181694525,8.596934344477766,2.9231723500163476,0.34002497086581157,3.476561589024212,1.5961932323159198,0.45912985904096504,8.590319135576532,2.76203878301017,0.32152923999892796,68,10,4.3515625,6.33984375,4.348151091259562,4.348188751142888,4.3487475469163,4.362665651232193,4.321937779024587,4.3227843209389185,4.333704150291295,4.383618243766591,0.3134765625,,,0.24425409709676804,0.24425409709676804,0.32054484232063946,0.32054484232063946,8.596934344477766,3.2821091381880656,0.38177669000070075,3.476561589024212,1.7795517739380262,0.5118712061814801,8.590319135576532,3.1020258955211792,0.361107177342718,received
8,train,3.357339382171631,88.4375,91.9375,1.326171875,2.599609375,3.0,72,10,4.91015625,6.1953125,4.909419970570087,4.909448051317374,4.910293155900669,4.921044349601538,4.92612519129414,4.926820292783197,4.943904058999738,4.974786327557721,0.2076416015625,,,3.875,0.16550942359322846,0.12073815561510479,0.22942435350121182,0.16826768355135016,8.596615089711442,2.9470675869361136,0.34281720842232527,3.4754376675679097,1.6169257976671743,0.46524379152473455,8.59153432161005,2.786260511214417,0.3243030181705976,65,10,4.34765625,6.33984375,4.34583816797637,4.345876150930718,4.346422247387559,4.360302609356822,4.373227431717097,4.374074138287046,4.385063181087693,4.433652889381174,0.314208984375,,,0.23502459624331065,0.23502459624331065,0.3247356513893531,0.3247356513893531,8.596615089711442,3.2989996362343303,0.38375565287116586,3.4754376675679097,1.7838748461893035,0.5132806330656041,8.59153432161005,3.114293794108808,0.36248400780702356,received
9,train,3.2074062824249268,88.875,92.5,1.302734375,2.599609375,3.0,72,10,4.96484375,6.1953125,4.964069961183688,4.964095161593792,4.964886586708936,4.9748475029326205,4.950565617269555,4.95119922431919,4.96693596705153,4.996599055222289,0.1986083984375,,,4.00390625,0.17295658311083545,0.14510531701892168,0.21656643584384688,0.1718241481777112,8.593775032993518,2.950886973751512,0.34337493853659945,3.4709686698212865,1.5632214193297251,0.45037036286766957,8.59226543644709,2.773726314522974,0.32281664655717535,68,10,4.4375,6.33984375,4.4421057980886784,4.442141811465109,4.442682542944271,4.45572449114253,4.44488518683504,4.445657483512119,4.4561023093726195,4.501561409637389,0.2998046875,,,0.24860909292000133,0.24860909292000133,0.3135846590145829,0.3135846590145829,8.593775032993518,3.3284169366467093,0.3873055698884525,3.4709686698212865,1.7405215704756927,0.501451247776693,8.59226543644709,3.1263328840456497,0.3638543184180762,received
10,train,3.150040864944458,89.1875,92.6875,1.2802734375,2.599609375,3.0,78,10,4.9765625,6.1953125,4.9752602224235165,4.9752842171001594,4.976038450722292,4.985634707810036,4.981679368938775,4.982258683779056,4.997464810294234,5.025725636297859,0.19677734375,,,4.15234375,0.1681806924839587,0.13701765157884988,0.2223765111685463,0.17565941615251238,8.596791429029745,2.956707852277372,0.3439315559399437,3.45419093933735,1.5401485374451358,0.4458782286484131,8.594152661040098,2.7869760796126695,0.3242874765591351,70,10,4.45703125,6.33984375,4.4553241353230035,4.455358873233935,4.455880977125367,4.4685935612609855,4.432149973513868,4.432901201958435,4.442921823513431,4.488159110279028,0.296875,,,0.2394627363912415,0.2394627363912415,0.31534295422531006,0.31534295422531006,8.596791429029745,3.3402770488335456,0.3885492717148004,3.45419093933735,1.7298971864620283,0.5008111065203277,8.594152661040098,3.1489340974199145,0.3664042543362056,received
